"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1984","college entrance qualification","7.72","8","779","5","7","9","10","7.58","7.86","8","8"
"1984","lower secondary degree","7.71","8","3235","5","7","10","10","7.63","7.79","8","8"
"1984","no degree/no degree yet","7.02","8","667","3","5","9","10","6.83","7.21","8","8"
"1984","Other degree","7.39","8","1082","3","6","10","10","7.24","7.54","8","8"
"1984","secondary school degree","7.78","8","1211","5","7","10","10","7.65","7.91","8","8"
"1985","college entrance qualification","7.44","8","757","5","6","9","10","7.29","7.59","8","8"
"1985","lower secondary degree","7.53","8","2901","5","6","9","10","7.45","7.61","8","8"
"1985","no degree/no degree yet","7.21","8","519","4","5","9","10","7.01","7.41","8","8"
"1985","Other degree","7.31","8","914","4","6","9","10","7.16","7.46","8","8"
"1985","secondary school degree","7.62","8","1167","5","7","9","10","7.5","7.74","8","8"
"1986","college entrance qualification","7.42","8","799","5","6","9","10","7.28","7.56","8","8"
"1986","lower secondary degree","7.4","8","2806","5","6","9","10","7.32","7.48","8","8"
"1986","no degree/no degree yet","7.2","8","481","4","6","9","10","6.99","7.41","7","8"
"1986","Other degree","7.27","8","869","4","6","9","10","7.12","7.42","8","8"
"1986","secondary school degree","7.46","8","1127","5","6","9","10","7.34","7.58","8","8"
"1987","college entrance qualification","7.46","8","790","5","7","9","10","7.32","7.6","8","8"
"1987","lower secondary degree","7.4","8","2801","5","6","9","10","7.32","7.48","8","8"
"1987","no degree/no degree yet","7.19","7.94","462","5","6","9","10","6.99","7.39","7","8"
"1987","Other degree","7.26","8","833","4","6","9","10","7.12","7.4","8","8"
"1987","secondary school degree","7.45","8","1161","5","6","9","10","7.33","7.57","8","8"
"1988","college entrance qualification","7.31","8","767","4","7","9","10","7.16","7.46","8","8"
"1988","lower secondary degree","7.25","8","2658","5","6","9","10","7.17","7.33","8","8"
"1988","no degree/no degree yet","6.92","7","406","4","5","8","10","6.71","7.13","7","8"
"1988","Other degree","7.21","8","762","5","6","9","10","7.06","7.36","7","8"
"1988","secondary school degree","7.3","8","1126","5","6","9","10","7.18","7.42","8","8"
"1989","college entrance qualification","7.52","8","781","5","7","9","10","7.39","7.65","8","8"
"1989","lower secondary degree","7.18","8","2558","5","6","9","10","7.1","7.26","8","8"
