"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","general elemantary","7.52","8","1609","5","6","10","10","10","7.4","7.64","0","10","8","8"
"1984","higher education","7.82","8","616","5","7","9","10","10","7.66","7.98","0","10","8","8"
"1984","higher vocational","8.06","8","446","5","7","10","10","10","7.87","8.25","0","10","8","9"
"1984","in school","","","","","","","","","","","","","",""
"1984","inadequately","7.07","8","593","3","5","9","10","10","6.87","7.27","0","10","8","8"
"1984","middle vocational","7.72","8","3511","5","7","10","10","10","7.65","7.79","0","10","8","8"
"1984","vocational + Abi","7.62","8","211","5","6","9","10","10","7.33","7.91","0","10","8","8"
"1985","general elemantary","7.45","8","1441","5","6","9","10","10","7.34","7.56","0","10","8","8"
"1985","higher education","7.64","8","586","5","7","9","10","10","7.48","7.8","0","10","8","8"
"1985","higher vocational","7.64","8","418","5","7","9","10","10","7.44","7.84","0","10","8","8"
"1985","in school","","","","","","","","","","","","","",""
"1985","inadequately","7.17","8","467","4","5","9","10","10","6.96","7.38","0","10","7","8"
"1985","middle vocational","7.54","8","3181","5","6","9","10","10","7.47","7.61","0","10","8","8"
"1985","vocational + Abi","7.19","8","179","5","6","9","10","10","6.86","7.52","0","10","8","8"
"1986","general elemantary","7.28","8","1415","5","6","9","10","10","7.17","7.39","0","10","8","8"
"1986","higher education","7.59","8","583","5","7","9","10","10","7.44","7.74","0","10","8","8"
"1986","higher vocational","7.51","8","382","5","7","9","10","10","7.31","7.71","1","10","8","8"
"1986","in school","","","","","","","","","","","","","",""
"1986","inadequately","6.96","7","429","4","5","9","10","10","6.74","7.18","0","10","7","8"
"1986","middle vocational","7.43","8","3095","5","6","9","10","10","7.36","7.5","0","10","8","8"
"1986","vocational + Abi","7.25","8","189","4","6","9","10","10","6.93","7.57","0","10","7","8"
"1987","general elemantary","7.32","8","1401","4","6","9","10","10","7.21","7.43","0","10","8","8"
"1987","higher education","7.62","8","575","5","7","9","10","10","7.46","7.78","0","10","8","8"
"1987","higher vocational","7.55","8","378","5","7","9","10","10","7.37","7.73","0","10","8","8"
"1987","in school","","","","","","","","","","","","","",""
"1987","inadequately","7.05","7.36","414","4","6","9","10","10","6.84","7.26","0","10","7","8"
"1987","middle vocational","7.41","8","3116","5","6","9","10","10","7.34","7.48","0","10","8","8"
"1987","vocational + Abi","7.16","8","187","4","5","9","10","10","6.86","7.46","0","10","8","8"
