"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","7.53","8","2852","5","6","9","10","10","7.44","7.62","0","10","8","8"
"1984","35-65 y.","7.8","8","4124","5","7","10","10","10","7.73","7.87","0","10","8","8"
"1984","66 and older","8.36","9","46","5","8","10","10","10","7.79","8.93","3","10","8","10"
"1985","16-34 y.","7.43","8","2601","5","6","9","10","10","7.35","7.51","0","10","8","8"
"1985","35-65 y.","7.6","8","3695","5","6","9","10","10","7.53","7.67","0","10","8","8"
"1985","66 and older","6.79","7.19","40","2","5","10","10","10","5.9","7.68","0","10","7","9"
"1986","16-34 y.","7.35","8","2619","5","6","9","10","10","7.27","7.43","0","10","8","8"
"1986","35-65 y.","7.44","8","3521","5","6","9","10","10","7.37","7.51","0","10","8","8"
"1986","66 and older","","","","","","","","","","","","","",""
"1987","16-34 y.","7.31","8","2613","4","6","9","10","10","7.23","7.39","0","10","8","8"
"1987","35-65 y.","7.48","8","3507","5","6","9","10","10","7.41","7.55","0","10","8","8"
"1987","66 and older","7.92","8","35","5","7","10","10","10","7.15","8.69","1","10","8","10"
"1988","16-34 y.","7.27","8","2480","4","6","9","10","10","7.19","7.35","0","10","8","8"
"1988","35-65 y.","7.24","8","3326","5","6","9","10","10","7.17","7.31","0","10","8","8"
"1988","66 and older","8.63","9","31","5","8","10","10","10","7.9","9.36","3","10","8","10"
"1989","16-34 y.","7.26","8","2465","5","6","9","10","10","7.18","7.34","0","10","8","8"
"1989","35-65 y.","7.25","8","3198","5","6","9","10","10","7.18","7.32","0","10","8","8"
"1989","66 and older","","","","","","","","","","","","","",""
"1990","16-34 y.","7.13","8","3858","4","6","9","10","10","7.06","7.2","0","10","7","8"
"1990","35-65 y.","7.28","8","5173","5","6","9","10","10","7.22","7.34","0","10","8","8"
"1990","66 and older","7.95","8","47","5","7","9","10","10","7.34","8.56","0","10","8","9"
"1991","16-34 y.","7.1","8","3622","4","6","9","10","10","7.03","7.17","0","10","8","8"
"1991","35-65 y.","6.95","7","4875","4","6","8","10","10","6.89","7.01","0","10","7","8"
"1991","66 and older","7.87","8","36","6","7","9","10","10","7.24","8.5","3","10","7","9"
"1992","16-34 y.","7.33","8","3385","5","7","9","9","10","7.26","7.4","0","10","8","8"
"1992","35-65 y.","7.26","8","4638","5","6","9","10","10","7.2","7.32","0","10","8","8"
"1992","66 and older","","","","","","","","","","","","","",""
"1993","16-34 y.","7.16","8","3287","5","6","8","9","10","7.09","7.23","0","10","8","8"
"1993","35-65 y.","7.01","7","4470","4","6","8","9","10","6.95","7.07","0","10","7","7"
"1993","66 and older","","","","","","","","","","","","","",""
"1994","16-34 y.","7.09","8","3181","4","6","8","9","10","7.02","7.16","0","10","7","8"
"1994","35-65 y.","6.86","7","4318","4","5","8","9","10","6.8","6.92","0","10","7","7"
"1994","66 and older","","","","","","","","","","","","","",""
"1995","16-34 y.","6.97","7","3521","4","6","8","9","10","6.9","7.04","0","10","7","8"
"1995","35-65 y.","6.8","7","4684","4","5","8","9","10","6.74","6.86","0","10","7","7"
"1995","66 and older","5.96","6","67","2","5","8","9","10","5.35","6.57","0","10","5","7"
"1996","16-34 y.","6.97","7","3372","4","6","8","9","10","6.9","7.04","0","10","7","8"
"1996","35-65 y.","6.76","7","4652","4","5","8","9","10","6.7","6.82","0","10","7","7"
"1996","66 and older","6.1","6.97","77","3","4","8","9","10","5.54","6.66","0","10","6","8"
"1997","16-34 y.","6.98","7","3231","4","6","8","9","10","6.91","7.05","0","10","7","8"
"1997","35-65 y.","6.73","7","4531","4","5","8","9","10","6.67","6.79","0","10","7","7"
"1997","66 and older","6.36","7","73","3","4","9","10","10","5.74","6.98","0","10","5","8"
"1998","16-34 y.","6.89","7","3359","4","6","8","9","10","6.82","6.96","0","10","7","8"
"1998","35-65 y.","6.89","7","5083","4","6","8","9","10","6.83","6.95","0","10","7","7"
"1998","66 and older","6.41","7","108","2","5","8","10","10","5.84","6.98","0","10","6","8"
"1999","16-34 y.","6.96","8","3237","4","6","8","9","10","6.89","7.03","0","10","7","8"
"1999","35-65 y.","6.8","7","5035","4","5","8","9","10","6.74","6.86","0","10","7","7"
"1999","66 and older","5.98","6","81","0","5","8","9","10","5.34","6.62","0","10","5","8"
"2000","16-34 y.","7.2","8","4486","4","6","9","10","10","7.14","7.26","0","10","8","8"
"2000","35-65 y.","7.02","8","8614","4","6","8","10","10","6.97","7.07","0","10","7","8"
"2000","66 and older","5.67","6","199","0","4","8","10","10","5.18","6.16","0","10","5","7"
"2001","16-34 y.","7.21","8","4344","4","6","9","10","10","7.15","7.27","0","10","8","8"
"2001","35-65 y.","7.02","8","8553","4","6","8","10","10","6.98","7.06","0","10","7","8"
"2001","66 and older","5.59","7","185","0","0","9","10","10","5.05","6.13","0","10","5","7"
"2002","16-34 y.","7.01","8","4182","4","6","8","9","10","6.94","7.08","0","10","8","8"
"2002","35-65 y.","6.87","7","9553","4","6","8","9","10","6.83","6.91","0","10","7","8"
"2002","66 and older","5.97","7","224","0","4","9","10","10","5.53","6.41","0","10","7","8"
"2003","16-34 y.","6.95","8","3936","4","6","8","9","10","6.88","7.02","0","10","7","8"
"2003","35-65 y.","6.86","7","9089","4","6","8","9","10","6.82","6.9","0","10","7","8"
"2003","66 and older","5.63","7","240","0","2","9","10","10","5.17","6.09","0","10","6","8"
"2004","16-34 y.","6.83","7","3692","3","6","8","9","10","6.76","6.9","0","10","7","8"
"2004","35-65 y.","6.74","7","8873","4","5","8","9","10","6.7","6.78","0","10","7","7"
"2004","66 and older","6.33","7","227","0","5","9","10","10","5.91","6.75","0","10","7","8"
