"ple0021","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2017","16-34 y.","Female","105","0.0325370750828535","0.0264910247151696","0.0385831254505374","1"
"Yes","2017","35-65 y.","Male","1068","0.168673325352393","0.159853758356609","0.177492892348177","1"
"Yes","2017","35-65 y.","Female","1601","0.221017254077169","0.21220665777948","0.229827850374858","1"
"Yes","2017","66 and older","Male","803","0.338837427239833","0.320197899443905","0.357476955035761","1"
"Yes","2017","66 and older","Female","1207","0.495704456433683","0.476321427542965","0.515087485324401","1"
"No","2018","16-34 y.","Male","","","","","2"
"No","2018","16-34 y.","Female","","","","","2"
"No","2018","35-65 y.","Male","","","","","2"
"No","2018","35-65 y.","Female","","","","","2"
"No","2018","66 and older","Male","","","","","2"
"No","2018","66 and older","Female","","","","","2"
"Yes","2018","16-34 y.","Male","","","","","1"
"Yes","2018","16-34 y.","Female","","","","","1"
"Yes","2018","35-65 y.","Male","","","","","1"
"Yes","2018","35-65 y.","Female","","","","","1"
"Yes","2018","66 and older","Male","","","","","1"
"Yes","2018","66 and older","Female","","","","","1"
"No","2019","16-34 y.","Male","2538","0.967348886312121","0.960511029889739","0.974186742734502","2"
"No","2019","16-34 y.","Female","2756","0.970051608924637","0.963800556265237","0.976302661584038","2"
"No","2019","35-65 y.","Male","5978","0.825285440812035","0.816460356620711","0.834110525003359","2"
"No","2019","35-65 y.","Female","6416","0.772040044267146","0.762881998155607","0.781198090378684","2"
"No","2019","66 and older","Male","1744","0.666804083266963","0.648844256981499","0.684763909552426","2"
"No","2019","66 and older","Female","1400","0.514464181732392","0.495256890411267","0.533671473053516","2"
"Yes","2019","16-34 y.","Male","57","0.0326511136878794","0.0258132572654983","0.0394889701102604","1"
"Yes","2019","16-34 y.","Female","100","0.0299483910753625","0.0236973384159623","0.0361994437347627","1"
"Yes","2019","35-65 y.","Male","1134","0.174714559187965","0.165889474996641","0.183539643379289","1"
"Yes","2019","35-65 y.","Female","1645","0.227959955732854","0.218801909621316","0.237118001844393","1"
"Yes","2019","66 and older","Female","1201","0.485535818267609","0.466328526946484","0.504743109588733","1"
"Yes","2019","66 and older","Male","902","0.333195916733037","0.315236090447574","0.351155743018501","1"
