"ple0021","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No","2017","Lower Saxony","Rural Area","1303","0.759002846162453","0.737980693389214","0.780024998935692","2"
"No","2017","Bremen","Urban Area","188","0.807416532729576","0.755309652666173","0.859523412792979","2"
"No","2017","Bremen","Rural Area","","","","","2"
"No","2017","North Rhine-Westphalia","Urban Area","4487","0.793399543218734","0.782639842951738","0.804159243485729","2"
"No","2017","North Rhine-Westphalia","Rural Area","94","0.839414626583737","0.772887859466904","0.905941393700571","2"
"No","2017","Hesse","Urban Area","1202","0.821315332204291","0.801542719009256","0.841087945399326","2"
"No","2017","Hesse","Rural Area","288","0.760364717048127","0.715898230136072","0.804831203960182","2"
"No","2017","Rhineland-Palatinate,Saarland","Urban Area","927","0.795873188151384","0.772288853647824","0.819457522654944","2"
"No","2017","Brandenburg","Urban Area","70","0.786579309009436","0.701931376289929","0.871227241728944","2"
"No","2017","Brandenburg","Rural Area","734","0.769788617874718","0.743061583053412","0.796515652696024","2"
"No","2017","Mecklenburg-Western Pomerania","Urban Area","69","0.872875537346497","0.799880417856622","0.945870656836373","2"
"No","2017","Mecklenburg-Western Pomerania","Rural Area","398","0.762507946784647","0.725282239278552","0.799733654290742","2"
"No","2017","Saxony","Urban Area","712","0.791122189841251","0.764340104378213","0.817904275304289","2"
"No","2017","Saxony","Rural Area","622","0.773264759448126","0.743860991660719","0.802668527235534","2"
"No","2017","Saxony-Anhalt","Urban Area","145","0.792579768236893","0.733673780087212","0.851485756386575","2"
"No","2017","Saxony-Anhalt","Rural Area","592","0.772577207864266","0.742497984638554","0.802656431089978","2"
"No","2017","Thuringia","Urban Area","232","0.800011836388539","0.754367443435567","0.845656229341511","2"
"No","2017","Thuringia","Rural Area","561","0.753872052370423","0.72189333882105","0.785850765919796","2"
"No","2017","Rhineland-Palatinate,Saarland","Rural Area","329","0.753437974562961","0.711768883482557","0.795107065643365","2"
"No","2017","Baden-Württemberg","Urban Area","2230","0.777527234353717","0.76185971661886","0.793194752088574","2"
"No","2017","Baden-Württemberg","Rural Area","277","0.768039345009473","0.723041818823294","0.813036871195652","2"
"No","2017","Bavaria","Urban Area","1623","0.798524227445288","0.780643399366951","0.816405055523624","2"
"No","2017","Bavaria","Rural Area","1874","0.766656147090313","0.749389376475594","0.783922917705031","2"
"No","2017","Berlin","Urban Area","800","0.804933466516128","0.780324702759542","0.829542230272713","2"
"No","2017","Berlin","Rural Area","","","","","2"
"Yes","2017","Schleswig-Holstein","Urban Area","49","0.171478959719134","0.128319949943126","0.214637969495142","1"
"Yes","2017","Hesse","Urban Area","240","0.178684667795709","0.158912054600674","0.198457280990744","1"
"Yes","2017","Hesse","Rural Area","66","0.239635282951873","0.195168796039818","0.284101769863928","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Urban Area","195","0.204126811848616","0.180542477345056","0.227711146352176","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Rural Area","82","0.246562025437039","0.204892934356635","0.288231116517443","1"
"Yes","2017","Baden-Württemberg","Urban Area","477","0.222472765646283","0.206805247911426","0.23814028338114","1"
"Yes","2017","Baden-Württemberg","Rural Area","61","0.231960654990527","0.186963128804348","0.276958181176706","1"
"Yes","2017","Bavaria","Urban Area","310","0.201475772554713","0.183594944476376","0.219356600633049","1"
"Yes","2017","Schleswig-Holstein","Rural Area","114","0.22242753540588","0.190699671457569","0.254155399354191","1"
"Yes","2017","Bavaria","Rural Area","431","0.233343852909687","0.216077082294969","0.250610623524406","1"
"Yes","2017","Berlin","Urban Area","196","0.195066533483872","0.170457769727287","0.219675297240458","1"
"Yes","2017","Berlin","Rural Area","","","","","1"
"Yes","2017","Brandenburg","Urban Area","20","","","","1"
"Yes","2017","Hamburg","Urban Area","72","0.188365894455044","0.152941172952457","0.223790615957632","1"
"Yes","2017","Hamburg","Rural Area","","","","","1"
"Yes","2017","Lower Saxony","Urban Area","185","0.219935577479046","0.195666904635983","0.244204250322108","1"
"Yes","2017","Lower Saxony","Rural Area","287","0.240997153837547","0.219975001064309","0.262019306610786","1"
"Yes","2017","Bremen","Urban Area","32","0.192583467270424","0.140476587207021","0.244690347333827","1"
"Yes","2017","Bremen","Rural Area","","","","","1"
"Yes","2017","North Rhine-Westphalia","Urban Area","952","0.206600456781266","0.195840756514271","0.217360157048262","1"
"Yes","2017","North Rhine-Westphalia","Rural Area","23","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","Rural Area","104","0.237492053215353","0.200266345709258","0.274717760721449","1"
"Yes","2017","Saxony","Urban Area","173","0.208877810158749","0.182095724695711","0.235659895621787","1"
"Yes","2017","Thuringia","Urban Area","63","0.199988163611461","0.154343770658489","0.245632556564433","1"
"Yes","2017","Thuringia","Rural Area","136","0.246127947629577","0.214149234080204","0.27810666117895","1"
"Yes","2017","Brandenburg","Rural Area","219","0.230211382125283","0.203484347303977","0.256938416946589","1"
"Yes","2017","Mecklenburg-Western Pomerania","Urban Area","11","","","","1"
"Yes","2017","Saxony","Rural Area","157","0.226735240551874","0.197331472764466","0.256139008339281","1"
"Yes","2017","Saxony-Anhalt","Urban Area","37","0.207420231763107","0.148514243613425","0.266326219912788","1"
"Yes","2017","Saxony-Anhalt","Rural Area","154","0.227422792135735","0.197343568910023","0.257502015361447","1"
"No","2018","Brandenburg","Urban Area","","","","","2"
"No","2018","Brandenburg","Rural Area","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"No","2018","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"No","2018","Saxony","Urban Area","","","","","2"
"No","2018","Saxony","Rural Area","","","","","2"
"No","2018","Saxony-Anhalt","Urban Area","","","","","2"
"No","2018","Saxony-Anhalt","Rural Area","","","","","2"
"No","2018","Thuringia","Urban Area","","","","","2"
"No","2018","Thuringia","Rural Area","","","","","2"
"No","2018","Schleswig-Holstein","Urban Area","","","","","2"
"No","2018","Schleswig-Holstein","Rural Area","","","","","2"
"No","2018","Hamburg","Urban Area","","","","","2"
"No","2018","Hamburg","Rural Area","","","","","2"
"No","2018","Lower Saxony","Urban Area","","","","","2"
"No","2018","Lower Saxony","Rural Area","","","","","2"
"No","2018","Bremen","Urban Area","","","","","2"
"No","2018","Bremen","Rural Area","","","","","2"
"No","2018","North Rhine-Westphalia","Urban Area","","","","","2"
"No","2018","North Rhine-Westphalia","Rural Area","","","","","2"
"No","2018","Hesse","Urban Area","","","","","2"
"No","2018","Hesse","Rural Area","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"No","2018","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"No","2018","Baden-Württemberg","Urban Area","","","","","2"
"No","2018","Baden-Württemberg","Rural Area","","","","","2"
"No","2018","Bavaria","Urban Area","","","","","2"
"No","2018","Bavaria","Rural Area","","","","","2"
"No","2018","Berlin","Urban Area","","","","","2"
"No","2018","Berlin","Rural Area","","","","","2"
"Yes","2018","Schleswig-Holstein","Urban Area","","","","","1"
"Yes","2018","Schleswig-Holstein","Rural Area","","","","","1"
"Yes","2018","Hesse","Urban Area","","","","","1"
"Yes","2018","Hesse","Rural Area","","","","","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Yes","2018","Baden-Württemberg","Urban Area","","","","","1"
"Yes","2018","Baden-Württemberg","Rural Area","","","","","1"
"Yes","2018","Bavaria","Urban Area","","","","","1"
"Yes","2018","Bavaria","Rural Area","","","","","1"
"Yes","2018","Berlin","Urban Area","","","","","1"
"Yes","2018","Hamburg","Urban Area","","","","","1"
"Yes","2018","Berlin","Rural Area","","","","","1"
"Yes","2018","Brandenburg","Urban Area","","","","","1"
"Yes","2018","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Yes","2018","Saxony","Urban Area","","","","","1"
"Yes","2018","Thuringia","Rural Area","","","","","1"
"Yes","2018","Hamburg","Rural Area","","","","","1"
"Yes","2018","Brandenburg","Rural Area","","","","","1"
"Yes","2018","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Yes","2018","North Rhine-Westphalia","Rural Area","","","","","1"
"Yes","2018","Saxony","Rural Area","","","","","1"
"Yes","2018","Saxony-Anhalt","Urban Area","","","","","1"
"Yes","2018","Saxony-Anhalt","Rural Area","","","","","1"
"Yes","2018","Thuringia","Urban Area","","","","","1"
"Yes","2018","Lower Saxony","Urban Area","","","","","1"
"Yes","2018","Lower Saxony","Rural Area","","","","","1"
"Yes","2018","Bremen","Urban Area","","","","","1"
"Yes","2018","Bremen","Rural Area","","","","","1"
"Yes","2018","North Rhine-Westphalia","Urban Area","","","","","1"
"No","2019","Schleswig-Holstein","Urban Area","279","0.85343961887056","0.815902097331306","0.890977140409815","2"
"No","2019","Schleswig-Holstein","Rural Area","480","0.756952475208371","0.722745905097194","0.791159045319548","2"
"No","2019","Hamburg","Urban Area","432","0.836795749901867","0.804785536051269","0.868805963752465","2"
"No","2019","Hamburg","Rural Area","","","","","2"
"No","2019","Lower Saxony","Urban Area","849","0.769936927819179","0.744234123430928","0.79563973220743","2"
"No","2019","Lower Saxony","Rural Area","1148","0.759794373308065","0.737736901882592","0.781851844733538","2"
"No","2019","Bremen","Urban Area","180","0.783782175657549","0.728883147897425","0.838681203417673","2"
"No","2019","Bremen","Rural Area","","","","","2"
"No","2019","North Rhine-Westphalia","Urban Area","4254","0.795846418346653","0.784904401895806","0.806788434797499","2"
"No","2019","North Rhine-Westphalia","Rural Area","73","0.78254405728008","0.701692548220588","0.863395566339572","2"
"No","2019","Hesse","Urban Area","1070","0.803910436153938","0.782564427846164","0.825256444461711","2"
"No","2019","Hesse","Rural Area","267","0.801797343100006","0.759044805268793","0.844549880931219","2"
"No","2019","Rhineland-Palatinate,Saarland","Urban Area","874","0.761818614195346","0.736484082708679","0.787153145682012","2"
"No","2019","Rhineland-Palatinate,Saarland","Rural Area","279","0.687727815160353","0.640315626409183","0.735140003911523","2"
"No","2019","Baden-Württemberg","Urban Area","2002","0.774683482008482","0.758270242526929","0.791096721490035","2"
"No","2019","Baden-Württemberg","Rural Area","211","0.714783727373712","0.661611765470718","0.767955689276707","2"
"No","2019","Bavaria","Urban Area","1418","0.800220587727966","0.781368630411346","0.819072545044586","2"
"No","2019","Bavaria","Rural Area","1745","0.784718004514119","0.767392698670716","0.802043310357522","2"
"No","2019","Berlin","Urban Area","","","","","2"
"No","2019","Berlin","Rural Area","","","","","2"
"No","2019","Brandenburg","Urban Area","77","0.862652436495991","0.793435130071367","0.931869742920614","2"
"No","2019","Brandenburg","Rural Area","784","0.790566077157125","0.765446609801109","0.81568554451314","2"
"No","2019","Mecklenburg-Western Pomerania","Urban Area","80","0.805370545847741","0.725756729631114","0.884984362064368","2"
"No","2019","Mecklenburg-Western Pomerania","Rural Area","393","0.72759932375135","0.688923512336336","0.766275135166364","2"
"No","2019","Saxony","Urban Area","694","0.785672326528067","0.758230604414825","0.81311404864131","2"
"No","2019","Saxony","Rural Area","616","0.796560029914111","0.767958902052719","0.825161157775504","2"
"No","2019","Saxony-Anhalt","Urban Area","145","0.745770979825003","0.684180614756164","0.807361344893843","2"
"No","2019","Saxony-Anhalt","Rural Area","548","0.745934394780332","0.713452092790544","0.778416696770119","2"
"No","2019","Thuringia","Urban Area","226","0.792127052185297","0.745504289287505","0.83874981508309","2"
"No","2019","Thuringia","Rural Area","489","0.725050797271153","0.69013043675306","0.759971157789246","2"
"Yes","2019","Schleswig-Holstein","Urban Area","62","0.14656038112944","0.109022859590185","0.184097902668694","1"
"Yes","2019","Schleswig-Holstein","Rural Area","124","0.243047524791629","0.208840954680452","0.277254094902806","1"
"Yes","2019","Hesse","Urban Area","259","0.196089563846062","0.174743555538289","0.217435572153836","1"
"Yes","2019","Hesse","Rural Area","67","0.198202656899994","0.155450119068781","0.240955194731207","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Urban Area","212","0.238181385804654","0.212846854317988","0.263515917291321","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Rural Area","88","0.312272184839647","0.264859996088477","0.359684373590817","1"
"Yes","2019","Baden-Württemberg","Urban Area","487","0.225316517991518","0.208903278509965","0.241729757473071","1"
"Yes","2019","Baden-Württemberg","Rural Area","66","0.285216272626288","0.232044310723293","0.338388234529282","1"
"Yes","2019","Bavaria","Urban Area","310","0.199779412272034","0.180927454955414","0.218631369588654","1"
"Yes","2019","Bavaria","Rural Area","417","0.215281995485881","0.197956689642478","0.232607301329284","1"
"Yes","2019","Berlin","Urban Area","","","","","1"
"Yes","2019","Hamburg","Urban Area","80","0.163204250098133","0.131194036247535","0.195214463948731","1"
"Yes","2019","Berlin","Rural Area","","","","","1"
"Yes","2019","Brandenburg","Urban Area","18","","","","1"
"Yes","2019","Hamburg","Rural Area","","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","Urban Area","15","","","","1"
"Yes","2019","North Rhine-Westphalia","Rural Area","27","","","","1"
"Yes","2019","Thuringia","Urban Area","65","0.207872947814703","0.16125018491691","0.254495710712495","1"
"Yes","2019","Thuringia","Rural Area","139","0.274949202728847","0.240028842210754","0.30986956324694","1"
"Yes","2019","Lower Saxony","Urban Area","181","0.230063072180821","0.20436026779257","0.255765876569072","1"
"Yes","2019","Lower Saxony","Rural Area","293","0.240205626691935","0.218148155266462","0.262263098117408","1"
"Yes","2019","Bremen","Urban Area","36","0.216217824342451","0.161318796582327","0.271116852102575","1"
"Yes","2019","Brandenburg","Rural Area","224","0.209433922842875","0.18431445548686","0.234553390198891","1"
"Yes","2019","North Rhine-Westphalia","Urban Area","959","0.204153581653347","0.193211565202501","0.215095598104194","1"
"Yes","2019","Saxony-Anhalt","Urban Area","47","0.254229020174997","0.192638655106157","0.315819385243836","1"
"Yes","2019","Mecklenburg-Western Pomerania","Rural Area","116","0.27240067624865","0.233724864833636","0.311076487663664","1"
"Yes","2019","Saxony","Urban Area","165","0.214327673471933","0.18688595135869","0.241769395585175","1"
"Yes","2019","Saxony","Rural Area","145","0.203439970085889","0.174838842224496","0.232041097947281","1"
"Yes","2019","Saxony-Anhalt","Rural Area","142","0.254065605219669","0.221583303229881","0.286547907209456","1"
"Yes","2019","Bremen","Rural Area","","","","","1"
