"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","(Married) couple without C.","2.23","2","306","1","2","3","3","4","2.14","2.32","1","4","2","2"
"1990","college entrance qualification","1-pers.-HH","2.1","2","179","1","2","3","3","4","1.98","2.22","1","4","2","2"
"1990","college entrance qualification","Couple + C. GT 16 ","2.14","2","254","1","2","3","3","4","2.05","2.23","1","4","2","2"
"1990","college entrance qualification","Couple + C. LE 16","2.4","2","255","1","2","3","3","4","2.3","2.5","1","4","2","3"
"1990","college entrance qualification","Couple + C. LE and GT 16","2.29","2","40","1","2","3","3","4","2.07","2.51","1","4","2","2"
"1990","college entrance qualification","Single parent","2.13","2","64","1","2","3","3","4","1.93","2.33","1","4","2","2"
"1990","lower secondary degree","(Married) couple without C.","2.58","3","1250","1","2","3","4","4","2.53","2.63","1","4","2","3"
"1990","lower secondary degree","1-pers.-HH","2.7","3","510","2","2","3","4","4","2.62","2.78","1","4","2","3"
"1990","lower secondary degree","Couple + C. GT 16 ","2.51","3","837","1","2","3","4","4","2.45","2.57","1","4","2","3"
"1990","lower secondary degree","Couple + C. LE 16","2.62","3","777","2","2","3","3","4","2.57","2.67","1","4","3","3"
"1990","lower secondary degree","Couple + C. LE and GT 16","2.57","3","241","2","2","3","4","4","2.47","2.67","1","4","2","3"
"1990","lower secondary degree","Single parent","2.68","3","213","2","2","3","4","4","2.57","2.79","1","4","3","3"
"1990","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. GT 16 ","2.1","2","65","1","1","3","3","4","1.89","2.31","1","4","2","2"
"1990","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","Couple + C. LE and GT 16","2.26","2","39","1","2","3","3","3","2.04","2.48","1","3","2","3"
"1990","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1990","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1990","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE 16","","","","","","","","","","","","","",""
"1990","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1990","Other degree","Single parent","","","","","","","","","","","","","",""
"1990","secondary school degree","(Married) couple without C.","2.35","2","428","1","2","3","3","4","2.27","2.43","1","4","2","2"
"1990","secondary school degree","1-pers.-HH","2.48","2","203","1","2","3","4","4","2.36","2.6","1","4","2","3"
"1990","secondary school degree","Couple + C. GT 16 ","2.16","2","325","1","2","3","3","4","2.07","2.25","1","4","2","2"
"1990","secondary school degree","Couple + C. LE 16","2.67","3","387","2","2","3","3","4","2.6","2.74","1","4","3","3"
"1990","secondary school degree","Couple + C. LE and GT 16","2.38","2","101","1","2","3","3","4","2.21","2.55","1","4","2","3"
"1990","secondary school degree","Single parent","2.27","2","72","1","2","3","3","4","2.08","2.46","1","4","2","2"
