"year","education","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","(0) in school","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2c_gen) general maturity certificate","2.84","3","785","2","2","3","4","4","2.79","2.89","1","4","3","3"
"2003","college entrance qualification","(2c_voc) vocational maturity certificate","2.77","3","1334","2","2","3","4","4","2.73","2.81","1","4","3","3"
"2003","college entrance qualification","(3a) lower tertiary education","2.74","3","1013","2","2","3","4","4","2.7","2.78","1","4","3","3"
"2003","college entrance qualification","(3b) higher tertiary education","2.87","3","2289","2","2","3","4","4","2.84","2.9","1","4","3","3"
"2003","lower secondary degree","(0) in school","","","","","","","","","","","","","",""
"2003","lower secondary degree","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","lower secondary degree","(1b) general elementary school","2.44","3","1736","1","2","3","3","4","2.4","2.48","1","4","2","3"
"2003","lower secondary degree","(1c) basic vocational qualification","2.47","3","5890","1","2","3","3","4","2.45","2.49","1","4","3","3"
"2003","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2c_voc) vocational maturity certificate","2.52","2","32","2","2","3","4","4","2.23","2.81","1","4","2","3"
"2003","lower secondary degree","(3a) lower tertiary education","2.6","3","150","2","2","3","3","4","2.49","2.71","1","4","2","3"
"2003","lower secondary degree","(3b) higher tertiary education","2.59","3","44","1","2","3","4","4","2.35","2.83","1","4","3","3"
"2003","no degree/no degree yet","(0) in school","2.82","3","616","2","2","3","4","4","2.76","2.88","1","4","3","3"
