"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1994","Urban Area","Female","3.19","3","467","1","2","4","5","9","3.04","3.34","1","10","3","3"
"1994","Urban Area","Male","3.16","3","435","1","2","4","5","8","3.01","3.31","1","10","3","3"
"1995","Rural Area","Female","3.65","3","284","2","3","4","6","8","3.45","3.85","1","9","3","4"
"1995","Rural Area","Male","3.98","4","272","2","3","5","6","9","3.77","4.19","1","9","3","4"
"1995","Urban Area","Female","3.18","3","655","1","2","4","5","8","3.06","3.3","1","9","3","3"
"1995","Urban Area","Male","3.24","3","650","1","2","4","6","8","3.12","3.36","1","9","3","3"
"1996","Rural Area","Female","3.28","3","264","1","2","4","6","8","3.07","3.49","1","11","3","3"
"1996","Rural Area","Male","3.42","3","240","1","2","4","6","8","3.21","3.63","1","11","3","4"
"1996","Urban Area","Female","3.31","3","580","2","2","4","5","8","3.19","3.43","1","9","3","3"
"1996","Urban Area","Male","3.49","3","502","2","2","4","6","8","3.36","3.62","1","9","3","3"
"1997","Rural Area","Female","3.39","3","246","2","2","4","5","9","3.18","3.6","1","10","3","4"
"1997","Rural Area","Male","3.49","3","240","1","2","4","6","9","3.26","3.72","1","10","3","4"
"1997","Urban Area","Female","3.32","3","509","2","2","4","6","8","3.19","3.45","1","11","3","3"
"1997","Urban Area","Male","3.35","3","470","1","2","4","6","8","3.21","3.49","1","11","3","3"
"1998","Rural Area","Female","3.96","4","2450","2","3","5","6","9","3.89","4.03","1","18","4","4"
"1998","Rural Area","Male","4.2","4","2339","2","3","5","6","9","4.13","4.27","1","18","4","4"
"1998","Urban Area","Female","3.6","3","4816","2","3","4","6","8","3.56","3.64","1","14","3","3"
"1998","Urban Area","Male","3.75","3","4470","2","3","5","6","8","3.71","3.79","1","14","3","4"
"1999","Rural Area","Female","3.69","3","275","2","2","5","6","13","3.48","3.9","1","13","3","4"
"1999","Rural Area","Male","3.74","3","240","2","2","5","7","13","3.5","3.98","1","13","3","4"
"1999","Urban Area","Female","3.5","3","542","2","2","4","6","9","3.36","3.64","1","14","3","3"
"1999","Urban Area","Male","3.5","3","515","2","2","4","6","9","3.34","3.66","1","14","3","3"
"2000","Rural Area","Female","4.14","4","2126","2","3","5","6","9","4.07","4.21","1","12","4","4"
"2000","Rural Area","Male","4.27","4","2002","2","3","5","7","10","4.19","4.35","1","15","4","4"
"2000","Urban Area","Female","3.84","3","4247","2","3","5","6","9","3.79","3.89","1","15","4","4"
"2000","Urban Area","Male","3.87","4","3828","2","3","5","6","9","3.81","3.93","1","15","4","4"
"2001","Rural Area","Female","4.08","4","334","2","3","5","7","9","3.88","4.28","1","12","3","4"
"2001","Rural Area","Male","3.93","4","337","2","3","5","7","9","3.73","4.13","1","12","3","4"
"2001","Urban Area","Female","3.56","3","790","2","2","4","6","10","3.44","3.68","1","13","3","3"
"2001","Urban Area","Male","3.72","3","717","2","3","5","6","10","3.58","3.86","1","13","3","3"
"2002","Rural Area","Female","4.11","4","3893","2","3","5","6","9","4.05","4.17","1","17","4","4"
"2002","Rural Area","Male","4.22","4","3692","2","3","5","6","10","4.16","4.28","1","17","4","4"
"2002","Urban Area","Female","3.75","3","7961","2","3","5","6","8","3.71","3.79","1","19","4","4"
"2002","Urban Area","Male","3.85","4","7371","2","3","5","6","9","3.81","3.89","1","19","4","4"
"2003","Rural Area","Female","4.12","4","3778","2","3","5","7","9","4.06","4.18","1","16","4","4"
"2003","Rural Area","Male","4.17","4","3549","2","3","5","6","9","4.11","4.23","1","16","4","4"
"2003","Urban Area","Female","3.77","3","7754","2","3","5","6","9","3.73","3.81","1","15","4","4"
"2003","Urban Area","Male","3.85","4","7150","2","3","5","6","9","3.81","3.89","1","14","4","4"
"2004","Rural Area","Female","4.12","4","3707","2","3","5","7","9","4.06","4.18","1","18","4","4"
"2004","Rural Area","Male","4.17","4","3468","2","3","5","6","10","4.11","4.23","1","18","4","4"
"2004","Urban Area","Female","3.76","3","7571","2","3","5","6","9","3.72","3.8","1","16","4","4"
"2004","Urban Area","Male","3.86","4","6932","2","3","5","6","9","3.82","3.9","1","14","4","4"
"2005","Rural Area","Female","4.16","4","3564","2","3","5","7","9","4.1","4.22","1","25","4","4"
"2005","Rural Area","Male","4.2","4","3307","2","3","5","6","10","4.14","4.26","1","25","4","4"
"2005","Urban Area","Female","3.76","3","7290","2","3","5","6","9","3.72","3.8","1","16","4","4"
"2005","Urban Area","Male","3.84","4","6632","2","3","5","6","9","3.8","3.88","1","16","4","4"
"2006","Rural Area","Female","4.11","4","3909","2","3","5","6","9","4.05","4.17","1","20","4","4"
"2006","Rural Area","Male","4.19","4","3614","2","3","5","6","9","4.13","4.25","1","20","4","4"
"2006","Urban Area","Female","3.74","3","7772","2","3","5","6","9","3.7","3.78","1","22","4","4"
"2006","Urban Area","Male","3.84","4","7047","2","3","5","6","9","3.8","3.88","1","22","4","4"
"2007","Rural Area","Female","4.2","4","3668","2","3","5","7","10","4.14","4.26","1","16","4","4"
"2007","Rural Area","Male","4.23","4","3425","2","3","5","7","10","4.17","4.29","1","16","4","4"
"2007","Urban Area","Female","3.8","3","7283","2","3","5","6","9","3.76","3.84","1","22","4","4"
"2007","Urban Area","Male","3.86","4","6564","2","3","5","6","9","3.82","3.9","1","22","4","4"
"2008","Rural Area","Female","4.23","4","3435","2","3","5","7","10","4.17","4.29","1","16","4","4"
"2008","Rural Area","Male","4.26","4","3212","2","3","5","7","10","4.19","4.33","1","16","4","4"
"2008","Urban Area","Female","3.8","3","6846","2","3","5","6","9","3.76","3.84","1","24","4","4"
"2008","Urban Area","Male","3.91","4","6156","2","3","5","6","9","3.87","3.95","1","24","4","4"
"2009","Rural Area","Female","4.21","4","3260","2","3","5","7","10","4.15","4.27","1","17","4","4"
"2009","Rural Area","Male","4.29","4","3056","2","3","5","7","10","4.22","4.36","1","17","4","4"
"2009","Urban Area","Female","3.82","3","6306","2","3","5","6","9","3.78","3.86","1","13","4","4"
"2009","Urban Area","Male","3.94","4","5705","2","3","5","6","9","3.89","3.99","1","13","4","4"
"2010","Rural Area","Female","4.21","4","4505","2","3","5","7","10","4.16","4.26","1","18","4","4"
"2010","Rural Area","Male","4.29","4","3848","2","3","5","7","10","4.23","4.35","1","18","4","4"
"2010","Urban Area","Female","3.82","3","8777","2","3","5","6","9","3.79","3.85","1","18","4","4"
"2010","Urban Area","Male","3.91","4","7262","2","3","5","6","9","3.87","3.95","1","18","4","4"
"2011","Rural Area","Female","4.23","4","5531","2","3","5","7","10","4.18","4.28","1","16","4","4"
"2011","Rural Area","Male","4.27","4","4718","2","3","5","7","10","4.22","4.32","1","18","4","4"
"2011","Urban Area","Female","3.83","3","10295","2","3","5","6","9","3.8","3.86","1","24","4","4"
"2011","Urban Area","Male","3.94","4","8453","2","3","5","6","9","3.9","3.98","1","24","4","4"
"2012","Rural Area","Female","4.23","4","5469","2","3","5","7","10","4.18","4.28","1","16","4","4"
"2012","Rural Area","Male","4.28","4","4680","2","3","5","7","10","4.23","4.33","1","16","4","4"
"2012","Urban Area","Female","3.85","3","9939","2","3","5","6","9","3.82","3.88","1","24","4","4"
"2012","Urban Area","Male","3.96","4","8171","2","3","5","6","9","3.92","4","1","24","4","4"
"2013","Rural Area","Female","4.22","4","5679","2","3","5","7","9","4.17","4.27","1","16","4","4"
"2013","Rural Area","Male","4.26","4","4877","2","3","5","7","9","4.21","4.31","1","16","4","4"
"2013","Urban Area","Female","3.87","3","11323","2","3","5","6","9","3.84","3.9","1","16","4","4"
"2013","Urban Area","Male","3.94","4","9426","2","3","5","6","9","3.9","3.98","1","20","4","4"
"2014","Rural Area","Female","4.18","4","5074","2","3","5","6","9","4.13","4.23","1","16","4","4"
"2014","Rural Area","Male","4.25","4","4419","2","3","5","7","10","4.2","4.3","1","16","4","4"
"2014","Urban Area","Female","3.89","3","9908","2","3","5","6","9","3.86","3.92","1","15","4","4"
"2014","Urban Area","Male","3.93","4","8342","2","3","5","6","9","3.89","3.97","1","14","4","4"
"2015","Rural Area","Female","4.17","4","5009","2","3","5","6","10","4.12","4.22","1","16","4","4"
"2015","Rural Area","Male","4.26","4","4362","2","3","5","7","10","4.2","4.32","1","16","4","4"
"2015","Urban Area","Female","3.89","4","9818","2","3","5","6","9","3.86","3.92","1","15","4","4"
"2015","Urban Area","Male","3.92","4","8294","2","3","5","6","9","3.88","3.96","1","13","4","4"
"2016","Rural Area","Female","4.25","4","4945","2","3","5","7","10","4.2","4.3","1","16","4","4"
"2016","Rural Area","Male","4.32","4","4509","2","3","5","7","10","4.27","4.37","1","16","4","4"
"2016","Urban Area","Female","3.88","4","9781","2","3","5","6","9","3.85","3.91","1","15","4","4"
"2016","Urban Area","Male","3.91","4","8679","2","3","5","6","9","3.87","3.95","1","12","4","4"
"2017","Rural Area","Female","4.22","4","5651","2","3","5","7","10","4.17","4.27","1","16","4","4"
"2017","Rural Area","Male","4.29","4","5199","2","3","5","7","10","4.24","4.34","1","16","4","4"
"2017","Urban Area","Female","3.88","3","10752","2","3","5","6","9","3.85","3.91","1","15","4","4"
"2017","Urban Area","Male","3.9","4","9678","2","3","5","6","9","3.86","3.94","1","13","4","4"
"2018","Rural Area","Female","4.27","4","5328","2","3","5","7","10","4.22","4.32","1","18","4","4"
"2018","Rural Area","Male","4.37","4","4852","2","3","5","7","10","4.32","4.42","1","18","4","4"
"2018","Urban Area","Female","3.93","4","10232","2","3","5","6","9","3.9","3.96","1","15","4","4"
"2018","Urban Area","Male","3.96","4","9240","2","3","5","6","9","3.92","4","1","13","4","4"
"2019","Rural Area","Female","4.29","4","5072","2","3","5","7","10","4.24","4.34","1","16","4","4"
"2019","Rural Area","Male","4.36","4","4846","2","3","5","7","10","4.3","4.42","1","25","4","4"
"2019","Urban Area","Female","3.97","4","9233","2","3","5","6","9","3.93","4.01","1","15","4","4"
"2019","Urban Area","Male","4.05","4","8758","2","3","5","6","9","4.01","4.09","1","17","4","4"
