"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2004","(Married) couple without C.","3.81","3","7276","2","3","5","6","8","3.77","3.85","1","18","3","4"
"2004","1-pers.-HH","2.67","2","2926","1","2","3","4","7","2.62","2.72","1","13","2","3"
"2004","Couple + C. GT 16 ","4.8","4","3911","3","4","6","7","10","4.75","4.85","2","15","5","5"
"2004","Couple + C. LE 16","4.5","4","4066","3","3","5","6","9","4.45","4.55","2","15","4","4"
"2004","Couple + C. LE and GT 16","5.16","5","1793","3","4","6","7","10","5.08","5.24","1","13","5","5"
"2004","Single parent","3.75","3","1096","2","3","4","6","8","3.66","3.84","1","13","3","4"
"2005","(Married) couple without C.","3.79","3","7060","2","3","5","6","9","3.75","3.83","1","25","4","4"
"2005","1-pers.-HH","2.69","2","2971","1","2","3","4","7","2.64","2.74","1","11","2","3"
"2005","Couple + C. GT 16 ","4.73","4","3662","3","3","6","7","9","4.68","4.78","2","14","5","5"
"2005","Couple + C. LE 16","4.49","4","3724","3","3","5","7","9","4.44","4.54","2","14","4","4"
"2005","Couple + C. LE and GT 16","5.32","5","1708","3","4","6","8","10","5.23","5.41","3","20","5","5"
"2005","Single parent","3.79","3","1108","2","3","4","6","8","3.7","3.88","1","9","3","4"
"2006","(Married) couple without C.","3.82","3","7888","2","3","5","6","9","3.78","3.86","1","22","4","4"
"2006","1-pers.-HH","2.71","2","3347","1","2","3","4","7","2.66","2.76","1","12","2","3"
"2006","Couple + C. GT 16 ","4.72","4","3796","3","4","6","7","9","4.67","4.77","2","14","5","5"
"2006","Couple + C. LE 16","4.48","4","3924","3","3","5","6","10","4.43","4.53","1","20","4","4"
"2006","Couple + C. LE and GT 16","5.33","5","1618","3","4","6","8","10","5.24","5.42","2","13","5","5"
"2006","Single parent","3.78","3","1208","2","3","4","6","8","3.69","3.87","1","12","3","4"
"2007","(Married) couple without C.","3.89","4","7386","2","3","5","6","9","3.85","3.93","1","22","4","4"
"2007","1-pers.-HH","2.72","2","3178","1","2","3","4","7","2.67","2.77","1","15","2","3"
"2007","Couple + C. GT 16 ","4.78","5","3674","3","4","6","7","9","4.73","4.83","2","13","5","5"
"2007","Couple + C. LE 16","4.58","4","3586","3","3","5","7","10","4.53","4.63","1","16","4","4"
"2007","Couple + C. LE and GT 16","5.2","5","1480","3","4","6","8","10","5.11","5.29","3","14","5","5"
"2007","Single parent","3.84","3","1154","3","3","4","6","8","3.75","3.93","1","10","3","4"
"2008","(Married) couple without C.","3.89","4","7078","2","3","5","6","9","3.85","3.93","1","24","4","4"
"2008","1-pers.-HH","2.74","2","3051","1","2","3","5","7","2.69","2.79","1","11","3","3"
"2008","Couple + C. GT 16 ","4.87","5","3458","3","4","6","7","10","4.82","4.92","2","13","5","5"
"2008","Couple + C. LE 16","4.64","4","3201","3","3","5","7","11","4.58","4.7","2","16","4","4"
"2008","Couple + C. LE and GT 16","5.37","5","1330","3","4","6","8","9","5.28","5.46","3","14","5","6"
"2008","Single parent","3.87","3","1129","2","3","5","6","8","3.78","3.96","1","15","3","4"
"2009","(Married) couple without C.","3.94","4","6674","2","3","5","6","9","3.9","3.98","1","13","4","4"
"2009","1-pers.-HH","2.79","3","2906","1","2","3","5","7","2.74","2.84","1","12","3","3"
"2009","Couple + C. GT 16 ","4.88","5","3243","3","4","6","7","10","4.82","4.94","2","16","5","5"
"2009","Couple + C. LE 16","4.59","4","2853","3","3","5","7","10","4.53","4.65","2","15","4","5"
"2009","Couple + C. LE and GT 16","5.4","5","1291","3","4","7","8","10","5.3","5.5","2","17","5","5"
"2009","Single parent","3.9","3","1027","2","3","5","6","8","3.81","3.99","2","11","3","4"
"2010","(Married) couple without C.","3.92","4","6322","2","3","5","6","9","3.88","3.96","1","12","4","4"
"2010","1-pers.-HH","2.86","3","2751","2","2","3","5","7","2.81","2.91","1","11","3","3"
"2010","Couple + C. GT 16 ","4.88","5","2972","3","4","6","7","10","4.82","4.94","1","18","5","5"
"2010","Couple + C. LE 16","4.52","4","7776","3","3","5","6","9","4.48","4.56","1","18","4","4"
"2010","Couple + C. LE and GT 16","5.54","5","1786","4","4","7","8","10","5.45","5.63","2","18","5","5"
"2010","Single parent","3.73","3","2384","3","3","4","6","8","3.68","3.78","1","12","3","3"
"2011","(Married) couple without C.","3.94","4","8143","2","3","5","6","9","3.91","3.97","1","16","4","4"
"2011","1-pers.-HH","2.8","3","3596","1","2","3","5","7","2.75","2.85","1","11","3","3"
"2011","Couple + C. GT 16 ","4.97","5","3416","3","4","6","7","10","4.91","5.03","2","16","5","5"
"2011","Couple + C. LE 16","4.62","4","8008","3","3","5","7","10","4.58","4.66","2","24","4","4"
"2011","Couple + C. LE and GT 16","5.48","5","2318","4","4","6","8","11","5.41","5.55","2","16","5","6"
"2011","Single parent","3.82","3","3007","2","3","4","6","9","3.77","3.87","1","13","3","3"
"2012","(Married) couple without C.","3.97","4","8200","2","3","5","6","9","3.94","4","1","15","4","4"
"2012","1-pers.-HH","2.8","3","3758","1","2","3","5","7","2.76","2.84","1","14","3","3"
"2012","Couple + C. GT 16 ","5.13","5","3229","3","4","6","7","10","5.07","5.19","2","16","5","5"
"2012","Couple + C. LE 16","4.54","4","7328","3","3","5","7","10","4.5","4.58","1","24","4","4"
"2012","Couple + C. LE and GT 16","5.32","5","2281","3","4","6","7","11","5.24","5.4","2","16","5","6"
"2012","Single parent","3.81","3","2949","3","3","4","6","9","3.76","3.86","1","13","3","3"
"2013","(Married) couple without C.","4.01","4","8544","2","3","5","6","8","3.98","4.04","1","15","4","4"
"2013","1-pers.-HH","2.82","3","3944","1","2","3","5","7","2.78","2.86","1","13","2","3"
"2013","Couple + C. GT 16 ","5.18","5","3547","3","4","6","8","10","5.12","5.24","2","16","5","5"
"2013","Couple + C. LE 16","4.42","4","8208","3","3","5","6","9","4.38","4.46","1","20","4","4"
"2013","Couple + C. LE and GT 16","5.43","5","2794","4","4","6","8","11","5.36","5.5","1","16","5","5"
"2013","Single parent","3.82","3","3156","2","3","4","6","8","3.77","3.87","1","11","3","3"
"2014","(Married) couple without C.","4","4","7992","2","3","5","6","9","3.97","4.03","1","15","4","4"
"2014","1-pers.-HH","2.83","3","3659","1","2","3","5","7","2.78","2.88","1","11","3","3"
"2014","Couple + C. GT 16 ","5.18","5","3195","3","4","6","7","10","5.12","5.24","1","16","5","5"
"2014","Couple + C. LE 16","4.5","4","6871","3","3","5","7","9","4.46","4.54","1","15","4","4"
"2014","Couple + C. LE and GT 16","5.33","5","2510","4","4","6","7","11","5.26","5.4","2","15","5","5"
"2014","Single parent","3.81","3","2629","2","3","4","6","9","3.76","3.86","1","12","3","3"
"2015","(Married) couple without C.","4.02","4","7959","2","3","5","6","9","3.98","4.06","1","16","4","4"
"2015","1-pers.-HH","2.83","3","3736","1","2","3","5","8","2.78","2.88","1","14","3","3"
"2015","Couple + C. GT 16 ","5.2","5","3104","3","4","6","7","10","5.14","5.26","1","15","5","5"
"2015","Couple + C. LE 16","4.49","4","6791","3","3","5","7","9","4.45","4.53","1","13","4","4"
"2015","Couple + C. LE and GT 16","5.19","5","2486","3","4","6","7","11","5.12","5.26","2","12","5","5"
"2015","Single parent","3.86","3","2543","3","3","5","6","9","3.81","3.91","1","15","3","4"
"2016","(Married) couple without C.","4.06","4","7504","2","3","5","6","9","4.02","4.1","1","16","4","4"
"2016","1-pers.-HH","2.83","3","3898","1","2","3","5","8","2.78","2.88","1","13","2","3"
"2016","Couple + C. GT 16 ","5.13","5","2946","3","4","6","7","10","5.07","5.19","2","15","5","5"
"2016","Couple + C. LE 16","4.47","4","7305","3","3","5","6","9","4.43","4.51","1","12","4","4"
"2016","Couple + C. LE and GT 16","5.27","5","2664","3","4","6","8","11","5.2","5.34","1","15","5","5"
"2016","Single parent","3.94","4","2533","3","3","5","6","9","3.88","4","1","15","3","3"
"2017","(Married) couple without C.","4.06","4","8414","2","3","5","6","9","4.03","4.09","1","16","4","4"
"2017","1-pers.-HH","2.84","3","4406","1","2","3","5","7","2.8","2.88","1","15","2","3"
"2017","Couple + C. GT 16 ","5.06","5","3474","3","4","6","7","10","5.01","5.11","1","14","5","5"
"2017","Couple + C. LE 16","4.47","4","7813","3","3","5","6","10","4.43","4.51","1","13","4","4"
"2017","Couple + C. LE and GT 16","5.26","5","3106","3","4","6","7","11","5.2","5.32","1","13","5","5"
"2017","Single parent","3.98","4","2679","2","3","5","6","9","3.92","4.04","1","15","3","4"
"2018","(Married) couple without C.","4.08","4","8127","2","3","5","6","9","4.05","4.11","1","16","4","4"
"2018","1-pers.-HH","2.93","3","4366","2","2","3","5","8","2.89","2.97","1","15","2","3"
"2018","Couple + C. GT 16 ","5.08","5","3224","3","4","6","7","10","5.02","5.14","2","14","5","5"
"2018","Couple + C. LE 16","4.57","4","7109","3","3","5","7","10","4.53","4.61","1","18","4","4"
"2018","Couple + C. LE and GT 16","5.33","5","3054","3","4","6","8","11","5.26","5.4","1","13","5","5"
"2018","Single parent","3.9","4","2648","2","3","5","6","9","3.84","3.96","1","15","3","3"
"2019","(Married) couple without C.","4.1","4","8645","2","3","5","6","9","4.06","4.14","1","16","4","4"
"2019","1-pers.-HH","2.92","3","4585","2","2","3","5","8","2.88","2.96","1","15","3","3"
"2019","Couple + C. GT 16 ","5.15","5","3189","3","4","6","7","10","5.09","5.21","2","25","5","5"
"2019","Couple + C. LE 16","4.57","4","6719","3","3","5","7","9","4.53","4.61","1","17","4","4"
"2019","Couple + C. LE and GT 16","5.29","5","3043","4","4","6","8","10","5.22","5.36","2","15","5","5"
"2019","Single parent","3.94","3","2409","2","3","5","6","9","3.88","4","1","15","3","4"
