"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(0) in school","","","","","","","","","","","","","",""
"1984","Full Time","(1a) inadequately completed","2.95","3","594","1","2","3","4","8","2.86","3.04","0","8","3","3"
"1984","Full Time","(1b) general elementary school","3.92","4","1031","2","3","5","6","9","3.8","4.04","1","45","3","3"
"1984","Full Time","(1c) basic vocational qualification","4.08","4","2295","2","3","5","6","9","3.94","4.22","0","80","3","4"
"1984","Full Time","(2a) intermediate vocational","3.98","4","761","2","3","5","6","9","3.75","4.21","1","80","4","4"
"1984","Full Time","(2b) intermediate general qualification","4.07","4","131","2","3","5","6","8","3.78","4.36","1","10","4","4"
"1984","Full Time","(2c_gen) general maturity certificate","3.58","3","79","2","3","4","6","6","3.3","3.86","1","6","3","3"
"1984","Full Time","(2c_voc) vocational maturity certificate","3.91","4","248","2","3","5","6","9","3.41","4.41","1","60","3","4"
"1984","Full Time","(3a) lower tertiary education","4.23","4","167","2","3","5","6","9","3.98","4.48","1","9","4","4"
"1984","Full Time","(3b) higher tertiary education","4.64","4","300","2","3","6","7","10","4.27","5.01","0","51","4","4"
"1984","Not Working","(0) in school","5.1","4","177","3","4","5","7","9","4.23","5.97","1","80","4","5"
"1984","Not Working","(1a) inadequately completed","3.41","3","396","2","3","4","6","7","3.29","3.53","0","10","3","3"
"1984","Not Working","(1b) general elementary school","3.7","3","1518","2","2","4","6","9","3.51","3.89","1","82","3","3"
"1984","Not Working","(1c) basic vocational qualification","3.62","3","1338","2","3","4","6","8","3.48","3.76","0","80","3","3"
"1984","Not Working","(2a) intermediate vocational","3.77","3","407","2","3","5","6","9","3.61","3.93","1","11","3","4"
"1984","Not Working","(2b) intermediate general qualification","4.23","4","239","3","3","5","6","10","4.04","4.42","1","10","4","4"
"1984","Not Working","(2c_gen) general maturity certificate","4.1","4","232","2","3","5","7","11","3.85","4.35","1","11","3","4"
"1984","Not Working","(2c_voc) vocational maturity certificate","4.51","3","130","2","2","5","6","60","3.27","5.75","1","60","3","4"
"1984","Not Working","(3a) lower tertiary education","3.9","4","61","2","3","5","6","8","3.5","4.3","1","8","3","4"
"1984","Not Working","(3b) higher tertiary education","4.4","3","99","2","3","5","7","11","2.79","6.01","1","82","3","4"
"1984","Part Time","(0) in school","","","","","","","","","","","","","",""
"1984","Part Time","(1a) inadequately completed","3.4","3","123","2","2","4","6","8","3.14","3.66","1","8","3","3"
"1984","Part Time","(1b) general elementary school","3.97","3.43","450","2","3","5","6","11","3.61","4.33","1","80","3","4"
"1984","Part Time","(1c) basic vocational qualification","3.92","4","611","2","3","5","6","9","3.73","4.11","0","51","3","4"
"1984","Part Time","(2a) intermediate vocational","4.06","4","232","2","3","5","6","9","3.86","4.26","1","10","4","4"
