"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1988","(1b) general elementary school","2.9","3","179","1","2","4","5","9","2.65","3.15","1","9","3","3"
"1988","(1c) basic vocational qualification","3.08","3","247","1","2","4","5","9","2.86","3.3","0","11","3","3"
"1988","(2a) intermediate vocational","3.44","3","122","2","3","4","6","9","3.14","3.74","1","11","3","3"
"1988","(2b) intermediate general qualification","2.65","2","33","2","2","3","4","5","2.24","3.06","1","5","2","3"
"1988","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1988","(2c_voc) vocational maturity certificate","2.74","2","45","1","2","3","5","6","2.3","3.18","1","8","2","3"
"1988","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1988","(3b) higher tertiary education","3.6","3","51","1","2","6","6","7","3.03","4.17","1","8","3","4"
"1989","(0) in school","","","","","","","","","","","","","",""
"1989","(1a) inadequately completed","3.05","3","62","1","2","4","5","7","2.66","3.44","0","7","3","3"
"1989","(1b) general elementary school","2.92","3","154","2","2","3","5","7","2.71","3.13","1","7","3","3"
"1989","(1c) basic vocational qualification","3.22","3","211","2","2","4","5","8","3.01","3.43","1","10","3","3"
"1989","(2a) intermediate vocational","3.26","3","155","2","2","4","5","10","2.99","3.53","1","10","3","3"
"1989","(2b) intermediate general qualification","3.39","3","36","2","2","4","7","8","2.71","4.07","1","8","2","4"
"1989","(2c_gen) general maturity certificate","3.3","3","32","2","2","5","5","7","2.82","3.78","1","7","3","4"
"1989","(2c_voc) vocational maturity certificate","3.19","3","44","1","2","4","6","7","2.72","3.66","1","7","2","4"
"1989","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1989","(3b) higher tertiary education","3.65","3","50","2","2","5","6","10","3.13","4.17","1","10","3","4"
"1990","(0) in school","","","","","","","","","","","","","",""
"1990","(1a) inadequately completed","3.13","3","102","1","2","4","5","7","2.84","3.42","1","9","3","4"
"1990","(1b) general elementary school","2.85","3","465","1","2","4","4","7","2.72","2.98","0","9","3","3"
"1990","(1c) basic vocational qualification","3.09","3","1533","2","2","4","5","7","3.03","3.15","0","10","3","3"
"1990","(2a) intermediate vocational","3.26","3","1486","2","2","4","5","7","3.2","3.32","1","10","3","3"
"1990","(2b) intermediate general qualification","3.29","3","205","1","3","4","5","7","3.11","3.47","1","8","3","4"
"1990","(2c_gen) general maturity certificate","2.89","3","86","1","2","4","5","7","2.56","3.22","1","7","3","4"
"1990","(2c_voc) vocational maturity certificate","3.66","3","138","2","2","4","5","6","2.83","4.49","1","60","3","3"
"1990","(3a) lower tertiary education","3.46","3","668","2","3","4","5","7","3.37","3.55","1","10","3","3"
"1990","(3b) higher tertiary education","3.71","3","382","2","3","4","5","7","3.39","4.03","1","60","3","3"
"1991","(0) in school","","","","","","","","","","","","","",""
"1991","(1a) inadequately completed","3.12","3","55","2","2","4","5","6","2.77","3.47","1","6","2","4"
"1991","(1b) general elementary school","3.02","2.73","150","1","2","4","5","10","2.71","3.33","1","10","3","3"
"1991","(1c) basic vocational qualification","3.5","3","298","2","2","5","6","9","3.31","3.69","1","10","3","3"
"1991","(2a) intermediate vocational","3.33","3","306","2","2","4","6","8","3.14","3.52","1","10","3","3"
"1991","(2b) intermediate general qualification","3.13","3","36","2","2","4","6","6","2.63","3.63","1","6","2","4"
"1991","(2c_gen) general maturity certificate","2.72","2","39","1","2","3","5","8","2.18","3.26","1","8","2","3"
"1991","(2c_voc) vocational maturity certificate","3.11","3","63","1","2","4","5","7","2.71","3.51","1","10","3","4"
"1991","(3a) lower tertiary education","3.97","3","67","2","3","5","6","8","3.58","4.36","1","8","3","4"
"1991","(3b) higher tertiary education","3.84","4","85","2","2","5","6","7","3.42","4.26","1","11","3","4"
"1992","(0) in school","","","","","","","","","","","","","",""
"1992","(1a) inadequately completed","4.04","4","39","2","3","5","6","7","3.53","4.55","1","7","3","5"
"1992","(1b) general elementary school","3.27","3","171","1","2","4","5","10","3.02","3.52","1","10","3","3"
"1992","(1c) basic vocational qualification","3.42","3","308","2","2","4","6","8","3.24","3.6","1","10","3","3"
"1992","(2a) intermediate vocational","3.24","3","272","2","2","4","5","8","3.04","3.44","1","10","3","3"
"1992","(2b) intermediate general qualification","3","3","59","1","2","4","5","7","2.61","3.39","1","8","2","3"
"1992","(2c_gen) general maturity certificate","3.16","2","47","1","2","3","9","9","2.64","3.68","1","9","2","3"
"1992","(2c_voc) vocational maturity certificate","3.18","3","64","2","2","4","5","8","2.8","3.56","1","8","3","4"
"1992","(3a) lower tertiary education","3.39","3","78","1","2","4","6","8","3.03","3.75","1","8","3","3"
"1992","(3b) higher tertiary education","3.9","4","71","2","3","6","6","8","3.49","4.31","0","8","3","4"
"1993","(0) in school","","","","","","","","","","","","","",""
"1993","(1a) inadequately completed","3.17","3","66","2","2","4","4","7","2.77","3.57","1","8","3","4"
"1993","(1b) general elementary school","3.11","3","184","1","2","4","6","8","2.88","3.34","1","11","3","3"
"1993","(1c) basic vocational qualification","3.53","3","324","2","2","4","6","8","3.36","3.7","1","11","3","3"
"1993","(2a) intermediate vocational","3.45","3","303","2","2","4","6","8","3.26","3.64","1","11","3","3"
"1993","(2b) intermediate general qualification","3.07","3","63","1","2","4","6","8","2.61","3.53","1","8","3","3"
"1993","(2c_gen) general maturity certificate","2.72","2","58","1","2","4","4","7","2.31","3.13","1","9","2","3"
"1993","(2c_voc) vocational maturity certificate","3.19","3","70","2","2","4","5","6","2.87","3.51","1","6","3","3"
"1993","(3a) lower tertiary education","3.76","3","75","2","3","5","6","8","3.41","4.11","1","8","3","4"
"1993","(3b) higher tertiary education","3.84","4","83","1","3","5","7","8","3.48","4.2","1","9","3","4"
"1994","(0) in school","","","","","","","","","","","","","",""
"1994","(1a) inadequately completed","2.94","3","45","1","2","4","4","6","2.55","3.33","1","6","2","3"
"1994","(1b) general elementary school","2.66","2","151","1","2","3","4","6","2.46","2.86","1","6","3","3"
"1994","(1c) basic vocational qualification","3.15","3","363","2","2","4","5","7","2.99","3.31","1","10","3","3"
"1994","(2a) intermediate vocational","3.35","3","306","2","2","4","6","10","3.16","3.54","1","10","3","3"
"1994","(2b) intermediate general qualification","3.28","3","56","2","2","4","6","9","2.77","3.79","1","9","3","4"
"1994","(2c_gen) general maturity certificate","3.13","3","54","1","1","4","6","10","2.53","3.73","1","10","2","3"
"1994","(2c_voc) vocational maturity certificate","3.15","3","88","1","2","4","5","7","2.82","3.48","1","8","3","4"
"1994","(3a) lower tertiary education","3.87","3","95","2","3","5","6","10","3.48","4.26","1","10","3","4"
"1994","(3b) higher tertiary education","4.04","4","107","2","3","5","7","9","3.67","4.41","1","10","4","4"
"1995","(0) in school","4.19","4","38","3","3","5","7","8","3.65","4.73","1","8","3","4"
"1995","(1a) inadequately completed","3.38","3","84","2","3","4","5","9","3.06","3.7","1","9","3","3"
"1995","(1b) general elementary school","2.95","3","239","1","2","4","4","9","2.78","3.12","1","9","3","3"
"1995","(1c) basic vocational qualification","3.42","3","442","2","2","4","6","9","3.27","3.57","1","9","3","3"
"1995","(2a) intermediate vocational","3.67","3","401","2","3","5","6","8","3.51","3.83","1","9","3","4"
"1995","(2b) intermediate general qualification","3.4","3","63","2","2","4","6","8","2.92","3.88","1","9","3","4"
"1995","(2c_gen) general maturity certificate","3.36","3","103","1","2","4","6","7","3.05","3.67","1","8","3","4"
"1995","(2c_voc) vocational maturity certificate","3.03","3","139","1","2","4","5","8","2.78","3.28","1","8","3","3"
"1995","(3a) lower tertiary education","3.77","3","86","2","2","5","6","9","3.4","4.14","2","9","3","4"
"1995","(3b) higher tertiary education","3.3","3","202","1","2","4","6","8","3.06","3.54","1","9","3","4"
"1996","(0) in school","","","","","","","","","","","","","",""
"1996","(1a) inadequately completed","2.81","3","57","1","2","4","4","6","2.49","3.13","1","6","3","4"
"1996","(1b) general elementary school","3.15","3","175","2","2","4","5","8","2.93","3.37","1","9","3","3"
"1996","(1c) basic vocational qualification","3.39","3","432","2","2","4","6","8","3.24","3.54","1","11","3","3"
"1996","(2a) intermediate vocational","3.43","3","371","2","2","4","5","8","3.28","3.58","1","9","3","3"
"1996","(2b) intermediate general qualification","3.06","3","69","1","2","4","5","8","2.67","3.45","1","9","2","3"
"1996","(2c_gen) general maturity certificate","2.88","2.88","76","1","2","4","4","7","2.59","3.17","1","7","2","3"
"1996","(2c_voc) vocational maturity certificate","3.7","3","95","2","2","5","6","8","3.35","4.05","1","8","3","4"
"1996","(3a) lower tertiary education","3.67","3","99","2","2","4","7","11","3.33","4.01","1","11","3","4"
"1996","(3b) higher tertiary education","3.63","4","134","2","3","4","6","7","3.36","3.9","1","8","3","4"
"1997","(0) in school","","","","","","","","","","","","","",""
"1997","(1a) inadequately completed","2.69","2","42","2","2","4","4","5","2.31","3.07","1","5","2","4"
"1997","(1b) general elementary school","3.23","3","163","2","2","4","5","11","2.99","3.47","1","11","3","3"
"1997","(1c) basic vocational qualification","3.23","3","369","1","2","4","5","9","3.06","3.4","1","11","3","3"
"1997","(2a) intermediate vocational","3.47","3","359","2","3","4","5","8","3.31","3.63","1","10","3","4"
"1997","(2b) intermediate general qualification","3.33","3","68","1","2","4","6","9","2.89","3.77","1","9","3","3"
"1997","(2c_gen) general maturity certificate","3.3","3","48","2","2","4","7","7","2.83","3.77","1","8","2","3"
"1997","(2c_voc) vocational maturity certificate","3.1","3","103","2","2","4","5","7","2.85","3.35","1","7","3","3"
"1997","(3a) lower tertiary education","3.6","3","109","1","2","5","6","7","3.3","3.9","1","8","3","4"
"1997","(3b) higher tertiary education","3.47","3","124","1","2","5","6","7","3.19","3.75","1","10","3","4"
"1998","(0) in school","4.8","4","326","3","3","6","7","10","4.62","4.98","1","12","4","4"
"1998","(1a) inadequately completed","3.37","3","494","2","2","4","5","8","3.25","3.49","1","12","3","3"
"1998","(1b) general elementary school","3.46","3","2017","2","2","4","6","7","3.4","3.52","1","11","3","3"
"1998","(1c) basic vocational qualification","3.73","3","4096","2","3","5","6","8","3.68","3.78","1","18","3","4"
"1998","(2a) intermediate vocational","3.87","4","2818","2","3","5","6","9","3.81","3.93","1","18","4","4"
"1998","(2b) intermediate general qualification","3.85","4","533","2","3","5","6","9","3.7","4","1","18","4","4"
"1998","(2c_gen) general maturity certificate","3.95","4","482","2","3","5","7","9","3.8","4.1","1","9","3","4"
"1998","(2c_voc) vocational maturity certificate","3.67","3","660","2","3","5","6","8","3.55","3.79","1","14","3","4"
"1998","(3a) lower tertiary education","3.99","4","953","2","3","5","6","9","3.89","4.09","1","11","4","4"
"1998","(3b) higher tertiary education","4.27","4","1000","2","3","5","7","10","4.16","4.38","1","14","4","4"
"1999","(0) in school","","","","","","","","","","","","","",""
"1999","(1a) inadequately completed","3.56","3","49","2","2","4","5","9","3.07","4.05","1","9","3","4"
"1999","(1b) general elementary school","3.17","3","164","2","2","4","5","9","2.92","3.42","1","11","3","3"
"1999","(1c) basic vocational qualification","3.42","3","367","2","2","4","6","9","3.25","3.59","1","9","3","3"
"1999","(2a) intermediate vocational","3.63","3","410","2","2","4","6","12","3.46","3.8","1","13","3","3"
"1999","(2b) intermediate general qualification","3.3","3","78","2","2","4","6","9","2.93","3.67","1","9","2","3"
"1999","(2c_gen) general maturity certificate","2.9","3","91","1","2","4","5","8","2.59","3.21","1","8","3","3"
"1999","(2c_voc) vocational maturity certificate","3.51","3","109","2","2","4","6","12","3.16","3.86","1","12","3","4"
"1999","(3a) lower tertiary education","3.81","3.9","94","2","2","5","6","8","3.46","4.16","1","9","3","4"
"1999","(3b) higher tertiary education","4.41","3","132","2","3","5","7","14","3.99","4.83","1","14","3","4"
"2000","(0) in school","4.77","4","210","3","3","6","8","9","4.53","5.01","1","10","4","5"
"2000","(1a) inadequately completed","3.31","3","232","2","2","4","5","8","3.09","3.53","1","14","3","3"
"2000","(1b) general elementary school","3.67","3","1375","2","3","4","6","8","3.58","3.76","1","14","3","4"
"2000","(1c) basic vocational qualification","3.98","4","4067","2","3","5","6","9","3.93","4.03","1","14","4","4"
"2000","(2a) intermediate vocational","3.99","4","2712","2","3","5","6","10","3.92","4.06","1","15","4","4"
"2000","(2b) intermediate general qualification","4.25","4","379","2","3","5","7","9","4.06","4.44","1","15","4","4"
"2000","(2c_gen) general maturity certificate","3.6","3","433","1","2","5","6","9","3.4","3.8","1","12","3","4"
"2000","(2c_voc) vocational maturity certificate","3.82","3","783","2","3","5","6","9","3.7","3.94","1","12","4","4"
"2000","(3a) lower tertiary education","4.15","4","808","2","3","5","7","10","4.02","4.28","1","15","4","4"
"2000","(3b) higher tertiary education","4.25","4","1158","2","3","5","7","10","4.14","4.36","1","11","4","4"
"2001","(0) in school","4.23","4","40","2","3","5","6","9","3.64","4.82","1","9","4","5"
"2001","(1a) inadequately completed","","","","","","","","","","","","","",""
"2001","(1b) general elementary school","3.32","3","222","1","2","4","5","8","3.11","3.53","1","11","3","3"
"2001","(1c) basic vocational qualification","3.86","3","547","2","3","5","7","10","3.7","4.02","1","13","3","4"
"2001","(2a) intermediate vocational","3.75","3","570","2","3","5","6","9","3.61","3.89","1","13","3","4"
"2001","(2b) intermediate general qualification","3.85","4","75","2","3","5","6","9","3.51","4.19","1","9","3","4"
"2001","(2c_gen) general maturity certificate","2.88","2","120","1","1","4","6","11","2.53","3.23","1","12","2","3"
"2001","(2c_voc) vocational maturity certificate","3.9","3.44","183","2","3","5","6","10","3.63","4.17","1","12","3","4"
"2001","(3a) lower tertiary education","3.96","3","167","2","3","5","7","10","3.67","4.25","1","12","3","4"
"2001","(3b) higher tertiary education","3.94","4","212","2","3","5","7","10","3.7","4.18","1","12","3","4"
"2002","(0) in school","4.6","4","615","3","3","5","7","9","4.46","4.74","1","16","5","5"
"2002","(1a) inadequately completed","3.22","3","294","2","2","4","5","8","3.07","3.37","1","10","3","3"
"2002","(1b) general elementary school","3.58","3","2276","2","3","4","6","9","3.52","3.64","1","13","3","4"
"2002","(1c) basic vocational qualification","3.83","4","6596","2","3","5","6","8","3.79","3.87","1","17","4","4"
"2002","(2a) intermediate vocational","3.95","4","5296","2","3","5","6","9","3.9","4","1","14","4","4"
"2002","(2b) intermediate general qualification","4.14","4","652","2","3","5","6","8","4","4.28","1","14","4","4"
"2002","(2c_gen) general maturity certificate","3.87","4","884","1","2","5","6","9","3.73","4.01","1","16","4","4"
"2002","(2c_voc) vocational maturity certificate","3.84","4","1585","2","3","5","6","9","3.75","3.93","1","15","4","4"
"2002","(3a) lower tertiary education","4.14","4","1787","2","3","5","6","10","4.06","4.22","1","12","4","4"
"2002","(3b) higher tertiary education","4.32","4","2743","2","3","5","7","10","4.25","4.39","1","19","5","5"
"2003","(0) in school","5.07","4.99","612","3","4","6","8","12","4.92","5.22","1","14","5","5"
"2003","(1a) inadequately completed","3.21","3","280","2","2","4","5","8","3.03","3.39","1","13","3","3"
"2003","(1b) general elementary school","3.56","3","2166","2","3","4","5","8","3.49","3.63","1","13","3","3"
"2003","(1c) basic vocational qualification","3.82","3","6332","2","3","5","6","9","3.78","3.86","1","16","4","4"
"2003","(2a) intermediate vocational","3.94","4","5149","2","3","5","6","9","3.89","3.99","1","16","4","4"
"2003","(2b) intermediate general qualification","4.13","4","633","2","3","5","7","9","3.99","4.27","1","16","4","4"
"2003","(2c_gen) general maturity certificate","3.89","4","867","1","2","5","7","10","3.75","4.03","1","11","4","4"
"2003","(2c_voc) vocational maturity certificate","3.89","4","1568","2","3","5","6","10","3.8","3.98","1","16","4","4"
"2003","(3a) lower tertiary education","4.11","4","1722","2","3","5","7","10","4.03","4.19","1","12","4","4"
"2003","(3b) higher tertiary education","4.28","4","2638","2","3","5","7","10","4.21","4.35","1","15","5","5"
"2004","(0) in school","4.93","5","638","3","4","6","7","10","4.79","5.07","1","14","5","5"
"2004","(1a) inadequately completed","3.32","3","266","2","2","4","5","8","3.13","3.51","1","13","3","3"
"2004","(1b) general elementary school","3.55","3","2024","2","3","4","5","8","3.48","3.62","1","15","3","3"
"2004","(1c) basic vocational qualification","3.8","3","6085","2","3","5","6","8","3.76","3.84","1","18","4","4"
"2004","(2a) intermediate vocational","3.94","4","5013","2","3","5","6","9","3.89","3.99","1","16","4","4"
"2004","(2b) intermediate general qualification","4.04","4","611","2","3","5","6","9","3.9","4.18","1","13","4","4"
"2004","(2c_gen) general maturity certificate","4.01","4","848","2","2","5","7","10","3.87","4.15","1","15","4","4"
"2004","(2c_voc) vocational maturity certificate","3.99","4","1569","2","3","5","6","9","3.9","4.08","1","16","4","4"
"2004","(3a) lower tertiary education","4.07","4","1710","2","3","5","7","10","3.98","4.16","1","16","4","4"
"2004","(3b) higher tertiary education","4.3","4","2597","2","3","5","7","10","4.22","4.38","1","18","5","5"
"2005","(0) in school","4.82","4","654","3","3","6","7","10","4.68","4.96","1","20","5","5"
"2005","(1a) inadequately completed","3.4","3","251","2","2","4","5","8","3.22","3.58","1","10","3","3"
"2005","(1b) general elementary school","3.51","3","1875","2","3","4","6","8","3.44","3.58","1","11","3","3"
"2005","(1c) basic vocational qualification","3.81","3","5747","2","3","5","6","9","3.77","3.85","1","25","4","4"
"2005","(2a) intermediate vocational","3.96","4","4811","2","3","5","6","9","3.91","4.01","1","20","4","4"
"2005","(2b) intermediate general qualification","4.23","4","581","2","3","5","7","9","4.07","4.39","1","20","4","4"
"2005","(2c_gen) general maturity certificate","3.91","4","797","2","2","5","7","9","3.76","4.06","1","20","4","4"
"2005","(2c_voc) vocational maturity certificate","4","4","1519","2","3","5","6","9","3.91","4.09","1","14","4","4"
"2005","(3a) lower tertiary education","4.02","4","1653","2","3","5","6","9","3.94","4.1","1","13","4","4"
"2005","(3b) higher tertiary education","4.24","4","2527","2","3","5","7","10","4.16","4.32","1","16","4","5"
"2006","(0) in school","4.88","5","647","3","4","6","7","10","4.74","5.02","1","13","5","5"
"2006","(1a) inadequately completed","3.15","3","245","2","2","4","5","8","2.94","3.36","1","14","3","3"
"2006","(1b) general elementary school","3.48","3","1988","2","3","4","5","8","3.41","3.55","1","14","3","3"
"2006","(1c) basic vocational qualification","3.79","3","6189","2","3","5","6","9","3.75","3.83","1","17","4","4"
"2006","(2a) intermediate vocational","3.95","4","5182","2","3","5","6","9","3.9","4","1","22","4","4"
"2006","(2b) intermediate general qualification","4.19","4","609","2","3","5","6","9","4.05","4.33","1","12","4","4"
"2006","(2c_gen) general maturity certificate","3.73","3","835","1","2","5","6","9","3.59","3.87","1","12","4","4"
"2006","(2c_voc) vocational maturity certificate","3.96","4","1636","2","3","5","6","9","3.87","4.05","1","22","4","4"
"2006","(3a) lower tertiary education","4.1","4","1805","2","3","5","6","10","4.02","4.18","1","20","4","4"
"2006","(3b) higher tertiary education","4.3","4","2775","2","3","5","7","10","4.22","4.38","1","20","5","5"
"2007","(0) in school","4.93","5","627","3","4","6","7","10","4.8","5.06","2","12","5","5"
"2007","(1a) inadequately completed","3.19","3","217","2","2","4","5","8","2.97","3.41","1","14","3","3"
"2007","(1b) general elementary school","3.46","3","1765","2","3","4","5","8","3.39","3.53","1","14","3","3"
"2007","(1c) basic vocational qualification","3.85","4","5649","2","3","5","6","9","3.81","3.89","1","15","4","4"
"2007","(2a) intermediate vocational","4.01","4","4881","2","3","5","6","9","3.96","4.06","1","22","4","4"
"2007","(2b) intermediate general qualification","4.14","4","556","2","3","5","6","9","3.99","4.29","1","15","4","4"
"2007","(2c_gen) general maturity certificate","3.81","3","817","2","2","5","6","10","3.67","3.95","1","15","4","4"
"2007","(2c_voc) vocational maturity certificate","4.02","4","1562","2","3","5","6","9","3.93","4.11","1","22","4","4"
"2007","(3a) lower tertiary education","4.13","4","1712","2","3","5","7","9","4.05","4.21","1","16","4","4"
"2007","(3b) higher tertiary education","4.31","4","2688","2","3","5","7","10","4.24","4.38","1","16","4","5"
"2008","(0) in school","5.09","5","555","3","4","6","8","10","4.94","5.24","1","13","5","5"
"2008","(1a) inadequately completed","3.22","3","190","2","2","4","5","7","3.03","3.41","1","8","3","3"
"2008","(1b) general elementary school","3.46","3","1613","2","3","4","5","8","3.39","3.53","1","12","3","3"
"2008","(1c) basic vocational qualification","3.91","4","5264","2","3","5","6","9","3.87","3.95","1","16","4","4"
"2008","(2a) intermediate vocational","4.01","4","4645","2","3","5","6","9","3.96","4.06","1","24","4","4"
"2008","(2b) intermediate general qualification","4.17","4","513","2","3","5","6","8","4.02","4.32","1","14","4","4"
"2008","(2c_gen) general maturity certificate","3.77","3","741","2","2","5","6","10","3.62","3.92","1","13","4","4"
"2008","(2c_voc) vocational maturity certificate","4.07","4","1447","2","3","5","6","10","3.97","4.17","1","24","4","4"
"2008","(3a) lower tertiary education","4.14","4","1647","2","3","5","6","9","4.05","4.23","1","16","4","4"
"2008","(3b) higher tertiary education","4.29","4","2556","2","3","5","7","11","4.21","4.37","1","16","4","5"
"2009","(0) in school","5.11","5","504","3","4","6","7","10","4.94","5.28","2","17","5","5"
"2009","(1a) inadequately completed","3.14","3","174","2","2","4","5","8","2.94","3.34","1","10","3","3"
"2009","(1b) general elementary school","3.47","3","1429","2","3","4","5","8","3.39","3.55","1","11","3","3"
"2009","(1c) basic vocational qualification","3.92","4","4841","2","3","5","6","9","3.87","3.97","1","16","4","4"
"2009","(2a) intermediate vocational","4","4","4386","2","3","5","6","9","3.95","4.05","1","16","4","4"
"2009","(2b) intermediate general qualification","4.07","4","454","2","3","5","6","8","3.92","4.22","1","12","4","4"
"2009","(2c_gen) general maturity certificate","3.78","3","697","1","2","5","6","9","3.63","3.93","1","13","4","4"
"2009","(2c_voc) vocational maturity certificate","4.13","4","1328","2","3","5","6","11","4.03","4.23","1","17","4","4"
"2009","(3a) lower tertiary education","4.1","4","1585","2","3","5","7","9","4.01","4.19","1","15","4","4"
"2009","(3b) higher tertiary education","4.31","4","2454","2","3","5","7","11","4.23","4.39","1","17","4","5"
"2010","(0) in school","5.08","5","708","3","4","6","7","10","4.93","5.23","1","18","5","5"
"2010","(1a) inadequately completed","3.11","3","360","2","2","4","5","7","2.99","3.23","1","10","3","3"
"2010","(1b) general elementary school","3.46","3","1926","2","3","4","5","9","3.39","3.53","1","11","3","4"
"2010","(1c) basic vocational qualification","3.89","4","5636","2","3","5","6","9","3.85","3.93","1","16","4","4"
"2010","(2a) intermediate vocational","4.02","4","6167","2","3","5","6","9","3.98","4.06","1","18","4","4"
"2010","(2b) intermediate general qualification","4.18","4","662","2","3","5","6","9","4.05","4.31","1","15","4","4"
"2010","(2c_gen) general maturity certificate","3.94","4","924","2","2","5","7","9","3.81","4.07","1","12","4","4"
"2010","(2c_voc) vocational maturity certificate","4.09","4","2156","2","3","5","6","9","4.02","4.16","1","18","4","4"
"2010","(3a) lower tertiary education","4.11","4","1946","2","3","5","6","9","4.03","4.19","1","16","4","4"
"2010","(3b) higher tertiary education","4.29","4","3436","2","3","5","7","10","4.23","4.35","1","18","4","5"
"2011","(0) in school","4.93","5","895","3","4","6","7","10","4.81","5.05","1","14","5","5"
"2011","(1a) inadequately completed","3.21","3","428","2","2","4","5","9","3.09","3.33","1","9","3","3"
"2011","(1b) general elementary school","3.53","3","2331","2","2","4","6","8","3.46","3.6","1","24","3","4"
"2011","(1c) basic vocational qualification","3.92","4","6701","2","3","5","6","9","3.88","3.96","1","16","4","4"
"2011","(2a) intermediate vocational","3.99","4","7167","2","3","5","6","9","3.95","4.03","1","16","4","4"
"2011","(2b) intermediate general qualification","4.16","4","814","2","3","5","7","8","4.04","4.28","1","15","4","4"
"2011","(2c_gen) general maturity certificate","4","4","1134","2","3","5","7","9","3.88","4.12","1","16","4","4"
