"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1998","indirect migration background","3.71","3","598","2","3","5","6","9","3.6","3.82","1","9","3","3"
"1998","no migration background","3.86","4","11092","2","3","5","6","9","3.83","3.89","1","18","4","4"
"1999","direct migration background","3.41","3","265","2","2","4","5","9","3.24","3.58","1","9","3","3"
"1999","indirect migration background","3.34","3","120","2","2","4","5","9","3.04","3.64","1","9","3","3"
"1999","no migration background","3.61","3","1187","2","2","4","6","12","3.51","3.71","1","14","3","3"
"2000","direct migration background","3.46","3","1467","2","3","4","5","8","3.38","3.54","1","14","3","3"
"2000","indirect migration background","3.79","3","307","2","3","5","6","10","3.57","4.01","1","14","3","4"
"2000","no migration background","4.04","4","10429","2","3","5","6","9","4.01","4.07","1","15","4","4"
"2001","direct migration background","3.58","3","319","2","3","4","5","8","3.42","3.74","1","8","3","4"
"2001","indirect migration background","3.47","3","118","2","3","4","5","7","3.2","3.74","1","8","3","3"
"2001","no migration background","3.79","3","1741","2","3","5","6","10","3.7","3.88","1","13","3","4"
"2002","direct migration background","3.51","3","2795","2","3","4","5","8","3.46","3.56","1","17","3","3"
"2002","indirect migration background","3.73","4","775","2","3","5","6","8","3.63","3.83","1","9","3","4"
"2002","no migration background","3.98","4","19347","2","3","5","6","9","3.95","4.01","1","19","4","4"
"2003","direct migration background","3.51","3","2634","2","3","4","5","8","3.45","3.57","1","13","3","3"
"2003","indirect migration background","3.92","4","788","2","3","5","6","11","3.79","4.05","1","15","3","4"
"2003","no migration background","3.97","4","18809","2","3","5","6","9","3.94","4","1","16","4","4"
"2004","direct migration background","3.58","3","2541","2","3","4","5","8","3.52","3.64","1","18","3","3"
"2004","indirect migration background","3.82","4","811","2","3","5","6","10","3.7","3.94","1","13","3","4"
"2004","no migration background","3.97","4","18326","2","3","5","6","9","3.94","4","1","18","4","4"
"2005","direct migration background","3.59","3","2380","2","3","4","6","8","3.53","3.65","1","15","3","3"
"2005","indirect migration background","3.8","3","833","2","3","4","6","9","3.69","3.91","1","11","3","4"
"2005","no migration background","3.97","4","17580","2","3","5","6","9","3.94","4","1","25","4","4"
"2006","direct migration background","3.53","3","2399","2","3","4","5","8","3.47","3.59","1","17","3","3"
"2006","indirect migration background","3.65","3","862","2","3","4","5","9","3.53","3.77","1","14","3","4"
"2006","no migration background","3.98","4","19081","2","3","5","6","9","3.95","4.01","1","22","4","4"
"2007","direct migration background","3.53","3","2147","2","3","4","5","8","3.46","3.6","1","15","3","3"
"2007","indirect migration background","3.64","3","845","2","3","4","6","8","3.53","3.75","1","14","3","4"
"2007","no migration background","4.03","4","17948","2","3","5","6","9","4","4.06","1","22","4","4"
"2008","direct migration background","3.58","3","1916","2","3","4","5","8","3.51","3.65","1","16","3","4"
"2008","indirect migration background","3.72","3","830","2","3","5","6","10","3.61","3.83","1","12","4","4"
"2008","no migration background","4.05","4","16903","2","3","5","6","10","4.02","4.08","1","24","4","4"
"2009","direct migration background","3.63","3","1670","2","3","4","6","8","3.55","3.71","1","12","3","4"
"2009","indirect migration background","3.81","4","752","2","3","5","6","9","3.69","3.93","1","11","4","4"
"2009","no migration background","4.06","4","15905","2","3","5","6","9","4.03","4.09","1","17","4","4"
"2010","direct migration background","3.66","3","2916","2","3","4","5","9","3.61","3.71","1","15","3","4"
"2010","indirect migration background","3.78","4","1228","2","3","5","6","8","3.69","3.87","1","18","4","4"
"2010","no migration background","4.05","4","20248","2","3","5","6","9","4.03","4.07","1","18","4","4"
"2011","direct migration background","3.66","3","3278","2","3","4","6","8","3.61","3.71","1","24","4","4"
"2011","indirect migration background","3.88","4","1410","2","3","5","6","8","3.79","3.97","1","18","4","4"
"2011","no migration background","4.06","4","24309","2","3","5","6","9","4.04","4.08","1","18","4","4"
"2012","direct migration background","3.66","3","3069","2","3","4","5","8","3.6","3.72","1","24","4","4"
"2012","indirect migration background","3.92","4","1374","2","3","5","6","8","3.84","4","1","11","4","4"
"2012","no migration background","4.08","4","23816","2","3","5","6","9","4.06","4.1","1","22","4","4"
"2013","direct migration background","3.52","3","6427","2","3","4","5","8","3.48","3.56","1","13","3","3"
"2013","indirect migration background","3.74","3","2237","2","3","5","6","8","3.68","3.8","1","13","4","4"
"2013","no migration background","4.11","4","22641","2","3","5","6","9","4.09","4.13","1","20","4","4"
"2014","direct migration background","3.58","3","5179","2","3","4","6","8","3.54","3.62","1","15","3","4"
"2014","indirect migration background","3.79","4","1931","2","3","5","6","8","3.72","3.86","1","11","4","4"
"2014","no migration background","4.1","4","20633","2","3","5","6","9","4.08","4.12","1","16","4","4"
"2015","direct migration background","3.53","3","5994","2","3","4","6","8","3.49","3.57","1","14","3","3"
"2015","indirect migration background","3.79","3","1806","2","3","5","6","8","3.72","3.86","1","12","4","4"
"2015","no migration background","4.1","4","19683","2","3","5","6","9","4.07","4.13","1","16","4","4"
"2016","direct migration background","3.52","3","7898","2","3","4","6","8","3.49","3.55","1","15","3","3"
"2016","indirect migration background","3.72","3","1686","2","3","5","6","8","3.64","3.8","1","15","4","4"
"2016","no migration background","4.13","4","18330","2","3","5","7","9","4.1","4.16","1","16","4","4"
"2017","direct migration background","3.52","3","8759","2","3","4","6","8","3.49","3.55","1","13","3","3"
"2017","indirect migration background","3.76","3","1837","2","3","5","6","9","3.68","3.84","1","12","4","4"
"2017","no migration background","4.12","4","20684","2","3","5","6","9","4.1","4.14","1","16","4","4"
"2018","direct migration background","3.57","3","8078","2","3","4","6","8","3.54","3.6","1","12","3","3"
"2018","indirect migration background","3.9","4","1803","2","3","5","6","8","3.82","3.98","1","14","4","4"
"2018","no migration background","4.17","4","19771","2","3","5","6","10","4.14","4.2","1","18","4","4"
"2019","direct migration background","3.65","3","7263","2","3","4","6","8","3.62","3.68","1","25","3","3"
"2019","indirect migration background","3.95","4","1760","2","3","5","6","8","3.87","4.03","1","17","4","4"
"2019","no migration background","4.16","4","20507","2","3","5","6","9","4.13","4.19","1","16","4","4"
