"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","college entrance qualification","4.29","4","568","2","3","5","7","9","4.07","4.51","0","51","4","4"
"1984","Full Time","lower secondary degree","4.09","4","2562","2","3","5","6","9","3.98","4.2","0","80","4","4"
"1984","Full Time","no degree/no degree yet","2.96","3","595","1","2","3","4","8","2.87","3.05","0","8","3","3"
"1984","Full Time","Other degree","3.24","3","941","2","2","3","5","9","2.99","3.49","1","80","3","3"
"1984","Full Time","secondary school degree","4.04","4","941","2","3","5","6","9","3.85","4.23","1","80","4","4"
"1984","Not Working","college entrance qualification","4.32","4","434","2","3","5","6","11","3.79","4.85","1","82","4","4"
"1984","Not Working","lower secondary degree","3.67","3","2610","2","3","4","6","9","3.55","3.79","0","82","3","3"
"1984","Not Working","no degree/no degree yet","4.4","4","573","2","3","5","6","9","4.11","4.69","0","80","3","4"
"1984","Not Working","Other degree","3.29","3","319","2","2","4","5","7","2.92","3.66","1","60","3","3"
"1984","Not Working","secondary school degree","3.92","4","661","2","3","5","6","9","3.8","4.04","1","11","4","4"
"1984","Part Time","college entrance qualification","3.91","4","290","2","3","5","6","10","3.7","4.12","1","14","3","4"
"1984","Part Time","lower secondary degree","3.96","4","917","2","3","5","6","10","3.82","4.1","0","51","3","4"
"1984","Part Time","no degree/no degree yet","4.05","3.93","133","2","3","5","7","10","3.76","4.34","1","10","3","3"
"1984","Part Time","Other degree","3.41","3","189","1","2","3","4","9","2.59","4.23","1","80","3","3"
"1984","Part Time","secondary school degree","4.12","4","343","3","3","5","6","9","3.96","4.28","1","10","4","4"
"1985","Full Time","college entrance qualification","3.52","3","49","2","2","4","5","10","2.98","4.06","1","10","3","4"
"1985","Full Time","lower secondary degree","3.36","3","162","2","2","4","5","7","3.13","3.59","0","8","3","4"
"1985","Full Time","no degree/no degree yet","2.77","3","34","1","2","3","4","9","2.24","3.3","1","9","3","3"
"1985","Full Time","Other degree","3.09","3.08","49","1","2","4","4","5","2.75","3.43","0","6","3","4"
"1985","Full Time","secondary school degree","3.28","3","85","2","2","4","5","8","2.94","3.62","1","11","3","4"
"1985","Not Working","college entrance qualification","2.97","3","35","1","2","4","5","7","2.52","3.42","1","7","3","4"
"1985","Not Working","lower secondary degree","3.49","3","98","2","3","4","5","8","3.2","3.78","1","10","3","4"
"1985","Not Working","no degree/no degree yet","3.72","4","36","3","3","5","5","5","3.35","4.09","1","6","3","4"
"1985","Not Working","Other degree","","","","","","","","","","","","","",""
"1985","Not Working","secondary school degree","3.57","3","31","2","2","5","6","8","2.98","4.16","1","8","3","5"
"1985","Part Time","college entrance qualification","3.51","3","49","1","2","5","6","10","2.92","4.1","1","10","3","4"
