"year","age_gr","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Full Time","3.77","3","2209","2","3","5","6","9","3.7","3.84","0","11","3","3"
"1984","16-34 y.","Not Working","4.38","4","1480","2","3","5","6","10","4.15","4.61","1","82","4","4"
"1984","16-34 y.","Part Time","3.92","4","894","2","3","5","6","11","3.72","4.12","0","80","3","4"
"1984","35-65 y.","Full Time","4.2","4","3420","2","3","5","6","9","4.08","4.32","0","80","3","4"
"1984","35-65 y.","Not Working","4.02","4","1945","2","3","5","6","9","3.9","4.14","0","80","3","4"
"1984","35-65 y.","Part Time","4.08","4","945","2","3","5","6","9","3.94","4.22","1","51","4","4"
"1984","66 and older","Full Time","","","","","","","","","","","","","",""
"1984","66 and older","Not Working","3.25","3","1211","2","2","4","5","8","3.1","3.4","0","82","3","3"
"1984","66 and older","Part Time","3.16","3","42","2","2","4","5","6","2.83","3.49","2","6","3","4"
"1985","16-34 y.","Full Time","3.16","3","260","2","2","4","5","7","2.99","3.33","0","10","3","3"
"1985","16-34 y.","Not Working","3.38","3","135","2","2","4","5","8","3.15","3.61","0","10","3","4"
"1985","16-34 y.","Part Time","3.82","3","136","1","2","4","6","42","3.19","4.45","0","42","3","3"
"1985","35-65 y.","Full Time","3.8","4","128","2","3","5","5","10","3.52","4.08","0","11","3","4"
"1985","35-65 y.","Not Working","3.79","3.48","79","2","3","4","6","8","3.48","4.1","1","9","3","4"
"1985","35-65 y.","Part Time","3.34","3","48","1","2","4","5","11","2.76","3.92","0","11","3","4"
"1985","66 and older","Full Time","","","","","","","","","","","","","",""
"1985","66 and older","Not Working","","","","","","","","","","","","","",""
"1985","66 and older","Part Time","","","","","","","","","","","","","",""
"1986","16-34 y.","Full Time","3.09","3","352","2","2","4","5","8","2.95","3.23","1","10","3","3"
"1986","16-34 y.","Not Working","3.35","3","150","1","2","4","6","8","3.08","3.62","1","10","3","3"
