"year","e11102","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Employed","Rural Area","4.81","4","99","2","3","5","6","42","4","5.62","1","42","4","4"
"1985","Employed","Urban Area","3.2","3","474","1","2","4","5","10","3.05","3.35","0","11","3","3"
"1985","Not Employed","Rural Area","3.93","4","50","3","3","4","6","7","3.56","4.3","2","7","3","4"
"1985","Not Employed","Urban Area","3.23","3","180","1","2","4","5","8","3.02","3.44","0","10","3","4"
"1986","Employed","Rural Area","3.92","3","125","2","3","6","6","11","3.58","4.26","1","11","3","4"
"1986","Employed","Urban Area","3.07","3","616","1","2","4","5","8","2.96","3.18","1","10","3","3"
"1986","Not Employed","Rural Area","3.88","3","43","2","3","4","8","9","3.22","4.54","1","9","3","4"
"1986","Not Employed","Urban Area","3","3","208","1","2","4","5","8","2.79","3.21","1","10","3","3"
"1987","Employed","Rural Area","3.39","3","132","2","2","4","5","6","3.17","3.61","1","8","3","3"
"1987","Employed","Urban Area","3.11","3","528","1","2","4","5","7","2.99","3.23","1","9","3","3"
"1987","Not Employed","Rural Area","","","","","","","","","","","","","",""
"1987","Not Employed","Urban Area","3.24","3","175","2","2","4","5","7","3.01","3.47","1","9","3","3"
"1988","Employed","Rural Area","3.59","3","109","2","2","4","6","10","3.21","3.97","1","10","3","3"
"1988","Employed","Urban Area","3.17","3","511","2","2","4","6","7","3.03","3.31","0","11","3","3"
"1988","Not Employed","Rural Area","3.19","3","30","2","2","4","6","8","2.5","3.88","1","8","3","4"
"1988","Not Employed","Urban Area","2.68","2","171","1","2","3","5","8","2.42","2.94","0","9","2","3"
"1989","Employed","Rural Area","3.57","3","125","2","2","4","6","10","3.26","3.88","1","10","3","4"
"1989","Employed","Urban Area","3.21","3","500","2","2","4","5","8","3.08","3.34","0","10","3","3"
"1989","Not Employed","Rural Area","","","","","","","","","","","","","",""
"1989","Not Employed","Urban Area","3.01","3","149","2","2","4","5","8","2.76","3.26","1","10","3","3"
"1990","Employed","Rural Area","4.23","3","126","2","2","5","5","60","2.95","5.51","1","60","3","3"
"1990","Employed","Urban Area","3.05","3","450","1","2","4","5","7","2.93","3.17","0","8","3","3"
"1990","Not Employed","Rural Area","3.08","2","31","2","2","5","5","6","2.49","3.67","1","7","2","5"
"1990","Not Employed","Urban Area","2.63","2.36","121","1","1","4","5","6","2.39","2.87","0","7","3","3"
"1991","Employed","Rural Area","3.54","3","127","2","2","5","6","8","3.24","3.84","1","8","3","4"
"1991","Employed","Urban Area","3.4","3","505","2","2","4","6","9","3.26","3.54","1","10","3","3"
"1991","Not Employed","Rural Area","4.44","4","37","1","3","6","7","10","3.76","5.12","1","10","4","5"
"1991","Not Employed","Urban Area","3.26","3","152","1","2","4","6","9","2.99","3.53","1","10","3","3"
"1992","Employed","Rural Area","3.78","3","324","2","2","5","7","9","3.59","3.97","1","9","3","4"
"1992","Employed","Urban Area","3.21","3","595","2","2","4","6","8","3.08","3.34","0","10","3","3"
"1992","Not Employed","Rural Area","3.48","3","68","2","2","4","5","7","3.1","3.86","1","7","3","4"
"1992","Not Employed","Urban Area","3.05","3","145","1","2","4","5","9","2.77","3.33","1","10","3","3"
"1993","Employed","Rural Area","3.56","3","307","1","2","5","6","8","3.36","3.76","1","8","3","4"
"1993","Employed","Urban Area","3.38","3","676","2","2","4","6","8","3.27","3.49","1","11","3","3"
"1993","Not Employed","Rural Area","3.75","3","87","2","2","5","7","8","3.36","4.14","1","8","3","5"
"1993","Not Employed","Urban Area","3.25","3","197","1","2","4","6","9","3.02","3.48","1","11","3","3"
"1994","Employed","Rural Area","3.62","3","333","2","2","5","6","10","3.43","3.81","1","10","3","4"
"1994","Employed","Urban Area","3.26","3","690","1","2","4","5","10","3.14","3.38","1","10","3","3"
"1994","Not Employed","Rural Area","3.68","3","104","2","2","5","8","10","3.3","4.06","1","10","3","4"
"1994","Not Employed","Urban Area","2.92","3","212","1","2","4","5","8","2.72","3.12","1","8","3","3"
"1995","Employed","Rural Area","3.93","4","410","2","3","5","6","9","3.77","4.09","1","9","3","4"
"1995","Employed","Urban Area","3.36","3","928","2","2","4","6","8","3.26","3.46","1","9","3","3"
"1995","Not Employed","Rural Area","3.46","3","146","2","2","4","6","9","3.15","3.77","1","9","3","4"
"1995","Not Employed","Urban Area","2.86","3","377","1","2","4","5","8","2.71","3.01","1","9","3","3"
"1996","Employed","Rural Area","3.45","3","390","2","2","5","6","8","3.28","3.62","1","11","3","3"
"1996","Employed","Urban Area","3.45","3","818","2","2","4","6","8","3.35","3.55","1","9","3","3"
"1996","Not Employed","Rural Area","3.06","3","114","1","2","4","6","7","2.73","3.39","1","11","3","3"
"1996","Not Employed","Urban Area","3.24","3","264","2","2","4","5","8","3.06","3.42","1","9","3","3"
"1997","Employed","Rural Area","3.66","3","346","2","2","5","6","9","3.48","3.84","1","10","3","4"
"1997","Employed","Urban Area","3.23","3","719","1","2","4","5","8","3.12","3.34","1","11","3","3"
"1997","Not Employed","Rural Area","3.06","3","140","1","2","4","5","8","2.78","3.34","1","9","3","4"
"1997","Not Employed","Urban Area","3.58","3","260","2","2","4","6","11","3.39","3.77","1","11","3","4"
"1998","Employed","Rural Area","4.24","4","3004","2","3","5","6","9","4.18","4.3","1","18","4","4"
"1998","Employed","Urban Area","3.76","3","5737","2","3","5","6","9","3.72","3.8","1","14","3","3"
"1998","Not Employed","Rural Area","3.87","4","1785","2","3","5","6","9","3.79","3.95","1","18","4","4"
"1998","Not Employed","Urban Area","3.55","3","3549","2","2","4","6","8","3.5","3.6","1","11","3","3"
"1999","Employed","Rural Area","3.83","3","391","2","2","5","7","13","3.65","4.01","1","13","3","4"
"1999","Employed","Urban Area","3.63","3","803","2","2","4","6","9","3.51","3.75","1","14","3","3"
"1999","Not Employed","Rural Area","3.39","3","124","2","2","4","5","9","3.06","3.72","1","11","3","4"
