"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2006","Female","3.86","3","11681","2","3","5","6","9","3.83","3.89","1","22","4","4"
"2006","Male","3.95","4","10661","2","3","5","6","9","3.92","3.98","1","22","4","4"
"2007","Female","3.93","4","10951","2","3","5","6","9","3.9","3.96","1","22","4","4"
"2007","Male","3.98","4","9989","2","3","5","6","9","3.94","4.02","1","22","4","4"
"2008","Female","3.94","4","10281","2","3","5","6","9","3.91","3.97","1","24","4","4"
"2008","Male","4.02","4","9368","2","3","5","6","10","3.98","4.06","1","24","4","4"
"2009","Female","3.94","4","9566","2","3","5","6","9","3.9","3.98","1","17","4","4"
"2009","Male","4.05","4","8761","2","3","5","6","10","4.01","4.09","1","17","4","4"
"2010","Female","3.94","4","13282","2","3","5","6","9","3.91","3.97","1","18","4","4"
"2010","Male","4.03","4","11110","2","3","5","6","9","4","4.06","1","18","4","4"
"2011","Female","3.96","4","15826","2","3","5","6","9","3.93","3.99","1","24","4","4"
"2011","Male","4.05","4","13171","2","3","5","6","9","4.02","4.08","1","24","4","4"
"2012","Female","3.97","4","15408","2","3","5","6","9","3.94","4","1","24","4","4"
"2012","Male","4.06","4","12851","2","3","5","6","9","4.03","4.09","1","24","4","4"
"2013","Female","3.98","4","17002","2","3","5","6","9","3.95","4.01","1","16","4","4"
"2013","Male","4.04","4","14303","2","3","5","6","9","4.01","4.07","1","20","4","4"
"2014","Female","3.98","4","14982","2","3","5","6","9","3.95","4.01","1","16","4","4"
"2014","Male","4.04","4","12761","2","3","5","6","9","4.01","4.07","1","16","4","4"
"2015","Female","3.98","4","14827","2","3","5","6","9","3.95","4.01","1","16","4","4"
"2015","Male","4.03","4","12656","2","3","5","6","9","4","4.06","1","16","4","4"
"2016","Female","4","4","14726","2","3","5","6","9","3.97","4.03","1","16","4","4"
"2016","Male","4.04","4","13188","2","3","5","6","9","4.01","4.07","1","16","4","4"
"2017","Female","3.99","4","16403","2","3","5","6","9","3.96","4.02","1","16","4","4"
"2017","Male","4.03","4","14877","2","3","5","6","9","4","4.06","1","16","4","4"
"2018","Female","4.03","4","15560","2","3","5","6","9","4","4.06","1","18","4","4"
"2018","Male","4.09","4","14092","2","3","5","6","9","4.06","4.12","1","18","4","4"
"2019","Female","4.04","4","15072","2","3","5","6","9","4.01","4.07","1","16","4","4"
"2019","Male","4.09","4","14449","2","3","5","6","9","4.06","4.12","1","25","4","4"
