"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","East Germany","","","","","","","","","","","","","",""
"1984","Employed","West Germany","4.02","4","7532","2","3","5","6","9","3.96","4.08","0","80","3","3"
"1984","Not Employed","East Germany","","","","","","","","","","","","","",""
"1984","Not Employed","West Germany","3.81","3","4636","2","3","5","6","9","3.71","3.91","0","82","3","3"
"1985","Employed","East Germany","","","","","","","","","","","","","",""
"1985","Employed","West Germany","3.46","3","573","2","2","4","5","10","3.27","3.65","0","42","3","3"
"1985","Not Employed","East Germany","","","","","","","","","","","","","",""
"1985","Not Employed","West Germany","3.39","3","230","2","3","4","5","8","3.21","3.57","0","10","3","4"
"1986","Employed","East Germany","","","","","","","","","","","","","",""
"1986","Employed","West Germany","3.23","3","741","1","2","4","6","8","3.12","3.34","1","11","3","3"
"1986","Not Employed","East Germany","","","","","","","","","","","","","",""
"1986","Not Employed","West Germany","3.2","3","251","1","2","4","6","8","2.99","3.41","1","10","3","3"
"1987","Employed","East Germany","","","","","","","","","","","","","",""
"1987","Employed","West Germany","3.16","3","660","1","2","4","5","7","3.06","3.26","1","9","3","3"
"1987","Not Employed","East Germany","","","","","","","","","","","","","",""
"1987","Not Employed","West Germany","3.28","3","200","2","2","4","5","7","3.07","3.49","1","9","3","3"
"1988","Employed","East Germany","","","","","","","","","","","","","",""
"1988","Employed","West Germany","3.24","3","620","2","2","4","6","9","3.1","3.38","0","11","3","3"
"1988","Not Employed","East Germany","","","","","","","","","","","","","",""
"1988","Not Employed","West Germany","2.78","3","201","1","2","4","5","8","2.53","3.03","0","9","3","3"
"1989","Employed","East Germany","","","","","","","","","","","","","",""
"1989","Employed","West Germany","3.28","3","625","2","2","4","6","8","3.16","3.4","0","10","3","3"
"1989","Not Employed","East Germany","","","","","","","","","","","","","",""
"1989","Not Employed","West Germany","3.17","3","175","2","2","4","6","10","2.92","3.42","1","10","3","3"
"1990","Employed","East Germany","","","","","","","","","","","","","",""
"1990","Employed","West Germany","3.29","3","576","1","2","4","5","7","2.99","3.59","0","60","3","3"
"1990","Not Employed","East Germany","","","","","","","","","","","","","",""
"1990","Not Employed","West Germany","2.74","2.13","152","1","2","4","5","6","2.51","2.97","0","7","3","3"
"1991","Employed","East Germany","","","","","","","","","","","","","",""
"1991","Employed","West Germany","3.43","3","632","2","2","4","6","8","3.3","3.56","1","10","3","3"
"1991","Not Employed","East Germany","","","","","","","","","","","","","",""
"1991","Not Employed","West Germany","3.51","3","189","1","2","5","6","10","3.25","3.77","1","10","3","4"
"1992","Employed","East Germany","3.26","3","258","2","2","4","5","8","3.06","3.46","1","8","3","3"
"1992","Employed","West Germany","3.42","3","679","2","2","4","6","9","3.3","3.54","0","10","3","3"
"1992","Not Employed","East Germany","2.42","2","58","1","2","3","4","6","2.1","2.74","1","6","2","3"
"1992","Not Employed","West Germany","3.41","3","157","1","2","4","5","9","3.13","3.69","1","10","3","4"
"1993","Employed","East Germany","3.3","3","222","2","2","4","5","7","3.1","3.5","1","8","3","3"
"1993","Employed","West Germany","3.46","3","761","1","2","4","6","8","3.35","3.57","1","11","3","3"
"1993","Not Employed","East Germany","3.07","3","63","1","2","4","5","7","2.63","3.51","1","7","3","4"
"1993","Not Employed","West Germany","3.46","3","221","1","2","4","7","8","3.23","3.69","1","11","3","3"
"1994","Employed","East Germany","3.35","3","252","2","2","4","6","9","3.14","3.56","1","10","3","4"
"1994","Employed","West Germany","3.39","3","771","1","2","4","6","10","3.27","3.51","1","10","3","3"
"1994","Not Employed","East Germany","2.69","2","91","1","2","3","4","6","2.41","2.97","1","9","3","3"
"1994","Not Employed","West Germany","3.28","3","225","1","2","4","6","9","3.05","3.51","1","10","3","3"
"1995","Employed","East Germany","3.54","3","262","2","2","4","6","7","3.36","3.72","1","8","3","4"
"1995","Employed","West Germany","3.51","3","1076","2","2","4","6","8","3.41","3.61","1","9","3","3"
