"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","(Married) couple without C.","4.05","3","323","2","3","4","6","9","3.47","4.63","2","60","3","3"
"1984","college entrance qualification","1-pers.-HH","2.42","2","209","1","2","3","4","8","2.24","2.6","0","10","2","2"
"1984","college entrance qualification","Couple + C. GT 16 ","5.12","5","213","3","4","6","8","10","4.9","5.34","2","11","5","5"
"1984","college entrance qualification","Couple + C. LE 16","4.56","4","293","3","3","5","7","9","4.38","4.74","1","11","4","4"
"1984","college entrance qualification","Couple + C. LE and GT 16","5.68","5","106","4","5","6","8","14","5.33","6.03","2","14","5","6"
"1984","college entrance qualification","Single parent","5.2","4","48","3","3","5","7","82","1.91","8.49","2","82","3","5"
"1984","lower secondary degree","(Married) couple without C.","3.32","3","1595","2","3","4","5","7","3.24","3.4","1","51","3","3"
"1984","lower secondary degree","1-pers.-HH","2.52","2","678","1","2","3","4","6","2.4","2.64","0","35","2","2"
"1984","lower secondary degree","Couple + C. GT 16 ","4.61","4","983","3","3","5","7","10","4.43","4.79","2","80","4","4"
"1984","lower secondary degree","Couple + C. LE 16","4","4","1291","3","3","5","6","8","3.93","4.07","0","11","4","4"
"1984","lower secondary degree","Couple + C. LE and GT 16","5.51","5","793","3","4","6","8","11","5.14","5.88","2","80","4","5"
"1984","lower secondary degree","Single parent","4.14","3","318","2","3","5","6","9","3.63","4.65","1","82","3","4"
"1984","no degree/no degree yet","(Married) couple without C.","2.77","2","145","2","2","3","4","7","2.62","2.92","1","7","2","3"
"1984","no degree/no degree yet","1-pers.-HH","1.83","1","80","1","1","3","3","4","1.64","2.02","1","4","1","2"
"1984","no degree/no degree yet","Couple + C. GT 16 ","5.12","4","237","3","3","5","6","80","4.47","5.77","2","80","3","4"
"1984","no degree/no degree yet","Couple + C. LE 16","3.03","3","362","2","2","3","4","6","2.93","3.13","0","7","3","3"
"1984","no degree/no degree yet","Couple + C. LE and GT 16","4.74","4","313","3","4","6","7","9","4.59","4.89","2","9","4","4"
"1984","no degree/no degree yet","Single parent","3.48","3.57","64","2","3","4","5","5","3.25","3.71","2","5","3","3"
"1984","Other degree","(Married) couple without C.","3","2","197","2","2","3","4","6","2.39","3.61","1","45","2","2"
"1984","Other degree","1-pers.-HH","1.8","2","113","1","1","2","3","4","1.65","1.95","1","5","1","2"
"1984","Other degree","Couple + C. GT 16 ","3.55","3","166","3","3","4","5","6","3.4","3.7","2","7","3","3"
"1984","Other degree","Couple + C. LE 16","3.35","3","616","2","3","3","4","6","3","3.7","1","80","3","3"
"1984","Other degree","Couple + C. LE and GT 16","4.66","4","230","2","3","5","7","60","3.96","5.36","2","60","3","4"
"1984","Other degree","Single parent","2.88","3","45","2","2","3","4","5","2.56","3.2","1","5","2","3"
"1984","secondary school degree","(Married) couple without C.","3.45","3","422","2","3","4","5","8","3.33","3.57","1","9","3","3"
"1984","secondary school degree","1-pers.-HH","2.54","2","241","1","2","3","4","8","2.38","2.7","1","11","2","2"
"1984","secondary school degree","Couple + C. GT 16 ","5.08","4","368","3","4","6","7","10","4.65","5.51","2","80","4","4"
"1984","secondary school degree","Couple + C. LE 16","4.2","4","458","3","3","5","6","8","4.08","4.32","1","9","4","4"
"1984","secondary school degree","Couple + C. LE and GT 16","5.1","5","260","4","4","6","7","9","4.92","5.28","2","14","4","5"
"1984","secondary school degree","Single parent","3.8","3","96","3","3","4","5","7","3.56","4.04","2","7","3","4"
"1985","college entrance qualification","(Married) couple without C.","3.66","3","41","3","3","4","5","6","3.34","3.98","2","6","3","4"
"1985","college entrance qualification","1-pers.-HH","2.11","2","33","1","1","3","3","6","1.7","2.52","1","6","1","2"
"1985","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","college entrance qualification","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1985","lower secondary degree","(Married) couple without C.","3.02","3","86","2","2","4","4","6","2.78","3.26","0","6","3","3"
"1985","lower secondary degree","1-pers.-HH","3.18","2","42","1","1","3","4","42","1.24","5.12","1","42","2","2"
"1985","lower secondary degree","Couple + C. GT 16 ","4.06","4","46","3","3","4","6","10","3.58","4.54","1","10","4","4"
"1985","lower secondary degree","Couple + C. LE 16","4.31","4","97","3","3","5","6","11","4.02","4.6","2","11","3","4"
"1985","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","Couple + C. LE 16","3.23","3","31","2","3","4","4","9","2.7","3.76","1","9","3","4"
"1985","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1985","Other degree","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1985","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","Other degree","Couple + C. LE 16","3.36","3","45","3","3","4","4","9","2.95","3.77","0","9","3","4"
"1985","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","Other degree","Single parent","","","","","","","","","","","","","",""
"1985","secondary school degree","(Married) couple without C.","3.06","3","49","2","2","4","4","6","2.76","3.36","2","6","3","3"
"1985","secondary school degree","1-pers.-HH","","","","","","","","","","","","","",""
"1985","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","secondary school degree","Couple + C. LE 16","4.59","4","39","3","4","5","6","11","4.08","5.1","3","11","4","5"
"1985","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1986","college entrance qualification","(Married) couple without C.","3.33","3","46","2","3","4","5","9","2.92","3.74","1","9","3","3"
"1986","college entrance qualification","1-pers.-HH","1.82","1.69","47","1","1","2","3","6","1.5","2.14","1","6","1","2"
"1986","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","college entrance qualification","Couple + C. LE 16","4.73","4","39","3","3","5","8","10","4.13","5.33","2","10","4","5"
"1986","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1986","lower secondary degree","(Married) couple without C.","3.15","3","131","2","2","4","5","8","2.92","3.38","1","8","3","3"
"1986","lower secondary degree","1-pers.-HH","2.29","2","65","1","1","3","4","6","2.01","2.57","1","6","2","2"
"1986","lower secondary degree","Couple + C. GT 16 ","4.24","3","39","3","3","6","8","8","3.63","4.85","3","8","3","6"
"1986","lower secondary degree","Couple + C. LE 16","4.06","4","92","3","3","5","6","8","3.81","4.31","2","8","3","4"
"1986","lower secondary degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","lower secondary degree","Single parent","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","1-pers.-HH","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1986","Other degree","(Married) couple without C.","2.4","2","33","2","2","2","3","6","2.01","2.79","1","6","2","2"
"1986","Other degree","1-pers.-HH","","","","","","","","","","","","","",""
"1986","Other degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","Other degree","Couple + C. LE 16","3.02","3","45","2","3","4","4","4","2.83","3.21","2","4","3","3"
"1986","Other degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","Other degree","Single parent","","","","","","","","","","","","","",""
"1986","secondary school degree","(Married) couple without C.","2.99","3","81","2","2","3","4","9","2.74","3.24","1","9","3","3"
"1986","secondary school degree","1-pers.-HH","2.03","2","40","1","1","3","3","6","1.67","2.39","1","6","2","2"
"1986","secondary school degree","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","secondary school degree","Couple + C. LE 16","4.27","4","44","3","3","5","6","9","3.84","4.7","2","9","3","4"
"1986","secondary school degree","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","secondary school degree","Single parent","","","","","","","","","","","","","",""
"1987","college entrance qualification","(Married) couple without C.","3.25","3","46","2","3","4","4","6","2.93","3.57","1","6","3","4"
"1987","college entrance qualification","1-pers.-HH","2.29","2","48","1","1","3","4","8","1.87","2.71","1","8","2","3"
"1987","college entrance qualification","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","college entrance qualification","Couple + C. LE 16","4.17","4","33","3","3","5","5","7","3.71","4.63","2","7","3","5"
"1987","college entrance qualification","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1987","lower secondary degree","(Married) couple without C.","3.35","3","103","2","2","4","5","6","3.13","3.57","1","6","3","3"
