"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","Female","3.42","3","1346","2","3","4","5","7","3.28","3.56","1","60","3","3"
"1984","(Married) couple without C.","Male","3.41","3","1347","2","3","4","5","7","3.27","3.55","1","60","3","3"
"1984","1-pers.-HH","Female","2.5","2","787","1","2","3","4","6","2.42","2.58","0","11","2","2"
"1984","1-pers.-HH","Male","2.42","2","539","1","2","3","4","7","2.27","2.57","1","35","2","2"
"1984","Couple + C. GT 16 ","Female","4.67","4","900","3","3","5","7","10","4.48","4.86","2","80","4","4"
"1984","Couple + C. GT 16 ","Male","4.89","4","1079","3","4","6","7","10","4.67","5.11","2","80","4","4"
"1984","Couple + C. LE 16","Female","4.04","4","1530","3","3","5","6","8","3.92","4.16","0","80","3","3"
"1984","Couple + C. LE 16","Male","4.05","4","1532","3","3","5","6","8","3.93","4.17","0","80","3","3"
"1984","Couple + C. LE and GT 16","Female","5.33","5","792","3","4","6","8","11","5.04","5.62","2","80","4","4"
"1984","Couple + C. LE and GT 16","Male","5.32","5","925","3","4","6","7","11","5.04","5.6","2","80","4","4"
"1984","Single parent","Female","3.9","3","377","2","3","4","6","8","3.47","4.33","1","82","3","3"
"1984","Single parent","Male","4.44","4","197","3","3","5","7","9","3.63","5.25","1","82","3","4"
"1985","(Married) couple without C.","Female","3.17","3","101","2","2","4","5","6","2.95","3.39","0","6","3","3"
"1985","(Married) couple without C.","Male","3.15","3","100","2","2","4","5","6","2.92","3.38","0","6","3","3"
"1985","1-pers.-HH","Female","1.94","2","43","1","2","2","3","3","1.73","2.15","1","3","2","2"
"1985","1-pers.-HH","Male","2.85","2","72","1","1","3","4","42","1.71","3.99","1","42","2","2"
"1985","Couple + C. GT 16 ","Female","4.34","4","50","3","4","5","6","10","3.83","4.85","1","10","4","4"
"1985","Couple + C. GT 16 ","Male","4.3","4","48","2","3","5","6","10","3.75","4.85","1","10","4","4"
"1985","Couple + C. LE 16","Female","4.22","4","122","3","3","5","6","11","3.95","4.49","0","11","3","4"
"1985","Couple + C. LE 16","Male","4.24","4","123","3","3","5","6","8","3.97","4.51","0","11","4","4"
"1985","Couple + C. LE and GT 16","Female","","","","","","","","","","","","","",""
"1985","Couple + C. LE and GT 16","Male","","","","","","","","","","","","","",""
"1985","Single parent","Female","","","","","","","","","","","","","",""
"1985","Single parent","Male","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","Female","3.04","3","159","2","2","3","5","8","2.84","3.24","1","9","3","3"
"1986","(Married) couple without C.","Male","3.13","3","151","2","2","4","5","8","2.92","3.34","1","9","3","3"
"1986","1-pers.-HH","Female","2.04","2","90","1","1","3","4","6","1.8","2.28","1","6","2","2"
"1986","1-pers.-HH","Male","2.14","2","86","1","1","3","3","6","1.91","2.37","1","6","2","2"
