"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2000","Urban Area","West Germany","3.91","4","7267","2","3","5","6","9","3.87","3.95","1","15","4","4"
"2001","Rural Area","East Germany","3.35","3","305","2","2","4","5","8","3.19","3.51","1","9","3","3"
"2001","Rural Area","West Germany","4.39","4","366","2","3","6","7","10","4.18","4.6","1","12","4","4"
"2001","Urban Area","East Germany","3.07","3","222","2","2","4","4","8","2.91","3.23","1","8","3","3"
"2001","Urban Area","West Germany","3.72","3","1285","2","2","5","6","10","3.62","3.82","1","13","3","4"
"2002","Rural Area","East Germany","3.59","3","3573","2","3","4","5","7","3.54","3.64","1","11","4","4"
"2002","Rural Area","West Germany","4.54","4","4012","2","3","5","7","10","4.48","4.6","1","17","5","5"
"2002","Urban Area","East Germany","3.18","3","1832","2","2","4","5","8","3.11","3.25","1","11","3","3"
"2002","Urban Area","West Germany","3.86","4","13500","2","3","5","6","9","3.83","3.89","1","19","4","4"
"2003","Rural Area","East Germany","3.64","3","3524","2","3","4","5","8","3.59","3.69","1","12","4","4"
"2003","Rural Area","West Germany","4.49","4","3803","2","3","5","7","10","4.43","4.55","1","16","4","5"
"2003","Urban Area","East Germany","3.17","3","1830","2","2","4","5","7","3.1","3.24","1","13","3","3"
"2003","Urban Area","West Germany","3.87","4","13074","2","3","5","6","9","3.84","3.9","1","15","4","4"
"2004","Rural Area","East Germany","3.63","3","3412","2","3","4","5","8","3.58","3.68","1","13","4","4"
"2004","Rural Area","West Germany","4.47","4","3763","2","3","5","7","10","4.4","4.54","1","18","5","5"
"2004","Urban Area","East Germany","3.13","3","1827","2","2","4","5","7","3.07","3.19","1","14","3","3"
"2004","Urban Area","West Germany","3.88","4","12676","2","3","5","6","9","3.85","3.91","1","16","4","4"
"2005","Rural Area","East Germany","3.67","3","3290","2","3","4","5","8","3.62","3.72","1","20","4","4"
"2005","Rural Area","West Germany","4.49","4","3581","2","3","6","7","10","4.42","4.56","1","25","5","5"
"2005","Urban Area","East Germany","3.16","3","1765","2","2","4","5","7","3.1","3.22","1","12","3","3"
"2005","Urban Area","West Germany","3.86","4","12157","2","3","5","6","9","3.83","3.89","1","16","4","4"
"2006","Rural Area","East Germany","3.6","3","3531","2","3","4","5","8","3.55","3.65","1","15","4","4"
"2006","Rural Area","West Germany","4.5","4","3992","2","3","6","7","10","4.44","4.56","1","20","5","5"
"2006","Urban Area","East Germany","3.17","3","1847","2","2","4","5","7","3.11","3.23","1","14","3","3"
"2006","Urban Area","West Germany","3.86","4","12972","2","3","5","6","9","3.83","3.89","1","22","4","4"
"2007","Rural Area","East Germany","3.69","3","3345","2","3","5","6","8","3.64","3.74","1","12","4","4"
"2007","Rural Area","West Germany","4.55","4","3748","2","3","6","7","10","4.49","4.61","1","16","4","5"
"2007","Urban Area","East Germany","3.18","3","1763","2","2","4","5","8","3.11","3.25","1","12","3","3"
"2007","Urban Area","West Germany","3.9","4","12084","2","3","5","6","9","3.87","3.93","1","22","4","4"
"2008","Rural Area","East Germany","3.68","3","3133","2","3","4","6","8","3.63","3.73","1","14","4","4"
"2008","Rural Area","West Germany","4.59","4","3514","2","3","6","7","10","4.52","4.66","1","16","5","5"
"2008","Urban Area","East Germany","3.19","3","1690","2","2","4","5","7","3.13","3.25","1","14","3","3"
"2008","Urban Area","West Germany","3.92","4","11312","2","3","5","6","9","3.89","3.95","1","24","4","4"
"2009","Rural Area","East Germany","3.77","4","2983","2","3","5","6","9","3.71","3.83","1","15","4","4"
"2009","Rural Area","West Germany","4.53","4","3333","2","3","5","7","10","4.46","4.6","1","17","5","5"
"2009","Urban Area","East Germany","3.17","3","1601","2","2","4","5","8","3.1","3.24","1","13","3","3"
"2009","Urban Area","West Germany","3.96","4","10410","2","3","5","6","9","3.93","3.99","1","13","4","4"
"2010","Rural Area","East Germany","3.73","3","3556","2","3","5","6","8","3.68","3.78","1","16","4","4"
"2010","Rural Area","West Germany","4.55","4","4797","2","3","6","7","10","4.49","4.61","1","18","5","5"
"2010","Urban Area","East Germany","3.22","3","1965","2","2","4","5","8","3.16","3.28","1","14","3","3"
"2010","Urban Area","West Germany","3.94","4","14074","2","3","5","6","9","3.91","3.97","1","18","4","4"
"2011","Rural Area","East Germany","3.7","3","4109","2","3","4","6","8","3.65","3.75","1","15","4","4"
"2011","Rural Area","West Germany","4.56","4","6140","2","3","6","7","10","4.51","4.61","1","18","5","5"
"2011","Urban Area","East Germany","3.2","3","2301","2","2","4","5","8","3.14","3.26","1","12","3","3"
"2011","Urban Area","West Germany","3.96","4","16447","2","3","5","6","9","3.93","3.99","1","24","4","4"
"2012","Rural Area","East Germany","3.67","3","4037","2","3","4","6","8","3.62","3.72","1","11","4","4"
"2012","Rural Area","West Germany","4.56","4","6112","2","3","6","7","10","4.51","4.61","1","16","5","5"
"2012","Urban Area","East Germany","3.24","3","2238","2","2","4","5","8","3.18","3.3","1","13","3","3"
"2012","Urban Area","West Germany","3.97","4","15872","2","3","5","6","9","3.94","4","1","24","4","4"
"2013","Rural Area","East Germany","3.67","3","3977","2","3","4","6","8","3.62","3.72","1","11","4","4"
"2013","Rural Area","West Germany","4.55","4","6579","2","3","6","7","10","4.5","4.6","1","16","4","5"
"2013","Urban Area","East Germany","3.22","3","2262","2","2","4","5","8","3.16","3.28","1","14","3","3"
"2013","Urban Area","West Germany","3.97","4","18487","2","3","5","6","9","3.95","3.99","1","20","4","4"
"2014","Rural Area","East Germany","3.64","3","3630","2","3","4","6","8","3.59","3.69","1","12","4","4"
"2014","Rural Area","West Germany","4.53","4","5863","2","3","6","7","10","4.48","4.58","1","16","4","5"
"2014","Urban Area","East Germany","3.2","3","2057","2","2","4","5","8","3.14","3.26","1","13","3","3"
"2014","Urban Area","West Germany","3.99","4","16193","2","3","5","6","9","3.96","4.02","1","15","4","4"
"2015","Rural Area","East Germany","3.61","3","3483","2","3","4","6","8","3.56","3.66","1","11","4","4"
"2015","Rural Area","West Germany","4.55","4","5888","2","3","6","7","10","4.5","4.6","1","16","4","5"
"2015","Urban Area","East Germany","3.2","3","2054","2","2","4","5","8","3.14","3.26","1","12","3","3"
"2015","Urban Area","West Germany","3.98","4","16058","2","3","5","6","9","3.95","4.01","1","15","4","4"
"2016","Rural Area","East Germany","3.67","3","3568","2","3","4","6","8","3.62","3.72","1","11","4","4"
"2016","Rural Area","West Germany","4.62","4","5886","2","3","6","7","10","4.57","4.67","1","16","4","4"
"2016","Urban Area","East Germany","3.2","3","2105","2","2","4","5","8","3.14","3.26","1","12","3","3"
"2016","Urban Area","West Germany","3.97","4","16355","2","3","5","6","9","3.94","4","1","15","4","4"
"2017","Rural Area","East Germany","3.69","3","4054","2","3","4","6","8","3.64","3.74","1","11","4","4"
"2017","Rural Area","West Germany","4.56","4","6796","2","3","6","7","10","4.51","4.61","1","16","4","4"
"2017","Urban Area","East Germany","3.17","3","2256","2","2","4","5","7","3.11","3.23","1","13","3","3"
"2017","Urban Area","West Germany","3.97","4","18174","2","3","5","6","9","3.94","4","1","15","4","4"
"2018","Rural Area","East Germany","3.77","3","3889","2","3","5","6","8","3.72","3.82","1","11","4","4"
"2018","Rural Area","West Germany","4.61","4","6291","2","3","6","7","10","4.56","4.66","1","18","4","4"
"2018","Urban Area","East Germany","3.23","3","2214","2","2","4","5","7","3.17","3.29","1","12","3","3"
"2018","Urban Area","West Germany","4.02","4","17258","2","3","5","6","9","3.99","4.05","1","15","4","4"
"2019","Rural Area","East Germany","3.81","4","3863","2","3","5","6","8","3.76","3.86","1","25","4","4"
"2019","Rural Area","West Germany","4.61","4","6055","2","3","6","7","10","4.56","4.66","1","16","4","5"
"2019","Urban Area","East Germany","3.31","3","1721","2","2","4","5","7","3.24","3.38","1","17","3","3"
"2019","Urban Area","West Germany","4.06","4","16270","2","3","5","6","9","4.03","4.09","1","16","4","4"
