"year","e11103","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","East Germany","","","","","","","","","","","","","",""
"1984","Full Time","West Germany","4.03","4","5651","2","3","5","6","9","3.95","4.11","0","80","3","3"
"1984","Not Working","East Germany","","","","","","","","","","","","","",""
"1984","Not Working","West Germany","3.81","3","4636","2","3","5","6","9","3.71","3.91","0","82","3","3"
"1984","Part Time","East Germany","","","","","","","","","","","","","",""
"1984","Part Time","West Germany","3.97","4","1881","2","3","5","6","10","3.85","4.09","0","80","3","4"
"1985","Full Time","East Germany","","","","","","","","","","","","","",""
"1985","Full Time","West Germany","3.34","3","388","2","2","4","5","8","3.19","3.49","0","11","3","3"
"1985","Not Working","East Germany","","","","","","","","","","","","","",""
"1985","Not Working","West Germany","3.39","3","230","2","3","4","5","8","3.21","3.57","0","10","3","4"
"1985","Part Time","East Germany","","","","","","","","","","","","","",""
"1985","Part Time","West Germany","3.7","3","185","1","2","4","5","42","3.22","4.18","0","42","3","4"
"1986","Full Time","East Germany","","","","","","","","","","","","","",""
"1986","Full Time","West Germany","3.23","3","526","2","2","4","5","8","3.11","3.35","1","10","3","3"
"1986","Not Working","East Germany","","","","","","","","","","","","","",""
"1986","Not Working","West Germany","3.2","3","251","1","2","4","6","8","2.99","3.41","1","10","3","3"
"1986","Part Time","East Germany","","","","","","","","","","","","","",""
"1986","Part Time","West Germany","3.24","3","215","1","2","4","6","11","3.02","3.46","1","11","3","3"
"1987","Full Time","East Germany","","","","","","","","","","","","","",""
"1987","Full Time","West Germany","3.22","3","453","2","2","4","5","7","3.1","3.34","1","9","3","3"
"1987","Not Working","East Germany","","","","","","","","","","","","","",""
"1987","Not Working","West Germany","3.28","3","200","2","2","4","5","7","3.07","3.49","1","9","3","3"
"1987","Part Time","East Germany","","","","","","","","","","","","","",""
"1987","Part Time","West Germany","3.06","3","207","1","2","4","5","7","2.87","3.25","1","8","3","3"
"1988","Full Time","East Germany","","","","","","","","","","","","","",""
"1988","Full Time","West Germany","3.17","3","425","2","2","4","6","9","3.01","3.33","0","11","3","3"
"1988","Not Working","East Germany","","","","","","","","","","","","","",""
"1988","Not Working","West Germany","2.78","3","201","1","2","4","5","8","2.53","3.03","0","9","3","3"
"1988","Part Time","East Germany","","","","","","","","","","","","","",""
"1988","Part Time","West Germany","3.39","3","195","2","2","4","6","9","3.14","3.64","0","10","3","3"
"1989","Full Time","East Germany","","","","","","","","","","","","","",""
"1989","Full Time","West Germany","3.24","3","443","2","2","4","5","10","3.1","3.38","0","10","3","3"
"1989","Not Working","East Germany","","","","","","","","","","","","","",""
"1989","Not Working","West Germany","3.17","3","175","2","2","4","6","10","2.92","3.42","1","10","3","3"
"1989","Part Time","East Germany","","","","","","","","","","","","","",""
"1989","Part Time","West Germany","3.37","3","182","2","2","4","6","8","3.13","3.61","1","8","3","3"
"1990","Full Time","East Germany","","","","","","","","","","","","","",""
"1990","Full Time","West Germany","3.42","3","413","1","2","4","5","8","3.01","3.83","0","60","3","3"
"1990","Not Working","East Germany","","","","","","","","","","","","","",""
"1990","Not Working","West Germany","2.74","2.13","152","1","2","4","5","6","2.51","2.97","0","7","3","3"
"1990","Part Time","East Germany","","","","","","","","","","","","","",""
"1990","Part Time","West Germany","2.96","3","163","1","2","4","5","6","2.75","3.17","0","9","3","3"
"1991","Full Time","East Germany","","","","","","","","","","","","","",""
"1991","Full Time","West Germany","3.38","3","453","2","2","4","6","8","3.23","3.53","1","9","3","3"
"1991","Not Working","East Germany","","","","","","","","","","","","","",""
"1991","Not Working","West Germany","3.51","3","189","1","2","5","6","10","3.25","3.77","1","10","3","4"
"1991","Part Time","East Germany","","","","","","","","","","","","","",""
"1991","Part Time","West Germany","3.54","3","179","2","2","5","6","10","3.29","3.79","1","10","3","4"
"1992","Full Time","East Germany","3.31","3","181","2","2","4","6","8","3.06","3.56","1","8","3","3"
"1992","Full Time","West Germany","3.36","3","472","2","2","4","6","9","3.21","3.51","0","10","3","3"
"1992","Not Working","East Germany","2.42","2","58","1","2","3","4","6","2.1","2.74","1","6","2","3"
"1992","Not Working","West Germany","3.41","3","157","1","2","4","5","9","3.13","3.69","1","10","3","4"
"1992","Part Time","East Germany","3.16","3","77","2","2","4","4","8","2.86","3.46","1","8","3","4"
"1992","Part Time","West Germany","3.56","3","207","1","2","5","6","9","3.32","3.8","1","10","3","3"
"1993","Full Time","East Germany","3.36","3","155","2","2","5","5","7","3.12","3.6","1","8","3","3"
"1993","Full Time","West Germany","3.52","3","535","2","2","4","6","9","3.38","3.66","1","11","3","3"
"1993","Not Working","East Germany","3.07","3","63","1","2","4","5","7","2.63","3.51","1","7","3","4"
"1993","Not Working","West Germany","3.46","3","221","1","2","4","7","8","3.23","3.69","1","11","3","3"
"1993","Part Time","East Germany","3.16","3","67","2","2","4","5","7","2.84","3.48","1","7","3","3"
"1993","Part Time","West Germany","3.31","3","226","1","2","4","6","8","3.1","3.52","1","8","3","3"
"1994","Full Time","East Germany","3.29","3","187","2","2","4","6","10","3.04","3.54","1","10","3","4"
"1994","Full Time","West Germany","3.26","3","529","1","2","4","6","9","3.12","3.4","1","10","3","3"
"1994","Not Working","East Germany","2.69","2","91","1","2","3","4","6","2.41","2.97","1","9","3","3"
"1994","Not Working","West Germany","3.28","3","225","1","2","4","6","9","3.05","3.51","1","10","3","3"
"1994","Part Time","East Germany","3.52","3","65","2","3","4","6","9","3.12","3.92","1","9","3","4"
"1994","Part Time","West Germany","3.64","3","242","2","2","5","6","10","3.42","3.86","1","10","3","4"
"1995","Full Time","East Germany","3.51","3","183","2","2","4","6","7","3.29","3.73","1","8","3","4"
"1995","Full Time","West Germany","3.48","3","693","2","2","4","6","8","3.36","3.6","1","9","3","3"
"1995","Not Working","East Germany","2.74","2","102","1","2","3","5","8","2.39","3.09","1","8","3","3"
"1995","Not Working","West Germany","3.04","3","421","1","2","4","5","8","2.89","3.19","1","9","3","3"
"1995","Part Time","East Germany","3.59","3.1","79","2","3","4","5","8","3.25","3.93","1","8","3","4"
"1995","Part Time","West Germany","3.57","3","383","2","3","4","6","8","3.41","3.73","1","9","3","3"
"1996","Full Time","East Germany","3.15","3","244","1","2","4","5","7","2.97","3.33","1","8","3","3"
"1996","Full Time","West Germany","3.5","3","573","2","2","4","6","8","3.37","3.63","1","11","3","3"
"1996","Not Working","East Germany","2.96","3","108","1","2","4","5","9","2.67","3.25","1","9","3","3"
"1996","Not Working","West Germany","3.25","3","271","1","2","4","6","8","3.06","3.44","1","11","3","3"
"1996","Part Time","East Germany","3.26","3","89","2","2","4","5","7","2.95","3.57","1","9","3","3"
"1996","Part Time","West Germany","3.53","3","302","2","2","5","6","8","3.35","3.71","1","9","3","3"
"1997","Full Time","East Germany","3.11","3","205","1","2","4","5","7","2.91","3.31","1","7","3","3"
"1997","Full Time","West Germany","3.44","3","542","2","2","4","6","8","3.3","3.58","1","10","3","3"
"1997","Not Working","East Germany","2.81","3","136","2","2","3","4","6","2.57","3.05","1","8","3","3"
"1997","Not Working","West Germany","3.61","3","264","2","2","4","6","9","3.4","3.82","1","11","3","4"
"1997","Part Time","East Germany","3.18","3","96","2","2","4","5","6","2.91","3.45","1","8","3","3"
"1997","Part Time","West Germany","3.35","3","222","1","2","4","6","10","3.12","3.58","1","11","3","3"
"1998","Full Time","East Germany","3.65","3","1733","2","3","4","5","8","3.58","3.72","1","13","3","4"
"1998","Full Time","West Germany","3.92","4","4173","2","3","5","6","9","3.87","3.97","1","18","4","4"
"1998","Not Working","East Germany","3.13","3","1412","2","2","4","5","7","3.06","3.2","1","11","3","3"
"1998","Not Working","West Germany","3.78","4","3922","2","3","5","6","9","3.73","3.83","1","18","4","4"
"1998","Part Time","East Germany","3.69","3","682","2","3","4","5","9","3.57","3.81","1","13","3","4"
"1998","Part Time","West Germany","4.04","4","2153","2","3","5","6","9","3.97","4.11","1","18","4","4"
"1999","Full Time","East Germany","3.47","3","205","2","2","4","5","14","3.25","3.69","1","14","3","3"
"1999","Full Time","West Germany","3.73","3","605","2","2","4","7","11","3.59","3.87","1","13","3","3"
"1999","Not Working","East Germany","2.95","3","110","2","2","3","4","7","2.69","3.21","1","9","3","3"
"1999","Not Working","West Germany","3.28","3","268","1","2","4","6","9","3.06","3.5","1","12","3","4"
"1999","Part Time","East Germany","3.82","3","90","2","2","4","7","14","3.45","4.19","1","14","3","4"
"1999","Part Time","West Germany","3.69","3","294","2","2","4","6","13","3.47","3.91","1","13","3","4"
"2000","Full Time","East Germany","3.78","3","1073","2","3","5","6","9","3.68","3.88","1","10","4","4"
"2000","Full Time","West Germany","4.06","4","3962","2","3","5","6","10","4","4.12","1","15","4","4"
"2000","Not Working","East Germany","3.27","3","1008","2","2","4","5","7","3.19","3.35","1","10","3","3"
"2000","Not Working","West Germany","4.02","4","3618","2","3","5","6","9","3.96","4.08","1","14","4","4"
"2000","Part Time","East Germany","3.56","3","475","2","3","4","6","9","3.41","3.71","1","10","3","4"
"2000","Part Time","West Germany","4.07","4","2065","2","3","5","6","9","3.99","4.15","1","15","4","4"
"2001","Full Time","East Germany","3.51","3","247","2","3","4","5","7","3.34","3.68","1","9","3","3"
"2001","Full Time","West Germany","3.92","4","841","2","3","5","6","10","3.79","4.05","1","13","3","4"
"2001","Not Working","East Germany","2.96","3","159","2","2","4","4","8","2.76","3.16","1","8","3","3"
"2001","Not Working","West Germany","3.88","3","372","2","3","5","7","10","3.68","4.08","1","12","3","4"
"2001","Part Time","East Germany","3.01","3","121","2","2","3","5","8","2.77","3.25","1","9","3","3"
"2001","Part Time","West Germany","3.76","3","438","2","2","5","7","10","3.58","3.94","1","13","3","4"
"2002","Full Time","East Germany","3.72","4","2294","2","3","4","5","8","3.66","3.78","1","11","4","4"
"2002","Full Time","West Germany","4.03","4","7205","2","3","5","6","9","3.99","4.07","1","17","4","4"
"2002","Not Working","East Germany","3.18","3","2087","2","2","4","5","7","3.12","3.24","1","11","3","3"
"2002","Not Working","West Germany","3.9","4","6119","2","3","5","6","9","3.86","3.94","1","19","4","4"
"2002","Part Time","East Germany","3.55","3","1024","2","3","4","5","8","3.46","3.64","1","11","3","4"
"2002","Part Time","West Germany","4.19","4","4188","2","3","5","6","9","4.13","4.25","1","16","4","4"
"2003","Full Time","East Germany","3.76","4","2195","2","3","4","6","8","3.7","3.82","1","13","4","4"
"2003","Full Time","West Germany","4.02","4","6706","2","3","5","6","10","3.98","4.06","1","16","4","4"
"2003","Not Working","East Germany","3.2","3","2129","2","2","4","5","7","3.14","3.26","1","13","3","3"
"2003","Not Working","West Germany","3.9","4","6072","2","3","5","6","9","3.85","3.95","1","16","4","4"
"2003","Part Time","East Germany","3.64","3","1030","2","3","4","5","8","3.55","3.73","1","12","3","4"
"2003","Part Time","West Germany","4.2","4","4099","2","3","5","6","9","4.14","4.26","1","16","4","4"
"2004","Full Time","East Germany","3.71","4","2056","2","3","4","5","8","3.64","3.78","1","14","4","4"
"2004","Full Time","West Germany","4.05","4","6402","2","3","5","6","10","4","4.1","1","18","4","4"
"2004","Not Working","East Germany","3.2","3","2163","2","2","4","5","7","3.14","3.26","1","13","3","3"
"2004","Not Working","West Germany","3.89","4","6035","2","3","5","6","9","3.84","3.94","1","18","4","4"
"2004","Part Time","East Germany","3.64","3","1020","2","3","4","5","9","3.54","3.74","1","14","4","4"
"2004","Part Time","West Germany","4.21","4","4002","2","3","5","7","10","4.15","4.27","1","16","4","4"
"2005","Full Time","East Germany","3.73","4","1936","2","3","4","5","8","3.66","3.8","1","20","4","4"
"2005","Full Time","West Germany","4.02","4","6110","2","3","5","6","9","3.97","4.07","1","25","4","4"
"2005","Not Working","East Germany","3.24","3","2109","2","2","4","5","7","3.18","3.3","1","20","3","3"
"2005","Not Working","West Germany","3.9","4","5811","2","3","5","6","9","3.85","3.95","1","16","4","4"
"2005","Part Time","East Germany","3.62","3","1010","2","3","4","5","9","3.53","3.71","1","12","4","4"
"2005","Part Time","West Germany","4.19","4","3817","2","3","5","7","9","4.13","4.25","1","25","4","4"
"2006","Full Time","East Germany","3.64","3","2008","2","3","4","5","8","3.57","3.71","1","15","4","4"
"2006","Full Time","West Germany","4.02","4","6427","2","3","5","6","9","3.97","4.07","1","20","4","4"
"2006","Not Working","East Germany","3.24","3","2318","2","2","4","5","7","3.18","3.3","1","12","3","3"
"2006","Not Working","West Germany","3.91","4","6566","2","3","5","6","9","3.87","3.95","1","22","4","4"
"2006","Part Time","East Germany","3.59","3","1052","2","3","4","5","8","3.5","3.68","1","14","4","4"
