"year","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1989","in school","","","","","","","","","","","","","",""
"1989","inadequately","3.05","3","55","1","2","4","5","7","2.65","3.45","0","7","3","3"
"1989","middle vocational","3.15","3","381","2","2","4","5","10","2.99","3.31","1","10","3","3"
"1989","vocational + Abi","3.04","3","34","1","2","4","6","7","2.51","3.57","1","7","2","3"
"1990","general elemantary","2.96","3","667","1","2","4","5","7","2.86","3.06","0","9","3","3"
"1990","higher education","3.55","3","1050","2","3","4","5","7","3.42","3.68","1","60","3","3"
"1990","higher vocational","3.81","3","298","2","3","4","5","7","3.41","4.21","1","60","3","4"
"1990","in school","4.14","4","38","3","3","5","6","6","3.75","4.53","1","6","3","5"
"1990","inadequately","2.77","3","69","1","2","3","4","7","2.38","3.16","1","9","3","3"
"1990","middle vocational","3.11","3","2840","2","2","4","5","7","3.07","3.15","0","10","3","3"
"1990","vocational + Abi","3.04","3","119","2","2","4","5","6","2.83","3.25","1","6","3","3"
"1991","general elemantary","3.07","3","185","1","2","4","5","10","2.81","3.33","1","10","3","3"
"1991","higher education","3.88","4","152","2","3","5","6","8","3.6","4.16","1","11","4","4"
"1991","higher vocational","4.06","4","64","2","3","5","6","8","3.65","4.47","1","8","4","4"
"1991","in school","","","","","","","","","","","","","",""
"1991","inadequately","2.91","3","47","1","2","4","5","6","2.54","3.28","1","6","3","4"
"1991","middle vocational","3.29","3","605","1","2","4","6","9","3.16","3.42","1","10","3","3"
"1991","vocational + Abi","2.92","3","47","1","2","4","5","7","2.43","3.41","1","10","2","4"
"1992","general elemantary","3.17","3","226","1","2","4","5","9","2.96","3.38","1","10","3","3"
"1992","higher education","3.68","3","149","2","2","5","6","8","3.41","3.95","0","8","3","4"
"1992","higher vocational","3.72","3","61","2","3","5","6","8","3.28","4.16","1","8","3","5"
"1992","in school","","","","","","","","","","","","","",""
"1992","inadequately","3.92","4","38","2","3","5","6","7","3.39","4.45","1","7","3","4"
"1992","middle vocational","3.28","3","593","2","2","4","6","9","3.15","3.41","1","10","3","3"
"1992","vocational + Abi","3.23","3","52","2","2","4","5","8","2.79","3.67","1","8","2","4"
"1993","general elemantary","3.04","3","241","1","2","4","6","8","2.83","3.25","1","11","3","3"
"1993","higher education","3.8","3","158","1","3","5","6","8","3.55","4.05","1","9","3","4"
"1993","higher vocational","3.47","3","60","2","2","4","6","8","3.02","3.92","1","8","3","4"
"1993","in school","","","","","","","","","","","","","",""
"1993","inadequately","3.43","4","63","2","3","4","5","6","3.07","3.79","1","8","3","4"
"1993","middle vocational","3.43","3","650","2","2","4","6","8","3.31","3.55","1","11","3","3"
"1993","vocational + Abi","3.13","3","56","2","2","4","5","6","2.79","3.47","1","6","3","3"
"1994","general elemantary","2.86","3","204","1","2","3","5","6","2.66","3.06","1","9","3","3"
"1994","higher education","3.97","4","202","2","3","5","7","10","3.7","4.24","1","10","4","4"
"1994","higher vocational","3.33","3","90","1","2","5","6","8","2.96","3.7","1","9","3","4"
"1994","in school","","","","","","","","","","","","","",""
"1994","inadequately","2.68","2.24","41","1","2","4","4","6","2.29","3.07","1","6","2","3"
"1994","middle vocational","3.2","3","673","1","2","4","6","10","3.08","3.32","1","10","3","3"
"1994","vocational + Abi","3.2","3","65","2","2","4","5","7","2.87","3.53","1","7","3","3"
"1995","general elemantary","3.04","3","301","1","2","4","5","9","2.87","3.21","1","9","3","3"
"1995","higher education","3.41","3","288","2","2","4","6","8","3.21","3.61","1","9","3","4"
"1995","higher vocational","4.13","4","104","2","3","6","6","9","3.78","4.48","1","9","4","5"
"1995","in school","4.23","4","39","3","3","5","7","8","3.69","4.77","1","8","3","5"
"1995","inadequately","3.46","3","68","2","3","4","5","7","3.15","3.77","1","9","3","3"
"1995","middle vocational","3.42","3","892","2","2","4","6","8","3.32","3.52","1","9","3","3"
"1995","vocational + Abi","3","3","121","1","2","4","5","8","2.73","3.27","1","8","3","3"
"1996","general elemantary","3.11","3","239","2","2","4","5","8","2.92","3.3","1","9","3","3"
"1996","higher education","3.65","3","233","2","3","4","6","8","3.44","3.86","1","11","3","4"
"1996","higher vocational","3.59","3","97","2","2","5","6","8","3.26","3.92","1","8","3","4"
"1996","in school","","","","","","","","","","","","","",""
"1996","inadequately","2.93","3","54","2","2","4","4","6","2.63","3.23","1","6","3","4"
"1996","middle vocational","3.37","3","826","2","2","4","6","8","3.27","3.47","1","11","3","3"
"1996","vocational + Abi","3.44","3","73","2","2","5","6","8","3.08","3.8","1","8","3","3"
"1997","general elemantary","3.26","3","229","1","2","4","5","9","3.04","3.48","1","11","3","3"
"1997","higher education","3.53","3","233","1","2","5","6","7","3.33","3.73","1","10","3","4"
"1997","higher vocational","3.35","3","83","2","2","4","5","8","3.02","3.68","1","9","3","4"
"1997","in school","","","","","","","","","","","","","",""
"1997","inadequately","2.99","3","35","1","2","4","5","5","2.57","3.41","1","5","3","4"
"1997","middle vocational","3.33","3","738","2","2","4","5","8","3.21","3.45","1","11","3","3"
"1997","vocational + Abi","2.98","3","83","1","2","3","5","7","2.72","3.24","1","7","3","3"
"1998","general elemantary","3.52","3","2517","2","2","4","6","8","3.46","3.58","1","18","3","3"
"1998","higher education","4.14","4","1953","2","3","5","7","10","4.07","4.21","1","14","4","4"
"1998","higher vocational","3.95","4","805","2","3","5","6","9","3.83","4.07","1","18","4","4"
"1998","in school","4.79","4","328","3","3","6","7","10","4.61","4.97","1","12","4","4"
"1998","inadequately","3.43","3","446","2","2","4","5","8","3.3","3.56","1","12","3","3"
"1998","middle vocational","3.77","3","6927","2","3","5","6","9","3.73","3.81","1","18","3","4"
"1998","vocational + Abi","3.64","3","501","2","3","5","6","8","3.5","3.78","1","14","3","4"
"1999","general elemantary","3.2","3","235","2","2","4","5","9","3","3.4","1","9","3","3"
"1999","higher education","4.2","4","226","2","3","5","7","14","3.92","4.48","1","14","3","4"
"1999","higher vocational","3.72","3","92","2","2","4","7","9","3.34","4.1","1","9","3","4"
"1999","in school","","","","","","","","","","","","","",""
"1999","inadequately","3.61","3","46","2","2","4","5","11","3.02","4.2","1","11","3","4"
"1999","middle vocational","3.43","3","821","2","2","4","6","9","3.32","3.54","1","13","3","3"
"1999","vocational + Abi","3.48","3","90","2","2","4","5","12","3.09","3.87","1","12","3","4"
"2000","general elemantary","3.79","3","1731","2","3","5","6","8","3.71","3.87","1","15","4","4"
"2000","higher education","4.21","4","1966","2","3","5","7","10","4.13","4.29","1","15","4","4"
"2000","higher vocational","4.11","4","837","2","3","5","6","9","3.99","4.23","1","12","4","4"
"2000","in school","4.77","4","209","3","3","6","8","9","4.53","5.01","1","10","4","5"
"2000","inadequately","3.33","3","207","2","2","4","5","8","3.1","3.56","1","14","3","3"
"2000","middle vocational","3.94","4","6625","2","3","5","6","9","3.9","3.98","1","15","4","4"
"2000","vocational + Abi","3.75","3","592","2","3","5","6","10","3.61","3.89","1","12","3","4"
"2001","general elemantary","3.42","3","294","2","2","4","5","8","3.24","3.6","1","11","3","3"
"2001","higher education","3.95","3","379","2","3","5","7","10","3.77","4.13","1","12","3","4"
"2001","higher vocational","3.86","4","171","2","3","5","6","8","3.61","4.11","1","10","4","4"
"2001","in school","4.23","4","40","2","3","5","6","9","3.64","4.82","1","9","4","5"
"2001","inadequately","","","","","","","","","","","","","",""
"2001","middle vocational","3.71","3","1124","2","2","5","6","10","3.6","3.82","1","13","3","4"
"2001","vocational + Abi","3.75","3","133","2","3","4","6","12","3.43","4.07","1","12","3","4"
"2002","general elemantary","3.68","3","2891","2","3","4","6","9","3.62","3.74","1","14","4","4"
"2002","higher education","4.24","4","4530","2","3","5","7","10","4.18","4.3","1","19","4","5"
"2002","higher vocational","4.01","4","1728","2","3","5","6","9","3.92","4.1","1","17","4","4"
"2002","in school","4.59","4","614","3","3","5","7","9","4.45","4.73","1","16","5","5"
"2002","inadequately","3.35","3","283","2","2","4","5","8","3.2","3.5","1","8","3","3"
"2002","middle vocational","3.86","4","11531","2","3","5","6","9","3.83","3.89","1","16","4","4"
"2002","vocational + Abi","3.78","3","1170","2","3","5","6","8","3.68","3.88","1","15","4","4"
"2003","general elemantary","3.66","3","2761","2","3","4","6","9","3.6","3.72","1","16","3","4"
"2003","higher education","4.21","4","4360","2","3","5","7","10","4.15","4.27","1","15","4","5"
"2003","higher vocational","4","4","1684","2","3","5","6","10","3.92","4.08","1","16","4","4"
"2003","in school","5.07","4.99","612","3","4","6","8","12","4.92","5.22","1","14","5","5"
"2003","inadequately","3.26","3","270","2","2","4","5","8","3.07","3.45","1","13","3","3"
"2003","middle vocational","3.85","4","11150","2","3","5","6","9","3.82","3.88","1","16","4","4"
"2003","vocational + Abi","3.86","4","1158","2","3","5","6","9","3.76","3.96","1","16","4","4"
"2004","general elemantary","3.63","3","2595","2","3","4","6","8","3.57","3.69","1","15","3","4"
"2004","higher education","4.2","4","4307","2","3","5","7","10","4.14","4.26","1","18","4","4"
"2004","higher vocational","4.03","4","1641","2","3","5","6","9","3.94","4.12","1","18","4","4"
"2004","in school","4.92","5","636","3","4","6","7","10","4.78","5.06","1","14","5","5"
"2004","inadequately","3.39","3","254","2","3","4","5","8","3.2","3.58","1","13","3","3"
"2004","middle vocational","3.84","4","10817","2","3","5","6","9","3.81","3.87","1","16","4","4"
"2004","vocational + Abi","3.98","4","1165","2","3","5","6","9","3.87","4.09","1","16","4","4"
"2005","general elemantary","3.65","3","2415","2","3","4","6","9","3.58","3.72","1","20","3","4"
"2005","higher education","4.15","4","4180","2","3","5","7","10","4.09","4.21","1","16","4","4"
"2005","higher vocational","4.08","4","1567","2","3","5","6","9","3.99","4.17","1","20","4","4"
"2005","in school","4.81","4","650","3","3","6","7","10","4.67","4.95","1","20","5","5"
"2005","inadequately","3.57","3","246","2","3","4","6","8","3.38","3.76","1","10","3","3"
"2005","middle vocational","3.84","4","10294","2","3","5","6","9","3.81","3.87","1","25","4","4"
"2005","vocational + Abi","3.96","4","1135","2","3","5","6","9","3.86","4.06","1","14","4","4"
"2006","general elemantary","3.63","3","2549","2","3","4","6","8","3.57","3.69","1","14","3","4"
"2006","higher education","4.22","4","4580","2","3","5","7","10","4.16","4.28","1","20","4","5"
"2006","higher vocational","4.05","4","1657","2","3","5","6","9","3.96","4.14","1","17","4","4"
"2006","in school","4.89","5","636","3","4","6","7","10","4.74","5.04","1","13","5","5"
"2006","inadequately","3.24","3","243","2","2","4","5","7","3.04","3.44","1","14","3","3"
"2006","middle vocational","3.82","3","11131","2","3","5","6","9","3.79","3.85","1","22","4","4"
"2006","vocational + Abi","3.94","4","1219","2","3","5","6","9","3.83","4.05","1","22","4","4"
"2007","general elemantary","3.6","3","2278","2","3","4","6","8","3.53","3.67","1","15","3","4"
"2007","higher education","4.24","4","4400","2","3","5","7","10","4.18","4.3","1","16","4","4"
"2007","higher vocational","4.07","4","1537","2","3","5","6","9","3.98","4.16","1","15","4","4"
"2007","in school","4.93","5","627","3","4","6","7","10","4.8","5.06","2","12","5","5"
"2007","inadequately","3.36","3","219","2","2","4","5","8","3.14","3.58","1","14","3","3"
"2007","middle vocational","3.88","4","10368","2","3","5","6","9","3.85","3.91","1","22","4","4"
"2007","vocational + Abi","4.02","4","1174","2","3","5","6","10","3.91","4.13","1","22","4","4"
"2008","general elemantary","3.62","3","2088","2","3","4","6","8","3.55","3.69","1","14","3","4"
"2008","higher education","4.23","4","4203","2","3","5","7","11","4.17","4.29","1","16","4","4"
"2008","higher vocational","4.11","4","1420","2","3","5","6","9","4.01","4.21","1","16","4","4"
"2008","in school","5.1","5","551","3","4","6","8","10","4.95","5.25","1","13","5","5"
"2008","inadequately","3.37","3","187","2","2","4","5","7","3.18","3.56","1","8","3","3"
"2008","middle vocational","3.92","4","9766","2","3","5","6","9","3.89","3.95","1","24","4","4"
"2008","vocational + Abi","4.05","4","1097","2","3","5","6","10","3.93","4.17","1","24","4","4"
"2009","general elemantary","3.6","3","1849","2","3","4","6","8","3.53","3.67","1","12","3","4"
"2009","higher education","4.23","4","4039","2","3","5","7","10","4.17","4.29","1","17","4","4"
"2009","higher vocational","4.1","4","1336","2","3","5","6","9","4","4.2","1","17","4","4"
"2009","in school","5.11","5","504","3","4","6","7","10","4.94","5.28","2","17","5","5"
"2009","inadequately","3.31","3","169","2","2","4","5","8","3.09","3.53","1","10","3","3"
"2009","middle vocational","3.92","4","9098","2","3","5","6","9","3.89","3.95","1","16","4","4"
"2009","vocational + Abi","4.15","4","1002","2","3","5","6","12","4.04","4.26","1","12","4","4"
"2010","general elemantary","3.63","3","2532","2","3","4","6","9","3.57","3.69","1","15","4","4"
"2010","higher education","4.22","4","5382","2","3","5","7","10","4.17","4.27","1","18","4","4"
"2010","higher vocational","4.08","4","1613","2","3","5","6","9","3.99","4.17","1","18","4","4"
"2010","in school","5.08","5","707","3","4","6","7","10","4.93","5.23","1","18","5","5"
"2010","inadequately","3.06","3","346","2","2","4","4","7","2.94","3.18","1","10","3","3"
"2010","middle vocational","3.92","4","11778","2","3","5","6","9","3.89","3.95","1","18","4","4"
"2010","vocational + Abi","4.13","4","1714","2","3","5","6","9","4.05","4.21","1","14","4","4"
"2011","general elemantary","3.67","3","3071","2","3","5","6","8","3.61","3.73","1","24","4","4"
"2011","higher education","4.24","4","6225","2","3","5","7","9","4.19","4.29","1","24","4","5"
"2011","higher vocational","4.14","4","1859","2","3","5","6","10","4.06","4.22","1","16","4","4"
"2011","in school","4.93","5","894","3","4","6","7","10","4.81","5.05","1","14","5","5"
"2011","inadequately","3.32","3","411","2","2","4","5","9","3.18","3.46","1","16","3","3"
"2011","middle vocational","3.93","4","13952","2","3","5","6","9","3.9","3.96","1","16","4","4"
"2011","vocational + Abi","4.06","4","2009","2","3","5","6","9","3.98","4.14","1","13","4","4"
"2012","general elemantary","3.71","3","3002","2","3","5","6","9","3.65","3.77","1","24","4","4"
"2012","higher education","4.24","4","6159","2","3","5","7","10","4.19","4.29","1","24","4","5"
"2012","higher vocational","4.09","4","1814","2","3","5","6","9","4.01","4.17","1","16","4","4"
"2012","in school","5.06","5","911","3","4","6","7","10","4.94","5.18","1","16","5","5"
"2012","inadequately","3.41","3","388","2","2","4","5","10","3.26","3.56","1","16","3","3"
"2012","middle vocational","3.95","4","13592","2","3","5","6","9","3.92","3.98","1","22","4","4"
"2012","vocational + Abi","4.02","4","1971","2","3","5","6","10","3.94","4.1","1","13","4","4"
"2013","general elemantary","3.67","3","3824","2","3","5","6","8","3.62","3.72","1","13","3","4"
"2013","higher education","4.23","4","6877","2","3","5","7","9","4.19","4.27","1","20","4","4"
"2013","higher vocational","4.19","4","1735","2","3","5","6","9","4.1","4.28","1","16","4","4"
"2013","in school","4.99","5","1076","3","4","6","7","10","4.88","5.1","1","16","5","5"
"2013","inadequately","3.38","3","635","2","2","4","5","11","3.26","3.5","1","16","3","4"
"2013","middle vocational","3.95","4","14222","2","3","5","6","9","3.92","3.98","1","16","4","4"
"2013","vocational + Abi","3.97","4","2374","2","3","5","6","9","3.9","4.04","1","13","4","4"
"2014","general elemantary","3.71","3","3242","2","3","5","6","8","3.65","3.77","1","15","4","4"
"2014","higher education","4.23","4","6238","2","3","5","7","10","4.18","4.28","1","15","4","4"
"2014","higher vocational","4.22","4","1599","2","3","5","6","9","4.13","4.31","1","15","4","4"
"2014","in school","4.98","5","884","3","4","6","7","11","4.86","5.1","1","15","5","5"
"2014","inadequately","3.52","3","505","2","2","4","6","16","3.39","3.65","1","16","3","4"
"2014","middle vocational","3.92","4","12591","2","3","5","6","9","3.89","3.95","1","16","4","4"
"2014","vocational + Abi","4.01","4","2055","2","3","5","6","9","3.93","4.09","1","15","4","4"
"2015","general elemantary","3.69","3","3120","2","3","5","6","8","3.63","3.75","1","13","3","4"
"2015","higher education","4.19","4","6453","2","3","5","7","9","4.14","4.24","1","15","4","4"
"2015","higher vocational","4.19","4","1540","2","3","5","6","9","4.1","4.28","1","15","4","4"
"2015","in school","4.81","5","776","3","4","6","7","10","4.68","4.94","1","15","5","5"
"2015","inadequately","3.36","3","535","2","2","4","5","8","3.24","3.48","1","8","3","3"
"2015","middle vocational","3.95","4","12237","2","3","5","6","9","3.92","3.98","1","16","4","4"
"2015","vocational + Abi","3.95","4","2167","2","3","5","6","9","3.87","4.03","1","13","4","4"
"2016","general elemantary","3.71","3","3303","2","3","5","6","8","3.65","3.77","1","15","3","4"
"2016","higher education","4.22","4","6507","2","3","5","7","10","4.17","4.27","1","15","4","4"
"2016","higher vocational","4.23","4","1413","2","3","5","7","9","4.14","4.32","1","15","4","4"
"2016","in school","4.92","5","737","3","4","6","7","10","4.79","5.05","1","15","5","5"
"2016","inadequately","3.39","3","1443","2","2","4","5","8","3.33","3.45","1","8","3","3"
"2016","middle vocational","3.97","4","11605","2","3","5","6","9","3.94","4","1","16","4","4"
"2016","vocational + Abi","3.94","4","2103","2","3","5","6","9","3.86","4.02","1","13","4","4"
"2017","general elemantary","3.71","3","3719","2","3","5","6","8","3.66","3.76","1","13","3","4"
"2017","higher education","4.2","4","7278","2","3","5","7","10","4.16","4.24","1","15","4","4"
"2017","higher vocational","4.22","4","1544","2","3","5","6","9","4.13","4.31","1","14","4","4"
"2017","in school","4.96","5","817","3","4","6","7","10","4.84","5.08","1","15","5","5"
"2017","inadequately","3.4","3","1931","2","2","4","5","8","3.34","3.46","1","10","3","3"
"2017","middle vocational","3.96","4","12813","2","3","5","6","9","3.93","3.99","1","16","4","4"
"2017","vocational + Abi","3.94","4","2324","2","3","5","6","9","3.87","4.01","1","13","4","4"
"2018","general elemantary","3.79","3","3516","2","3","5","6","9","3.74","3.84","1","15","3","4"
"2018","higher education","4.21","4","6909","2","3","5","7","9","4.17","4.25","1","18","4","4"
"2018","higher vocational","4.27","4","1449","2","3","5","7","9","4.18","4.36","1","14","4","4"
"2018","in school","4.86","5","700","3","4","6","7","10","4.72","5","1","12","5","5"
"2018","inadequately","3.36","3","1805","2","2","4","5","8","3.3","3.42","1","10","3","3"
"2018","middle vocational","4.01","4","12010","2","3","5","6","9","3.98","4.04","1","16","4","4"
"2018","vocational + Abi","4.1","4","2183","2","3","5","6","10","4.02","4.18","1","13","4","4"
"2019","general elemantary","3.82","3","3185","2","3","5","6","9","3.76","3.88","1","25","3","4"
"2019","higher education","4.24","4","7540","2","3","5","7","10","4.19","4.29","1","17","4","4"
"2019","higher vocational","4.28","4","1667","2","3","5","7","9","4.19","4.37","1","16","4","5"
"2019","in school","4.92","5","609","3","4","6","7","10","4.76","5.08","2","15","5","5"
"2019","inadequately","3.42","3","1721","2","2","4","5","8","3.36","3.48","1","9","3","3"
"2019","middle vocational","4","4","11604","2","3","5","6","9","3.97","4.03","1","16","4","4"
"2019","vocational + Abi","4.07","4","2240","2","3","5","6","9","3.99","4.15","1","16","4","4"
