"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","Female","116.36","0","1601","0","0","0","0","4908","87.19","145.53","0","9203","0","0"
"1984","direct migration background","Male","63.27","0","1816","0","0","0","0","2454","40.06","86.48","0","9203","0","0"
"1984","indirect migration background","Female","36.87","0","66","0","0","0","0","0","-191.61","265.35","0","7363","0","0"
"1984","indirect migration background","Male","182.37","0","62","0","0","0","0","3068","83.42","281.32","0","3068","0","0"
"1984","no migration background","Female","107.2","0","4565","0","0","0","0","3681","83.49","130.91","0","18407","0","0"
"1984","no migration background","Male","92.4","0","4121","0","0","0","0","3068","65.58","119.22","0","29450","0","0"
"1985","direct migration background","Female","79.1","0","1374","0","0","0","0","3681","54.61","103.59","0","7547","0","0"
"1985","direct migration background","Male","47.6","0","1571","0","0","0","0","2250","24.73","70.47","0","11719","0","0"
"1985","indirect migration background","Female","96.22","0","78","0","0","0","0","3485","7.25","185.19","0","3485","0","0"
"1985","indirect migration background","Male","0","0","66","0","0","0","0","0","0","0","0","0","0","0"
"1985","no migration background","Female","117.99","0","4180","0","0","0","0","3375","81.24","154.74","0","61355","0","0"
"1985","no migration background","Male","83.89","0","3818","0","0","0","0","3485","60.39","107.39","0","22306","0","0"
"1986","direct migration background","Female","129.18","0","1317","0","0","0","0","6136","94.97","163.39","0","10430","0","0"
"1986","direct migration background","Male","56.27","0","1539","0","0","0","0","1304","28.12","84.42","0","12271","0","0"
"1986","indirect migration background","Female","222.46","0","83","0","0","0","0","4908","88.2","356.72","0","4908","0","0"
"1986","indirect migration background","Male","20.14","0","73","0","0","0","0","0","-101.32","141.6","0","4448","0","0"
"1986","no migration background","Female","99.95","0","3977","0","0","0","0","3835","77","122.9","0","14725","0","0"
"1986","no migration background","Male","88.33","0","3654","0","0","0","0","3681","60.09","116.57","0","25769","0","0"
"1987","direct migration background","Female","111.84","0","1321","0","0","0","0","5317","83.69","139.99","0","9203","0","0"
"1987","direct migration background","Male","79.79","0","1522","0","0","0","0","3906.86","46.03","113.55","0","18407","0","0"
"1987","indirect migration background","Female","96.05","0","94","0","0","0","0","4908","-19.37","211.47","0","4908","0","0"
"1987","indirect migration background","Male","45.03","0","83","0","0","0","0","1841","-28.38","118.44","0","2393","0","0"
"1987","no migration background","Female","109.31","0","3892","0","0","0","0","3988","81.64","136.98","0","20615","0","0"
"1987","no migration background","Male","79.71","0","3601","0","0","0","0","3375","55.88","103.54","0","18407","0","0"
