"year","e11103","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Full Time","Rural Area","97.36","0","979","0","0","0","0","2761","42.69","152.03","0","22306","0","0"
"1985","Full Time","Urban Area","31.9","0","4007","0","0","0","0","933","21.99","41.81","0","9203","0","0"
"1985","Not Working","Rural Area","78.66","0","917","0","0","0","0","3681","38.07","119.25","0","8854","0","0"
"1985","Not Working","Urban Area","153.08","0","3316","0","0","0","0","4049","105.89","200.27","0","61355","0","0"
"1985","Part Time","Rural Area","122.07","0","388","0","0","0","0","3681","43.8","200.34","0","10676","0","0"
"1985","Part Time","Urban Area","126.91","0","1480","0","0","0","0","3681","90.9","162.92","0","9203","0","0"
"1986","Full Time","Rural Area","40.92","0","977","0","0","0","0","1841","12.72","69.12","0","6136","0","0"
"1986","Full Time","Urban Area","30.61","0","3888","0","0","0","0","1227","20.08","41.14","0","7669","0","0"
"1986","Not Working","Rural Area","83.82","0","814","0","0","0","0","4172","36.79","130.85","0","8835","0","0"
"1986","Not Working","Urban Area","148.46","0","3131","0","0","0","0","4908","111.2","185.72","0","25769","0","0"
"1986","Part Time","Rural Area","130.77","0","394","0","0","0","0","3559","46.93","214.61","0","9817","0","0"
"1986","Part Time","Urban Area","149.95","0","1439","0","0","0","0","3835","103.94","195.96","0","12271","0","0"
"1987","Full Time","Rural Area","37.07","0","978","0","0","0","0","1227","13.39","60.75","0","7363","0","0"
"1987","Full Time","Urban Area","39.37","0","3921","0","0","0","0","1246","22.39","56.35","0","20615","0","0"
"1987","Not Working","Rural Area","77.62","0","770","0","0","0","0","2147","25.28","129.96","0","9817","0","0"
"1987","Not Working","Urban Area","146.55","0","3029","0","0","0","0","4908","110.21","182.89","0","18407","0","0"
"1987","Part Time","Rural Area","79.43","0","412","0","0","0","0","3068","17.22","141.64","0","9817","0","0"
"1987","Part Time","Urban Area","171.89","0","1403","0","0","0","0","5522","128.56","215.22","0","9203","0","0"
"1988","Full Time","Rural Area","26.77","0","893","0","0","0","0","0","9.03","44.51","0","6136","0","0"
"1988","Full Time","Urban Area","32.77","0","3709","0","0","0","0","1534","23.6","41.94","0","6136","0","0"
"1988","Not Working","Rural Area","135.71","0","704","0","0","0","0","3681","56.55","214.87","0","15952","0","0"
"1988","Not Working","Urban Area","150.55","0","2868","0","0","0","0","5023","116.1","185","0","21364","0","0"
"1988","Part Time","Rural Area","73.02","0","427","0","0","0","0","3878","-4.3","150.34","0","13805","0","0"
"1988","Part Time","Urban Area","219.45","0","1421","0","0","0","0","6136","160.76","278.14","0","22824","0","0"
"1989","Full Time","Rural Area","48.89","0","875","0","0","0","0","2045","20.66","77.12","0","7363","0","0"
"1989","Full Time","Urban Area","48.73","0","3681","0","0","0","0","1718","28.12","69.34","0","30678","0","0"
"1989","Not Working","Rural Area","117.87","0","672","0","0","0","0","4295","57.1","178.64","0","7976","0","0"
"1989","Not Working","Urban Area","142.69","0","2767","0","0","0","0","5890","105.32","180.06","0","30678","0","0"
"1989","Part Time","Rural Area","103.46","0","376","0","0","0","0","3375","29.28","177.64","0","7669","0","0"
"1989","Part Time","Urban Area","184.3","0","1338","0","0","0","0","4295","126.06","242.54","0","30678","0","0"
"1990","Full Time","Rural Area","57.72","0","886","0","0","0","0","1271","16.63","98.81","0","15339","0","0"
"1990","Full Time","Urban Area","70.94","0","3553","0","0","0","0","2147","53","88.88","0","13498","0","0"
"1990","Not Working","Rural Area","96.37","0","667","0","0","0","0","3681","43.04","149.7","0","9817","0","0"
"1990","Not Working","Urban Area","143.55","0","2678","0","0","0","0","5599","107.68","179.42","0","13498","0","0"
"1990","Part Time","Rural Area","121.11","0","365","0","0","0","0","3534","56.8","185.42","0","7976","0","0"
"1990","Part Time","Urban Area","271.25","0","1368","0","0","0","0","6136","200.46","342.04","0","25309","0","0"
