"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","Female","45.45","0","1352","0","0","0","0","2454","25.68","65.22","0","5522","0","0"
"1984","(Married) couple without C.","Male","38.97","0","1353","0","0","0","0","1841","19.22","58.72","0","5522","0","0"
"1984","1-pers.-HH","Female","73.43","0","794","0","0","0","0","3068","27.37","119.49","0","9203","0","0"
"1984","1-pers.-HH","Male","185.43","0","541","0","0","0","0","4908","56.74","314.12","0","29450","0","0"
"1984","Couple + C. GT 16 ","Female","29.87","0","908","0","0","0","0","1687","0.86","58.88","0","7363","0","0"
"1984","Couple + C. GT 16 ","Male","37.29","0","1085","0","0","0","0","1841","12.98","61.6","0","7363","0","0"
"1984","Couple + C. LE 16","Female","38.72","0","1540","0","0","0","0","920","20.05","57.39","0","9203","0","0"
"1984","Couple + C. LE 16","Male","37.58","0","1542","0","0","0","0","920","18.97","56.19","0","9203","0","0"
"1984","Couple + C. LE and GT 16","Female","22.32","0","794","0","0","0","0","307","5.4","39.24","0","3068","0","0"
"1984","Couple + C. LE and GT 16","Male","11.21","0","926","0","0","0","0","235","-0.43","22.85","0","3068","0","0"
"1984","Single parent","Female","774.7","0","381","0","0","0","3068","12148","543.59","1005.81","0","18407","0","0"
"1984","Single parent","Male","351.85","0","198","0","0","0","0","8896","96.7","607","0","18407","0","0"
"1985","(Married) couple without C.","Female","26.79","0","1218","0","0","0","0","0","7.84","45.74","0","7577","0","0"
"1985","(Married) couple without C.","Male","24.1","0","1217","0","0","0","0","0","5.13","43.07","0","7577","0","0"
"1985","1-pers.-HH","Female","214.39","0","709","0","0","0","0","3804","26.33","402.45","0","61355","0","0"
"1985","1-pers.-HH","Male","177.33","0","472","0","0","0","0","4908","62.7","291.96","0","22306","0","0"
"1985","Couple + C. GT 16 ","Female","24.81","0","918","0","0","0","0","614","2.92","46.7","0","7593","0","0"
"1985","Couple + C. GT 16 ","Male","50.65","0","1111","0","0","0","0","2454","21.34","79.96","0","7593","0","0"
"1985","Couple + C. LE 16","Female","41.71","0","1339","0","0","0","0","931","18.71","64.71","0","9203","0","0"
"1985","Couple + C. LE 16","Male","37.97","0","1343","0","0","0","0","409","15.66","60.28","0","9203","0","0"
"1985","Couple + C. LE and GT 16","Female","32.66","0","683","0","0","0","0","2454","9.91","55.41","0","4602","0","0"
"1985","Couple + C. LE and GT 16","Male","20.76","0","810","0","0","0","0","0","1.01","40.51","0","4602","0","0"
"1985","Single parent","Female","466.85","0","358","0","0","0","1473","8467","301.81","631.89","0","13498","0","0"
"1985","Single parent","Male","325.46","0","188","0","0","0","0","7976","168.53","482.39","0","8467","0","0"
"1986","(Married) couple without C.","Female","55.69","0","1197","0","0","0","0","1917","26.45","84.93","0","8590","0","0"
"1986","(Married) couple without C.","Male","52.83","0","1191","0","0","0","0","1841","23.45","82.21","0","8590","0","0"
"1986","1-pers.-HH","Female","89.28","0","666","0","0","0","0","3835","33","145.56","0","6136","0","0"
"1986","1-pers.-HH","Male","158.5","0","456","0","0","0","0","3937","16.22","300.78","0","25769","0","0"
"1986","Couple + C. GT 16 ","Female","36.66","0","945","0","0","0","0","1841","7.45","65.87","0","7669","0","0"
"1986","Couple + C. GT 16 ","Male","42.97","0","1162","0","0","0","0","1841","18.33","67.61","0","7669","0","0"
"1986","Couple + C. LE 16","Female","34.37","0","1206","0","0","0","0","205","7.98","60.76","0","12271","0","0"
"1986","Couple + C. LE 16","Male","34.77","0","1205","0","0","0","0","1227","8.97","60.57","0","12271","0","0"
"1986","Couple + C. LE and GT 16","Female","23.12","0","649","0","0","0","0","307","-4.02","50.26","0","4448","0","0"
"1986","Couple + C. LE and GT 16","Male","17.52","0","754","0","0","0","0","307","-6.55","41.59","0","4448","0","0"
"1986","Single parent","Female","746.58","0","331","0","0","0","2876","9817","536.8","956.36","0","14725","0","0"
"1986","Single parent","Male","319.77","0","180","0","0","0","0","6136","148.1","491.44","0","9817","0","0"
"1987","(Married) couple without C.","Female","37.8","0","1177","0","0","0","0","665","12.1","63.5","0","8160","0","0"
"1987","(Married) couple without C.","Male","32.04","0","1180","0","0","0","0","307","6.41","57.67","0","8160","0","0"
"1987","1-pers.-HH","Female","112.27","0","670","0","0","0","0","4295","55.52","169.02","0","7976","0","0"
"1987","1-pers.-HH","Male","138.47","0","450","0","0","0","0","4908","66.9","210.04","0","7056","0","0"
"1987","Couple + C. GT 16 ","Female","79.75","0","958","0","0","0","0","2147","31.92","127.58","0","18407","0","0"
"1987","Couple + C. GT 16 ","Male","80.44","0","1201","0","0","0","0","2147","31.12","129.76","0","18407","0","0"
"1987","Couple + C. LE 16","Female","53.74","0","1184","0","0","0","0","2147","26.14","81.34","0","9817","0","0"
"1987","Couple + C. LE 16","Male","43.37","0","1184","0","0","0","0","1246","15.77","70.97","0","9817","0","0"
"1987","Couple + C. LE and GT 16","Female","1.34","0","590","0","0","0","0","0","-0.59","3.27","0","581","0","0"
"1987","Couple + C. LE and GT 16","Male","0","0","672","0","0","0","0","0","0","0","0","0","0","0"
"1987","Single parent","Female","652.66","0","329","0","0","0","1841","9694","409.29","896.03","0","20615","0","0"
"1987","Single parent","Male","299.45","0","194","0","0","0","0","7363","118.99","479.91","0","7639","0","0"
"1988","(Married) couple without C.","Female","54.05","0","1148","0","0","0","0","2301","24.34","83.76","0","9050","0","0"
"1988","(Married) couple without C.","Male","48.19","0","1142","0","0","0","0","1841","18.37","78.01","0","9050","0","0"
"1988","1-pers.-HH","Female","188.92","0","639","0","0","0","0","4908","90.2","287.64","0","21364","0","0"
"1988","1-pers.-HH","Male","122.75","0","434","0","0","0","0","4346","58.89","186.61","0","6136","0","0"
"1988","Couple + C. GT 16 ","Female","34.88","0","978","0","0","0","0","614","11.81","57.95","0","6136","0","0"
"1988","Couple + C. GT 16 ","Male","28.97","0","1231","0","0","0","0","614","12.41","45.53","0","6136","0","0"
"1988","Couple + C. LE 16","Female","38.57","0","1116","0","0","0","0","1276","10.95","66.19","0","13805","0","0"
"1988","Couple + C. LE 16","Male","20.1","0","1115","0","0","0","0","0","-5.63","45.83","0","13805","0","0"
"1988","Couple + C. LE and GT 16","Female","5.79","0","516","0","0","0","0","0","-11.67","23.25","0","2608","0","0"
"1988","Couple + C. LE and GT 16","Male","4.01","0","575","0","0","0","0","0","-11.53","19.55","0","2608","0","0"
"1988","Single parent","Female","813.41","0","323","0","0","0","3221","13056","562.55","1064.27","0","22824","0","0"
"1988","Single parent","Male","345.42","0","188","0","0","0","0","6136","70.51","620.33","0","22824","0","0"
"1989","(Married) couple without C.","Female","44.78","0","1136","0","0","0","0","1841","17.93","71.63","0","8355","0","0"
"1989","(Married) couple without C.","Male","69.65","0","1129","0","0","0","0","2761","36.09","103.21","0","11504","0","0"
"1989","1-pers.-HH","Female","122.02","0","642","0","0","0","0","5982","56.89","187.15","0","9203","0","0"
"1989","1-pers.-HH","Male","124.98","0","428","0","0","0","0","4295","57.23","192.73","0","6442","0","0"
"1989","Couple + C. GT 16 ","Female","83.48","0","938","0","0","0","0","3681","49.05","117.91","0","7976","0","0"
"1989","Couple + C. GT 16 ","Male","64.35","0","1209","0","0","0","0","3068","35.24","93.46","0","7976","0","0"
"1989","Couple + C. LE 16","Female","43.71","0","1077","0","0","0","0","635","16.31","71.11","0","9392","0","0"
"1989","Couple + C. LE 16","Male","35.57","0","1068","0","0","0","0","0","7.96","63.18","0","9392","0","0"
"1989","Couple + C. LE and GT 16","Female","11.28","0","486","0","0","0","0","0","-2.31","24.87","0","3362","0","0"
"1989","Couple + C. LE and GT 16","Male","34.33","0","502","0","0","0","0","3004","12.36","56.3","0","3362","0","0"
"1989","Single parent","Female","531.87","0","303","0","0","0","1380","9878","319.22","744.52","0","18407","0","0"
"1989","Single parent","Male","138.93","0","171","0","0","0","0","5706","32.22","245.64","0","5706","0","0"
"1990","(Married) couple without C.","Female","50.75","0","1159","0","0","0","0","2071","17.54","83.96","0","8590","0","0"
"1990","(Married) couple without C.","Male","56.08","0","1152","0","0","0","0","2454","22.43","89.73","0","8590","0","0"
"1990","1-pers.-HH","Female","130.62","0","620","0","0","0","0","3681","29.81","231.43","0","24542","0","0"
"1990","1-pers.-HH","Male","152.75","0","418","0","0","0","0","4908","57.08","248.42","0","15339","0","0"
"1990","Couple + C. GT 16 ","Female","92.84","0","916","0","0","0","0","3068","52.18","133.5","0","9203","0","0"
"1990","Couple + C. GT 16 ","Male","77.48","0","1148","0","0","0","0","2454","45.58","109.38","0","9203","0","0"
"1990","Couple + C. LE 16","Female","35.21","0","1054","0","0","0","0","1534","16.22","54.2","0","5277","0","0"
"1990","Couple + C. LE 16","Male","29.68","0","1036","0","0","0","0","0","11.11","48.25","0","5277","0","0"
"1990","Couple + C. LE and GT 16","Female","30.49","0","433","0","0","0","0","368","-37.8","98.78","0","6258","0","0"
"1990","Couple + C. LE and GT 16","Male","17.36","0","462","0","0","0","0","368","-28.39","63.11","0","6258","0","0"
"1990","Single parent","Female","916.89","0","282","0","0","0","2868","12782","585.02","1248.76","0","25309","0","0"
"1990","Single parent","Male","241.43","0","182","0","0","0","0","5890","87.95","394.91","0","7363","0","0"
"1991","(Married) couple without C.","Female","57.93","0","1166","0","0","0","0","2454","21.9","93.96","0","12271","0","0"
"1991","(Married) couple without C.","Male","34.32","0","1161","0","0","0","0","0","5.62","63.02","0","8896","0","0"
"1991","1-pers.-HH","Female","134.85","0","635","0","0","0","0","4295","55.11","214.59","0","18407","0","0"
"1991","1-pers.-HH","Male","86.02","0","409","0","0","0","0","4908","23.93","148.11","0","5522","0","0"
"1991","Couple + C. GT 16 ","Female","174.26","0","886","0","0","0","0","4295","120.28","228.24","0","18407","0","0"
"1991","Couple + C. GT 16 ","Male","72.99","0","1096","0","0","0","0","3681","46.4","99.58","0","4908","0","0"
"1991","Couple + C. LE 16","Female","45.6","0","1056","0","0","0","0","2147","26.06","65.14","0","4602","0","0"
"1991","Couple + C. LE 16","Male","36.75","0","1038","0","0","0","0","1227","17.45","56.05","0","4602","0","0"
"1991","Couple + C. LE and GT 16","Female","22.34","0","426","0","0","0","0","0","2.34","42.34","0","3068","0","0"
"1991","Couple + C. LE and GT 16","Male","17.09","0","467","0","0","0","0","0","-1.15","35.33","0","3068","0","0"
"1991","Single parent","Female","1008.08","0","293","0","0","0","3245","11964","633.28","1382.88","0","33745","0","0"
"1991","Single parent","Male","417.93","0","191","0","0","0","0","6346","173.87","661.99","0","20247","0","0"
"1992","(Married) couple without C.","Female","45.88","0","1655","0","0","0","0","1584","23.74","68.02","0","7363","0","0"
"1992","(Married) couple without C.","Male","38.17","0","1630","0","0","0","0","755","17.15","59.19","0","7363","0","0"
"1992","1-pers.-HH","Female","144.51","0","869","0","0","0","0","4295","56.16","232.86","0","30678","0","0"
"1992","1-pers.-HH","Male","85.59","0","482","0","0","0","0","4908","29.08","142.1","0","7363","0","0"
"1992","Couple + C. GT 16 ","Female","72.39","0","1233","0","0","0","0","2609","47.65","97.13","0","5522","0","0"
"1992","Couple + C. GT 16 ","Male","50.18","0","1506","0","0","0","0","2092","32.02","68.34","0","5522","0","0"
"1992","Couple + C. LE 16","Female","29.44","0","1666","0","0","0","0","1374","14.98","43.9","0","4908","0","0"
"1992","Couple + C. LE 16","Male","31.47","0","1632","0","0","0","0","1374","16.71","46.23","0","4908","0","0"
"1992","Couple + C. LE and GT 16","Female","84.13","0","553","0","0","0","0","3375","42.77","125.49","0","7369","0","0"
"1992","Couple + C. LE and GT 16","Male","42.43","0","610","0","0","0","0","1411","15.23","69.63","0","7369","0","0"
"1992","Single parent","Female","612.87","0","429","0","0","0","1693","10430","411.59","814.15","0","31291","0","0"
"1992","Single parent","Male","148.02","0","213","0","0","0","0","3068","66.11","229.93","0","5301","0","0"
"1993","(Married) couple without C.","Female","74.26","0","1674","0","0","0","0","2945","37","111.52","0","20861","0","0"
"1993","(Married) couple without C.","Male","39.96","0","1662","0","0","0","0","1227","13.14","66.78","0","13498","0","0"
"1993","1-pers.-HH","Female","137.97","0","894","0","0","0","0","6136","80.28","195.66","0","9817","0","0"
"1993","1-pers.-HH","Male","145.44","0","524","0","0","0","0","6136","77.46","213.42","0","7976","0","0"
"1993","Couple + C. GT 16 ","Female","71.65","0","1159","0","0","0","0","3068","38.99","104.31","0","7504","0","0"
"1993","Couple + C. GT 16 ","Male","37.9","0","1437","0","0","0","0","429","16.4","59.4","0","7504","0","0"
"1993","Couple + C. LE 16","Female","46.91","0","1573","0","0","0","0","1841","26.28","67.54","0","7363","0","0"
"1993","Couple + C. LE 16","Male","46.66","0","1549","0","0","0","0","1841","26.07","67.25","0","7363","0","0"
"1993","Couple + C. LE and GT 16","Female","13.23","0","565","0","0","0","0","609","1.79","24.67","0","3068","0","0"
"1993","Couple + C. LE and GT 16","Male","12.09","0","626","0","0","0","0","562","1.68","22.5","0","3068","0","0"
"1993","Single parent","Female","767.34","0","422","0","0","0","2301","12271","535.5","999.18","0","30678","0","0"
"1993","Single parent","Male","262.05","0","186","0","0","0","0","6621","128.49","395.61","0","7915","0","0"
"1994","(Married) couple without C.","Female","31.32","0","1709","0","0","0","0","409","5.7","56.94","0","11044","0","0"
"1994","(Married) couple without C.","Male","52.25","0","1696","0","0","0","0","0","22.11","82.39","0","12271","0","0"
"1994","1-pers.-HH","Female","144.23","0","898","0","0","0","0","6136","78.98","209.48","0","18407","0","0"
"1994","1-pers.-HH","Male","161.7","0","517","0","0","0","0","4908","90.52","232.88","0","7363","0","0"
"1994","Couple + C. GT 16 ","Female","86.13","0","1102","0","0","0","0","3681","28.35","143.91","0","29450","0","0"
