"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","indirect migration background","West Germany","145.26","0","401","0","0","0","0","5301","80.83","209.69","0","6283","0","0"
"1992","no migration background","East Germany","16.64","0","3837","0","0","0","0","767","10.57","22.71","0","4049","0","0"
"1992","no migration background","West Germany","115.46","0","6572","0","0","0","0","3681","92.57","138.35","0","31291","0","0"
"1993","direct migration background","East Germany","0","0","136","0","0","0","0","0","0","0","0","0","0","0"
"1993","direct migration background","West Germany","91.42","0","2362","0","0","0","0","3068","65.52","117.32","0","15155","0","0"
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","227.32","0","462","0","0","0","0","8590","133.57","321.07","0","13498","0","0"
"1993","no migration background","East Germany","41.58","0","3690","0","0","0","0","1350","27.91","55.25","0","20861","0","0"
"1993","no migration background","West Germany","124.83","0","6514","0","0","0","0","4908","102.56","147.1","0","30678","0","0"
"1994","direct migration background","East Germany","6.09","0","143","0","0","0","0","0","-10.87","23.05","0","1227","0","0"
"1994","direct migration background","West Germany","121.82","0","2231","0","0","0","0","3344","82.22","161.42","0","29450","0","0"
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","133.87","0","480","0","0","0","0","4602","64.91","202.83","0","7363","0","0"
"1994","no migration background","East Germany","29.74","0","3629","0","0","0","0","1227","16.76","42.72","0","17910","0","0"
"1994","no migration background","West Germany","153.61","0","6445","0","0","0","0","5113","123.68","183.54","0","29450","0","0"
"1995","direct migration background","East Germany","5.42","0","143","0","0","0","0","0","-13.24","24.08","0","1350","0","0"
"1995","direct migration background","West Germany","163.85","0","2671","0","0","0","0","5624","128.73","198.97","0","27303","0","0"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","167.18","0","497","0","0","0","0","8436","37.97","296.39","0","27303","0","0"
"1995","no migration background","East Germany","72.29","0","3546","0","0","0","0","3068","47.75","96.83","0","20861","0","0"
"1995","no migration background","West Germany","173","0","6497","0","0","0","0","6136","143.7","202.3","0","22778","0","0"
"1996","direct migration background","East Germany","5.66","0","141","0","0","0","0","0","-13.27","24.59","0","1350","0","0"
"1996","direct migration background","West Germany","158.78","0","2480","0","0","0","0","6136","123.43","194.13","0","22701","0","0"
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","103.65","0","529","0","0","0","0","3068","7.15","200.15","0","22701","0","0"
"1996","no migration background","East Germany","86.34","0","3535","0","0","0","0","2601","63.85","108.83","0","24297","0","0"
"1996","no migration background","West Germany","153.63","0","6420","0","0","0","0","5246","121.61","185.65","0","47949","0","0"
"1997","direct migration background","East Germany","0","0","132","0","0","0","0","0","0","0","0","0","0","0"
"1997","direct migration background","West Germany","172.19","0","2360","0","0","0","0","5624","129.24","215.14","0","24900","0","0"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","341.81","0","553","0","0","0","0","12271","220.51","463.11","0","22701","0","0"
"1997","no migration background","East Germany","74.02","0","3497","0","0","0","0","2532","53.96","94.08","0","13498","0","0"
"1997","no migration background","West Germany","169.09","0","6351","0","0","0","0","6136","141.72","196.46","0","24542","0","0"
"1998","direct migration background","East Germany","65.52","0","119","0","0","0","0","3375","-50.6","181.64","0","6136","0","0"
"1998","direct migration background","West Germany","81.22","0","2302","0","0","0","0","3068","55.81","106.63","0","12271","0","0"
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","152.01","0","578","0","0","0","0","4908","84.69","219.33","0","14357","0","0"
"1998","no migration background","East Germany","64.77","0","3740","0","0","0","0","2055","47.02","82.52","0","9203","0","0"
"1998","no migration background","West Germany","147.38","0","7562","0","0","0","0","5217","121.64","173.12","0","21474","0","0"
"1999","direct migration background","East Germany","32.82","0","110","0","0","0","0","1125","-29.06","94.7","0","3068","0","0"
"1999","direct migration background","West Germany","129.93","0","2113","0","0","0","0","4295","90.61","169.25","0","22701","0","0"
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","144.47","0","590","0","0","0","0","4602","53.38","235.56","0","22701","0","0"
"1999","no migration background","East Germany","110.89","0","3671","0","0","0","0","2822","85.85","135.93","0","22088","0","0"
"1999","no migration background","West Germany","150.4","0","7262","0","0","0","0","4908","123.86","176.94","0","22666","0","0"
"2000","direct migration background","East Germany","8.94","0","151","0","0","0","0","0","-13.71","31.59","0","1657","0","0"
"2000","direct migration background","West Germany","116.36","0","3193","0","0","0","0","5011","85.06","147.66","0","22701","0","0"
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","225.96","0","805","0","0","0","0","6136","157.76","294.16","0","12271","0","0"
"2000","no migration background","East Germany","130.42","0","5701","0","0","0","0","3678","104.7","156.14","0","29450","0","0"
"2000","no migration background","West Germany","170.89","0","14390","0","0","0","0","6136","147.78","194","0","38040","0","0"
"2001","direct migration background","East Germany","58.44","0","124","0","0","0","0","2045","-7.65","124.53","0","2623","0","0"
"2001","direct migration background","West Germany","204.23","0","2821","0","0","0","0","7669","165.3","243.16","0","30678","0","0"
"2001","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2001","indirect migration background","West Germany","252.79","0","752","0","0","0","0","6203","180.19","325.39","0","11657","0","0"
"2001","no migration background","East Germany","126.98","0","5316","0","0","0","0","3681","104.82","149.14","0","15339","0","0"
"2001","no migration background","West Germany","179.75","0","13025","0","0","0","0","6136","158.33","201.17","0","32150","0","0"
"2002","direct migration background","East Germany","47.58","0","116","0","0","0","0","3000","-80.59","175.75","0","6000","0","0"
"2002","direct migration background","West Germany","125.89","0","2704","0","0","0","0","5400","92.8","158.98","0","16800","0","0"
"2002","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2002","indirect migration background","West Germany","303.78","0","760","0","0","0","0","9000","198.08","409.48","0","18600","0","0"
"2002","no migration background","East Germany","124.58","0","5318","0","0","0","0","3960","105.49","143.67","0","12600","0","0"
"2002","no migration background","West Germany","162.35","0","14235","0","0","0","0","5400","143.6","181.1","0","34800","0","0"
"2003","direct migration background","East Germany","26.31","0","106","0","0","0","0","0","-59.44","112.06","0","4584","0","0"
"2003","direct migration background","West Germany","148.06","0","2539","0","0","0","0","4800","109.42","186.7","0","25800","0","0"
"2003","indirect migration background","East Germany","786.02","0","32","0","0","0","2400","9000","90.45","1481.59","0","9000","0","0"
"2003","indirect migration background","West Germany","424.51","0","758","0","0","0","0","18000","300.72","548.3","0","18000","0","0"
"2003","no migration background","East Germany","137.53","0","5234","0","0","0","0","4062","106.65","168.41","0","36000","0","0"
"2003","no migration background","West Germany","159.23","0","13628","0","0","0","0","5500","138.48","179.98","0","30000","0","0"
"2004","direct migration background","East Germany","58.52","0","103","0","0","0","0","3082","-60.71","177.75","0","5400","0","0"
"2004","direct migration background","West Germany","122.54","0","2449","0","0","0","0","4400","99.56","145.52","0","8400","0","0"
"2004","indirect migration background","East Germany","1005.8","0","35","0","0","0","6000","9600","206.53","1805.07","0","9600","0","0"
"2004","indirect migration background","West Germany","191.22","0","776","0","0","0","0","4020","120.15","262.29","0","11700","0","0"
"2004","no migration background","East Germany","127.04","0","5117","0","0","0","0","4140","102.5","151.58","0","13800","0","0"
"2004","no migration background","West Germany","165.96","0","13253","0","0","0","0","6000","144.6","187.32","0","30000","0","0"
"2005","direct migration background","East Germany","45.3","0","102","0","0","0","0","0","-69.99","160.59","0","5400","0","0"
"2005","direct migration background","West Germany","155.67","0","2282","0","0","0","0","5600","118.28","193.06","0","16176","0","0"
"2005","indirect migration background","East Germany","1552.95","0","35","0","0","0","6000","15000","615.49","2490.41","0","15000","0","0"
"2005","indirect migration background","West Germany","280.08","0","800","0","0","0","0","6000","189.24","370.92","0","16200","0","0"
"2005","no migration background","East Germany","132.95","0","4927","0","0","0","0","4800","109.19","156.71","0","15000","0","0"
"2005","no migration background","West Germany","198.96","0","12666","0","0","0","0","6000","175.7","222.22","0","40800","0","0"
"2006","direct migration background","East Germany","0","0","112","0","0","0","0","0","0","0","0","0","0","0"
"2006","direct migration background","West Germany","114.19","0","2287","0","0","0","0","4044","84.07","144.31","0","12000","0","0"
"2006","indirect migration background","East Germany","1247.3","0","43","0","0","0","2400","14800","283.25","2211.35","0","14800","0","0"
"2006","indirect migration background","West Germany","230.05","0","820","0","0","0","0","5400","145.94","314.16","0","16200","0","0"
"2006","no migration background","East Germany","94.34","0","5238","0","0","0","0","3432","54.74","133.94","0","64000","0","0"
"2006","no migration background","West Germany","202.4","0","13881","0","0","0","0","6324","178.3","226.5","0","42000","0","0"
"2007","direct migration background","East Germany","52.22","0","94","0","0","0","0","4800","-49.84","154.28","0","4800","0","0"
"2007","direct migration background","West Germany","180.22","0","2055","0","0","0","0","6000","127.46","232.98","0","33000","0","0"
"2007","indirect migration background","East Germany","917.9","0","45","0","0","0","1332","18000","48.16","1787.64","0","18000","0","0"
"2007","indirect migration background","West Germany","348.03","0","800","0","0","0","0","9600","233.14","462.92","0","16200","0","0"
"2007","no migration background","East Germany","119.96","0","4975","0","0","0","0","3853","98.23","141.69","0","18000","0","0"
"2007","no migration background","West Germany","223.47","0","12996","0","0","0","0","7260","195.6","251.34","0","48000","0","0"
"2008","direct migration background","East Germany","5.99","0","81","0","0","0","0","0","-38.23","50.21","0","1800","0","0"
"2008","direct migration background","West Germany","85.94","0","1839","0","0","0","0","3600","46.66","125.22","0","16344","0","0"
"2008","indirect migration background","East Germany","1102.01","0","45","0","0","0","0","18000","52.31","2151.71","0","18000","0","0"
"2008","indirect migration background","West Germany","297.66","0","785","0","0","0","0","6000","216.54","378.78","0","16200","0","0"
"2008","no migration background","East Germany","152.12","0","4707","0","0","0","0","4800","127.5","176.74","0","18000","0","0"
"2008","no migration background","West Germany","217.51","0","12229","0","0","0","0","6720","186.04","248.98","0","50000","0","0"
"2009","direct migration background","East Germany","122.07","0","76","0","0","0","0","4800","-3.75","247.89","0","4800","0","0"
"2009","direct migration background","West Germany","137.94","0","1600","0","0","0","0","4044","64.29","211.59","0","28000","0","0"
"2009","indirect migration background","East Germany","681.03","0","43","0","0","0","0","12000","-50","1412.06","0","12000","0","0"
"2009","indirect migration background","West Germany","204.05","0","714","0","0","0","0","5400","111.63","296.47","0","12600","0","0"
"2009","no migration background","East Germany","152.86","0","4473","0","0","0","0","5520","128.99","176.73","0","12000","0","0"
"2009","no migration background","West Germany","201.4","0","11457","0","0","0","0","7200","173.64","229.16","0","28000","0","0"
"2010","direct migration background","East Germany","217.98","0","128","0","0","0","0","4800","1.41","434.55","0","10606","0","0"
"2010","direct migration background","West Germany","154.68","0","2793","0","0","0","0","4296","98.37","210.99","0","27600","0","0"
"2010","indirect migration background","East Germany","344.62","0","78","0","0","0","0","10606","-71.46","760.7","0","10606","0","0"
"2010","indirect migration background","West Germany","567.01","0","1150","0","0","0","0","12000","452.21","681.81","0","22000","0","0"
"2010","no migration background","East Germany","223.47","0","5331","0","0","0","0","5490","177.07","269.87","0","61200","0","0"
"2010","no migration background","West Germany","295.27","0","14952","0","0","0","0","9000","256.45","334.09","0","107199","0","0"
"2011","direct migration background","East Germany","204.98","0","159","0","0","0","0","8400","-100.03","509.99","0","18600","0","0"
"2011","direct migration background","West Germany","144.15","0","3121","0","0","0","0","4368","93.09","195.21","0","36000","0","0"
"2011","indirect migration background","East Germany","382.23","0","90","0","0","0","2280","5400","-17.69","782.15","0","12600","0","0"
"2011","indirect migration background","West Germany","351.84","0","1320","0","0","0","0","8400","220.33","483.35","0","36000","0","0"
"2011","no migration background","East Germany","174.41","0","6164","0","0","0","0","5400","140.4","208.42","0","26400","0","0"
"2011","no migration background","West Germany","293.29","0","18161","0","0","0","0","7800","258.01","328.57","0","72000","0","0"
"2012","direct migration background","East Germany","323.95","0","156","0","0","0","0","10200","69.74","578.16","0","10200","0","0"
"2012","direct migration background","West Germany","141.3","0","2915","0","0","0","0","4800","97.71","184.89","0","24000","0","0"
"2012","indirect migration background","East Germany","414.23","0","82","0","0","0","0","8400","-155.59","984.05","0","14400","0","0"
"2012","indirect migration background","West Germany","354.76","0","1292","0","0","0","0","7200","275.99","433.53","0","12000","0","0"
"2012","no migration background","East Germany","178.39","0","6042","0","0","0","0","5400","148.71","208.07","0","16200","0","0"
"2012","no migration background","West Germany","267.03","0","17789","0","0","0","0","7560","234.84","299.22","0","72000","0","0"
"2013","direct migration background","East Germany","115.53","0","439","0","0","0","0","3600","17.92","213.14","0","10800","0","0"
"2013","direct migration background","West Germany","179.56","0","5990","0","0","0","0","6300","136.7","222.42","0","102000","0","0"
"2013","indirect migration background","East Germany","356.88","0","110","0","0","0","0","8400","-68.3","782.06","0","14400","0","0"
"2013","indirect migration background","West Germany","371.97","0","2127","0","0","0","0","8400","306.33","437.61","0","19200","0","0"
"2013","no migration background","East Germany","179.02","0","5691","0","0","0","0","5400","143.63","214.41","0","16000","0","0"
"2013","no migration background","West Germany","302.54","0","16959","0","0","0","0","8400","261.33","343.75","0","102384","0","0"
"2014","direct migration background","East Germany","206.25","0","353","0","0","0","0","3600","94.27","318.23","0","9228","0","0"
"2014","direct migration background","West Germany","164.22","0","4829","0","0","0","0","5451","132.69","195.75","0","19200","0","0"
"2014","indirect migration background","East Germany","323.46","0","118","0","0","0","0","6480","-13.94","660.86","0","12000","0","0"
"2014","indirect migration background","West Germany","417.72","0","1815","0","0","0","0","10800","347.68","487.76","0","19200","0","0"
"2014","no migration background","East Germany","183.57","0","5233","0","0","0","0","5280","129.97","237.17","0","57600","0","0"
"2014","no migration background","West Germany","292.9","0","15438","0","0","0","0","9600","261.68","324.12","0","55080","0","0"
"2015","direct migration background","East Germany","184.14","0","435","0","0","0","0","3600","107.03","261.25","0","9600","0","0"
"2015","direct migration background","West Germany","182.63","0","5562","0","0","0","0","5388","154.62","210.64","0","24000","0","0"
"2015","indirect migration background","East Germany","396.61","0","118","0","0","0","600","6600","57.53","735.69","0","8986","0","0"
"2015","indirect migration background","West Germany","387.88","0","1690","0","0","0","0","11400","298.1","477.66","0","19200","0","0"
"2015","no migration background","East Germany","207.2","0","4988","0","0","0","0","6000","169.97","244.43","0","29003","0","0"
"2015","no migration background","West Germany","330.66","0","14719","0","0","0","0","8700","293.94","367.38","0","51552","0","0"
"2016","direct migration background","East Germany","394.76","0","359","0","0","0","0","12000","266.59","522.93","0","12000","0","0"
"2016","direct migration background","West Germany","132.28","0","4567","0","0","0","0","4016","100.44","164.12","0","36000","0","0"
"2016","indirect migration background","East Germany","289.02","0","114","0","0","0","0","4524","-71.51","649.55","0","14406","0","0"
"2016","indirect migration background","West Germany","366.46","0","1574","0","0","0","0","12000","283.69","449.23","0","18000","0","0"
"2016","no migration background","East Germany","258.99","0","4695","0","0","0","0","7200","218.1","299.88","0","18000","0","0"
"2016","no migration background","West Germany","283.2","0","13648","0","0","0","0","8400","244.44","321.96","0","108000","0","0"
"2017","direct migration background","East Germany","313.69","0","749","0","0","0","0","18000","71.92","555.46","0","25800","0","0"
"2017","direct migration background","West Germany","173.42","0","6168","0","0","0","0","4944","124.65","222.19","0","31620","0","0"
"2017","indirect migration background","East Germany","762.54","0","115","0","0","0","3500","6000","461.14","1063.94","0","8544","0","0"
"2017","indirect migration background","West Germany","418.59","0","1722","0","0","0","0","10800","332.49","504.69","0","22800","0","0"
"2017","no migration background","East Germany","247.34","0","5232","0","0","0","0","6000","211.5","283.18","0","22800","0","0"
"2017","no migration background","West Germany","315.6","0","15466","0","0","0","0","8796","281.57","349.63","0","59712","0","0"
"2018","direct migration background","East Germany","393.6","0","885","0","0","0","0","6000","256.18","531.02","0","19908","0","0"
"2018","direct migration background","West Germany","185.39","0","7223","0","0","0","0","6000","128.73","242.05","0","52800","0","0"
"2018","indirect migration background","East Germany","1020.89","0","128","0","0","0","6000","9240","654.1","1387.68","0","15000","0","0"
"2018","indirect migration background","West Germany","318.86","0","1691","0","0","0","0","8400","220.64","417.08","0","24000","0","0"
"2018","no migration background","East Germany","280.83","0","5140","0","0","0","0","6960","240.56","321.1","0","20000","0","0"
"2018","no migration background","West Germany","308.52","0","14823","0","0","0","0","8400","271.7","345.34","0","60000","0","0"
"2019","direct migration background","East Germany","831.6","0","764","0","0","0","0","14400","758.86","904.34","0","14400","0","0"
"2019","direct migration background","West Germany","179.34","0","6496","0","0","0","0","5088","150.52","208.16","0","25775","0","0"
"2019","indirect migration background","East Germany","605.81","0","135","0","0","0","3372","5640","191.32","1020.3","0","18000","0","0"
"2019","indirect migration background","West Germany","436.58","0","1641","0","0","0","0","9600","332.48","540.68","0","36000","0","0"
"2019","no migration background","East Germany","274.56","0","5236","0","0","0","0","6000","232.09","317.03","0","33000","0","0"
"2019","no migration background","West Germany","333.73","0","15316","0","0","0","0","8400","293.04","374.42","0","112800","0","0"
