"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(0) in school","158.39","0","188","0","0","0","0","3681","42.2","274.58","0","8896","0","0"
"1984","16-34 y.","(1a) inadequately completed","95.69","0","331","0","0","0","0","3548","50.47","140.91","0","4602","0","0"
"1984","16-34 y.","(1b) general elementary school","183.98","0","938","0","0","0","0","4908","117.96","250","0","18407","0","0"
"1984","16-34 y.","(1c) basic vocational qualification","54.65","0","1294","0","0","0","0","1687","25.96","83.34","0","8896","0","0"
"1984","16-34 y.","(2a) intermediate vocational","68.68","0","644","0","0","0","0","2447","37.25","100.11","0","5215","0","0"
"1984","16-34 y.","(2b) intermediate general qualification","247.51","0","364","0","0","0","0","5295","70.64","424.38","0","29450","0","0"
"1984","16-34 y.","(2c_gen) general maturity certificate","723.44","0","356","0","0","0","3681","8590","538.33","908.55","0","8590","0","0"
"1984","16-34 y.","(2c_voc) vocational maturity certificate","235.53","0","217","0","0","0","0","8590","65.7","405.36","0","9203","0","0"
"1984","16-34 y.","(3a) lower tertiary education","201.95","0","70","0","0","0","0","3988","16.03","387.87","0","3988","0","0"
"1984","16-34 y.","(3b) higher tertiary education","801.4","0","178","0","0","0","3681","9408","492.06","1110.74","0","12885","0","0"
"1984","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"1984","35-65 y.","(1a) inadequately completed","49.18","0","766","0","0","0","0","2556","18.11","80.25","0","7363","0","0"
"1984","35-65 y.","(1b) general elementary school","43.24","0","1589","0","0","0","0","1380","15.89","70.59","0","18407","0","0"
"1984","35-65 y.","(1c) basic vocational qualification","46.8","0","2492","0","0","0","0","1468","28.63","64.97","0","9203","0","0"
"1984","35-65 y.","(2a) intermediate vocational","60.88","0","621","0","0","0","0","1841","21.72","100.04","0","7976","0","0"
"1984","35-65 y.","(2b) intermediate general qualification","2.84","0","81","0","0","0","0","256","-3.45","9.13","0","256","0","0"
"1984","35-65 y.","(2c_gen) general maturity certificate","29.01","0","52","0","0","0","0","511","-67.39","125.41","0","2454","0","0"
"1984","35-65 y.","(2c_voc) vocational maturity certificate","68.39","0","198","0","0","0","0","3068","3.42","133.36","0","4602","0","0"
