"year","e11102","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Employed","Rural Area","104.64","0","1367","0","0","0","0","3282","59.67","149.61","0","22306","0","0"
"1985","Employed","Urban Area","59.16","0","5487","0","0","0","0","2301","47.01","71.31","0","9203","0","0"
"1985","Not Employed","Rural Area","78.66","0","917","0","0","0","0","3681","38.07","119.25","0","8854","0","0"
"1985","Not Employed","Urban Area","153.08","0","3316","0","0","0","0","4049","105.89","200.27","0","61355","0","0"
"1986","Employed","Rural Area","68.05","0","1371","0","0","0","0","2876","36.68","99.42","0","9817","0","0"
"1986","Employed","Urban Area","64.05","0","5327","0","0","0","0","3042","49.38","78.72","0","12271","0","0"
"1986","Not Employed","Rural Area","83.82","0","814","0","0","0","0","4172","36.79","130.85","0","8835","0","0"
"1986","Not Employed","Urban Area","148.46","0","3131","0","0","0","0","4908","111.2","185.72","0","25769","0","0"
"1987","Employed","Rural Area","50.09","0","1390","0","0","0","0","2147","25.24","74.94","0","9817","0","0"
"1987","Employed","Urban Area","75.9","0","5324","0","0","0","0","2761","58.93","92.87","0","20615","0","0"
"1987","Not Employed","Rural Area","77.62","0","770","0","0","0","0","2147","25.28","129.96","0","9817","0","0"
"1987","Not Employed","Urban Area","146.55","0","3029","0","0","0","0","4908","110.21","182.89","0","18407","0","0"
"1988","Employed","Rural Area","42.41","0","1320","0","0","0","0","614","14.69","70.13","0","13805","0","0"
"1988","Employed","Urban Area","85.48","0","5130","0","0","0","0","3068","67.87","103.09","0","22824","0","0"
"1988","Not Employed","Rural Area","135.71","0","704","0","0","0","0","3681","56.55","214.87","0","15952","0","0"
"1988","Not Employed","Urban Area","150.55","0","2868","0","0","0","0","5023","116.1","185","0","21364","0","0"
"1989","Employed","Rural Area","65.86","0","1251","0","0","0","0","3068","36.1","95.62","0","7669","0","0"
"1989","Employed","Urban Area","85.51","0","5019","0","0","0","0","2853","63.83","107.19","0","30678","0","0"
"1989","Not Employed","Rural Area","117.87","0","672","0","0","0","0","4295","57.1","178.64","0","7976","0","0"
"1989","Not Employed","Urban Area","142.69","0","2767","0","0","0","0","5890","105.32","180.06","0","30678","0","0"
"1990","Employed","Rural Area","76.76","0","1251","0","0","0","0","2761","42.16","111.36","0","15339","0","0"
"1990","Employed","Urban Area","128.14","0","4921","0","0","0","0","3681","104.52","151.76","0","25309","0","0"
"1990","Not Employed","Rural Area","96.37","0","667","0","0","0","0","3681","43.04","149.7","0","9817","0","0"
"1990","Not Employed","Urban Area","143.55","0","2678","0","0","0","0","5599","107.68","179.42","0","13498","0","0"
"1991","Employed","Rural Area","133.58","0","1280","0","0","0","0","3681","87.91","179.25","0","12823","0","0"
"1991","Employed","Urban Area","119.94","0","4917","0","0","0","0","3681","95.72","144.16","0","33745","0","0"
"1991","Not Employed","Rural Area","88.57","0","672","0","0","0","0","3245","41.37","135.77","0","7203","0","0"
"1991","Not Employed","Urban Area","162.14","0","2597","0","0","0","0","5454","118.93","205.35","0","20247","0","0"
"1992","Employed","Rural Area","62","0","3096","0","0","0","0","1841","45.18","78.82","0","8283","0","0"
"1992","Employed","Urban Area","71.31","0","5927","0","0","0","0","2577","54.72","87.9","0","31291","0","0"
"1992","Not Employed","Rural Area","49.3","0","1345","0","0","0","0","1693","26.09","72.51","0","7209","0","0"
"1992","Not Employed","Urban Area","162.18","0","2904","0","0","0","0","5522","124.11","200.25","0","30678","0","0"
"1993","Employed","Rural Area","88.82","0","2906","0","0","0","0","3068","66.56","111.08","0","15155","0","0"
"1993","Employed","Urban Area","104.41","0","5827","0","0","0","0","3080","84.55","124.27","0","30678","0","0"
"1993","Not Employed","Rural Area","63.41","0","1494","0","0","0","0","2454","33.57","93.25","0","13498","0","0"
"1993","Not Employed","Urban Area","139.89","0","2951","0","0","0","0","6136","106.52","173.26","0","13498","0","0"
"1994","Employed","Rural Area","109.83","0","2806","0","0","0","0","3344","85.45","134.21","0","17910","0","0"
"1994","Employed","Urban Area","116.69","0","5549","0","0","0","0","3681","88.67","144.71","0","29450","0","0"
"1994","Not Employed","Rural Area","79.49","0","1511","0","0","0","0","3344","41.85","117.13","0","20247","0","0"
"1994","Not Employed","Urban Area","166.59","0","3078","0","0","0","0","6136","125.08","208.1","0","22088","0","0"
"1995","Employed","Rural Area","176.5","0","2897","0","0","0","0","6749","141.03","211.97","0","20861","0","0"
"1995","Employed","Urban Area","152.93","0","5635","0","0","0","0","5062","126.74","179.12","0","22778","0","0"
"1995","Not Employed","Rural Area","113.75","0","1581","0","0","0","0","6136","67.44","160.06","0","20861","0","0"
"1995","Not Employed","Urban Area","151.5","0","3257","0","0","0","0","5522","108.99","194.01","0","27303","0","0"
"1996","Employed","Rural Area","125.12","0","2895","0","0","0","0","4295","95.24","155","0","24297","0","0"
"1996","Employed","Urban Area","135.32","0","5559","0","0","0","0","4418","106.63","164.01","0","47949","0","0"
"1996","Not Employed","Rural Area","97.28","0","1539","0","0","0","0","2951","60.88","133.68","0","12680","0","0"
"1996","Not Employed","Urban Area","170.73","0","3131","0","0","0","0","5369","122.56","218.9","0","47949","0","0"
"1997","Employed","Rural Area","132.9","0","2791","0","0","0","0","5829","106.93","158.87","0","15032","0","0"
"1997","Employed","Urban Area","151.81","0","5372","0","0","0","0","5624","127.05","176.57","0","22701","0","0"
"1997","Not Employed","Rural Area","153.24","0","1575","0","0","0","0","4786","94.59","211.89","0","24900","0","0"
"1997","Not Employed","Urban Area","167.48","0","3176","0","0","0","0","6136","124.84","210.12","0","24542","0","0"
"1998","Employed","Rural Area","86.85","0","3067","0","0","0","0","3068","64.09","109.61","0","19634","0","0"
"1998","Employed","Urban Area","120.48","0","5821","0","0","0","0","4602","97.32","143.64","0","21474","0","0"
"1998","Not Employed","Rural Area","127.86","0","1818","0","0","0","0","3681","78.45","177.27","0","17179","0","0"
"1998","Not Employed","Urban Area","147.27","0","3621","0","0","0","0","5522","111.74","182.8","0","21474","0","0"
"1999","Employed","Rural Area","99.32","0","3038","0","0","0","0","3209","75.4","123.24","0","18407","0","0"
"1999","Employed","Urban Area","125.51","0","5762","0","0","0","0","3927","101.08","149.94","0","22701","0","0"
"1999","Not Employed","Rural Area","137.39","0","1690","0","0","0","0","4160","90.08","184.7","0","17179","0","0"
"1999","Not Employed","Urban Area","187.95","0","3278","0","0","0","0","6136","140.62","235.28","0","22701","0","0"
"2000","Employed","Rural Area","104.7","0","5234","0","0","0","0","3681","81.43","127.97","0","29450","0","0"
"2000","Employed","Urban Area","153.54","0","9961","0","0","0","0","5166","130.29","176.79","0","34768","0","0"
"2000","Not Employed","Rural Area","166.36","0","3071","0","0","0","0","5829","119.2","213.52","0","29450","0","0"
"2000","Not Employed","Urban Area","194.89","0","5998","0","0","0","0","6238","155.49","234.29","0","38040","0","0"
"2001","Employed","Rural Area","138.82","0","4725","0","0","0","0","4062","112.72","164.92","0","19020","0","0"
"2001","Employed","Urban Area","216.68","0","9199","0","0","0","0","6136","190.35","243.01","0","32150","0","0"
"2001","Not Employed","Rural Area","84.4","0","2808","0","0","0","0","2736","53.44","115.36","0","22088","0","0"
"2001","Not Employed","Urban Area","175.79","0","5331","0","0","0","0","6749","145.8","205.78","0","16198","0","0"
"2002","Employed","Rural Area","118.41","0","4846","0","0","0","0","4200","96.02","140.8","0","22000","0","0"
"2002","Employed","Urban Area","174.7","0","10002","0","0","0","0","5400","153.58","195.82","0","30000","0","0"
"2002","Not Employed","Rural Area","103.5","0","2824","0","0","0","0","3200","68.58","138.42","0","22800","0","0"
"2002","Not Employed","Urban Area","171.97","0","5485","0","0","0","0","6000","140.17","203.77","0","34800","0","0"
"2003","Employed","Rural Area","95.79","0","4588","0","0","0","0","3216","74.91","116.67","0","19860","0","0"
"2003","Employed","Urban Area","204.73","0","9490","0","0","0","0","6000","176.72","232.74","0","36000","0","0"
"2003","Not Employed","Rural Area","63.86","0","2762","0","0","0","0","3120","42.94","84.78","0","13200","0","0"
"2003","Not Employed","Urban Area","186.77","0","5457","0","0","0","0","6000","149.35","224.19","0","30000","0","0"
"2004","Employed","Rural Area","107.83","0","4435","0","0","0","0","3600","82.05","133.61","0","16800","0","0"
"2004","Employed","Urban Area","187.29","0","9076","0","0","0","0","6000","162.27","212.31","0","28800","0","0"
"2004","Not Employed","Rural Area","69.49","0","2759","0","0","0","0","3000","45.13","93.85","0","9720","0","0"
"2004","Not Employed","Urban Area","178.24","0","5463","0","0","0","0","6600","144.53","211.95","0","30000","0","0"
"2005","Employed","Rural Area","119.04","0","4205","0","0","0","0","4128","91.58","146.5","0","18000","0","0"
"2005","Employed","Urban Area","220.33","0","8678","0","0","0","0","6000","194.48","246.18","0","26400","0","0"
"2005","Not Employed","Rural Area","91.45","0","2675","0","0","0","0","3840","59.88","123.02","0","18000","0","0"
"2005","Not Employed","Urban Area","220.51","0","5254","0","0","0","0","6600","180.85","260.17","0","40800","0","0"
"2006","Employed","Rural Area","106.35","0","4480","0","0","0","0","3853","80.34","132.36","0","16800","0","0"
"2006","Employed","Urban Area","185.43","0","9002","0","0","0","0","5700","154.29","216.57","0","64000","0","0"
"2006","Not Employed","Rural Area","67.87","0","3060","0","0","0","0","3600","45.96","89.78","0","9804","0","0"
"2006","Not Employed","Urban Area","247.72","0","5839","0","0","0","0","7087","202.63","292.81","0","42000","0","0"
"2007","Employed","Rural Area","118.59","0","4224","0","0","0","0","3853","92.06","145.12","0","13200","0","0"
"2007","Employed","Urban Area","227.69","0","8388","0","0","0","0","6732","196.32","259.06","0","48000","0","0"
"2007","Not Employed","Rural Area","109.17","0","2880","0","0","0","0","4176","77.12","141.22","0","16800","0","0"
"2007","Not Employed","Urban Area","274.58","0","5473","0","0","0","0","9000","224.77","324.39","0","48000","0","0"
"2008","Employed","Rural Area","120.02","0","3990","0","0","0","0","4200","94.12","145.92","0","13200","0","0"
"2008","Employed","Urban Area","207.41","0","7939","0","0","0","0","6000","174.78","240.04","0","43200","0","0"
"2008","Not Employed","Rural Area","168.41","0","2669","0","0","0","0","5808","125.49","211.33","0","21600","0","0"
"2008","Not Employed","Urban Area","238.15","0","5088","0","0","0","0","7200","181.79","294.51","0","50000","0","0"
"2009","Employed","Rural Area","117.5","0","3859","0","0","0","0","3972","92.05","142.95","0","12600","0","0"
"2009","Employed","Urban Area","207.45","0","7387","0","0","0","0","7200","173.89","241.01","0","28000","0","0"
"2009","Not Employed","Rural Area","82.51","0","2464","0","0","0","0","3150","55.11","109.91","0","14160","0","0"
"2009","Not Employed","Urban Area","249.83","0","4653","0","0","0","0","9000","199.01","300.65","0","28000","0","0"
"2010","Employed","Rural Area","192.61","0","5361","0","0","0","0","6000","149.59","235.63","0","34800","0","0"
"2010","Employed","Urban Area","328.81","0","10253","0","0","0","0","9000","282.63","374.99","0","107199","0","0"
"2010","Not Employed","Rural Area","166.31","0","3013","0","0","0","0","5400","114.95","217.67","0","18000","0","0"
"2010","Not Employed","Urban Area","299.26","0","5805","0","0","0","0","8013","234.55","363.97","0","61200","0","0"
"2011","Employed","Rural Area","202.06","0","6502","0","0","0","0","6003","163.62","240.5","0","27168","0","0"
"2011","Employed","Urban Area","292.06","0","11819","0","0","0","0","7200","252.09","332.03","0","72000","0","0"
"2011","Not Employed","Rural Area","159.12","0","3756","0","0","0","0","4800","109.28","208.96","0","27168","0","0"
"2011","Not Employed","Urban Area","283.38","0","6938","0","0","0","0","8400","219.93","346.83","0","58800","0","0"
"2012","Employed","Rural Area","187.24","0","6421","0","0","0","0","6000","151.5","222.98","0","18840","0","0"
"2012","Employed","Urban Area","247.05","0","11496","0","0","0","0","7200","211.39","282.71","0","72000","0","0"
"2012","Not Employed","Rural Area","160.38","0","3738","0","0","0","0","4812","116.54","204.22","0","18120","0","0"
"2012","Not Employed","Urban Area","304.91","0","6621","0","0","0","0","8400","247.67","362.15","0","48000","0","0"
"2013","Employed","Rural Area","250.7","0","6045","0","0","0","0","7500","206.14","295.26","0","28800","0","0"
"2013","Employed","Urban Area","294.54","0","10867","0","0","0","0","8016","251.25","337.83","0","102384","0","0"
"2013","Not Employed","Rural Area","217.35","0","4515","0","0","0","0","6600","156.3","278.4","0","102000","0","0"
"2013","Not Employed","Urban Area","265.33","0","9889","0","0","0","0","7764","214.73","315.93","0","102384","0","0"
"2014","Employed","Rural Area","202.33","0","6030","0","0","0","0","6000","165.33","239.33","0","25200","0","0"
"2014","Employed","Urban Area","268.71","0","11787","0","0","0","0","8400","232.97","304.45","0","57600","0","0"
