"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","direct migration background","189.92","0","1396","0","0","0","0","6136","153.46","226.38","0","9203","0","0"
"1984","16-34 y.","indirect migration background","157.24","0","102","0","0","0","0","3068","-0.78","315.26","0","7363","0","0"
"1984","16-34 y.","no migration background","201.81","0","3110","0","0","0","0","4908","159.75","243.87","0","29450","0","0"
"1984","35-65 y.","direct migration background","31.14","0","1986","0","0","0","0","511","12.58","49.7","0","7363","0","0"
"1984","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1984","35-65 y.","no migration background","56.04","0","4336","0","0","0","0","1841","38.08","74","0","18407","0","0"
"1984","66 and older","direct migration background","0","0","35","0","0","0","0","0","0","0","0","0","0","0"
"1984","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1984","66 and older","no migration background","39.72","0","1240","0","0","0","0","2086","20.66","58.78","0","4908","0","0"
"1985","16-34 y.","direct migration background","121.72","0","1153","0","0","0","0","3681","85.35","158.09","0","11719","0","0"
"1985","16-34 y.","indirect migration background","88.51","0","121","0","0","0","0","3485","31.48","145.54","0","3485","0","0"
"1985","16-34 y.","no migration background","156.22","0","2909","0","0","0","0","4908","123.82","188.62","0","11719","0","0"
"1985","35-65 y.","direct migration background","33.74","0","1755","0","0","0","0","0","19.13","48.35","0","7547","0","0"
"1985","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1985","35-65 y.","no migration background","54.92","0","4013","0","0","0","0","2021","36.2","73.64","0","22306","0","0"
"1985","66 and older","direct migration background","0","0","37","0","0","0","0","0","0","0","0","0","0","0"
"1985","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1985","66 and older","no migration background","127.28","0","1076","0","0","0","0","1023","5.8","248.76","0","61355","0","0"
"1986","16-34 y.","direct migration background","72.17","0","1108","0","0","0","0","2454","34.56","109.78","0","12271","0","0"
"1986","16-34 y.","indirect migration background","230.27","0","130","0","0","0","0","4908","121.84","338.7","0","4908","0","0"
"1986","16-34 y.","no migration background","172.95","0","2860","0","0","0","0","4908","131.62","214.28","0","25769","0","0"
"1986","35-65 y.","direct migration background","91.16","0","1698","0","0","0","0","3835","65.37","116.95","0","10430","0","0"
"1986","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1986","35-65 y.","no migration background","58.34","0","3778","0","0","0","0","2700","41.78","74.9","0","14725","0","0"
"1986","66 and older","direct migration background","184.76","0","50","0","0","0","0","6136","-138.13","507.65","0","6136","0","0"
"1986","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1986","66 and older","no migration background","47.34","0","993","0","0","0","0","1917","15.91","78.77","0","8590","0","0"
"1987","16-34 y.","direct migration background","139.96","0","1080","0","0","0","0","5317","90.2","189.72","0","18407","0","0"
"1987","16-34 y.","indirect migration background","126.55","0","147","0","0","0","0","4908","42.69","210.41","0","4908","0","0"
"1987","16-34 y.","no migration background","179.89","0","2817","0","0","0","0","5277","142.43","217.35","0","20615","0","0"
"1987","35-65 y.","direct migration background","81.7","0","1707","0","0","0","0","3436","62.1","101.3","0","9203","0","0"
"1987","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1987","35-65 y.","no migration background","66","0","3651","0","0","0","0","2147","42.41","89.59","0","18407","0","0"
"1987","66 and older","direct migration background","13.36","0","56","0","0","0","0","1227","-48.17","74.89","0","1227","0","0"
"1987","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1987","66 and older","no migration background","24.49","0","1025","0","0","0","0","726","7.33","41.65","0","4602","0","0"
"1988","16-34 y.","direct migration background","125.43","0","1025","0","0","0","0","3878","78.61","172.25","0","22824","0","0"
"1988","16-34 y.","indirect migration background","72.68","0","195","0","0","0","0","4908","19.43","125.93","0","4908","0","0"
"1988","16-34 y.","no migration background","180.07","0","2634","0","0","0","0","5522","143.29","216.85","0","13805","0","0"
"1988","35-65 y.","direct migration background","64.4","0","1602","0","0","0","0","3221","46.84","81.96","0","8590","0","0"
"1988","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1988","35-65 y.","no migration background","63.69","0","3486","0","0","0","0","2147","41.11","86.27","0","22824","0","0"
"1988","66 and older","direct migration background","0","0","63","0","0","0","0","0","0","0","0","0","0","0"
"1988","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1988","66 and older","no migration background","98.68","0","988","0","0","0","0","3068","38.57","158.79","0","21364","0","0"
"1989","16-34 y.","direct migration background","42","0","962","0","0","0","0","0","26.15","57.85","0","5215","0","0"
"1989","16-34 y.","indirect migration background","60.49","0","229","0","0","0","0","4908","9.74","111.24","0","4908","0","0"
"1989","16-34 y.","no migration background","181.32","0","2582","0","0","0","0","4908","142.22","220.42","0","30678","0","0"
"1989","35-65 y.","direct migration background","56.86","0","1575","0","0","0","0","0","36.29","77.43","0","10430","0","0"
"1989","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1989","35-65 y.","no migration background","78.76","0","3305","0","0","0","0","3362","55.4","102.12","0","18407","0","0"
"1989","66 and older","direct migration background","0","0","69","0","0","0","0","0","0","0","0","0","0","0"
"1989","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1989","66 and older","no migration background","72.77","0","956","0","0","0","0","1227","-20.41","165.95","0","30678","0","0"
"1990","16-34 y.","direct migration background","130.33","0","914","0","0","0","0","5522","91.7","168.96","0","7363","0","0"
"1990","16-34 y.","indirect migration background","81.07","0","267","0","0","0","0","2454","34.92","127.22","0","4908","0","0"
"1990","16-34 y.","no migration background","248.33","0","2477","0","0","0","0","6136","201.58","295.08","0","25309","0","0"
"1990","35-65 y.","direct migration background","88.02","0","1555","0","0","0","0","3681","56.73","119.31","0","12271","0","0"
"1990","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1990","35-65 y.","no migration background","92.73","0","3219","0","0","0","0","2945","64.25","121.21","0","24542","0","0"
"1990","66 and older","direct migration background","0","0","82","0","0","0","0","0","0","0","0","0","0","0"
"1990","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1990","66 and older","no migration background","12.33","0","974","0","0","0","0","0","-0.84","25.5","0","3068","0","0"
"1991","16-34 y.","direct migration background","146.28","0","876","0","0","0","0","2270","89.77","202.79","0","20247","0","0"
"1991","16-34 y.","indirect migration background","72.13","0","318","0","0","0","0","3911","24.2","120.06","0","4908","0","0"
"1991","16-34 y.","no migration background","231.44","0","2429","0","0","0","0","5092","187.23","275.65","0","14725","0","0"
"1991","35-65 y.","direct migration background","94.05","0","1527","0","0","0","0","3068","64.71","123.39","0","12823","0","0"
"1991","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1991","35-65 y.","no migration background","109.74","0","3214","0","0","0","0","3620","74","145.48","0","33745","0","0"
"1991","66 and older","direct migration background","0","0","98","0","0","0","0","0","0","0","0","0","0","0"
"1991","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1991","66 and older","no migration background","54.62","0","973","0","0","0","0","0","12.54","96.7","0","18407","0","0"
"1992","16-34 y.","direct migration background","75.25","0","845","0","0","0","0","3019","46.32","104.18","0","5522","0","0"
"1992","16-34 y.","indirect migration background","173","0","380","0","0","0","0","5301","105.03","240.97","0","6283","0","0"
"1992","16-34 y.","no migration background","169.43","0","3775","0","0","0","0","6136","142.14","196.72","0","14234","0","0"
"1992","35-65 y.","direct migration background","63.39","0","1587","0","0","0","0","1278","43","83.78","0","12271","0","0"
"1992","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1992","35-65 y.","no migration background","59.7","0","5297","0","0","0","0","2071","42.15","77.25","0","31291","0","0"
"1992","66 and older","direct migration background","24.31","0","139","0","0","0","0","0","-18.64","67.26","0","3019","0","0"
"1992","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1992","66 and older","no migration background","59.39","0","1337","0","0","0","0","0","12.37","106.41","0","30678","0","0"
"1993","16-34 y.","direct migration background","78.81","0","815","0","0","0","0","3835","41.05","116.57","0","7976","0","0"
"1993","16-34 y.","indirect migration background","264.12","0","444","0","0","0","0","8590","166.59","361.65","0","13498","0","0"
"1993","16-34 y.","no migration background","193.08","0","3661","0","0","0","0","6136","162.98","223.18","0","13498","0","0"
"1993","35-65 y.","direct migration background","104.26","0","1525","0","0","0","0","3068","69.57","138.95","0","15155","0","0"
"1993","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1993","35-65 y.","no migration background","85.36","0","5205","0","0","0","0","2853","65.14","105.58","0","30678","0","0"
"1993","66 and older","direct migration background","4.96","0","158","0","0","0","0","0","-4.24","14.16","0","736","0","0"
"1993","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1993","66 and older","no migration background","24.63","0","1338","0","0","0","0","0","10.5","38.76","0","6136","0","0"
"1994","16-34 y.","direct migration background","124.13","0","760","0","0","0","0","3344","82.85","165.41","0","11044","0","0"
"1994","16-34 y.","indirect migration background","144.82","0","464","0","0","0","0","4602","74.19","215.45","0","7363","0","0"
"1994","16-34 y.","no migration background","251.92","0","3594","0","0","0","0","6136","209.19","294.65","0","29450","0","0"
"1994","35-65 y.","direct migration background","127.95","0","1440","0","0","0","0","5215","70.83","185.07","0","29450","0","0"
"1994","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1994","35-65 y.","no migration background","85.98","0","5137","0","0","0","0","3068","63.04","108.92","0","29450","0","0"
"1994","66 and older","direct migration background","25.67","0","174","0","0","0","0","0","-22.71","74.05","0","3344","0","0"
"1994","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1994","66 and older","no migration background","41.64","0","1343","0","0","0","0","0","9.02","74.26","0","18407","0","0"
"1995","16-34 y.","direct migration background","265.81","0","945","0","0","0","0","6749","212.22","319.4","0","12271","0","0"
"1995","16-34 y.","indirect migration background","169.45","0","479","0","0","0","0","8436","35.93","302.97","0","27303","0","0"
"1995","16-34 y.","no migration background","277.16","0","3538","0","0","0","0","7363","232.05","322.27","0","22778","0","0"
"1995","35-65 y.","direct migration background","127.1","0","1655","0","0","0","0","4908","80.04","174.16","0","27303","0","0"
"1995","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1995","35-65 y.","no migration background","113.14","0","5171","0","0","0","0","4816","88.03","138.25","0","22778","0","0"
"1995","66 and older","direct migration background","16.54","0","214","0","0","0","0","0","-47.51","80.59","0","6136","0","0"
"1995","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1995","66 and older","no migration background","69.14","0","1334","0","0","0","0","2454","41.68","96.6","0","9203","0","0"
"1996","16-34 y.","direct migration background","260.68","0","845","0","0","0","0","7056","196.84","324.52","0","18407","0","0"
"1996","16-34 y.","indirect migration background","103.19","0","512","0","0","0","0","3068","3.9","202.48","0","22701","0","0"
"1996","16-34 y.","no migration background","264.65","0","3424","0","0","0","0","6136","217.52","311.78","0","47949","0","0"
"1996","35-65 y.","direct migration background","111.16","0","1545","0","0","0","0","2945","67.36","154.96","0","22701","0","0"
