"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","East Germany","","","","","","","","","","","","","",""
"1984","Employed","West Germany","70.36","0","7568","0","0","0","0","2368","55.6","85.12","0","29450","0","0"
"1984","Not Employed","East Germany","","","","","","","","","","","","","",""
"1984","Not Employed","West Germany","136.08","0","4663","0","0","0","0","4295","109.3","162.86","0","18407","0","0"
"1985","Employed","East Germany","","","","","","","","","","","","","",""
"1985","Employed","West Germany","69.47","0","6854","0","0","0","0","2454","56.24","82.7","0","22306","0","0"
"1985","Not Employed","East Germany","","","","","","","","","","","","","",""
"1985","Not Employed","West Germany","134.76","0","4233","0","0","0","0","3804","96.76","172.76","0","61355","0","0"
"1986","Employed","East Germany","","","","","","","","","","","","","",""
"1986","Employed","West Germany","64.98","0","6698","0","0","0","0","2876","51.67","78.29","0","12271","0","0"
"1986","Not Employed","East Germany","","","","","","","","","","","","","",""
"1986","Not Employed","West Germany","133.43","0","3945","0","0","0","0","4908","102.3","164.56","0","25769","0","0"
"1987","Employed","East Germany","","","","","","","","","","","","","",""
"1987","Employed","West Germany","69.94","0","6714","0","0","0","0","2454","55.53","84.35","0","20615","0","0"
"1987","Not Employed","East Germany","","","","","","","","","","","","","",""
"1987","Not Employed","West Germany","130.81","0","3799","0","0","0","0","4908","99.96","161.66","0","18407","0","0"
"1988","Employed","East Germany","","","","","","","","","","","","","",""
"1988","Employed","West Germany","75.62","0","6450","0","0","0","0","3068","60.51","90.73","0","22824","0","0"
"1988","Not Employed","East Germany","","","","","","","","","","","","","",""
"1988","Not Employed","West Germany","147.23","0","3572","0","0","0","0","4908","115.49","178.97","0","21364","0","0"
"1989","Employed","East Germany","","","","","","","","","","","","","",""
"1989","Employed","West Germany","81.18","0","6270","0","0","0","0","2945","62.84","99.52","0","30678","0","0"
"1989","Not Employed","East Germany","","","","","","","","","","","","","",""
"1989","Not Employed","West Germany","137.1","0","3439","0","0","0","0","5706","104.79","169.41","0","30678","0","0"
"1990","Employed","East Germany","","","","","","","","","","","","","",""
"1990","Employed","West Germany","116.94","0","6172","0","0","0","0","3534","96.85","137.03","0","25309","0","0"
"1990","Not Employed","East Germany","","","","","","","","","","","","","",""
"1990","Not Employed","West Germany","132.72","0","3345","0","0","0","0","5215","102.11","163.33","0","13498","0","0"
"1991","Employed","East Germany","","","","","","","","","","","","","",""
"1991","Employed","West Germany","123.05","0","6197","0","0","0","0","3681","101.64","144.46","0","33745","0","0"
"1991","Not Employed","East Germany","","","","","","","","","","","","","",""
"1991","Not Employed","West Germany","144.95","0","3269","0","0","0","0","4908","109.28","180.62","0","20247","0","0"
"1992","Employed","East Germany","19.88","0","2950","0","0","0","0","798","12.26","27.5","0","4049","0","0"
"1992","Employed","West Germany","81.53","0","6165","0","0","0","0","3019","63.87","99.19","0","31291","0","0"
"1992","Not Employed","East Germany","9.79","0","1043","0","0","0","0","0","0.16","19.42","0","3497","0","0"
"1992","Not Employed","West Germany","152.64","0","3233","0","0","0","0","5522","117.27","188.01","0","30678","0","0"
"1993","Employed","East Germany","55.78","0","2586","0","0","0","0","1534","36.88","74.68","0","20861","0","0"
"1993","Employed","West Germany","110.63","0","6147","0","0","0","0","3681","90.59","130.67","0","30678","0","0"
"1993","Not Employed","East Germany","14.93","0","1254","0","0","0","0","429","4.91","24.95","0","3068","0","0"
"1993","Not Employed","West Germany","140.94","0","3191","0","0","0","0","6136","107.34","174.54","0","13498","0","0"
"1994","Employed","East Germany","37.03","0","2452","0","0","0","0","1575","19.08","54.98","0","17910","0","0"
"1994","Employed","West Germany","133.07","0","5903","0","0","0","0","4213","105.29","160.85","0","29450","0","0"
"1994","Not Employed","East Germany","16.93","0","1336","0","0","0","0","0","4.18","29.68","0","4602","0","0"
"1994","Not Employed","West Germany","171.88","0","3253","0","0","0","0","6136","129.28","214.48","0","22088","0","0"
"1995","Employed","East Germany","85.32","0","2392","0","0","0","0","3068","55.39","115.25","0","20861","0","0"
"1995","Employed","West Germany","177.43","0","6140","0","0","0","0","6136","150.58","204.28","0","22778","0","0"
"1995","Not Employed","East Germany","47.06","0","1313","0","0","0","0","1841","9.25","84.87","0","20861","0","0"
"1995","Not Employed","West Germany","162.92","0","3525","0","0","0","0","6136","120.82","205.02","0","27303","0","0"
"1996","Employed","East Germany","80.96","0","2400","0","0","0","0","2454","53.41","108.51","0","24297","0","0"
"1996","Employed","West Germany","144.05","0","6054","0","0","0","0","4908","116.15","171.95","0","47949","0","0"
"1996","Not Employed","East Germany","83.32","0","1296","0","0","0","0","2601","49.14","117.5","0","12680","0","0"
"1996","Not Employed","West Germany","166.32","0","3375","0","0","0","0","5369","120.39","212.25","0","47949","0","0"
"1997","Employed","East Germany","69.58","0","2318","0","0","0","0","2516","52.45","86.71","0","6136","0","0"
"1997","Employed","West Germany","163.7","0","5845","0","0","0","0","6136","138.71","188.69","0","22701","0","0"
"1997","Not Employed","East Germany","70.45","0","1333","0","0","0","0","2454","27.04","113.86","0","13498","0","0"
"1997","Not Employed","West Germany","188.68","0","3419","0","0","0","0","6136","143.68","233.68","0","24900","0","0"
"1998","Employed","East Germany","68.56","0","2456","0","0","0","0","1854","48.32","88.8","0","6344","0","0"
"1998","Employed","West Germany","120.4","0","6432","0","0","0","0","4602","98.1","142.7","0","21474","0","0"
"1998","Not Employed","East Germany","67.41","0","1429","0","0","0","0","2454","33.73","101.09","0","9203","0","0"
"1998","Not Employed","West Germany","159.04","0","4010","0","0","0","0","6136","121.82","196.26","0","21474","0","0"
"1999","Employed","East Germany","78.11","0","2420","0","0","0","0","2454","53.73","102.49","0","22088","0","0"
"1999","Employed","West Germany","126.56","0","6380","0","0","0","0","4602","103.52","149.6","0","22701","0","0"
"1999","Not Employed","East Germany","152.73","0","1383","0","0","0","0","4160","100.83","204.63","0","22088","0","0"
"1999","Not Employed","West Germany","177.11","0","3585","0","0","0","0","6136","132.72","221.5","0","22701","0","0"
"2000","Employed","East Germany","97.36","0","3639","0","0","0","0","3375","71.49","123.23","0","29450","0","0"
"2000","Employed","West Germany","147.52","0","11556","0","0","0","0","4908","126.39","168.65","0","34768","0","0"
"2000","Not Employed","East Germany","169.3","0","2237","0","0","0","0","3678","118.78","219.82","0","29450","0","0"
