"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","college entrance qualification","584.81","0","672","0","0","0","2454","8590","450.24","719.38","0","12885","0","0"
"1984","16-34 y.","lower secondary degree","101.58","0","1842","0","0","0","0","3548","61.84","141.32","0","18407","0","0"
"1984","16-34 y.","no degree/no degree yet","134.78","0","519","0","0","0","0","3681","83.89","185.67","0","8896","0","0"
"1984","16-34 y.","Other degree","65.44","0","524","0","0","0","0","3681","21.64","109.24","0","6136","0","0"
"1984","16-34 y.","secondary school degree","136.8","0","1023","0","0","0","0","4135","70.22","203.38","0","29450","0","0"
"1984","35-65 y.","college entrance qualification","108.98","0","526","0","0","0","0","3068","24.84","193.12","0","16566","0","0"
"1984","35-65 y.","lower secondary degree","46.23","0","3311","0","0","0","0","1468","28.23","64.23","0","18407","0","0"
"1984","35-65 y.","no degree/no degree yet","49.15","0","767","0","0","0","0","2556","18.12","80.18","0","7363","0","0"
"1984","35-65 y.","Other degree","27.82","0","922","0","0","0","0","511","5.29","50.35","0","7363","0","0"
"1984","35-65 y.","secondary school degree","51.78","0","755","0","0","0","0","1841","19.21","84.35","0","7976","0","0"
"1984","66 and older","college entrance qualification","25.37","0","97","0","0","0","0","2454","-24.85","75.59","0","2454","0","0"
"1984","66 and older","lower secondary degree","28.49","0","974","0","0","0","0","982","10.09","46.89","0","4602","0","0"
"1984","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1984","66 and older","Other degree","","","","","","","","","","","","","",""
"1984","66 and older","secondary school degree","76.11","0","182","0","0","0","0","3068","2.87","149.35","0","4908","0","0"
"1985","16-34 y.","college entrance qualification","416.26","0","644","0","0","0","1350","7363","306.83","525.69","0","11719","0","0"
"1985","16-34 y.","lower secondary degree","98.52","0","1632","0","0","0","0","3485","67.52","129.52","0","9203","0","0"
"1985","16-34 y.","no degree/no degree yet","149.84","0","434","0","0","0","0","7593","80.94","218.74","0","7976","0","0"
"1985","16-34 y.","Other degree","116.5","0","404","0","0","0","0","3068","34.43","198.57","0","11719","0","0"
"1985","16-34 y.","secondary school degree","57.53","0","981","0","0","0","0","2121","28.36","86.7","0","9203","0","0"
"1985","35-65 y.","college entrance qualification","86","0","502","0","0","0","0","3375","17.5","154.5","0","13498","0","0"
"1985","35-65 y.","lower secondary degree","37.66","0","3025","0","0","0","0","1023","23.14","52.18","0","10676","0","0"
"1985","35-65 y.","no degree/no degree yet","30.52","0","651","0","0","0","0","1491","7.03","54.01","0","4602","0","0"
"1985","35-65 y.","Other degree","16.87","0","818","0","0","0","0","0","4.45","29.29","0","4602","0","0"
"1985","35-65 y.","secondary school degree","104.39","0","731","0","0","0","0","3068","31.96","176.82","0","22306","0","0"
"1985","66 and older","college entrance qualification","0","0","87","0","0","0","0","0","0","0","0","0","0","0"
"1985","66 and older","lower secondary degree","112.19","0","834","0","0","0","0","429","-33.11","257.49","0","61355","0","0"
"1985","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1985","66 and older","Other degree","","","","","","","","","","","","","",""
"1985","66 and older","secondary school degree","246.65","0","171","0","0","0","0","3068","-42.42","535.72","0","24542","0","0"
"1986","16-34 y.","college entrance qualification","421.91","0","677","0","0","0","844","7547","275.39","568.43","0","25769","0","0"
"1986","16-34 y.","lower secondary degree","91.5","0","1596","0","0","0","0","4295","62.78","120.22","0","9817","0","0"
"1986","16-34 y.","no degree/no degree yet","102.29","0","415","0","0","0","0","3835","62.19","142.39","0","3835","0","0"
"1986","16-34 y.","Other degree","185.76","0","353","0","0","0","0","4172","101.37","270.15","0","12271","0","0"
"1986","16-34 y.","secondary school degree","80.28","0","968","0","0","0","0","3559","32.04","128.52","0","10737","0","0"
"1986","35-65 y.","college entrance qualification","74.33","0","493","0","0","0","0","1815","-1.72","150.38","0","14725","0","0"
"1986","35-65 y.","lower secondary degree","61","0","2828","0","0","0","0","2761","42.35","79.65","0","9817","0","0"
"1986","35-65 y.","no degree/no degree yet","3.66","0","601","0","0","0","0","0","-10.87","18.19","0","4446","0","0"
"1986","35-65 y.","Other degree","28.89","0","812","0","0","0","0","0","-4.31","62.09","0","7669","0","0"
"1986","35-65 y.","secondary school degree","76.3","0","706","0","0","0","0","3196","36.36","116.24","0","8590","0","0"
"1986","66 and older","college entrance qualification","0","0","88","0","0","0","0","0","0","0","0","0","0","0"
"1986","66 and older","lower secondary degree","37.59","0","764","0","0","0","0","51","1.83","73.35","0","8590","0","0"
"1986","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1986","66 and older","Other degree","","","","","","","","","","","","","",""
"1986","66 and older","secondary school degree","103.99","0","168","0","0","0","0","4908","13.61","194.37","0","4908","0","0"
"1987","16-34 y.","college entrance qualification","401.84","0","652","0","0","0","1221","7194","288.7","514.98","0","12271","0","0"
"1987","16-34 y.","lower secondary degree","85.12","0","1590","0","0","0","0","3681","57.62","112.62","0","7639","0","0"
"1987","16-34 y.","no degree/no degree yet","266.21","0","389","0","0","0","0","5534","151.61","380.81","0","18407","0","0"
"1987","16-34 y.","Other degree","97.73","0","327","0","0","0","0","4878","8.46","187","0","12271","0","0"
"1987","16-34 y.","secondary school degree","102.82","0","977","0","0","0","0","4295","57.93","147.71","0","10124","0","0"
"1987","35-65 y.","college entrance qualification","165.89","0","489","0","0","0","0","7639","61.72","270.06","0","14725","0","0"
"1987","35-65 y.","lower secondary degree","54.07","0","2739","0","0","0","0","2006","31.16","76.98","0","18407","0","0"
"1987","35-65 y.","no degree/no degree yet","0","0","599","0","0","0","0","0","0","0","0","0","0","0"
"1987","35-65 y.","Other degree","7.46","0","819","0","0","0","0","0","-3.07","17.99","0","2859","0","0"
"1987","35-65 y.","secondary school degree","73.87","0","683","0","0","0","0","2454","10.86","136.88","0","18407","0","0"
"1987","66 and older","college entrance qualification","0","0","91","0","0","0","0","0","0","0","0","0","0","0"
"1987","66 and older","lower secondary degree","25.57","0","793","0","0","0","0","726","4.72","46.42","0","4602","0","0"
"1987","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1987","66 and older","Other degree","","","","","","","","","","","","","",""
"1987","66 and older","secondary school degree","27.05","0","172","0","0","0","0","0","-8.16","62.26","0","3068","0","0"
"1988","16-34 y.","college entrance qualification","527.33","0","614","0","0","0","1841","9050","388.76","665.9","0","13805","0","0"
"1988","16-34 y.","lower secondary degree","72.46","0","1544","0","0","0","0","3393","48.73","96.19","0","6553","0","0"
"1988","16-34 y.","no degree/no degree yet","99.62","0","343","0","0","0","0","4908","60.02","139.22","0","4908","0","0"
"1988","16-34 y.","Other degree","30.73","0","290","0","0","0","0","1276","18.35","43.11","0","1276","0","0"
"1988","16-34 y.","secondary school degree","74.71","0","929","0","0","0","0","3068","21.46","127.96","0","22824","0","0"
"1988","35-65 y.","college entrance qualification","95.79","0","480","0","0","0","0","4295","16.31","175.27","0","14725","0","0"
"1988","35-65 y.","lower secondary degree","54.26","0","2583","0","0","0","0","2086","33.41","75.11","0","13056","0","0"
"1988","35-65 y.","no degree/no degree yet","4.3","0","549","0","0","0","0","0","-8.88","17.48","0","2608","0","0"
"1988","35-65 y.","Other degree","1.43","0","777","0","0","0","0","0","-1.88","4.74","0","1227","0","0"
"1988","35-65 y.","secondary school degree","101.85","0","668","0","0","0","0","3221","26.61","177.09","0","22824","0","0"
"1988","66 and older","college entrance qualification","92.9","0","87","0","0","0","0","7657","-82.06","267.86","0","7657","0","0"
"1988","66 and older","lower secondary degree","64.96","0","768","0","0","0","0","1994","14.86","115.06","0","15952","0","0"
"1988","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1988","66 and older","Other degree","","","","","","","","","","","","","",""
"1988","66 and older","secondary school degree","224.92","0","170","0","0","0","0","4319","-28.2","478.04","0","21364","0","0"
"1989","16-34 y.","college entrance qualification","561.26","0","631","0","0","0","1790","8355","415.09","707.43","0","30678","0","0"
"1989","16-34 y.","lower secondary degree","56.34","0","1499","0","0","0","0","2945","35.42","77.26","0","7363","0","0"
"1989","16-34 y.","no degree/no degree yet","82.3","0","342","0","0","0","0","3362","47.36","117.24","0","3681","0","0"
"1989","16-34 y.","Other degree","18.87","0","253","0","0","0","0","0","-11.96","49.7","0","3255","0","0"
"1989","16-34 y.","secondary school degree","14.06","0","910","0","0","0","0","307","2.7","25.42","0","3068","0","0"
"1989","35-65 y.","college entrance qualification","136.58","0","483","0","0","0","0","5982","43.05","230.11","0","18407","0","0"
"1989","35-65 y.","lower secondary degree","75.18","0","2431","0","0","0","0","3362","49.79","100.57","0","9878","0","0"
"1989","35-65 y.","no degree/no degree yet","2.66","0","532","0","0","0","0","0","-7.97","13.29","0","2037","0","0"
"1989","35-65 y.","Other degree","0","0","773","0","0","0","0","0","0","0","0","0","0","0"
"1989","35-65 y.","secondary school degree","66.11","0","636","0","0","0","0","1841","15.58","116.64","0","9392","0","0"
"1989","66 and older","college entrance qualification","451.62","0","90","0","0","0","0","30678","-502.4","1405.64","0","30678","0","0"
"1989","66 and older","lower secondary degree","39.58","0","747","0","0","0","0","0","5.29","73.87","0","9203","0","0"
"1989","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1989","66 and older","Other degree","","","","","","","","","","","","","",""
"1989","66 and older","secondary school degree","13.67","0","167","0","0","0","0","1227","-6.78","34.12","0","1227","0","0"
"1990","16-34 y.","college entrance qualification","639.55","0","625","0","0","0","2147","13259","508.21","770.89","0","13498","0","0"
"1990","16-34 y.","lower secondary degree","120.36","0","1433","0","0","0","0","4602","84.06","156.66","0","15339","0","0"
"1990","16-34 y.","no degree/no degree yet","231.37","0","312","0","0","0","0","9203","103.76","358.98","0","12782","0","0"
"1990","16-34 y.","Other degree","75.43","0","242","0","0","0","0","2454","43.49","107.37","0","2454","0","0"
"1990","16-34 y.","secondary school degree","76.07","0","894","0","0","0","0","2454","13.48","138.66","0","25309","0","0"
"1990","35-65 y.","college entrance qualification","127.81","0","488","0","0","0","0","3068","41.35","214.27","0","12782","0","0"
"1990","35-65 y.","lower secondary degree","67.84","0","2354","0","0","0","0","2454","41.78","93.9","0","13498","0","0"
"1990","35-65 y.","no degree/no degree yet","46.9","0","512","0","0","0","0","650","-6.13","99.93","0","10686","0","0"
"1990","35-65 y.","Other degree","29","0","764","0","0","0","0","0","5.48","52.52","0","6136","0","0"
"1990","35-65 y.","secondary school degree","175.96","0","624","0","0","0","0","7363","76.16","275.76","0","24542","0","0"
"1990","66 and older","college entrance qualification","33.09","0","95","0","0","0","0","3068","-31.03","97.21","0","3068","0","0"
"1990","66 and older","lower secondary degree","12.08","0","766","0","0","0","0","0","-2.72","26.88","0","3068","0","0"
"1990","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","","","","",""
"1990","66 and older","secondary school degree","0","0","169","0","0","0","0","0","0","0","0","0","0","0"
"1991","16-34 y.","college entrance qualification","585.56","0","635","0","0","0","3068","8896","454.81","716.31","0","13989","0","0"
"1991","16-34 y.","lower secondary degree","86.36","0","1391","0","0","0","0","3681","57.55","115.17","0","9203","0","0"
"1991","16-34 y.","no degree/no degree yet","293.38","0","308","0","0","0","0","11964","132.01","454.75","0","20247","0","0"
"1991","16-34 y.","Other degree","198.68","0","227","0","0","0","0","6346","131.54","265.82","0","6346","0","0"
"1991","16-34 y.","secondary school degree","83.76","0","896","0","0","0","0","2239","27.1","140.42","0","14725","0","0"
"1991","35-65 y.","college entrance qualification","167.1","0","513","0","0","0","0","4295","63.64","270.56","0","18407","0","0"
"1991","35-65 y.","lower secondary degree","86.43","0","2308","0","0","0","0","3105","55.78","117.08","0","20247","0","0"
