"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","college entrance qualification","61.33","0","569","0","0","0","0","2368","17.81","104.85","0","9203","0","0"
"1984","Full Time","lower secondary degree","31.16","0","2577","0","0","0","0","409","12.38","49.94","0","18407","0","0"
"1984","Full Time","no degree/no degree yet","57.31","0","595","0","0","0","0","1841","26.02","88.6","0","7363","0","0"
"1984","Full Time","Other degree","27.1","0","943","0","0","0","0","0","6.49","47.71","0","6136","0","0"
"1984","Full Time","secondary school degree","31.73","0","950","0","0","0","0","1380","12.64","50.82","0","5215","0","0"
"1984","Not Working","college entrance qualification","569.85","0","435","0","0","0","2454","9203","389.67","750.03","0","16566","0","0"
"1984","Not Working","lower secondary degree","75.17","0","2627","0","0","0","0","2761","45.5","104.84","0","18407","0","0"
"1984","Not Working","no degree/no degree yet","134.91","0","576","0","0","0","0","3681","85.37","184.45","0","8896","0","0"
"1984","Not Working","Other degree","108.72","0","321","0","0","0","0","3068","35.35","182.09","0","7363","0","0"
"1984","Not Working","secondary school degree","124.88","0","665","0","0","0","0","4908","68.44","181.32","0","7976","0","0"
"1984","Part Time","college entrance qualification","481.99","0","291","0","0","0","1380","8590","281.15","682.83","0","12885","0","0"
"1984","Part Time","lower secondary degree","53.98","0","923","0","0","0","0","1687","23.07","84.89","0","7976","0","0"
"1984","Part Time","no degree/no degree yet","107.75","0","133","0","0","0","0","2045","23.25","192.25","0","4602","0","0"
"1984","Part Time","Other degree","62.44","0","189","0","0","0","0","2045","27.9","96.98","0","2454","0","0"
"1984","Part Time","secondary school degree","213.31","0","345","0","0","0","0","4135","37.22","389.4","0","29450","0","0"
"1985","Full Time","college entrance qualification","52.45","0","562","0","0","0","0","1661","14.52","90.38","0","7593","0","0"
"1985","Full Time","lower secondary degree","42.63","0","2238","0","0","0","0","2071","24.27","60.99","0","9203","0","0"
"1985","Full Time","no degree/no degree yet","26.64","0","452","0","0","0","0","828","5.74","47.54","0","4090","0","0"
"1985","Full Time","Other degree","16.84","0","791","0","0","0","0","0","3.99","29.69","0","4602","0","0"
"1985","Full Time","secondary school degree","61.71","0","888","0","0","0","0","1411","9.98","113.44","0","22306","0","0"
"1985","Not Working","college entrance qualification","412.92","0","394","0","0","0","460","7577","249.61","576.23","0","13498","0","0"
"1985","Not Working","lower secondary degree","90.22","0","2327","0","0","0","0","1841","35.12","145.32","0","61355","0","0"
"1985","Not Working","no degree/no degree yet","145.82","0","536","0","0","0","0","7593","85.8","205.84","0","7976","0","0"
"1985","Not Working","Other degree","155.75","0","268","0","0","0","0","4295","33.14","278.36","0","11719","0","0"
"1985","Not Working","secondary school degree","133.71","0","642","0","0","0","0","3068","49.77","217.65","0","24542","0","0"
"1985","Part Time","college entrance qualification","358.06","0","277","0","0","0","1166","6136","215.32","500.8","0","7577","0","0"
"1985","Part Time","lower secondary degree","61.04","0","926","0","0","0","0","2233","26.67","95.41","0","10676","0","0"
"1985","Part Time","no degree/no degree yet","0","0","114","0","0","0","0","0","0","0","0","0","0","0"
"1985","Part Time","Other degree","36.2","0","170","0","0","0","0","1166","10.61","61.79","0","1790","0","0"
"1985","Part Time","secondary school degree","139.14","0","353","0","0","0","0","4879","48.48","229.8","0","9203","0","0"
"1986","Full Time","college entrance qualification","22.26","0","584","0","0","0","0","959","1.24","43.28","0","4602","0","0"
"1986","Full Time","lower secondary degree","34.64","0","2174","0","0","0","0","994","18.7","50.58","0","6473","0","0"
"1986","Full Time","no degree/no degree yet","38.98","0","406","0","0","0","0","3698","21.07","56.89","0","3698","0","0"
"1986","Full Time","Other degree","20.57","0","759","0","0","0","0","0","-6.44","47.58","0","7669","0","0"
"1986","Full Time","secondary school degree","38.96","0","880","0","0","0","0","1841","10.81","67.11","0","7669","0","0"
"1986","Not Working","college entrance qualification","491.99","0","389","0","0","0","690","8283","258.58","725.4","0","25769","0","0"
"1986","Not Working","lower secondary degree","71.12","0","2130","0","0","0","0","2761","45.94","96.3","0","8835","0","0"
"1986","Not Working","no degree/no degree yet","65.35","0","516","0","0","0","0","2700","31.75","98.95","0","4446","0","0"
"1986","Not Working","Other degree","361.4","0","250","0","0","0","0","6136","227.69","495.11","0","12271","0","0"
"1986","Not Working","secondary school degree","146.26","0","605","0","0","0","0","4908","71.76","220.76","0","10737","0","0"
"1986","Part Time","college entrance qualification","320.16","0","285","0","0","0","205","4908","135.29","505.03","0","12271","0","0"
"1986","Part Time","lower secondary degree","107.77","0","884","0","0","0","0","3835","63.27","152.27","0","9817","0","0"
"1986","Part Time","no degree/no degree yet","150.54","0","115","0","0","0","0","3835","84.48","216.6","0","3835","0","0"
"1986","Part Time","Other degree","191.88","0","162","0","0","0","0","2876","90.09","293.67","0","7669","0","0"
"1986","Part Time","secondary school degree","59.19","0","357","0","0","0","0","2135","-6.67","125.05","0","7976","0","0"
"1987","Full Time","college entrance qualification","38.31","0","595","0","0","0","0","1841","0.54","76.08","0","8651","0","0"
"1987","Full Time","lower secondary degree","38.53","0","2184","0","0","0","0","1319","16.64","60.42","0","18407","0","0"
"1987","Full Time","no degree/no degree yet","0","0","401","0","0","0","0","0","0","0","0","0","0","0"
"1987","Full Time","Other degree","23.63","0","741","0","0","0","0","1227","6.46","40.8","0","4878","0","0"
"1987","Full Time","secondary school degree","34.18","0","903","0","0","0","0","1227","13.14","55.22","0","5534","0","0"
"1987","Not Working","college entrance qualification","479.99","0","360","0","0","0","1227","7976","285.83","674.15","0","14725","0","0"
"1987","Not Working","lower secondary degree","57.03","0","2072","0","0","0","0","1841","31.89","82.17","0","10124","0","0"
"1987","Not Working","no degree/no degree yet","221","0","483","0","0","0","0","4908","131.15","310.85","0","18407","0","0"
"1987","Not Working","Other degree","104.69","0","258","0","0","0","0","6136","-2.36","211.74","0","12271","0","0"
"1987","Not Working","secondary school degree","151.44","0","574","0","0","0","0","5092","56.56","246.32","0","18407","0","0"
"1987","Part Time","college entrance qualification","447.45","0","277","0","0","0","1221","8160","267.16","627.74","0","9817","0","0"
"1987","Part Time","lower secondary degree","85.96","0","866","0","0","0","0","2761","47.23","124.69","0","7639","0","0"
"1987","Part Time","no degree/no degree yet","174.24","0","124","0","0","0","0","5534","85.9","262.58","0","5534","0","0"
"1987","Part Time","Other degree","3.6","0","155","0","0","0","0","0","-17.52","24.72","0","1657","0","0"
"1987","Part Time","secondary school degree","64.45","0","355","0","0","0","0","2556","3.14","125.76","0","7194","0","0"
"1988","Full Time","college entrance qualification","29.28","0","562","0","0","0","0","920","8.89","49.67","0","3681","0","0"
"1988","Full Time","lower secondary degree","32.7","0","2086","0","0","0","0","736","18.23","47.17","0","6136","0","0"
"1988","Full Time","no degree/no degree yet","0","0","340","0","0","0","0","0","0","0","0","0","0","0"
"1988","Full Time","Other degree","18.27","0","655","0","0","0","0","1276","11.54","25","0","1276","0","0"
"1988","Full Time","secondary school degree","36.18","0","868","0","0","0","0","1841","15.07","57.29","0","4428","0","0"
"1988","Not Working","college entrance qualification","570.51","0","340","0","0","0","1790","9817","348.51","792.51","0","14725","0","0"
"1988","Not Working","lower secondary degree","80.8","0","1936","0","0","0","0","3221","47.93","113.67","0","15952","0","0"
"1988","Not Working","no degree/no degree yet","90.64","0","463","0","0","0","0","4908","57.47","123.81","0","4908","0","0"
"1988","Not Working","Other degree","0","0","250","0","0","0","0","0","0","0","0","0","0","0"
"1988","Not Working","secondary school degree","170.42","0","528","0","0","0","0","4319","79.04","261.8","0","21364","0","0"
"1988","Part Time","college entrance qualification","523.65","0","279","0","0","0","2045","8590","328.11","719.19","0","13805","0","0"
"1988","Part Time","lower secondary degree","70.39","0","873","0","0","0","0","2147","38.98","101.8","0","6258","0","0"
"1988","Part Time","no degree/no degree yet","0","0","109","0","0","0","0","0","0","0","0","0","0","0"
"1988","Part Time","Other degree","0","0","171","0","0","0","0","0","0","0","0","0","0","0"
"1988","Part Time","secondary school degree","181.07","0","371","0","0","0","0","5215","7.53","354.61","0","22824","0","0"
"1989","Full Time","college entrance qualification","97.62","0","603","0","0","0","0","3068","-10.57","205.81","0","30678","0","0"
"1989","Full Time","lower secondary degree","44.15","0","2036","0","0","0","0","2135","26.1","62.2","0","7363","0","0"
"1989","Full Time","no degree/no degree yet","2.08","0","310","0","0","0","0","0","-10.85","15.01","0","2037","0","0"
"1989","Full Time","Other degree","1.2","0","643","0","0","0","0","0","-5.73","8.13","0","2270","0","0"
"1989","Full Time","secondary school degree","33.38","0","874","0","0","0","0","0","3.9","62.86","0","9392","0","0"
"1989","Not Working","college entrance qualification","653.9","0","335","0","0","0","2147","7976","394.66","913.14","0","30678","0","0"
"1989","Not Working","lower secondary degree","80.42","0","1842","0","0","0","0","3681","47.85","112.99","0","9878","0","0"
"1989","Not Working","no degree/no degree yet","70.33","0","452","0","0","0","0","3362","43.78","96.88","0","3681","0","0"
"1989","Not Working","Other degree","17.79","0","251","0","0","0","0","0","-7.75","43.33","0","3255","0","0"
"1989","Not Working","secondary school degree","27.53","0","498","0","0","0","0","1227","-6.19","61.25","0","7363","0","0"
"1989","Part Time","college entrance qualification","639.13","0","266","0","0","0","1790","11504","350.57","927.69","0","30678","0","0"
"1989","Part Time","lower secondary degree","55.44","0","799","0","0","0","0","3068","27.55","83.33","0","4203","0","0"
"1989","Part Time","no degree/no degree yet","37.4","0","127","0","0","0","0","1585","6.64","68.16","0","1585","0","0"
"1989","Part Time","Other degree","0","0","140","0","0","0","0","0","0","0","0","0","0","0"
"1989","Part Time","secondary school degree","50.32","0","341","0","0","0","0","1585","7.87","92.77","0","6034","0","0"
"1990","Full Time","college entrance qualification","179.58","0","598","0","0","0","0","9203","103.37","255.79","0","13498","0","0"
"1990","Full Time","lower secondary degree","45.38","0","1953","0","0","0","0","1534","22.85","67.91","0","15339","0","0"
"1990","Full Time","no degree/no degree yet","13.22","0","288","0","0","0","0","0","-3.55","29.99","0","2454","0","0"
"1990","Full Time","Other degree","13.42","0","620","0","0","0","0","0","-7.1","33.94","0","6136","0","0"
"1990","Full Time","secondary school degree","48.76","0","882","0","0","0","0","2454","15.22","82.3","0","9203","0","0"
"1990","Not Working","college entrance qualification","523.17","0","318","0","0","0","1841","8590","342.65","703.69","0","12271","0","0"
"1990","Not Working","lower secondary degree","80.47","0","1809","0","0","0","0","3068","45.8","115.14","0","13498","0","0"
"1990","Not Working","no degree/no degree yet","200.6","0","433","0","0","0","0","9203","95.35","305.85","0","12782","0","0"
"1990","Not Working","Other degree","49.37","0","255","0","0","0","0","2086","-0.62","99.36","0","6136","0","0"
"1990","Not Working","secondary school degree","66.7","0","463","0","0","0","0","1227","11.84","121.56","0","9817","0","0"
"1990","Part Time","college entrance qualification","577.98","0","292","0","0","0","1534","13259","383.52","772.44","0","13259","0","0"
"1990","Part Time","lower secondary degree","75.66","0","791","0","0","0","0","2761","41.55","109.77","0","7976","0","0"
"1990","Part Time","no degree/no degree yet","151.49","0","124","0","0","0","0","3681","31.08","271.9","0","6258","0","0"
"1990","Part Time","Other degree","129.45","0","139","0","0","0","0","2454","73.8","185.1","0","2454","0","0"
"1990","Part Time","secondary school degree","321.46","0","342","0","0","0","0","8590","104.86","538.06","0","25309","0","0"
