"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","direct migration background","50.18","0","1927","0","0","0","0","1687","30.62","69.74","0","9203","0","0"
"1984","Full Time","indirect migration background","10.11","0","52","0","0","0","0","0","-59","79.22","0","1790","0","0"
"1984","Full Time","no migration background","34.12","0","3699","0","0","0","0","1227","20.04","48.2","0","18407","0","0"
"1984","Not Working","direct migration background","160.65","0","1000","0","0","0","0","5295","113.58","207.72","0","9203","0","0"
"1984","Not Working","indirect migration background","209.03","0","58","0","0","0","0","3068","-64.64","482.7","0","7363","0","0"
"1984","Not Working","no migration background","133.81","0","3605","0","0","0","0","4295","102.01","165.61","0","18407","0","0"
"1984","Part Time","direct migration background","58.59","0","490","0","0","0","0","2454","22.62","94.56","0","4602","0","0"
"1984","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1984","Part Time","no migration background","176.95","0","1382","0","0","0","0","4295","112.47","241.43","0","29450","0","0"
"1985","Full Time","direct migration background","14.99","0","1591","0","0","0","0","0","5.49","24.49","0","4602","0","0"
"1985","Full Time","indirect migration background","0","0","51","0","0","0","0","0","0","0","0","0","0","0"
"1985","Full Time","no migration background","50.85","0","3344","0","0","0","0","2021","31.46","70.24","0","22306","0","0"
"1985","Not Working","direct migration background","141.17","0","891","0","0","0","0","4602","89.74","192.6","0","11719","0","0"
"1985","Not Working","indirect migration background","0","0","72","0","0","0","0","0","0","0","0","0","0","0"
"1985","Not Working","no migration background","135.07","0","3270","0","0","0","0","3712","87.91","182.23","0","61355","0","0"
"1985","Part Time","direct migration background","33.25","0","463","0","0","0","0","2021","14.67","51.83","0","2454","0","0"
"1985","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1985","Part Time","no migration background","135.36","0","1384","0","0","0","0","3681","91.89","178.83","0","10676","0","0"
"1986","Full Time","direct migration background","22.65","0","1541","0","0","0","0","959","5.02","40.28","0","7669","0","0"
"1986","Full Time","indirect migration background","25.41","0","56","0","0","0","0","0","-133.77","184.59","0","4448","0","0"
"1986","Full Time","no migration background","34.36","0","3268","0","0","0","0","1246","22.03","46.69","0","6473","0","0"
"1986","Not Working","direct migration background","184.15","0","855","0","0","0","0","6759","123.04","245.26","0","12271","0","0"
"1986","Not Working","indirect migration background","295.58","0","64","0","0","0","0","4908","120.94","470.22","0","4908","0","0"
"1986","Not Working","no migration background","127.73","0","3026","0","0","0","0","4651","91.17","164.29","0","25769","0","0"
"1986","Part Time","direct migration background","87.07","0","460","0","0","0","0","2454","42.03","132.11","0","7669","0","0"
"1986","Part Time","indirect migration background","0","0","36","0","0","0","0","0","0","0","0","0","0","0"
"1986","Part Time","no migration background","153.38","0","1337","0","0","0","0","3835","100.38","206.38","0","12271","0","0"
"1987","Full Time","direct migration background","18.85","0","1542","0","0","0","0","0","8.48","29.22","0","5317","0","0"
"1987","Full Time","indirect migration background","25.71","0","66","0","0","0","0","2393","-77.21","128.63","0","2454","0","0"
