"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","East Germany","Female","","","","","","","","","","","","","",""
"1984","East Germany","Male","","","","","","","","","","","","","",""
"1984","West Germany","Female","107.66","0","6232","0","0","0","0","3743","88.6","126.72","0","18407","0","0"
"1984","West Germany","Male","89.69","0","5999","0","0","0","0","3068","69.94","109.44","0","29450","0","0"
"1985","East Germany","Female","","","","","","","","","","","","","",""
"1985","East Germany","Male","","","","","","","","","","","","","",""
"1985","West Germany","Female","114.48","0","5632","0","0","0","0","3375","86.53","142.43","0","61355","0","0"
"1985","West Germany","Male","79.73","0","5455","0","0","0","0","3485","62.01","97.45","0","22306","0","0"
"1986","East Germany","Female","","","","","","","","","","","","","",""
"1986","East Germany","Male","","","","","","","","","","","","","",""
"1986","West Germany","Female","103.42","0","5377","0","0","0","0","3835","84.38","122.46","0","14725","0","0"
"1986","West Germany","Male","84.47","0","5266","0","0","0","0","3375","63.15","105.79","0","25769","0","0"
"1987","East Germany","Female","","","","","","","","","","","","","",""
"1987","East Germany","Male","","","","","","","","","","","","","",""
"1987","West Germany","Female","109.46","0","5307","0","0","0","0","4172","87.89","131.03","0","20615","0","0"
"1987","West Germany","Male","79.53","0","5206","0","0","0","0","3068","60.28","98.78","0","18407","0","0"
"1988","East Germany","Female","","","","","","","","","","","","","",""
"1988","East Germany","Male","","","","","","","","","","","","","",""
"1988","West Germany","Female","132.41","0","5068","0","0","0","0","4319","109.13","155.69","0","22824","0","0"
"1988","West Germany","Male","75.16","0","4954","0","0","0","0","3068","56.59","93.73","0","22824","0","0"
"1989","East Germany","Female","","","","","","","","","","","","","",""
"1989","East Germany","Male","","","","","","","","","","","","","",""
"1989","West Germany","Female","111.02","0","4928","0","0","0","0","4141","87.99","134.05","0","30678","0","0"
"1989","West Germany","Male","96.76","0","4781","0","0","0","0","3362","73.17","120.35","0","30678","0","0"
"1990","East Germany","Female","","","","","","","","","","","","","",""
"1990","East Germany","Male","","","","","","","","","","","","","",""
"1990","West Germany","Female","149.11","0","4827","0","0","0","0","4939","120.88","177.34","0","25309","0","0"
"1990","West Germany","Male","94.97","0","4690","0","0","0","0","4141","76.77","113.17","0","15339","0","0"
"1991","East Germany","Female","","","","","","","","","","","","","",""
"1991","East Germany","Male","","","","","","","","","","","","","",""
"1991","West Germany","Female","171.32","0","4807","0","0","0","0","4908","139.85","202.79","0","33745","0","0"
"1991","West Germany","Male","87.97","0","4659","0","0","0","0","3620","68.43","107.51","0","20247","0","0"
"1992","East Germany","Female","23.27","0","2097","0","0","0","0","980","13.36","33.18","0","4049","0","0"
"1992","East Germany","Male","9.34","0","1896","0","0","0","0","0","2.39","16.29","0","4049","0","0"
"1992","West Germany","Female","143.68","0","4804","0","0","0","0","4908","115.21","172.15","0","31291","0","0"
"1992","West Germany","Male","72.51","0","4594","0","0","0","0","3019","55.32","89.7","0","14234","0","0"
"1993","East Germany","Female","58.05","0","2019","0","0","0","0","1534","34.67","81.43","0","20861","0","0"
"1993","East Germany","Male","19.72","0","1821","0","0","0","0","762","9.95","29.49","0","5862","0","0"
"1993","West Germany","Female","152.59","0","4766","0","0","0","0","6136","123.96","181.22","0","30678","0","0"
"1993","West Germany","Male","90.07","0","4572","0","0","0","0","3068","70.47","109.67","0","13498","0","0"
"1994","East Germany","Female","32.58","0","1989","0","0","0","0","1534","19.7","45.46","0","4602","0","0"
"1994","East Germany","Male","24.11","0","1799","0","0","0","0","460","2.07","46.15","0","17910","0","0"
"1994","West Germany","Female","170.65","0","4715","0","0","0","0","6136","135.49","205.81","0","29450","0","0"
"1994","West Germany","Male","124.94","0","4441","0","0","0","0","4602","94.2","155.68","0","29450","0","0"
"1995","East Germany","Female","83.35","0","1951","0","0","0","0","3068","46.96","119.74","0","20861","0","0"
"1995","East Germany","Male","52.78","0","1754","0","0","0","0","2163","24.03","81.53","0","20861","0","0"
"1995","West Germany","Female","192.07","0","4979","0","0","0","0","6246","158.29","225.85","0","27303","0","0"
"1995","West Germany","Male","148.84","0","4686","0","0","0","0","5624","117.99","179.69","0","27303","0","0"
"1996","East Germany","Female","102.78","0","1938","0","0","0","0","2761","68.34","137.22","0","24297","0","0"
"1996","East Germany","Male","59.37","0","1758","0","0","0","0","1841","34.73","84.01","0","12680","0","0"
"1996","West Germany","Female","179.37","0","4872","0","0","0","0","5522","144.14","214.6","0","47949","0","0"
"1996","West Germany","Male","124.83","0","4557","0","0","0","0","4295","91.48","158.18","0","47949","0","0"
