"year","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-W?rttemberg","82.44","0","2270","0","0","0","0","2331","46.82","118.06","0","18407","0","0"
"1984","Bavaria","94.98","0","2108","0","0","0","0","3681","63.55","126.41","0","9203","0","0"
"1984","Berlin","183.62","0","411","0","0","0","0","5522","74.16","293.08","0","16566","0","0"
"1984","Brandenburg","","","","","","","","","","","","","",""
"1984","Bremen","25.52","0","132","0","0","0","0","0","-39.26","90.3","0","3068","0","0"
"1984","Hamburg","99.29","0","311","0","0","0","0","3068","31.12","167.46","0","6749","0","0"
"1984","Hesse","190.37","0","1252","0","0","0","0","4908","124.44","256.3","0","29450","0","0"
"1984","Lower Saxony","97.69","0","1236","0","0","0","0","3681","52.59","142.79","0","9203","0","0"
"1984","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","95.5","0","3270","0","0","0","0","3681","76.42","114.58","0","9408","0","0"
"1984","Rhineland-Palatinate,Saarland","60.15","0","854","0","0","0","0","2761","28.3","92","0","7976","0","0"
"1984","Saxony","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","28.01","0","387","0","0","0","0","1227","-1.36","57.38","0","3681","0","0"
"1984","Thuringia","","","","","","","","","","","","","",""
"1985","Baden-W?rttemberg","73.06","0","2057","0","0","0","0","4160","51.78","94.34","0","9203","0","0"
"1985","Bavaria","93.89","0","1915","0","0","0","0","2071","56.59","131.19","0","24542","0","0"
"1985","Berlin","163.58","0","368","0","0","0","0","7593","48.5","278.66","0","13498","0","0"
"1985","Brandenburg","","","","","","","","","","","","","",""
"1985","Bremen","0","0","116","0","0","0","0","0","0","0","0","0","0","0"
"1985","Hamburg","28.67","0","281","0","0","0","0","1841","-5.09","62.43","0","2761","0","0"
"1985","Hesse","104.11","0","1139","0","0","0","0","3681","61.44","146.78","0","7976","0","0"
"1985","Lower Saxony","96.61","0","1108","0","0","0","0","3681","57.35","135.87","0","8854","0","0"
"1985","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1985","North Rhine-Westphalia","126.3","0","2974","0","0","0","0","3485","80.42","172.18","0","61355","0","0"
"1985","Rhineland-Palatinate,Saarland","51.54","0","775","0","0","0","0","2454","28.87","74.21","0","3375","0","0"
"1985","Saxony","","","","","","","","","","","","","",""
"1985","Saxony-Anhalt","","","","","","","","","","","","","",""
"1985","Schleswig-Holstein","130.44","0","354","0","0","0","0","3068","1.33","259.55","0","22306","0","0"
"1985","Thuringia","","","","","","","","","","","","","",""
"1986","Baden-W?rttemberg","51.01","0","2007","0","0","0","0","1917","28.02","74","0","8590","0","0"
"1986","Bavaria","94.43","0","1786","0","0","0","0","3835","50.82","138.04","0","25769","0","0"
"1986","Berlin","137.63","0","355","0","0","0","0","4602","35.88","239.38","0","14725","0","0"
"1986","Brandenburg","","","","","","","","","","","","","",""
"1986","Bremen","40.97","0","109","0","0","0","0","1917","-8.1","90.04","0","1917","0","0"
"1986","Hamburg","32.22","0","256","0","0","0","0","614","1.85","62.59","0","3835","0","0"
"1986","Hesse","76.31","0","1053","0","0","0","0","2454","35.73","116.89","0","9924","0","0"
"1986","Lower Saxony","172.5","0","1111","0","0","0","0","6759","113.48","231.52","0","10430","0","0"
"1986","Mecklenburg-Western Pomerania","","","","","","","","","","","","","",""
"1986","North Rhine-Westphalia","103.96","0","2870","0","0","0","0","3681","75.72","132.2","0","12271","0","0"
"1986","Rhineland-Palatinate,Saarland","79.74","0","772","0","0","0","0","2761","49.82","109.66","0","5522","0","0"
"1986","Saxony","","","","","","","","","","","","","",""
"1986","Saxony-Anhalt","","","","","","","","","","","","","",""
"1986","Schleswig-Holstein","64.93","0","324","0","0","0","0","3196","13.92","115.94","0","3698","0","0"
"1986","Thuringia","","","","","","","","","","","","","",""
"1987","Baden-W?rttemberg","72.36","0","1979","0","0","0","0","2761","53.18","91.54","0","5522","0","0"
"1987","Bavaria","56.99","0","1735","0","0","0","0","2454","31.64","82.34","0","7976","0","0"
"1987","Berlin","253.01","0","365","0","0","0","0","14725","60.24","445.78","0","18407","0","0"
"1987","Brandenburg","","","","","","","","","","","","","",""
