"year","hgtyp1hh","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","(Married) couple without C.","Rural Area","0","0","499","0","0","0","0","0","0","0","0","0","0","0"
"1985","(Married) couple without C.","Urban Area","32.99","0","1936","0","0","0","0","1023","16.15","49.83","0","7577","0","0"
"1985","1-pers.-HH","Rural Area","133.92","0","179","0","0","0","0","1841","-112.71","380.55","0","22306","0","0"
"1985","1-pers.-HH","Urban Area","216.34","0","1002","0","0","0","0","4908","79.68","353","0","61355","0","0"
"1985","Couple + C. GT 16 ","Rural Area","0","0","386","0","0","0","0","0","0","0","0","0","0","0"
"1985","Couple + C. GT 16 ","Urban Area","50.26","0","1643","0","0","0","0","2454","27","73.52","0","7593","0","0"
"1985","Couple + C. LE 16","Rural Area","64.26","0","547","0","0","0","0","3282","20.68","107.84","0","5933","0","0"
"1985","Couple + C. LE 16","Urban Area","32.27","0","2135","0","0","0","0","409","15.53","49.01","0","9203","0","0"
"1985","Couple + C. LE and GT 16","Rural Area","0","0","333","0","0","0","0","0","0","0","0","0","0","0"
"1985","Couple + C. LE and GT 16","Urban Area","37.39","0","1160","0","0","0","0","2454","18.21","56.57","0","4602","0","0"
"1985","Single parent","Rural Area","927.94","0","115","0","0","0","3068","8854","530.91","1324.97","0","10676","0","0"
"1985","Single parent","Urban Area","251.6","0","431","0","0","0","0","7547","144.11","359.09","0","13498","0","0"
"1986","(Married) couple without C.","Rural Area","20.67","0","443","0","0","0","0","0","-0.08","41.42","0","2761","0","0"
"1986","(Married) couple without C.","Urban Area","63.09","0","1945","0","0","0","0","1917","38.11","88.07","0","8590","0","0"
"1986","1-pers.-HH","Rural Area","35.83","0","168","0","0","0","0","1841","-25.65","97.31","0","4908","0","0"
"1986","1-pers.-HH","Urban Area","128.06","0","954","0","0","0","0","4602","50.44","205.68","0","25769","0","0"
"1986","Couple + C. GT 16 ","Rural Area","19.2","0","426","0","0","0","0","0","-25.61","64.01","0","4446","0","0"
"1986","Couple + C. GT 16 ","Urban Area","46.43","0","1681","0","0","0","0","1917","25.68","67.18","0","7669","0","0"
"1986","Couple + C. LE 16","Rural Area","41.47","0","493","0","0","0","0","0","6.57","76.37","0","4602","0","0"
"1986","Couple + C. LE 16","Urban Area","32.47","0","1918","0","0","0","0","205","11.08","53.86","0","12271","0","0"
"1986","Couple + C. LE and GT 16","Rural Area","4.9","0","319","0","0","0","0","0","-42.47","52.27","0","4448","0","0"
"1986","Couple + C. LE and GT 16","Urban Area","27.01","0","1084","0","0","0","0","818","8.29","45.73","0","3937","0","0"
"1986","Single parent","Rural Area","876.73","0","117","0","0","0","3559","9817","490.53","1262.93","0","9817","0","0"
"1986","Single parent","Urban Area","497.96","0","394","0","0","0","1473","8590","342.05","653.87","0","14725","0","0"
"1987","(Married) couple without C.","Rural Area","0","0","459","0","0","0","0","0","0","0","0","0","0","0"
"1987","(Married) couple without C.","Urban Area","44.36","0","1898","0","0","0","0","1227","21.86","66.86","0","8160","0","0"
"1987","1-pers.-HH","Rural Area","43.57","0","168","0","0","0","0","1227","-60.5","147.64","0","7976","0","0"
"1987","1-pers.-HH","Urban Area","136.74","0","952","0","0","0","0","4602","87.77","185.71","0","7056","0","0"
"1987","Couple + C. GT 16 ","Rural Area","35.56","0","450","0","0","0","0","2147","12.72","58.4","0","2147","0","0"
"1987","Couple + C. GT 16 ","Urban Area","94.18","0","1709","0","0","0","0","2454","50.81","137.55","0","18407","0","0"
"1987","Couple + C. LE 16","Rural Area","64.97","0","487","0","0","0","0","2147","5.6","124.34","0","9817","0","0"
"1987","Couple + C. LE 16","Urban Area","43.33","0","1881","0","0","0","0","1227","24.16","62.5","0","6473","0","0"
"1987","Couple + C. LE and GT 16","Rural Area","0","0","275","0","0","0","0","0","0","0","0","0","0","0"
"1987","Couple + C. LE and GT 16","Urban Area","0.88","0","987","0","0","0","0","0","-0.28","2.04","0","581","0","0"
"1987","Single parent","Rural Area","548.14","0","122","0","0","0","1693","7363","248.06","848.22","0","8835","0","0"
"1987","Single parent","Urban Area","514.66","0","401","0","0","0","994","9694","315.82","713.5","0","20615","0","0"
"1988","(Married) couple without C.","Rural Area","0","0","429","0","0","0","0","0","0","0","0","0","0","0"
"1988","(Married) couple without C.","Urban Area","64.64","0","1861","0","0","0","0","2761","38.78","90.5","0","9050","0","0"
"1988","1-pers.-HH","Rural Area","166.2","0","170","0","0","0","0","3375","-31.69","364.09","0","15952","0","0"
"1988","1-pers.-HH","Urban Area","166.57","0","903","0","0","0","0","4908","99.85","233.29","0","21364","0","0"
"1988","Couple + C. GT 16 ","Rural Area","4.74","0","426","0","0","0","0","0","-0.16","9.64","0","614","0","0"
"1988","Couple + C. GT 16 ","Urban Area","39.54","0","1783","0","0","0","0","1227","22.55","56.53","0","6136","0","0"
"1988","Couple + C. LE 16","Rural Area","61.12","0","465","0","0","0","0","0","-24.62","146.86","0","13805","0","0"
"1988","Couple + C. LE 16","Urban Area","19.43","0","1766","0","0","0","0","1276","11.71","27.15","0","2454","0","0"
"1988","Couple + C. LE and GT 16","Rural Area","7.63","0","238","0","0","0","0","614","-1.14","16.4","0","614","0","0"
"1988","Couple + C. LE and GT 16","Urban Area","3.6","0","853","0","0","0","0","0","-11.06","18.26","0","2608","0","0"
"1988","Single parent","Rural Area","589.54","0","121","0","0","0","3393","6136","259.5","919.58","0","13056","0","0"
"1988","Single parent","Urban Area","662.43","0","390","0","0","0","1841","9940","437.72","887.14","0","22824","0","0"
"1989","(Married) couple without C.","Rural Area","38.7","0","428","0","0","0","0","0","-2.8","80.2","0","6136","0","0"
"1989","(Married) couple without C.","Urban Area","62.2","0","1837","0","0","0","0","3068","37.55","86.85","0","11504","0","0"
"1989","1-pers.-HH","Rural Area","88.28","0","165","0","0","0","0","3375","-35.81","212.37","0","7976","0","0"
"1989","1-pers.-HH","Urban Area","130.13","0","905","0","0","0","0","5215","78.64","181.62","0","9203","0","0"
"1989","Couple + C. GT 16 ","Rural Area","74.88","0","432","0","0","0","0","3068","25.37","124.39","0","6034","0","0"
"1989","Couple + C. GT 16 ","Urban Area","71.83","0","1715","0","0","0","0","3681","46.93","96.73","0","7976","0","0"
"1989","Couple + C. LE 16","Rural Area","76.61","0","440","0","0","0","0","3362","10.67","142.55","0","7669","0","0"
"1989","Couple + C. LE 16","Urban Area","28.21","0","1705","0","0","0","0","0","10.66","45.76","0","9392","0","0"
"1989","Couple + C. LE and GT 16","Rural Area","19.25","0","196","0","0","0","0","0","-10.98","49.48","0","3004","0","0"
"1989","Couple + C. LE and GT 16","Urban Area","24.94","0","792","0","0","0","0","0","10.53","39.35","0","3362","0","0"
"1989","Single parent","Rural Area","310.23","0","103","0","0","0","0","7363","50.26","570.2","0","7363","0","0"
"1989","Single parent","Urban Area","415.37","0","371","0","0","0","0","9878","248.45","582.29","0","18407","0","0"
"1990","(Married) couple without C.","Rural Area","28.66","0","459","0","0","0","0","614","-5.48","62.8","0","4908","0","0"
"1990","(Married) couple without C.","Urban Area","60.16","0","1852","0","0","0","0","2454","31.92","88.4","0","8590","0","0"
"1990","1-pers.-HH","Rural Area","163.44","0","178","0","0","0","0","4908","-38.83","365.71","0","15339","0","0"
"1990","1-pers.-HH","Urban Area","132.77","0","860","0","0","0","0","4908","57.27","208.27","0","24542","0","0"
"1990","Couple + C. GT 16 ","Rural Area","25.61","0","455","0","0","0","0","0","3.63","47.59","0","2945","0","0"
"1990","Couple + C. GT 16 ","Urban Area","103.51","0","1609","0","0","0","0","3681","71.69","135.33","0","9203","0","0"
"1990","Couple + C. LE 16","Rural Area","32.89","0","424","0","0","0","0","1534","10.07","55.71","0","2761","0","0"
"1990","Couple + C. LE 16","Urban Area","32.35","0","1666","0","0","0","0","0","16.74","47.96","0","5277","0","0"
"1990","Couple + C. LE and GT 16","Rural Area","0","0","157","0","0","0","0","0","0","0","0","0","0","0"
"1990","Couple + C. LE and GT 16","Urban Area","31.13","0","738","0","0","0","0","368","-18.02","80.28","0","6258","0","0"
"1990","Single parent","Rural Area","457.82","0","91","0","0","0","0","8590","83.72","831.92","0","9817","0","0"
"1990","Single parent","Urban Area","711.15","0","373","0","0","0","2454","12782","463.16","959.14","0","25309","0","0"
"1991","(Married) couple without C.","Rural Area","54.56","0","444","0","0","0","0","3068","2.49","106.63","0","5890","0","0"
"1991","(Married) couple without C.","Urban Area","43.5","0","1883","0","0","0","0","153","17.81","69.19","0","12271","0","0"
"1991","1-pers.-HH","Rural Area","52.56","0","171","0","0","0","0","1534","-42.33","147.45","0","7203","0","0"
"1991","1-pers.-HH","Urban Area","132.86","0","873","0","0","0","0","4908","70.71","195.01","0","18407","0","0"
"1991","Couple + C. GT 16 ","Rural Area","64.54","0","460","0","0","0","0","3559","22.32","106.76","0","4295","0","0"
"1991","Couple + C. GT 16 ","Urban Area","137.15","0","1522","0","0","0","0","3681","102.63","171.67","0","18407","0","0"
"1991","Couple + C. LE 16","Rural Area","32.6","0","420","0","0","0","0","1718","-4.55","69.75","0","3681","0","0"
"1991","Couple + C. LE 16","Urban Area","43.75","0","1674","0","0","0","0","1387","29.32","58.18","0","4602","0","0"
"1991","Couple + C. LE and GT 16","Rural Area","79.39","0","176","0","0","0","0","3068","11.18","147.6","0","3068","0","0"
"1991","Couple + C. LE and GT 16","Urban Area","0","0","717","0","0","0","0","0","0","0","0","0","0","0"
"1991","Single parent","Rural Area","450.35","0","109","0","0","0","1657","9817","200.67","700.03","0","9817","0","0"
"1991","Single parent","Urban Area","905.31","0","375","0","0","0","3068","15339","594.55","1216.07","0","33745","0","0"
"1992","(Married) couple without C.","Rural Area","54.76","0","981","0","0","0","0","1718","22.53","86.99","0","6136","0","0"
"1992","(Married) couple without C.","Urban Area","37.19","0","2282","0","0","0","0","920","20.12","54.26","0","7363","0","0"
"1992","1-pers.-HH","Rural Area","57.95","0","349","0","0","0","0","1761","-7.99","123.89","0","7976","0","0"
"1992","1-pers.-HH","Urban Area","146.68","0","993","0","0","0","0","4908","68","225.36","0","30678","0","0"
"1992","Couple + C. GT 16 ","Rural Area","26.68","0","1002","0","0","0","0","767","7.75","45.61","0","3681","0","0"
"1992","Couple + C. GT 16 ","Urban Area","77.8","0","1723","0","0","0","0","2454","56.74","98.86","0","5522","0","0"
"1992","Couple + C. LE 16","Rural Area","25.21","0","1163","0","0","0","0","1693","12.99","37.43","0","3681","0","0"
"1992","Couple + C. LE 16","Urban Area","33.36","0","2087","0","0","0","0","1374","18.54","48.18","0","4908","0","0"
"1992","Couple + C. LE and GT 16","Rural Area","118","0","380","0","0","0","0","7369","51.03","184.97","0","7369","0","0"
"1992","Couple + C. LE and GT 16","Urban Area","35.78","0","768","0","0","0","0","1110","19.8","51.76","0","3375","0","0"
"1992","Single parent","Rural Area","213.84","0","195","0","0","0","1135","4663","117.24","310.44","0","4786","0","0"
"1992","Single parent","Urban Area","562.09","0","445","0","0","0","1742","10430","368.15","756.03","0","31291","0","0"
"1993","(Married) couple without C.","Rural Area","57.67","0","1019","0","0","0","0","1327","16.81","98.53","0","13498","0","0"
"1993","(Married) couple without C.","Urban Area","55.95","0","2317","0","0","0","0","1534","28.16","83.74","0","20861","0","0"
"1993","1-pers.-HH","Rural Area","67.23","0","387","0","0","0","0","2556","-11.8","146.26","0","8590","0","0"
"1993","1-pers.-HH","Urban Area","166.38","0","1031","0","0","0","0","6136","113.33","219.43","0","9817","0","0"
"1993","Couple + C. GT 16 ","Rural Area","45.62","0","917","0","0","0","0","2454","21.89","69.35","0","4152","0","0"
"1993","Couple + C. GT 16 ","Urban Area","55.89","0","1679","0","0","0","0","2454","29.83","81.95","0","7504","0","0"
"1993","Couple + C. LE 16","Rural Area","18.95","0","1128","0","0","0","0","0","6.65","31.25","0","3068","0","0"
"1993","Couple + C. LE 16","Urban Area","59.81","0","1994","0","0","0","0","1841","38.09","81.53","0","7363","0","0"
"1993","Couple + C. LE and GT 16","Rural Area","2.48","0","390","0","0","0","0","0","-0.59","5.55","0","609","0","0"
"1993","Couple + C. LE and GT 16","Urban Area","17.12","0","801","0","0","0","0","614","5.78","28.46","0","3068","0","0"
"1993","Single parent","Rural Area","446.22","0","194","0","0","0","1534","12271","269.58","622.86","0","12271","0","0"
"1993","Single parent","Urban Area","685.34","0","414","0","0","0","2301","12271","455","915.68","0","30678","0","0"
"1994","(Married) couple without C.","Rural Area","30.48","0","1056","0","0","0","0","0","9.03","51.93","0","6136","0","0"
"1994","(Married) couple without C.","Urban Area","46.8","0","2349","0","0","0","0","409","19.83","73.77","0","12271","0","0"
"1994","1-pers.-HH","Rural Area","100.05","0","393","0","0","0","0","4602","22.92","177.18","0","7976","0","0"
"1994","1-pers.-HH","Urban Area","168.55","0","1022","0","0","0","0","6136","107.71","229.39","0","18407","0","0"
"1994","Couple + C. GT 16 ","Rural Area","4.95","0","877","0","0","0","0","0","-7.25","17.15","0","2730","0","0"
"1994","Couple + C. GT 16 ","Urban Area","127.91","0","1589","0","0","0","0","3681","60.61","195.21","0","29450","0","0"
"1994","Couple + C. LE 16","Rural Area","37.56","0","1058","0","0","0","0","1877","22.39","52.73","0","2951","0","0"
"1994","Couple + C. LE 16","Urban Area","42.81","0","1969","0","0","0","0","1841","29.01","56.61","0","5056","0","0"
"1994","Couple + C. LE and GT 16","Rural Area","5.49","0","411","0","0","0","0","460","1.52","9.46","0","460","0","0"
"1994","Couple + C. LE and GT 16","Urban Area","64.03","0","771","0","0","0","0","1534","5.71","122.35","0","11013","0","0"
"1994","Single parent","Rural Area","833.67","0","181","0","0","0","3227","12271","527.15","1140.19","0","20247","0","0"
"1994","Single parent","Urban Area","877.23","0","399","0","0","0","3068","12271","586.6","1167.86","0","24542","0","0"
"1995","(Married) couple without C.","Rural Area","61.44","0","1097","0","0","0","0","2147","34","88.88","0","7547","0","0"
"1995","(Married) couple without C.","Urban Area","61.23","0","2430","0","0","0","0","2684","31.1","91.36","0","11964","0","0"
"1995","1-pers.-HH","Rural Area","190.9","0","401","0","0","0","0","9203","88.82","292.98","0","13892","0","0"
"1995","1-pers.-HH","Urban Area","181.52","0","1059","0","0","0","0","6136","118.47","244.57","0","12271","0","0"
"1995","Couple + C. GT 16 ","Rural Area","77.26","0","914","0","0","0","0","2163","30.91","123.61","0","11044","0","0"
"1995","Couple + C. GT 16 ","Urban Area","70.32","0","1593","0","0","0","0","3497","48.51","92.13","0","5624","0","0"
"1995","Couple + C. LE 16","Rural Area","69.8","0","1106","0","0","0","0","2638","29.62","109.98","0","11780","0","0"
"1995","Couple + C. LE 16","Urban Area","64.73","0","2052","0","0","0","0","2812","36.34","93.12","0","12271","0","0"
"1995","Couple + C. LE and GT 16","Rural Area","58.63","0","453","0","0","0","0","3068","20.73","96.53","0","3681","0","0"
"1995","Couple + C. LE and GT 16","Urban Area","214.02","0","797","0","0","0","0","2045","101.83","326.21","0","22778","0","0"
"1995","Single parent","Rural Area","830.31","0","195","0","0","0","3068","12271","552.91","1107.71","0","12271","0","0"
"1995","Single parent","Urban Area","858.97","0","421","0","0","0","3068","12885","594.3","1123.64","0","27303","0","0"
"1996","(Married) couple without C.","Rural Area","34.57","0","1142","0","0","0","0","920","12.33","56.81","0","8001","0","0"
"1996","(Married) couple without C.","Urban Area","65.91","0","2429","0","0","0","0","3068","38.44","93.38","0","11657","0","0"
"1996","1-pers.-HH","Rural Area","90.22","0","423","0","0","0","0","3681","22.93","157.51","0","8590","0","0"
"1996","1-pers.-HH","Urban Area","149.02","0","1066","0","0","0","0","4908","85.5","212.54","0","17997","0","0"
"1996","Couple + C. GT 16 ","Rural Area","125.19","0","859","0","0","0","0","4295","68.03","182.35","0","12680","0","0"
"1996","Couple + C. GT 16 ","Urban Area","98.85","0","1518","0","0","0","0","5246","80.4","117.3","0","6136","0","0"
"1996","Couple + C. LE 16","Rural Area","53.64","0","1017","0","0","0","0","2601","22.79","84.49","0","6136","0","0"
"1996","Couple + C. LE 16","Urban Area","59.23","0","1992","0","0","0","0","2117","32.87","85.59","0","11964","0","0"
"1996","Couple + C. LE and GT 16","Rural Area","95.57","0","485","0","0","0","0","2951","66.48","124.66","0","2951","0","0"
"1996","Couple + C. LE and GT 16","Urban Area","19","0","769","0","0","0","0","0","-8.98","46.98","0","4295","0","0"
"1996","Single parent","Rural Area","749.14","0","207","0","0","0","2270","12271","440.84","1057.44","0","24297","0","0"
"1996","Single parent","Urban Area","1063.26","0","447","0","0","0","2669","18407","675.91","1450.61","0","47949","0","0"
"1997","(Married) couple without C.","Rural Area","99.68","0","1168","0","0","0","0","5829","54.84","144.52","0","15032","0","0"
"1997","(Married) couple without C.","Urban Area","55.07","0","2449","0","0","0","0","1841","26.94","83.2","0","13498","0","0"
