"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1992","no migration background","93.89","0","10409","0","0","0","0","3068","79.24","108.54","0","31291","0","0"
"1993","direct migration background","84.69","0","2498","0","0","0","0","3068","60.2","109.18","0","15155","0","0"
"1993","indirect migration background","219.42","0","476","0","0","0","0","8590","128.42","310.42","0","13498","0","0"
"1993","no migration background","106.68","0","10204","0","0","0","0","3681","91.61","121.75","0","30678","0","0"
"1994","direct migration background","112.55","0","2374","0","0","0","0","3344","75.32","149.78","0","29450","0","0"
"1994","indirect migration background","128.86","0","496","0","0","0","0","4602","62.1","195.62","0","7363","0","0"
"1994","no migration background","126.75","0","10074","0","0","0","0","4295","107.01","146.49","0","29450","0","0"
"1995","direct migration background","153.26","0","2814","0","0","0","0","5522","119.91","186.61","0","27303","0","0"
"1995","indirect migration background","161.42","0","513","0","0","0","0","8436","36.23","286.61","0","27303","0","0"
"1995","no migration background","151.12","0","10043","0","0","0","0","5624","130.26","171.98","0","22778","0","0"
"1996","direct migration background","148.39","0","2621","0","0","0","0","5326","114.92","181.86","0","22701","0","0"
"1996","indirect migration background","99.87","0","549","0","0","0","0","3068","6.88","192.86","0","22701","0","0"
"1996","no migration background","139.27","0","9955","0","0","0","0","4372","117.11","161.43","0","47949","0","0"
"1997","direct migration background","160.5","0","2492","0","0","0","0","5624","119.82","201.18","0","24900","0","0"
"1997","indirect migration background","328.26","0","575","0","0","0","0","12271","211.58","444.94","0","22701","0","0"
"1997","no migration background","148.79","0","9848","0","0","0","0","5829","129.73","167.85","0","24542","0","0"
"1998","direct migration background","80.26","0","2421","0","0","0","0","3068","55.45","105.07","0","12271","0","0"
"1998","indirect migration background","171.99","0","604","0","0","0","0","4908","103.71","240.27","0","14357","0","0"
"1998","no migration background","129.4","0","11302","0","0","0","0","4602","111.19","147.61","0","21474","0","0"
"1999","direct migration background","124.54","0","2223","0","0","0","0","4232","87.04","162.04","0","22701","0","0"
"1999","indirect migration background","161.05","0","612","0","0","0","0","4602","71.16","250.94","0","22701","0","0"
"1999","no migration background","141.94","0","10933","0","0","0","0","4663","122.4","161.48","0","22666","0","0"
"2000","direct migration background","111.35","0","3344","0","0","0","0","4908","81.44","141.26","0","22701","0","0"
"2000","indirect migration background","235.94","0","831","0","0","0","0","6136","168.5","303.38","0","12271","0","0"
"2000","no migration background","162.12","0","20091","0","0","0","0","5399","144.02","180.22","0","38040","0","0"
"2001","direct migration background","197.84","0","2945","0","0","0","0","6688","160.45","235.23","0","30678","0","0"
"2001","indirect migration background","268.13","0","777","0","0","0","0","6203","195.4","340.86","0","11657","0","0"
"2001","no migration background","168.4","0","18341","0","0","0","0","6136","151.89","184.91","0","32150","0","0"
"2002","direct migration background","122.56","0","2820","0","0","0","0","5400","90.41","154.71","0","16800","0","0"
"2002","indirect migration background","311.96","0","784","0","0","0","0","9000","207.23","416.69","0","18600","0","0"
"2002","no migration background","154.19","0","19553","0","0","0","0","5160","139.58","168.8","0","34800","0","0"
"2003","direct migration background","143.6","0","2645","0","0","0","0","4800","106.35","180.85","0","25800","0","0"
"2003","indirect migration background","437.08","0","790","0","0","0","0","18000","315.22","558.94","0","18000","0","0"
"2003","no migration background","154.54","0","18862","0","0","0","0","5214","137.27","171.81","0","36000","0","0"
"2004","direct migration background","120.27","0","2552","0","0","0","0","4400","97.71","142.83","0","8400","0","0"
"2004","indirect migration background","225.84","0","811","0","0","0","0","6000","149.94","301.74","0","11700","0","0"
"2004","no migration background","157.59","0","18370","0","0","0","0","5700","140.73","174.45","0","30000","0","0"
"2005","direct migration background","151.17","0","2384","0","0","0","0","5600","115.05","187.29","0","16176","0","0"
"2005","indirect migration background","317.13","0","835","0","0","0","0","6000","222.11","412.15","0","16200","0","0"
"2005","no migration background","184.74","0","17593","0","0","0","0","6000","166.71","202.77","0","40800","0","0"
"2006","direct migration background","109.41","0","2399","0","0","0","0","3600","80.69","138.13","0","12000","0","0"
"2006","indirect migration background","260.83","0","863","0","0","0","0","6360","168.09","353.57","0","16200","0","0"
"2006","no migration background","178.67","0","19119","0","0","0","0","6000","158.08","199.26","0","64000","0","0"
"2007","direct migration background","175.14","0","2149","0","0","0","0","5532","124.49","225.79","0","33000","0","0"
"2007","indirect migration background","369.7","0","845","0","0","0","0","12000","252.04","487.36","0","18000","0","0"
"2007","no migration background","200.7","0","17971","0","0","0","0","6720","179.65","221.75","0","48000","0","0"
"2008","direct migration background","83.5","0","1920","0","0","0","0","3540","45.82","121.18","0","16344","0","0"
"2008","indirect migration background","328.19","0","830","0","0","0","0","6000","233.23","423.15","0","18000","0","0"
"2008","no migration background","203.38","0","16936","0","0","0","0","6000","179.63","227.13","0","50000","0","0"
"2009","direct migration background","137.45","0","1676","0","0","0","0","4044","66.92","207.98","0","28000","0","0"
"2009","indirect migration background","219.62","0","757","0","0","0","0","5400","123.47","315.77","0","12600","0","0"
"2009","no migration background","190.81","0","15930","0","0","0","0","6750","169.74","211.88","0","28000","0","0"
"2010","direct migration background","156.51","0","2921","0","0","0","0","4320","101.86","211.16","0","27600","0","0"
"2010","indirect migration background","556.11","0","1228","0","0","0","0","12000","445.54","666.68","0","22000","0","0"
"2010","no migration background","279.94","0","20283","0","0","0","0","8400","248.82","311.06","0","107199","0","0"
"2011","direct migration background","146","0","3280","0","0","0","0","4368","95.25","196.75","0","36000","0","0"
"2011","indirect migration background","353.02","0","1410","0","0","0","0","8400","227.38","478.66","0","36000","0","0"
"2011","no migration background","268.08","0","24325","0","0","0","0","7200","240.35","295.81","0","72000","0","0"
"2012","direct migration background","146.99","0","3071","0","0","0","0","4812","103.67","190.31","0","24000","0","0"
"2012","indirect migration background","357.35","0","1374","0","0","0","0","7200","275.96","438.74","0","14400","0","0"
"2012","no migration background","248.49","0","23831","0","0","0","0","7200","223.29","273.69","0","72000","0","0"
"2013","direct migration background","176.63","0","6429","0","0","0","0","6300","136.15","217.11","0","102000","0","0"
"2013","indirect migration background","371.33","0","2237","0","0","0","0","8400","305.56","437.1","0","19200","0","0"
"2013","no migration background","276.5","0","22650","0","0","0","0","7872","244.37","308.63","0","102384","0","0"
"2014","direct migration background","166.15","0","5182","0","0","0","0","5376","135.8","196.5","0","19200","0","0"
"2014","indirect migration background","413.57","0","1933","0","0","0","0","10800","344.7","482.44","0","19200","0","0"
"2014","no migration background","270.01","0","20671","0","0","0","0","8400","243.02","297","0","57600","0","0"
"2015","direct migration background","182.71","0","5997","0","0","0","0","5000","156.14","209.28","0","24000","0","0"
"2015","indirect migration background","388.25","0","1808","0","0","0","0","10728","301.48","475.02","0","19200","0","0"
"2015","no migration background","304.85","0","19707","0","0","0","0","8376","275.82","333.88","0","51552","0","0"
"2016","direct migration background","145.92","0","4926","0","0","0","0","4080","114.97","176.87","0","36000","0","0"
"2016","indirect migration background","362.48","0","1688","0","0","0","0","12000","281.6","443.36","0","18000","0","0"
"2016","no migration background","278.15","0","18343","0","0","0","0","8208","247.46","308.84","0","108000","0","0"
"2017","direct migration background","181.46","0","6917","0","0","0","0","4944","130.62","232.3","0","31620","0","0"
"2017","indirect migration background","435.41","0","1837","0","0","0","0","9240","352.55","518.27","0","22800","0","0"
"2017","no migration background","301.66","0","20698","0","0","0","0","8520","274.65","328.67","0","59712","0","0"
"2018","direct migration background","197.11","0","8108","0","0","0","0","6000","144.46","249.76","0","52800","0","0"
"2018","indirect migration background","357.25","0","1819","0","0","0","0","9240","262.43","452.07","0","24000","0","0"
"2018","no migration background","302.83","0","19963","0","0","0","0","8040","273.58","332.08","0","60000","0","0"
"2019","direct migration background","215.23","0","7263","0","0","0","0","6768","188.35","242.11","0","25775","0","0"
"2019","indirect migration background","443.75","0","1782","0","0","0","0","9600","342.93","544.57","0","36000","0","0"
"2019","no migration background","322.25","0","20622","0","0","0","0","8400","290.1","354.4","0","112800","0","0"
