"year","e11102","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","college entrance qualification","201.98","0","860","0","0","0","0","4908","126.63","277.33","0","12885","0","0"
"1984","Employed","lower secondary degree","37.22","0","3500","0","0","0","0","1023","21.18","53.26","0","18407","0","0"
"1984","Employed","no degree/no degree yet","69.88","0","728","0","0","0","0","1841","40.07","99.69","0","7363","0","0"
"1984","Employed","Other degree","33.27","0","1132","0","0","0","0","2045","15.18","51.36","0","6136","0","0"
"1984","Employed","secondary school degree","78.13","0","1295","0","0","0","0","2368","29.21","127.05","0","29450","0","0"
"1984","Not Employed","college entrance qualification","569.85","0","435","0","0","0","2454","9203","389.67","750.03","0","16566","0","0"
"1984","Not Employed","lower secondary degree","75.17","0","2627","0","0","0","0","2761","45.5","104.84","0","18407","0","0"
"1984","Not Employed","no degree/no degree yet","134.91","0","576","0","0","0","0","3681","85.37","184.45","0","8896","0","0"
"1984","Not Employed","Other degree","108.72","0","321","0","0","0","0","3068","35.35","182.09","0","7363","0","0"
"1984","Not Employed","secondary school degree","124.88","0","665","0","0","0","0","4908","68.44","181.32","0","7976","0","0"
"1985","Employed","college entrance qualification","149.57","0","839","0","0","0","0","3681","95.09","204.05","0","7593","0","0"
"1985","Employed","lower secondary degree","47.99","0","3164","0","0","0","0","2071","31.57","64.41","0","10676","0","0"
"1985","Employed","no degree/no degree yet","19.48","0","566","0","0","0","0","828","2.79","36.17","0","4090","0","0"
"1985","Employed","Other degree","20.62","0","961","0","0","0","0","1166","9.13","32.11","0","4602","0","0"
"1985","Employed","secondary school degree","83.05","0","1241","0","0","0","0","2761","37.96","128.14","0","22306","0","0"
"1985","Not Employed","college entrance qualification","412.92","0","394","0","0","0","460","7577","249.61","576.23","0","13498","0","0"
"1985","Not Employed","lower secondary degree","90.22","0","2327","0","0","0","0","1841","35.12","145.32","0","61355","0","0"
"1985","Not Employed","no degree/no degree yet","145.82","0","536","0","0","0","0","7593","85.8","205.84","0","7976","0","0"
