"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","East Germany","","","","","","","","","","","","","",""
"1985","Rural Area","West Germany","92.7","0","2284","0","0","0","0","3282","61.26","124.14","0","22306","0","0"
"1985","Urban Area","East Germany","","","","","","","","","","","","","",""
"1985","Urban Area","West Germany","99.8","0","8803","0","0","0","0","3485","80.46","119.14","0","61355","0","0"
"1986","Rural Area","East Germany","","","","","","","","","","","","","",""
"1986","Rural Area","West Germany","74.83","0","2185","0","0","0","0","2876","48.5","101.16","0","9817","0","0"
"1986","Urban Area","East Germany","","","","","","","","","","","","","",""
"1986","Urban Area","West Germany","100.43","0","8458","0","0","0","0","3698","83.8","117.06","0","25769","0","0"
"1987","Rural Area","East Germany","","","","","","","","","","","","","",""
"1987","Rural Area","West Germany","61.49","0","2160","0","0","0","0","2147","36.92","86.06","0","9817","0","0"
"1987","Urban Area","East Germany","","","","","","","","","","","","","",""
"1987","Urban Area","West Germany","105.39","0","8353","0","0","0","0","4172","88.32","122.46","0","20615","0","0"
"1988","Rural Area","East Germany","","","","","","","","","","","","","",""
"1988","Rural Area","West Germany","80.46","0","2024","0","0","0","0","3375","47.5","113.42","0","15952","0","0"
"1988","Urban Area","East Germany","","","","","","","","","","","","","",""
"1988","Urban Area","West Germany","112.49","0","7998","0","0","0","0","4295","95.74","129.24","0","22824","0","0"
"1989","Rural Area","East Germany","","","","","","","","","","","","","",""
"1989","Rural Area","West Germany","87.56","0","1923","0","0","0","0","3362","58.82","116.3","0","7976","0","0"
"1989","Urban Area","East Germany","","","","","","","","","","","","","",""
"1989","Urban Area","West Germany","109.01","0","7786","0","0","0","0","3681","89.73","128.29","0","30678","0","0"
"1990","Rural Area","East Germany","","","","","","","","","","","","","",""
"1990","Rural Area","West Germany","84.83","0","1918","0","0","0","0","2945","55.63","114.03","0","15339","0","0"
"1990","Urban Area","East Germany","","","","","","","","","","","","","",""
"1990","Urban Area","West Germany","134.23","0","7599","0","0","0","0","4908","114.39","154.07","0","25309","0","0"
"1991","Rural Area","East Germany","","","","","","","","","","","","","",""
"1991","Rural Area","West Germany","115.48","0","1952","0","0","0","0","3620","81.43","149.53","0","12823","0","0"
"1991","Urban Area","East Germany","","","","","","","","","","","","","",""
"1991","Urban Area","West Germany","136.6","0","7514","0","0","0","0","4295","114.82","158.38","0","33745","0","0"
"1992","Rural Area","East Germany","14.82","0","2498","0","0","0","0","276","7.49","22.15","0","3497","0","0"
"1992","Rural Area","West Germany","85.14","0","1943","0","0","0","0","3019","55.45","114.83","0","8283","0","0"
"1992","Urban Area","East Germany","19.62","0","1389","0","0","0","0","767","7.85","31.39","0","4049","0","0"
"1992","Urban Area","West Germany","117.14","0","7442","0","0","0","0","3375","97.38","136.9","0","31291","0","0"
"1993","Rural Area","East Germany","15.09","0","2459","0","0","0","0","429","7.15","23.03","0","3068","0","0"
"1993","Rural Area","West Germany","121.74","0","1941","0","0","0","0","3835","82.66","160.82","0","15155","0","0"
"1993","Urban Area","East Germany","79.94","0","1381","0","0","0","0","1841","46.25","113.63","0","20861","0","0"
"1993","Urban Area","West Germany","122.79","0","7397","0","0","0","0","5215","103.23","142.35","0","30678","0","0"
"1994","Rural Area","East Germany","21.66","0","2421","0","0","0","0","460","5.06","38.26","0","17910","0","0"
"1994","Rural Area","West Germany","149","0","1896","0","0","0","0","5522","107.25","190.75","0","20247","0","0"
"1994","Urban Area","East Germany","39.56","0","1367","0","0","0","0","1575","21.47","57.65","0","4602","0","0"
"1994","Urban Area","West Germany","148.77","0","7260","0","0","0","0","5056","121.27","176.27","0","29450","0","0"
"1995","Rural Area","East Germany","71.25","0","2430","0","0","0","0","2454","37.56","104.94","0","20861","0","0"
"1995","Rural Area","West Germany","202.86","0","2048","0","0","0","0","7547","156.02","249.7","0","13892","0","0"
"1995","Urban Area","East Germany","64.42","0","1275","0","0","0","0","3068","41.09","87.75","0","4893","0","0"
"1995","Urban Area","West Germany","162.22","0","7617","0","0","0","0","5624","135.96","188.48","0","27303","0","0"
"1996","Rural Area","East Germany","104.48","0","2397","0","0","0","0","2601","72.87","136.09","0","24297","0","0"
"1996","Rural Area","West Germany","119.09","0","2037","0","0","0","0","3681","84.82","153.36","0","12271","0","0"
"1996","Urban Area","East Germany","45.61","0","1299","0","0","0","0","2454","26.93","64.29","0","4816","0","0"
"1996","Urban Area","West Germany","162.03","0","7391","0","0","0","0","5369","132.53","191.53","0","47949","0","0"
"1997","Rural Area","East Germany","51.81","0","2376","0","0","0","0","2454","37.38","66.24","0","4908","0","0"
"1997","Rural Area","West Germany","200.31","0","1990","0","0","0","0","6136","144.02","256.6","0","24900","0","0"
"1997","Urban Area","East Germany","99.77","0","1275","0","0","0","0","3068","51.84","147.7","0","13498","0","0"
"1997","Urban Area","West Germany","165.12","0","7273","0","0","0","0","6136","140.41","189.83","0","24542","0","0"
