"year","e11103","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","East Germany","","","","","","","","","","","","","",""
"1984","Full Time","West Germany","35.86","0","5678","0","0","0","0","1227","24.52","47.2","0","18407","0","0"
"1984","Not Working","East Germany","","","","","","","","","","","","","",""
"1984","Not Working","West Germany","136.08","0","4663","0","0","0","0","4295","109.3","162.86","0","18407","0","0"
"1984","Part Time","East Germany","","","","","","","","","","","","","",""
"1984","Part Time","West Germany","163.95","0","1890","0","0","0","0","4295","115.83","212.07","0","29450","0","0"
"1985","Full Time","East Germany","","","","","","","","","","","","","",""
"1985","Full Time","West Germany","46.62","0","4986","0","0","0","0","1661","33.26","59.98","0","22306","0","0"
"1985","Not Working","East Germany","","","","","","","","","","","","","",""
"1985","Not Working","West Germany","134.76","0","4233","0","0","0","0","3804","96.76","172.76","0","61355","0","0"
"1985","Part Time","East Germany","","","","","","","","","","","","","",""
"1985","Part Time","West Germany","125.79","0","1868","0","0","0","0","3681","92.99","158.59","0","10676","0","0"
"1986","Full Time","East Germany","","","","","","","","","","","","","",""
"1986","Full Time","West Germany","32.96","0","4865","0","0","0","0","1227","22.82","43.1","0","7669","0","0"
"1986","Not Working","East Germany","","","","","","","","","","","","","",""
"1986","Not Working","West Germany","133.43","0","3945","0","0","0","0","4908","102.3","164.56","0","25769","0","0"
"1986","Part Time","East Germany","","","","","","","","","","","","","",""
"1986","Part Time","West Germany","145.21","0","1833","0","0","0","0","3835","104.87","185.55","0","12271","0","0"
"1987","Full Time","East Germany","","","","","","","","","","","","","",""
"1987","Full Time","West Germany","38.86","0","4899","0","0","0","0","1227","24.47","53.25","0","20615","0","0"
"1987","Not Working","East Germany","","","","","","","","","","","","","",""
"1987","Not Working","West Germany","130.81","0","3799","0","0","0","0","4908","99.96","161.66","0","18407","0","0"
"1987","Part Time","East Germany","","","","","","","","","","","","","",""
"1987","Part Time","West Germany","148.72","0","1815","0","0","0","0","4908","112.38","185.06","0","9817","0","0"
"1988","Full Time","East Germany","","","","","","","","","","","","","",""
