"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","general elemantary","Rural Area","71.82","0","720","0","0","0","0","3068","34.87","108.77","0","8467","0","0"
"1985","general elemantary","Urban Area","46.35","0","2359","0","0","0","0","2121","29.44","63.26","0","9203","0","0"
"1985","higher education","Rural Area","0","0","117","0","0","0","0","0","0","0","0","0","0","0"
"1985","higher education","Urban Area","143.35","0","641","0","0","0","0","3681","72.73","213.97","0","13498","0","0"
"1985","higher vocational","Rural Area","23.88","0","129","0","0","0","0","0","-27.89","75.65","0","3375","0","0"
"1985","higher vocational","Urban Area","31.58","0","492","0","0","0","0","1841","6.88","56.28","0","3681","0","0"
"1985","in school","Rural Area","136.94","0","36","0","0","0","0","3681","-70.64","344.52","0","3681","0","0"
"1985","in school","Urban Area","237.36","0","151","0","0","0","0","7593","54.96","419.76","0","7976","0","0"
"1985","inadequately","Rural Area","42.48","0","107","0","0","0","0","1595","12.93","72.03","0","1595","0","0"
"1985","inadequately","Urban Area","26.13","0","742","0","0","0","0","581","2.23","50.03","0","4602","0","0"
"1985","middle vocational","Rural Area","126.3","0","1115","0","0","0","0","5933","67.81","184.79","0","22306","0","0"
"1985","middle vocational","Urban Area","116.95","0","4083","0","0","0","0","3485","79.94","153.96","0","61355","0","0"
"1985","vocational + Abi","Rural Area","91.7","0","44","0","0","0","0","3485","-131.55","314.95","0","3485","0","0"
"1985","vocational + Abi","Urban Area","310.44","0","236","0","0","0","0","6136","168.09","452.79","0","7363","0","0"
"1986","general elemantary","Rural Area","88.16","0","686","0","0","0","0","4172","38.01","138.31","0","9817","0","0"
"1986","general elemantary","Urban Area","97.51","0","2238","0","0","0","0","3698","70.15","124.87","0","8590","0","0"
"1986","higher education","Rural Area","0","0","120","0","0","0","0","0","0","0","0","0","0","0"
"1986","higher education","Urban Area","67.6","0","631","0","0","0","0","1917","11.06","124.14","0","14725","0","0"
"1986","higher vocational","Rural Area","28.3","0","121","0","0","0","0","399","-30.25","86.85","0","3559","0","0"
"1986","higher vocational","Urban Area","71.42","0","462","0","0","0","0","1334","-18.62","161.46","0","12271","0","0"
"1986","in school","Rural Area","","","","","","","","","","","","","",""
"1986","in school","Urban Area","162.26","0","165","0","0","0","0","3835","71.64","252.88","0","3835","0","0"
"1986","inadequately","Rural Area","232.03","0","105","0","0","0","0","4172","105.89","358.17","0","4446","0","0"
"1986","inadequately","Urban Area","81.49","0","685","0","0","0","0","3835","58.23","104.75","0","6136","0","0"
"1986","middle vocational","Rural Area","77.84","0","1067","0","0","0","0","3559","37.68","118","0","9817","0","0"
"1986","middle vocational","Urban Area","102.85","0","3948","0","0","0","0","3835","75.45","130.25","0","25769","0","0"
"1986","vocational + Abi","Rural Area","11.24","0","46","0","0","0","0","0","-183.43","205.91","0","4446","0","0"
"1986","vocational + Abi","Urban Area","160.2","0","232","0","0","0","0","3681","57.24","263.16","0","7976","0","0"
"1987","general elemantary","Rural Area","72.01","0","657","0","0","0","0","2556","31.17","112.85","0","7363","0","0"
"1987","general elemantary","Urban Area","72.83","0","2200","0","0","0","0","3068","51.15","94.51","0","10124","0","0"
"1987","higher education","Rural Area","0","0","120","0","0","0","0","0","0","0","0","0","0","0"
"1987","higher education","Urban Area","116.08","0","624","0","0","0","0","4295","41.1","191.06","0","14725","0","0"
"1987","higher vocational","Rural Area","30.75","0","116","0","0","0","0","0","-32.11","93.61","0","3681","0","0"
"1987","higher vocational","Urban Area","76.1","0","453","0","0","0","0","3068","12.4","139.8","0","9203","0","0"
"1987","in school","Rural Area","","","","","","","","","","","","","",""
"1987","in school","Urban Area","444.05","0","165","0","0","0","491","5534","189.2","698.9","0","18407","0","0"
"1987","inadequately","Rural Area","111.12","0","100","0","0","0","0","1246","68.95","153.29","0","1246","0","0"
"1987","inadequately","Urban Area","8.16","0","662","0","0","0","0","0","-6.75","23.07","0","4878","0","0"
"1987","middle vocational","Rural Area","61.94","0","1082","0","0","0","0","2147","22.94","100.94","0","9817","0","0"
"1987","middle vocational","Urban Area","106.29","0","3906","0","0","0","0","4295","79.44","133.14","0","18407","0","0"
"1987","vocational + Abi","Rural Area","164.31","0","42","0","0","0","0","7976","-223.36","551.98","0","7976","0","0"
"1987","vocational + Abi","Urban Area","190.07","0","236","0","0","0","0","4908","113.36","266.78","0","4908","0","0"
"1988","general elemantary","Rural Area","109.84","0","600","0","0","0","0","3681","44.38","175.3","0","15952","0","0"
"1988","general elemantary","Urban Area","93.52","0","2140","0","0","0","0","3583","64.08","122.96","0","22824","0","0"
"1988","higher education","Rural Area","94.09","0","111","0","0","0","0","614","-152.52","340.7","0","13805","0","0"
"1988","higher education","Urban Area","161.57","0","591","0","0","0","0","5023","85.79","237.35","0","14725","0","0"
"1988","higher vocational","Rural Area","68.79","0","111","0","0","0","0","3559","-24.76","162.34","0","3878","0","0"
"1988","higher vocational","Urban Area","64.89","0","430","0","0","0","0","2147","10.08","119.7","0","8590","0","0"
"1988","in school","Rural Area","","","","","","","","","","","","","",""
"1988","in school","Urban Area","134.94","0","135","0","0","0","0","4908","56.67","213.21","0","4908","0","0"
"1988","inadequately","Rural Area","0","0","95","0","0","0","0","0","0","0","0","0","0","0"
"1988","inadequately","Urban Area","19.23","0","607","0","0","0","0","1276","4.08","34.38","0","2608","0","0"
"1988","middle vocational","Rural Area","61.7","0","1024","0","0","0","0","1841","18.89","104.51","0","13805","0","0"
"1988","middle vocational","Urban Area","118.76","0","3733","0","0","0","0","4295","90.88","146.64","0","22824","0","0"
"1988","vocational + Abi","Rural Area","179.44","0","36","0","0","0","0","3559","-87.37","446.25","0","3559","0","0"
"1988","vocational + Abi","Urban Area","130.13","0","235","0","0","0","0","4908","68.68","191.58","0","4908","0","0"
"1989","general elemantary","Rural Area","95.75","0","555","0","0","0","0","3068","41.41","150.09","0","7363","0","0"
"1989","general elemantary","Urban Area","48.6","0","2034","0","0","0","0","1399","32.72","64.48","0","7363","0","0"
"1989","higher education","Rural Area","105.98","0","108","0","0","0","0","4295","-54.72","266.68","0","7669","0","0"
"1989","higher education","Urban Area","328.99","0","591","0","0","0","0","9392","156.53","501.45","0","30678","0","0"
"1989","higher vocational","Rural Area","98.14","0","108","0","0","0","0","6136","-26.33","222.61","0","6136","0","0"
"1989","higher vocational","Urban Area","71.94","0","408","0","0","0","0","2853","4.44","139.44","0","10430","0","0"
"1989","in school","Rural Area","","","","","","","","","","","","","",""
"1989","in school","Urban Area","122.26","0","148","0","0","0","0","3681","45.97","198.55","0","3681","0","0"
"1989","inadequately","Rural Area","0","0","85","0","0","0","0","0","0","0","0","0","0","0"
"1989","inadequately","Urban Area","2.05","0","575","0","0","0","0","0","-7.78","11.88","0","2037","0","0"
