"year","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","42.19","0","2705","0","0","0","0","2147","28.23","56.15","0","5522","0","0"
"1984","1-pers.-HH","109.27","0","1335","0","0","0","0","3681","50.4","168.14","0","29450","0","0"
"1984","Couple + C. GT 16 ","33.95","0","1993","0","0","0","0","1687","15.26","52.64","0","7363","0","0"
"1984","Couple + C. LE 16","38.14","0","3082","0","0","0","0","920","24.97","51.31","0","9203","0","0"
"1984","Couple + C. LE and GT 16","16.34","0","1720","0","0","0","0","307","6.33","26.35","0","3068","0","0"
"1984","Single parent","631.37","0","579","0","0","0","2147","8896","456.01","806.73","0","18407","0","0"
"1985","(Married) couple without C.","25.43","0","2435","0","0","0","0","0","12.03","38.83","0","7577","0","0"
"1985","1-pers.-HH","202.37","0","1181","0","0","0","0","4908","80.66","324.08","0","61355","0","0"
"1985","Couple + C. GT 16 ","39.02","0","2029","0","0","0","0","920","20.17","57.87","0","7593","0","0"
"1985","Couple + C. LE 16","39.82","0","2682","0","0","0","0","511","23.81","55.83","0","9203","0","0"
"1985","Couple + C. LE and GT 16","26.2","0","1493","0","0","0","0","581","11.28","41.12","0","4602","0","0"
"1985","Single parent","418.22","0","546","0","0","0","1473","8467","297.44","539","0","13498","0","0"
"1986","(Married) couple without C.","54.24","0","2388","0","0","0","0","1841","33.53","74.95","0","8590","0","0"
"1986","1-pers.-HH","112.08","0","1122","0","0","0","0","3835","45.41","178.75","0","25769","0","0"
"1986","Couple + C. GT 16 ","40.13","0","2107","0","0","0","0","1841","21.27","58.99","0","7669","0","0"
"1986","Couple + C. LE 16","34.57","0","2411","0","0","0","0","205","16.13","53.01","0","12271","0","0"
"1986","Couple + C. LE and GT 16","20.07","0","1403","0","0","0","0","307","2.07","38.07","0","4448","0","0"
"1986","Single parent","597.54","0","511","0","0","0","2147","8835","448.4","746.68","0","14725","0","0"
"1987","(Married) couple without C.","34.88","0","2357","0","0","0","0","491","16.75","53.01","0","8160","0","0"
"1987","1-pers.-HH","120.96","0","1120","0","0","0","0","4295","76.54","165.38","0","7976","0","0"
"1987","Couple + C. GT 16 ","80.13","0","2159","0","0","0","0","2147","45.47","114.79","0","18407","0","0"
"1987","Couple + C. LE 16","48.51","0","2368","0","0","0","0","2147","29.01","68.01","0","9817","0","0"
"1987","Couple + C. LE and GT 16","0.62","0","1262","0","0","0","0","0","-0.28","1.52","0","581","0","0"
"1987","Single parent","523.35","0","523","0","0","0","994","9203","356.04","690.66","0","20615","0","0"
"1988","(Married) couple without C.","51.09","0","2290","0","0","0","0","2086","30.06","72.12","0","9050","0","0"
"1988","1-pers.-HH","166.5","0","1073","0","0","0","0","4346","102.34","230.66","0","21364","0","0"
"1988","Couple + C. GT 16 ","31.55","0","2209","0","0","0","0","614","17.79","45.31","0","6136","0","0"
"1988","Couple + C. LE 16","29.31","0","2231","0","0","0","0","1074","10.45","48.17","0","13805","0","0"
"1988","Couple + C. LE and GT 16","4.83","0","1091","0","0","0","0","0","-6.78","16.44","0","2608","0","0"
"1988","Single parent","642.84","0","511","0","0","0","2045","9940","454.89","830.79","0","22824","0","0"
"1989","(Married) couple without C.","57.29","0","2265","0","0","0","0","1841","35.83","78.75","0","11504","0","0"
"1989","1-pers.-HH","123.03","0","1070","0","0","0","0","4908","75.54","170.52","0","9203","0","0"
"1989","Couple + C. GT 16 ","72.53","0","2147","0","0","0","0","3068","50.3","94.76","0","7976","0","0"
"1989","Couple + C. LE 16","39.62","0","2145","0","0","0","0","0","20.19","59.05","0","9392","0","0"
"1989","Couple + C. LE and GT 16","23.31","0","988","0","0","0","0","0","10.32","36.3","0","3362","0","0"
"1989","Single parent","387.68","0","474","0","0","0","0","7363","245.74","529.62","0","18407","0","0"
"1990","(Married) couple without C.","53.46","0","2311","0","0","0","0","2454","29.84","77.08","0","8590","0","0"
"1990","1-pers.-HH","138.41","0","1038","0","0","0","0","4908","67.03","209.79","0","24542","0","0"
"1990","Couple + C. GT 16 ","84.11","0","2064","0","0","0","0","3068","58.83","109.39","0","9203","0","0"
"1990","Couple + C. LE 16","32.47","0","2090","0","0","0","0","924","19.2","45.74","0","5277","0","0"
"1990","Couple + C. LE and GT 16","23.61","0","895","0","0","0","0","368","-16.95","64.17","0","6258","0","0"
"1990","Single parent","650.86","0","464","0","0","0","2147","12271","438.9","862.82","0","25309","0","0"
"1991","(Married) couple without C.","45.82","0","2327","0","0","0","0","511","22.79","68.85","0","12271","0","0"
"1991","1-pers.-HH","118.26","0","1044","0","0","0","0","4295","64.05","172.47","0","18407","0","0"
"1991","Couple + C. GT 16 ","117.17","0","1982","0","0","0","0","3681","88.92","145.42","0","18407","0","0"
"1991","Couple + C. LE 16","41.2","0","2094","0","0","0","0","1718","27.48","54.92","0","4602","0","0"
"1991","Couple + C. LE and GT 16","19.6","0","893","0","0","0","0","0","6.14","33.06","0","3068","0","0"
"1991","Single parent","781.53","0","484","0","0","0","2505","11964","534.02","1029.04","0","33745","0","0"
"1992","(Married) couple without C.","41.92","0","3285","0","0","0","0","1443","26.66","57.18","0","7363","0","0"
"1992","1-pers.-HH","124.27","0","1351","0","0","0","0","4908","64.01","184.53","0","30678","0","0"
"1992","Couple + C. GT 16 ","59.87","0","2739","0","0","0","0","2374","44.92","74.82","0","5522","0","0"
"1992","Couple + C. LE 16","30.46","0","3298","0","0","0","0","1374","20.14","40.78","0","4908","0","0"
"1992","Couple + C. LE and GT 16","61.42","0","1163","0","0","0","0","1411","37.15","85.69","0","7369","0","0"
"1992","Single parent","457.54","0","642","0","0","0","1150","8774","319.77","595.31","0","31291","0","0"
"1993","(Married) couple without C.","56.44","0","3336","0","0","0","0","1327","33.47","79.41","0","20861","0","0"
"1993","1-pers.-HH","140.64","0","1418","0","0","0","0","6136","96.48","184.8","0","9817","0","0"
"1993","Couple + C. GT 16 ","52.52","0","2596","0","0","0","0","2454","33.7","71.34","0","7504","0","0"
"1993","Couple + C. LE 16","46.78","0","3122","0","0","0","0","1841","32.21","61.35","0","7363","0","0"
"1993","Couple + C. LE and GT 16","12.6","0","1191","0","0","0","0","562","4.91","20.29","0","3068","0","0"
"1993","Single parent","612.11","0","608","0","0","0","1841","12271","445.34","778.88","0","30678","0","0"
"1994","(Married) couple without C.","42.17","0","3405","0","0","0","0","0","22.41","61.93","0","12271","0","0"
"1994","1-pers.-HH","150.48","0","1415","0","0","0","0","5829","101.64","199.32","0","18407","0","0"
"1994","Couple + C. GT 16 ","87.46","0","2466","0","0","0","0","3068","43.85","131.07","0","29450","0","0"
"1994","Couple + C. LE 16","41.17","0","3027","0","0","0","0","1841","30.75","51.59","0","5056","0","0"
