"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","374.77","0","488","0","0","0","0","6749","239.48","510.06","0","16566","0","0"
"1984","college entrance qualification","Male","304.69","0","807","0","0","0","0","8590","207.35","402.03","0","12885","0","0"
"1984","lower secondary degree","Female","73.73","0","3278","0","0","0","0","2761","49.23","98.23","0","18407","0","0"
"1984","lower secondary degree","Male","32.51","0","2849","0","0","0","0","920","13.99","51.03","0","18407","0","0"
"1984","no degree/no degree yet","Female","125.74","0","713","0","0","0","0","3681","82.4","169.08","0","8896","0","0"
"1984","no degree/no degree yet","Male","95.28","0","591","0","0","0","0","2454","64.48","126.08","0","4295","0","0"
"1984","Other degree","Female","75.61","0","580","0","0","0","0","2086","39.75","111.47","0","6136","0","0"
"1984","Other degree","Male","36.55","0","873","0","0","0","0","511","9.85","63.25","0","7363","0","0"
"1984","secondary school degree","Female","99.6","0","1125","0","0","0","0","3579","64.12","135.08","0","7976","0","0"
"1984","secondary school degree","Male","89.53","0","835","0","0","0","0","2368","15.36","163.7","0","29450","0","0"
"1985","college entrance qualification","Female","268.72","0","466","0","0","0","0","6136","158.13","379.31","0","13498","0","0"
"1985","college entrance qualification","Male","217.45","0","767","0","0","0","0","4908","138.48","296.42","0","11719","0","0"
"1985","lower secondary degree","Female","99.38","0","2925","0","0","0","0","2454","53.87","144.89","0","61355","0","0"
"1985","lower secondary degree","Male","29.53","0","2566","0","0","0","0","614","14.91","44.15","0","9203","0","0"
"1985","no degree/no degree yet","Female","15.2","0","587","0","0","0","0","581","-3.9","34.3","0","4602","0","0"
"1985","no degree/no degree yet","Male","185.97","0","515","0","0","0","0","7593","124.59","247.35","0","7976","0","0"
"1985","Other degree","Female","57.79","0","483","0","0","0","0","1841","20.51","95.07","0","6136","0","0"
"1985","Other degree","Male","51.45","0","746","0","0","0","0","1595","11.57","91.33","0","11719","0","0"
"1985","secondary school degree","Female","117.3","0","1086","0","0","0","0","3068","60.25","174.35","0","24542","0","0"
"1985","secondary school degree","Male","79.98","0","797","0","0","0","0","2121","21.22","138.74","0","22306","0","0"
"1986","college entrance qualification","Female","233.26","0","487","0","0","0","0","5215","114.37","352.15","0","14725","0","0"
"1986","college entrance qualification","Male","244.43","0","771","0","0","0","0","7363","127.52","361.34","0","25769","0","0"
"1986","lower secondary degree","Female","82.23","0","2743","0","0","0","0","3068","59.79","104.67","0","9817","0","0"
"1986","lower secondary degree","Male","39.03","0","2445","0","0","0","0","1304","21.52","56.54","0","9817","0","0"
"1986","no degree/no degree yet","Female","34.08","0","547","0","0","0","0","1227","14.14","54.02","0","3835","0","0"
"1986","no degree/no degree yet","Male","95.94","0","490","0","0","0","0","3835","61.12","130.76","0","4446","0","0"
"1986","Other degree","Female","48.64","0","459","0","0","0","0","1227","-3.07","100.35","0","7669","0","0"
"1986","Other degree","Male","169.34","0","712","0","0","0","0","6136","119.72","218.96","0","12271","0","0"
"1986","secondary school degree","Female","108.4","0","1060","0","0","0","0","3681","63.44","153.36","0","10737","0","0"
"1986","secondary school degree","Male","44.53","0","782","0","0","0","0","399","5.59","83.47","0","7976","0","0"
