"year","age_gr","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1984","16-34 y.","West Germany","200.21","0","4608","0","0","0","0","4908","169.52","230.9","0","29450","0","0"
"1984","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1984","35-65 y.","West Germany","53.11","0","6343","0","0","0","0","1841","39.53","66.69","0","18407","0","0"
"1984","66 and older","East Germany","","","","","","","","","","","","","",""
"1984","66 and older","West Germany","38.74","0","1280","0","0","0","0","2086","20.28","57.2","0","4908","0","0"
"1985","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1985","16-34 y.","West Germany","152.08","0","4183","0","0","0","0","4879","127.34","176.82","0","11719","0","0"
"1985","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1985","35-65 y.","West Germany","52.33","0","5786","0","0","0","0","1841","38.61","66.05","0","22306","0","0"
"1985","66 and older","East Germany","","","","","","","","","","","","","",""
"1985","66 and older","West Germany","123.21","0","1118","0","0","0","0","1023","6.3","240.12","0","61355","0","0"
"1986","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1986","16-34 y.","West Germany","163.57","0","4098","0","0","0","0","4908","132.76","194.38","0","25769","0","0"
"1986","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1986","35-65 y.","West Germany","62.16","0","5498","0","0","0","0","2761","48.27","76.05","0","14725","0","0"
"1986","66 and older","East Germany","","","","","","","","","","","","","",""
"1986","66 and older","West Germany","52.56","0","1047","0","0","0","0","1917","19.1","86.02","0","8590","0","0"
"1987","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1987","16-34 y.","West Germany","175.28","0","4044","0","0","0","0","5277","145.82","204.74","0","20615","0","0"
"1987","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1987","35-65 y.","West Germany","67.82","0","5384","0","0","0","0","2454","50.66","84.98","0","18407","0","0"
"1987","66 and older","East Germany","","","","","","","","","","","","","",""
"1987","66 and older","West Germany","23.93","0","1085","0","0","0","0","726","7.43","40.43","0","4602","0","0"
"1988","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1988","16-34 y.","West Germany","173.1","0","3854","0","0","0","0","5023","144.88","201.32","0","22824","0","0"
"1988","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1988","35-65 y.","West Germany","63.56","0","5113","0","0","0","0","2147","47.21","79.91","0","22824","0","0"
"1988","66 and older","East Germany","","","","","","","","","","","","","",""
"1988","66 and older","West Germany","93.82","0","1055","0","0","0","0","2442","37.52","150.12","0","21364","0","0"
"1989","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1989","16-34 y.","West Germany","165.46","0","3773","0","0","0","0","4908","138.17","192.75","0","30678","0","0"
"1989","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1989","35-65 y.","West Germany","76.18","0","4907","0","0","0","0","3362","59.06","93.3","0","18407","0","0"
"1989","66 and older","East Germany","","","","","","","","","","","","","",""
"1989","66 and older","West Germany","68.55","0","1029","0","0","0","0","920","-18.02","155.12","0","30678","0","0"
"1990","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1990","16-34 y.","West Germany","232.28","0","3658","0","0","0","0","5890","198.95","265.61","0","25309","0","0"
"1990","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1990","35-65 y.","West Germany","91.76","0","4798","0","0","0","0","3068","70.13","113.39","0","24542","0","0"
"1990","66 and older","East Germany","","","","","","","","","","","","","",""
"1990","66 and older","West Germany","11.57","0","1061","0","0","0","0","0","-0.52","23.66","0","3068","0","0"
"1991","16-34 y.","East Germany","","","","","","","","","","","","","",""
"1991","16-34 y.","West Germany","217.46","0","3623","0","0","0","0","5062","184.49","250.43","0","20247","0","0"
"1991","35-65 y.","East Germany","","","","","","","","","","","","","",""
"1991","35-65 y.","West Germany","106.98","0","4767","0","0","0","0","3620","81.11","132.85","0","33745","0","0"
"1991","66 and older","East Germany","","","","","","","","","","","","","",""
"1991","66 and older","West Germany","50.73","0","1076","0","0","0","0","0","12.68","88.78","0","18407","0","0"
"1992","16-34 y.","East Germany","36.9","0","1398","0","0","0","0","1233","22.64","51.16","0","4049","0","0"
"1992","16-34 y.","West Germany","192.35","0","3602","0","0","0","0","6136","162.65","222.05","0","14234","0","0"
"1992","35-65 y.","East Germany","9.38","0","2195","0","0","0","0","0","2.83","15.93","0","3497","0","0"
"1992","35-65 y.","West Germany","73.2","0","4716","0","0","0","0","2372","52.57","93.83","0","31291","0","0"
"1992","66 and older","East Germany","0","0","400","0","0","0","0","0","0","0","0","0","0","0"
"1992","66 and older","West Germany","69.06","0","1080","0","0","0","0","0","10.6","127.52","0","30678","0","0"
"1993","16-34 y.","East Germany","55.16","0","1330","0","0","0","0","1841","36.42","73.9","0","5862","0","0"
"1993","16-34 y.","West Germany","218.1","0","3590","0","0","0","0","6749","184.78","251.42","0","13498","0","0"
"1993","35-65 y.","East Germany","42.67","0","2116","0","0","0","0","0","21.94","63.4","0","20861","0","0"
