"year","e11102","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","70.36","0","7568","0","0","0","0","2368","55.6","85.12","0","29450","0","0"
"1984","Not Employed","136.08","0","4663","0","0","0","0","4295","109.3","162.86","0","18407","0","0"
"1985","Employed","69.47","0","6854","0","0","0","0","2454","56.24","82.7","0","22306","0","0"
"1985","Not Employed","134.76","0","4233","0","0","0","0","3804","96.76","172.76","0","61355","0","0"
"1986","Employed","64.98","0","6698","0","0","0","0","2876","51.67","78.29","0","12271","0","0"
"1986","Not Employed","133.43","0","3945","0","0","0","0","4908","102.3","164.56","0","25769","0","0"
"1987","Employed","69.94","0","6714","0","0","0","0","2454","55.53","84.35","0","20615","0","0"
"1987","Not Employed","130.81","0","3799","0","0","0","0","4908","99.96","161.66","0","18407","0","0"
"1988","Employed","75.62","0","6450","0","0","0","0","3068","60.51","90.73","0","22824","0","0"
"1988","Not Employed","147.23","0","3572","0","0","0","0","4908","115.49","178.97","0","21364","0","0"
"1989","Employed","81.18","0","6270","0","0","0","0","2945","62.84","99.52","0","30678","0","0"
"1989","Not Employed","137.1","0","3439","0","0","0","0","5706","104.79","169.41","0","30678","0","0"
"1990","Employed","116.94","0","6172","0","0","0","0","3534","96.85","137.03","0","25309","0","0"
"1990","Not Employed","132.72","0","3345","0","0","0","0","5215","102.11","163.33","0","13498","0","0"
"1991","Employed","123.05","0","6197","0","0","0","0","3681","101.64","144.46","0","33745","0","0"
"1991","Not Employed","144.95","0","3269","0","0","0","0","4908","109.28","180.62","0","20247","0","0"
"1992","Employed","68.02","0","9115","0","0","0","0","2454","55.81","80.23","0","31291","0","0"
"1992","Not Employed","128.24","0","4276","0","0","0","0","4908","101.35","155.13","0","30678","0","0"
"1993","Employed","99.78","0","8733","0","0","0","0","3068","84.6","114.96","0","30678","0","0"
"1993","Not Employed","115.93","0","4445","0","0","0","0","5890","91.6","140.26","0","13498","0","0"
"1994","Employed","114.65","0","8355","0","0","0","0","3344","94.32","134.98","0","29450","0","0"
"1994","Not Employed","140.16","0","4589","0","0","0","0","5522","109.67","170.65","0","22088","0","0"
"1995","Employed","160.07","0","8532","0","0","0","0","5522","139","181.14","0","22778","0","0"
"1995","Not Employed","139.96","0","4838","0","0","0","0","5624","107.59","172.33","0","27303","0","0"
"1996","Employed","132.31","0","8454","0","0","0","0","4295","110.85","153.77","0","47949","0","0"
"1996","Not Employed","150.2","0","4671","0","0","0","0","5246","115.65","184.75","0","47949","0","0"
"1997","Employed","146.22","0","8163","0","0","0","0","5767","127.66","164.78","0","22701","0","0"
"1997","Not Employed","165.74","0","4752","0","0","0","0","6136","131.14","200.34","0","24900","0","0"
"1998","Employed","110.57","0","8888","0","0","0","0","3575","93.49","127.65","0","21474","0","0"
"1998","Not Employed","141.25","0","5439","0","0","0","0","5522","112.41","170.09","0","21474","0","0"
"1999","Employed","117.84","0","8800","0","0","0","0","3804","99.83","135.85","0","22701","0","0"
"1999","Not Employed","172.28","0","4968","0","0","0","0","5215","137.14","207.42","0","22701","0","0"
"2000","Employed","138.5","0","15195","0","0","0","0","4724","121.28","155.72","0","34768","0","0"
"2000","Not Employed","185.95","0","9069","0","0","0","0","6136","155.39","216.51","0","38040","0","0"
"2001","Employed","193.07","0","13924","0","0","0","0","6136","173.54","212.6","0","32150","0","0"
"2001","Not Employed","146.78","0","8139","0","0","0","0","6136","124.41","169.15","0","22088","0","0"
"2002","Employed","157.3","0","14848","0","0","0","0","5000","141.3","173.3","0","30000","0","0"
"2002","Not Employed","150.34","0","8309","0","0","0","0","5600","126.22","174.46","0","34800","0","0"
"2003","Employed","171.1","0","14078","0","0","0","0","5400","151.01","191.19","0","36000","0","0"
"2003","Not Employed","148.58","0","8219","0","0","0","0","4800","122.72","174.44","0","30000","0","0"
"2004","Employed","162.67","0","13511","0","0","0","0","5000","143.85","181.49","0","28800","0","0"
"2004","Not Employed","144.4","0","8222","0","0","0","0","6000","120.53","168.27","0","30000","0","0"
