"ple0008","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Satisfactory","1993","35-65 y.","Not Employed","","","","","3"
"Satisfactory","1993","35-65 y.","Employed","","","","","3"
"Satisfactory","1993","66 and older","Employed","","","","","3"
"Satisfactory","1993","66 and older","Not Employed","","","","","3"
"Very good","1993","16-34 y.","Not Employed","","","","","1"
"Very good","1993","16-34 y.","Employed","","","","","1"
"Very good","1993","35-65 y.","Not Employed","","","","","1"
"Very good","1993","35-65 y.","Employed","","","","","1"
"Very good","1993","66 and older","Not Employed","","","","","1"
"Very good","1993","66 and older","Employed","","","","","1"
"Good","1994","16-34 y.","Not Employed","638","0.526199940618819","0.49820462031001","0.554195260927628","2"
"Good","1994","16-34 y.","Employed","1848","0.509929642377096","0.493577102637612","0.52628218211658","2"
"Good","1994","35-65 y.","Not Employed","513","0.266660654909426","0.246660550589622","0.28666075922923","2"
"Good","1994","35-65 y.","Employed","1952","0.408550753056663","0.394518253047278","0.422583253066047","2"
"Good","1994","66 and older","Employed","13","","","","2"
"Good","1994","66 and older","Not Employed","271","0.171131882510372","0.151911578082026","0.190352186938717","2"
"Less good","1994","16-34 y.","Not Employed","79","0.0647921448693806","0.0509905987962841","0.0785936909424771","4"
"Less good","1994","16-34 y.","Employed","233","0.0720742859890512","0.0636147285033264","0.0805338434747761","4"
"Less good","1994","35-65 y.","Not Employed","423","0.22275375596469","0.203934947118672","0.241572564810708","4"
"Less good","1994","35-65 y.","Employed","646","0.137804592915555","0.127964753730809","0.147644432100301","4"
"Less good","1994","66 and older","Not Employed","379","0.269732276951895","0.247082726163966","0.292381827739825","4"
"Less good","1994","66 and older","Employed","8","","","","4"
"Poor","1994","16-34 y.","Not Employed","18","","","","5"
"Poor","1994","16-34 y.","Employed","28","","","","5"
"Poor","1994","35-65 y.","Not Employed","141","0.0770546013400718","0.0649934826716296","0.0891157200085141","5"
"Poor","1994","35-65 y.","Employed","109","0.0238242565072935","0.0194708724144014","0.0281776406001856","5"
"Poor","1994","66 and older","Not Employed","180","0.131795300854061","0.114532426490065","0.149058175218056","5"
"Poor","1994","66 and older","Employed","2","","","","5"
"Satisfactory","1994","16-34 y.","Not Employed","214","0.185574696236719","0.163777657475847","0.207371734997591","3"
"Satisfactory","1994","16-34 y.","Employed","792","0.22873215699535","0.214992778375255","0.242471535615445","3"
"Satisfactory","1994","35-65 y.","Employed","1706","0.368163537790813","0.35439537375566","0.381931701825967","3"
"Satisfactory","1994","35-65 y.","Not Employed","743","0.404167589054268","0.381973204807044","0.426361973301492","3"
"Satisfactory","1994","66 and older","Not Employed","624","0.412099294754203","0.386980140835435","0.437218448672971","3"
"Satisfactory","1994","66 and older","Employed","14","","","","3"
"Very good","1994","16-34 y.","Not Employed","273","0.210969302732102","0.188093882989474","0.233844722474729","1"
"Very good","1994","16-34 y.","Employed","689","0.181967412618117","0.169346726114668","0.194588099121566","1"
"Very good","1994","35-65 y.","Not Employed","58","0.0293633987315444","0.0217279987905045","0.0369987986725843","1"
"Very good","1994","35-65 y.","Employed","301","0.0616568597296752","0.0547905270029531","0.0685231924563973","1"
"Very good","1994","66 and older","Not Employed","21","","","","1"
"Very good","1994","66 and older","Employed","2","","","","1"
"Good","1995","16-34 y.","Employed","1923","0.544617146584724","0.528319819009671","0.560914474159777","2"
"Good","1995","16-34 y.","Not Employed","692","0.504247056569949","0.47766474774098","0.530829365398919","2"
"Good","1995","35-65 y.","Employed","2070","0.421345900440987","0.407493578043954","0.43519822283802","2"
"Good","1995","35-65 y.","Not Employed","506","0.259086466299118","0.23966505266532","0.278507879932916","2"
"Good","1995","66 and older","Not Employed","281","0.177412605658294","0.158112348162117","0.196712863154472","2"
"Good","1995","66 and older","Employed","11","","","","2"
"Less good","1995","16-34 y.","Not Employed","72","0.0518126957583822","0.0400284029497127","0.0635969885670516","4"
"Less good","1995","16-34 y.","Employed","223","0.0652642408134091","0.0571813916088667","0.0733470900179516","4"
"Less good","1995","35-65 y.","Employed","640","0.130349631902758","0.120904219291426","0.13979504451409","4"
"Less good","1995","35-65 y.","Not Employed","463","0.232418072351486","0.213695219327865","0.251140925375107","4"
"Less good","1995","66 and older","Not Employed","398","0.273587879065816","0.251065212444072","0.29611054568756","4"
"Less good","1995","66 and older","Employed","7","","","","4"
"Poor","1995","16-34 y.","Not Employed","19","","","","5"
"Poor","1995","16-34 y.","Employed","30","0.00751119633556646","0.00468566734349253","0.0103367253276404","5"
"Poor","1995","35-65 y.","Not Employed","144","0.0725188792462866","0.0610227194717251","0.0840150390208481","5"
"Poor","1995","35-65 y.","Employed","111","0.0214055131702515","0.0173452153353952","0.0254658110051079","5"
"Poor","1995","66 and older","Not Employed","180","0.126115893161676","0.109343629863749","0.142888156459602","5"
"Poor","1995","66 and older","Employed","1","","","","5"
"Satisfactory","1995","16-34 y.","Employed","785","0.221873753204675","0.208276211485241","0.235471294924108","3"
"Satisfactory","1995","16-34 y.","Not Employed","285","0.222751860487012","0.200629631761004","0.24487408921302","3"
"Satisfactory","1995","35-65 y.","Not Employed","783","0.407922185401129","0.386137426035786","0.429706944766471","3"
"Satisfactory","1995","35-65 y.","Employed","1760","0.369697787881193","0.356155515994519","0.383240059767867","3"
"Satisfactory","1995","66 and older","Not Employed","611","0.39631867188546","0.371606780888302","0.421030562882618","3"
"Satisfactory","1995","66 and older","Employed","22","","","","3"
"Very good","1995","16-34 y.","Not Employed","291","0.20728824625219","0.185736456081159","0.22884003642322","1"
"Very good","1995","16-34 y.","Employed","626","0.160733663061626","0.14871418177236","0.172753144350891","1"
"Very good","1995","35-65 y.","Not Employed","59","0.0280543967019808","0.020734648244425","0.0353741451595365","1"
"Very good","1995","35-65 y.","Employed","300","0.0572011666048104","0.0506862981879726","0.0637160350216481","1"
"Very good","1995","66 and older","Not Employed","35","0.0265649502287542","0.0184406150186167","0.0346892854388917","1"
"Very good","1995","66 and older","Employed","1","","","","1"
"Good","1996","16-34 y.","Not Employed","658","0.512243702906579","0.484860587118137","0.539626818695021","2"
"Good","1996","16-34 y.","Employed","1866","0.548686540479227","0.532184027063395","0.565189053895059","2"
"Good","1996","35-65 y.","Not Employed","435","0.236707806671173","0.217375047538407","0.25604056580394","2"
"Good","1996","35-65 y.","Employed","2033","0.409741234547472","0.395963044624742","0.423519424470201","2"
"Good","1996","66 and older","Not Employed","256","0.160372305083351","0.141937063711555","0.178807546455146","2"
"Good","1996","66 and older","Employed","12","","","","2"
"Less good","1996","16-34 y.","Not Employed","75","0.0710839663221203","0.0570067377605016","0.085161194883739","4"
"Less good","1996","16-34 y.","Employed","203","0.0570258686516762","0.0493357216379369","0.0647160156654154","4"
"Less good","1996","35-65 y.","Not Employed","450","0.240175316756064","0.220745754145465","0.259604879366663","4"
"Less good","1996","35-65 y.","Employed","585","0.118391414220048","0.109340048389407","0.12744278005069","4"
"Less good","1996","66 and older","Employed","7","","","","4"
"Less good","1996","66 and older","Not Employed","389","0.265233223999335","0.24305486126424","0.287411586734431","4"
"Poor","1996","16-34 y.","Not Employed","11","","","","5"
"Poor","1996","16-34 y.","Employed","32","0.00741317383802084","0.00456848254281045","0.0102578651332312","5"
"Poor","1996","35-65 y.","Not Employed","139","0.0758016548244383","0.0637633849304906","0.087839924718386","5"
"Poor","1996","35-65 y.","Employed","109","0.0235818668738352","0.0193305535071039","0.0278331802405666","5"
"Poor","1996","66 and older","Not Employed","171","0.117858778200441","0.101659681777128","0.134057874623754","5"
"Poor","1996","66 and older","Employed","3","","","","5"
"Satisfactory","1996","16-34 y.","Employed","780","0.229101126982286","0.215164389603239","0.243037864361334","3"
"Satisfactory","1996","16-34 y.","Not Employed","271","0.203608085339595","0.181548160049367","0.225668010629823","3"
"Satisfactory","1996","35-65 y.","Not Employed","767","0.414064846628089","0.391662108775246","0.436467584480932","3"
"Satisfactory","1996","35-65 y.","Employed","1851","0.380707927446946","0.367104140272341","0.394311714621552","3"
"Satisfactory","1996","66 and older","Not Employed","675","0.435828918233753","0.410917170516164","0.460740665951341","3"
"Satisfactory","1996","66 and older","Employed","27","","","","3"
"Very good","1996","16-34 y.","Not Employed","265","0.205489003741259","0.1833536046936","0.227624402788919","1"
"Very good","1996","16-34 y.","Employed","612","0.15777329004879","0.145684577681017","0.169862002416563","1"
"Very good","1996","35-65 y.","Not Employed","66","0.0332503751202351","0.0250958735651284","0.0414048766753419","1"
"Very good","1996","35-65 y.","Employed","316","0.0675775569116988","0.0605448306880163","0.0746102831353814","1"
"Very good","1996","66 and older","Not Employed","31","0.0207067744831202","0.0135527014938749","0.0278608474723655","1"
"Very good","1996","66 and older","Employed","2","","","","1"
"Good","1997","16-34 y.","Not Employed","720","0.518700664944055","0.491725977631362","0.545675352256747","2"
"Good","1997","16-34 y.","Employed","1886","0.562892747616759","0.545999631793797","0.579785863439721","2"
"Good","1997","35-65 y.","Not Employed","481","0.251614463141315","0.23195708181812","0.27127184446451","2"
"Good","1997","66 and older","Not Employed","245","0.143768964001453","0.126319165449291","0.161218762553614","2"
"Good","1997","35-65 y.","Employed","2107","0.423871746196174","0.409872869161788","0.43787062323056","2"
"Good","1997","66 and older","Employed","17","","","","2"
"Less good","1997","16-34 y.","Not Employed","72","0.0515699175500317","0.0396302766592489","0.0635095584408145","4"
"Less good","1997","16-34 y.","Employed","140","0.0418327541963049","0.0350143645383345","0.0486511438542753","4"
"Less good","1997","35-65 y.","Not Employed","426","0.225928823269086","0.206984834080612","0.24487281245756","4"
"Less good","1997","35-65 y.","Employed","574","0.126473856646718","0.117058111134662","0.135889602158774","4"
"Less good","1997","66 and older","Not Employed","391","0.260369025046367","0.238543506694041","0.282194543398693","4"
"Less good","1997","66 and older","Employed","10","","","","4"
"Poor","1997","16-34 y.","Not Employed","20","","","","5"
"Poor","1997","16-34 y.","Employed","29","","","","5"
"Poor","1997","35-65 y.","Not Employed","147","0.0769270853537943","0.0648558195848857","0.0889983511227028","5"
"Poor","1997","35-65 y.","Employed","101","0.0207979858527758","0.0167553635692391","0.0248406081363126","5"
"Poor","1997","66 and older","Not Employed","160","0.112741023668645","0.097011029886643","0.128471017450647","5"
"Poor","1997","66 and older","Employed","3","","","","5"
"Satisfactory","1997","16-34 y.","Not Employed","242","0.197552100413907","0.176056992292736","0.219047208535079","3"
"Satisfactory","1997","16-34 y.","Employed","703","0.219150762281671","0.205062480964659","0.233239043598682","3"
"Satisfactory","1997","35-65 y.","Not Employed","768","0.418951203625285","0.39660091205943","0.441301495191139","3"
"Satisfactory","1997","35-65 y.","Employed","1722","0.365354001082571","0.351713224859762","0.37899477730538","3"
"Satisfactory","1997","66 and older","Not Employed","730","0.4622020968601","0.437405740387237","0.486998453332963","3"
"Satisfactory","1997","66 and older","Employed","23","","","","3"
"Very good","1997","16-34 y.","Not Employed","264","0.216119146590225","0.193898226568823","0.238340066611628","1"
"Very good","1997","16-34 y.","Employed","554","0.170056046055283","0.157261545181779","0.182850546928787","1"
"Very good","1997","35-65 y.","Not Employed","50","0.0265784246105205","0.0192920705555219","0.033864778665519","1"
"Very good","1997","35-65 y.","Employed","283","0.0635024102217613","0.0565942116298801","0.0704106088136425","1"
"Very good","1997","66 and older","Not Employed","27","","","","1"
"Very good","1997","66 and older","Employed","1","","","","1"
"Good","1998","16-34 y.","Not Employed","727","0.497440890692664","0.471222006590947","0.52365977479438","2"
"Good","1998","16-34 y.","Employed","2009","0.564454326891009","0.5479806810854","0.580927972696618","2"
"Good","1998","35-65 y.","Not Employed","608","0.281701932398326","0.262883731924674","0.300520132871977","2"
"Good","1998","35-65 y.","Employed","2436","0.447769152845384","0.434428198238351","0.461110107452417","2"
"Good","1998","66 and older","Not Employed","319","0.169729866999865","0.152521136293151","0.186938597706579","2"
"Good","1998","66 and older","Employed","19","","","","2"
"Less good","1998","16-34 y.","Not Employed","85","0.0519457024255305","0.0403086951662323","0.0635827096848286","4"
"Less good","1998","35-65 y.","Not Employed","478","0.220014375890031","0.202684332211693","0.237344419568369","4"
"Less good","1998","16-34 y.","Employed","151","0.0428468778342065","0.0361185248128562","0.0495752308555569","4"
"Less good","1998","35-65 y.","Employed","577","0.112614676496886","0.104133558467116","0.121095794526655","4"
"Less good","1998","66 and older","Not Employed","450","0.254562457533715","0.234593159280131","0.274531755787299","4"
"Less good","1998","66 and older","Employed","10","","","","4"
"Poor","1998","16-34 y.","Not Employed","13","","","","5"
"Poor","1998","16-34 y.","Employed","26","","","","5"
"Poor","1998","35-65 y.","Not Employed","177","0.0741996977233875","0.0632351541984289","0.085164241248346","5"
"Poor","1998","35-65 y.","Employed","94","0.0206623339645826","0.01684592060856","0.0244787473206052","5"
"Poor","1998","66 and older","Not Employed","211","0.120570596619165","0.105643299018704","0.135497894219626","5"
"Poor","1998","66 and older","Employed","4","","","","5"
"Satisfactory","1998","16-34 y.","Employed","672","0.204880018723585","0.191470147561465","0.218289889885705","3"
"Satisfactory","1998","16-34 y.","Not Employed","246","0.189014945888748","0.168484216136398","0.209545675641097","3"
"Satisfactory","1998","35-65 y.","Not Employed","857","0.390934736631277","0.37052135874814","0.411348114514414","3"
"Satisfactory","1998","35-65 y.","Employed","1824","0.333435425541937","0.320787291090386","0.346083559993488","3"
"Satisfactory","1998","66 and older","Not Employed","801","0.42770315407722","0.40502321424913","0.45038309390531","3"
"Satisfactory","1998","66 and older","Employed","21","","","","3"
"Very good","1998","16-34 y.","Not Employed","326","0.253295038466813","0.230489635636122","0.276100441297504","1"
"Very good","1998","16-34 y.","Employed","622","0.180541433250011","0.167762034782425","0.193320831717596","1"
"Very good","1998","35-65 y.","Not Employed","75","0.033149257356979","0.0256598500861742","0.0406386646277838","1"
"Very good","1998","35-65 y.","Employed","406","0.0855184111512106","0.0780157249154946","0.0930210973869265","1"
"Very good","1998","66 and older","Not Employed","47","0.0274339247700346","0.0199459646060327","0.0349218849340366","1"
"Very good","1998","66 and older","Employed","4","","","","1"
"Good","1999","16-34 y.","Not Employed","600","0.486946714276875","0.458713728843287","0.515179699710464","2"
"Good","1999","16-34 y.","Employed","1923","0.552362423192806","0.535667915018603","0.569056931367009","2"
"Good","1999","35-65 y.","Not Employed","533","0.270836231173048","0.251340759636835","0.29033170270926","2"
"Good","1999","35-65 y.","Employed","2339","0.436458779630204","0.423110609340923","0.449806949919484","2"
"Good","1999","66 and older","Not Employed","300","0.170393221786661","0.152792947494096","0.187993496079226","2"
"Good","1999","66 and older","Employed","21","","","","2"
"Less good","1999","16-34 y.","Not Employed","67","0.0525605375984138","0.0399556063337662","0.0651654688630614","4"
"Less good","1999","16-34 y.","Employed","161","0.0458098882832481","0.0387905629747015","0.0528292135917948","4"
"Less good","1999","35-65 y.","Not Employed","453","0.223097880103092","0.204833762387986","0.241361997818198","4"
"Less good","1999","35-65 y.","Employed","604","0.123768982888739","0.1149055390003","0.132632426777179","4"
"Less good","1999","66 and older","Employed","14","","","","4"
"Less good","1999","66 and older","Not Employed","434","0.261342649775444","0.240775041611293","0.281910257939596","4"
"Poor","1999","16-34 y.","Employed","23","","","","5"
"Poor","1999","16-34 y.","Not Employed","14","","","","5"
"Poor","1999","35-65 y.","Not Employed","154","0.0704102847457991","0.0591867016072351","0.0816338678843631","5"
"Poor","1999","35-65 y.","Employed","98","0.0191350956358672","0.0154478064996286","0.0228223847721057","5"
"Poor","1999","66 and older","Not Employed","211","0.12930139532503","0.113594416329735","0.145008374320326","5"
"Poor","1999","66 and older","Employed","4","","","","5"
"Satisfactory","1999","16-34 y.","Employed","711","0.211247112868054","0.197542582107543","0.224951643628565","3"
"Satisfactory","1999","16-34 y.","Not Employed","266","0.222346119295909","0.198858294628582","0.245833943963236","3"
"Satisfactory","1999","35-65 y.","Not Employed","771","0.38533719798537","0.363986761614893","0.406687634355847","3"
"Satisfactory","1999","35-65 y.","Employed","1924","0.354202404525193","0.341329953687828","0.367074855362558","3"
"Satisfactory","1999","66 and older","Not Employed","774","0.41891769624347","0.395821507972679","0.442013884514262","3"
"Satisfactory","1999","66 and older","Employed","32","0.46150473999967","0.347922283655094","0.575087196344246","3"
"Very good","1999","16-34 y.","Not Employed","257","0.229672567299406","0.205913625585094","0.253431509013718","1"
"Very good","1999","16-34 y.","Employed","590","0.182005467165935","0.169051114519512","0.194959819812357","1"
"Very good","1999","35-65 y.","Not Employed","85","0.0503184059926915","0.0407283692643254","0.0599084427210576","1"
"Very good","1999","35-65 y.","Employed","338","0.0664347373199968","0.0597319223596618","0.0731375522803318","1"
"Very good","1999","66 and older","Not Employed","34","0.0200450368693935","0.0134841338072079","0.0266059399315792","1"
"Very good","1999","66 and older","Employed","3","","","","1"
"Good","2000","16-34 y.","Employed","2859","0.511477012953998","0.498018201988585","0.524935823919411","2"
"Good","2000","16-34 y.","Not Employed","910","0.496260884118427","0.473328164320256","0.519193603916599","2"
"Good","2000","35-65 y.","Not Employed","1095","0.296451797852076","0.281803576054761","0.311100019649391","2"
"Good","2000","35-65 y.","Employed","4282","0.429902183363866","0.420064432403655","0.439739934324077","2"
"Good","2000","66 and older","Not Employed","613","0.168487591905525","0.15607486710237","0.18090031670868","2"
"Good","2000","66 and older","Employed","42","0.287951137272555","0.213735679615384","0.362166594929726","2"
"Less good","2000","16-34 y.","Not Employed","102","0.0513742670744888","0.0412487321798727","0.061499801969105","4"
"Less good","2000","16-34 y.","Employed","265","0.0519794499121176","0.0460025518809514","0.0579563479432838","4"
"Less good","2000","35-65 y.","Not Employed","772","0.196603099761253","0.183855712182698","0.209350487339807","4"
"Less good","2000","35-65 y.","Employed","1004","0.107219663112984","0.101071493537168","0.113367832688799","4"
"Less good","2000","66 and older","Not Employed","854","0.248309763162455","0.233982436898533","0.262637089426377","4"
"Less good","2000","66 and older","Employed","21","","","","4"
"Poor","2000","16-34 y.","Not Employed","18","","","","5"
"Poor","2000","16-34 y.","Employed","34","0.00611324053206599","0.00401451654763282","0.00821196451649916","5"
"Poor","2000","35-65 y.","Not Employed","279","0.0773220577551939","0.0687548814371257","0.085889234073262","5"
"Poor","2000","35-65 y.","Employed","165","0.0190877882039449","0.0163686631314578","0.021806913276432","5"
"Poor","2000","66 and older","Not Employed","356","0.104430640488101","0.0942889025962264","0.114572378379976","5"
"Poor","2000","66 and older","Employed","9","","","","5"
"Satisfactory","2000","16-34 y.","Not Employed","318","0.176286004885898","0.158807879740062","0.193764130031734","3"
"Satisfactory","2000","16-34 y.","Employed","1042","0.201057733230486","0.190266546169377","0.211848920291595","3"
"Satisfactory","2000","35-65 y.","Not Employed","1423","0.384853387235994","0.369247160606306","0.400459613865682","3"
"Satisfactory","2000","35-65 y.","Employed","3404","0.352332024323965","0.342839349997423","0.361824698650507","3"
"Satisfactory","2000","66 and older","Employed","62","0.41088523020805","0.330247128973838","0.491523331442262","3"
"Satisfactory","2000","66 and older","Not Employed","1600","0.459267575858373","0.442741379941287","0.475793771775459","3"
"Very good","2000","16-34 y.","Not Employed","478","0.26623603584014","0.245963442291121","0.28650862938916","1"
"Very good","2000","16-34 y.","Employed","1099","0.229372563371332","0.218052624050427","0.240692502692238","1"
"Very good","2000","35-65 y.","Not Employed","165","0.0447696573954833","0.0381367050931873","0.0514026096977793","1"
"Very good","2000","35-65 y.","Employed","873","0.0914583409952401","0.0857301117200422","0.0971865702704381","1"
"Very good","2000","66 and older","Employed","9","","","","1"
"Very good","2000","66 and older","Not Employed","70","0.0195044285855458","0.0149183844274242","0.0240904727436674","1"
"Good","2001","16-34 y.","Not Employed","760","0.484460178264702","0.459957144731527","0.508963211797876","2"
"Good","2001","16-34 y.","Employed","2500","0.508465854872592","0.494158168469094","0.52277354127609","2"
"Good","2001","35-65 y.","Not Employed","902","0.274591467411456","0.259218966848927","0.289963967973986","2"
"Good","2001","35-65 y.","Employed","4058","0.437783567685171","0.427569057221724","0.447998078148618","2"
"Good","2001","66 and older","Not Employed","568","0.162309294554762","0.149711407994634","0.174907181114889","2"
"Good","2001","66 and older","Employed","52","0.331911376095955","0.257295630517434","0.406527121674476","2"
"Less good","2001","16-34 y.","Not Employed","100","0.0579709537831417","0.0465132636355355","0.0694286439307478","4"
"Less good","2001","16-34 y.","Employed","217","0.0490658508047465","0.0428838855688631","0.0552478160406299","4"
"Less good","2001","35-65 y.","Not Employed","699","0.219334872163801","0.20508221293054","0.233587531397061","4"
"Less good","2001","35-65 y.","Employed","940","0.10905560660194","0.102637818694562","0.115473394509319","4"
"Less good","2001","66 and older","Not Employed","810","0.253406964098788","0.23854639675558","0.268267531441996","4"
"Less good","2001","66 and older","Employed","20","","","","4"
"Poor","2001","16-34 y.","Employed","24","","","","5"
"Poor","2001","16-34 y.","Not Employed","22","","","","5"
"Poor","2001","35-65 y.","Not Employed","251","0.0793140956177119","0.0700064336109056","0.0886217576245181","5"
"Poor","2001","35-65 y.","Employed","168","0.0221090275248422","0.019081653357695","0.0251364016919895","5"
"Poor","2001","66 and older","Not Employed","328","0.102842315786745","0.0924645356807766","0.113220095892713","5"
"Poor","2001","66 and older","Employed","3","","","","5"
"Satisfactory","2001","16-34 y.","Not Employed","273","0.172790834505146","0.15425433501964","0.191327333990652","3"
"Satisfactory","2001","16-34 y.","Employed","934","0.202229871622916","0.190734494909454","0.213725248336377","3"
"Satisfactory","2001","35-65 y.","Not Employed","1263","0.38719144618182","0.370413648412651","0.403969243950988","3"
"Satisfactory","2001","35-65 y.","Employed","3121","0.340460198304596","0.330703795089337","0.350216601519855","3"
"Satisfactory","2001","66 and older","Employed","69","0.44110410129153","0.362428805416948","0.519779397166111","3"
"Satisfactory","2001","66 and older","Not Employed","1520","0.461998406989475","0.4449652099751","0.479031604003849","3"
"Very good","2001","16-34 y.","Not Employed","443","0.271976785799509","0.250159624831053","0.293793946767965","1"
"Very good","2001","16-34 y.","Employed","1015","0.234877170612456","0.22274474455298","0.247009596671933","1"
"Very good","2001","35-65 y.","Not Employed","123","0.0395681186252115","0.0328535880880146","0.0462826491624084","1"
"Very good","2001","35-65 y.","Employed","775","0.0905915998834505","0.0846819805396606","0.0965012192272404","1"
"Very good","2001","66 and older","Not Employed","65","0.019443018570231","0.0147256217124017","0.0241604154280602","1"
"Very good","2001","66 and older","Employed","9","","","","1"
"Good","2002","16-34 y.","Employed","2478","0.529021189669163","0.514464579090473","0.543577800247853","2"
"Good","2002","16-34 y.","Not Employed","799","0.4740250013204","0.449961239903601","0.4980887627372","2"
"Good","2002","35-65 y.","Not Employed","939","0.278240660660819","0.262738148565657","0.293743172755981","2"
"Good","2002","35-65 y.","Employed","4618","0.437165226094156","0.427492304347007","0.446838147841304","2"
"Good","2002","66 and older","Employed","66","0.299616318903537","0.236754962402795","0.362477675404279","2"
"Good","2002","66 and older","Not Employed","610","0.168061022178903","0.155543829978001","0.180578214379805","2"
"Less good","2002","16-34 y.","Not Employed","93","0.0620379745071295","0.050412738689382","0.073663210324877","4"
"Less good","2002","16-34 y.","Employed","217","0.0493119966603551","0.0429977964791221","0.0556261968415881","4"
"Less good","2002","35-65 y.","Not Employed","683","0.210375509511877","0.196276017362338","0.224475001661417","4"
"Less good","2002","66 and older","Not Employed","874","0.263402672870739","0.248657399026996","0.278147946714481","4"
"Less good","2002","35-65 y.","Employed","1025","0.111389501032756","0.105254392383031","0.11752460968248","4"
"Less good","2002","66 and older","Employed","24","","","","4"
"Poor","2002","16-34 y.","Not Employed","18","","","","5"
"Poor","2002","16-34 y.","Employed","32","0.00643141399866069","0.00410023723828399","0.00876259075903739","5"
"Poor","2002","35-65 y.","Not Employed","251","0.0913332472140737","0.0813674431785528","0.101299051249595","5"
"Poor","2002","35-65 y.","Employed","142","0.0168332395368228","0.0143245792530128","0.0193418998206328","5"
"Poor","2002","66 and older","Not Employed","327","0.0998320585922973","0.0897968947241335","0.109867222460461","5"
"Poor","2002","66 and older","Employed","9","","","","5"
"Satisfactory","2002","16-34 y.","Not Employed","284","0.184634472326876","0.165935708070113","0.203333236583638","3"
"Satisfactory","2002","35-65 y.","Not Employed","1211","0.386231355481494","0.369388268636643","0.403074442326346","3"
