"ple0008","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Good","1992","Bavaria","lower secondary degree","290","0.338080316606807","0.305176185199092","0.370984448014521"
"Good","1992","Bavaria","secondary school degree","170","0.4682951079742","0.415019516609509","0.52157069933889"
"Good","1992","Bavaria","college entrance qualification","97","0.43604774396997","0.37006863971185","0.502026848228089"
"Good","1992","Bavaria","Other degree","55","0.342693432469604","0.26868922294286","0.416697641996349"
"Good","1992","Bavaria","no degree/no degree yet","45","0.450834425593366","0.354271994066647","0.547396857120085"
"Good","1992","Berlin","lower secondary degree","51","0.249188192763854","0.184167303124865","0.314209082402842"
"Good","1992","Berlin","secondary school degree","103","0.461846021570691","0.394256895813089","0.529435147328293"
"Good","1992","Berlin","college entrance qualification","55","0.41101799638167","0.323710887486154","0.498325105277186"
"Good","1992","Berlin","Other degree","18","","",""
"Good","1992","Berlin","no degree/no degree yet","7","","",""
"Good","1992","Brandenburg","lower secondary degree","79","0.31782284055788","0.258913574797748","0.376732106318012"
"Good","1992","Brandenburg","secondary school degree","165","0.521035932292565","0.465781315529752","0.576290549055377"
"Good","1992","Brandenburg","college entrance qualification","32","0.411277146189145","0.305417172654991","0.517137119723299"
"Good","1992","Brandenburg","Other degree","5","","",""
"Good","1992","Brandenburg","no degree/no degree yet","2","","",""
"Good","1992","Mecklenburg-Western Pomerania","lower secondary degree","61","0.407184513666249","0.32693872655994","0.487430300772558"
"Good","1992","Mecklenburg-Western Pomerania","secondary school degree","111","0.546327805090222","0.478177329024281","0.614478281156164"
"Good","1992","Mecklenburg-Western Pomerania","college entrance qualification","25","","",""
"Good","1992","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Good","1992","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"Good","1992","Saxony","lower secondary degree","150","0.279320264450073","0.238496647694357","0.320143881205788"
"Good","1992","Saxony","secondary school degree","291","0.541889987659418","0.499066022756949","0.584713952561888"
"Good","1992","Saxony","college entrance qualification","77","0.522475855781651","0.439438890011821","0.605512821551481"
"Good","1992","Saxony","Other degree","1","","",""
"Good","1992","Saxony","no degree/no degree yet","4","","",""
"Good","1992","Saxony-Anhalt","lower secondary degree","106","0.29629568701417","0.245870143796186","0.346721230232155"
"Good","1992","Saxony-Anhalt","secondary school degree","173","0.44797639191064","0.39602667937444","0.499926104446841"
"Good","1992","Saxony-Anhalt","college entrance qualification","44","0.488139829278731","0.380603096884954","0.595676561672509"
"Good","1992","Saxony-Anhalt","Other degree","2","","",""
"Good","1992","Saxony-Anhalt","no degree/no degree yet","5","","",""
"Good","1992","Thuringia","lower secondary degree","111","0.343236124120037","0.288113893443574","0.3983583547965"
"Good","1992","Thuringia","secondary school degree","181","0.521788158256819","0.467396430005825","0.576179886507813"
"Good","1992","Thuringia","college entrance qualification","27","","",""
"Good","1992","Thuringia","Other degree","2","","",""
"Good","1992","Thuringia","no degree/no degree yet","2","","",""
"Satisfactory","1992","Schleswig-Holstein","lower secondary degree","41","0.280636769590649","0.207250764109681","0.354022775071617"
"Satisfactory","1992","Schleswig-Holstein","secondary school degree","16","","",""
"Satisfactory","1992","Schleswig-Holstein","college entrance qualification","9","","",""
"Satisfactory","1992","Schleswig-Holstein","Other degree","3","","",""
"Satisfactory","1992","Schleswig-Holstein","no degree/no degree yet","2","","",""
"Satisfactory","1992","Hamburg","lower secondary degree","22","","",""
"Satisfactory","1992","Hamburg","secondary school degree","7","","",""
"Satisfactory","1992","Hamburg","college entrance qualification","4","","",""
"Satisfactory","1992","Hamburg","Other degree","7","","",""
"Satisfactory","1992","Hamburg","no degree/no degree yet","3","","",""
"Satisfactory","1992","Lower Saxony","lower secondary degree","177","0.38814253171435","0.344409493328952","0.431875570099749"
"Satisfactory","1992","Lower Saxony","secondary school degree","55","0.286460775744907","0.227904714327612","0.345016837162202"
"Satisfactory","1992","Lower Saxony","college entrance qualification","33","0.210941973891343","0.14383928975285","0.278044658029836"
"Satisfactory","1992","Lower Saxony","Other degree","13","","",""
"Satisfactory","1992","Lower Saxony","no degree/no degree yet","13","","",""
"Satisfactory","1992","Bremen","lower secondary degree","22","","",""
"Satisfactory","1992","Bremen","secondary school degree","4","","",""
"Satisfactory","1992","Bremen","college entrance qualification","2","","",""
"Satisfactory","1992","Bremen","Other degree","","","",""
"Satisfactory","1992","Bremen","no degree/no degree yet","","","",""
"Satisfactory","1992","North Rhine-Westphalia","lower secondary degree","352","0.343244888515334","0.315438611197319","0.371051165833349"
"Satisfactory","1992","North Rhine-Westphalia","secondary school degree","120","0.293170239109127","0.252015816193922","0.334324662024332"
"Satisfactory","1992","North Rhine-Westphalia","college entrance qualification","78","0.210940914972125","0.170959950145779","0.25092187979847"
"Satisfactory","1992","North Rhine-Westphalia","Other degree","69","0.314812804813699","0.256297264232519","0.373328345394879"
"Satisfactory","1992","North Rhine-Westphalia","no degree/no degree yet","64","0.230823463879174","0.177178753022992","0.284468174735356"
"Satisfactory","1992","Hesse","lower secondary degree","120","0.328846039340551","0.282807081748319","0.374884996932783"
"Satisfactory","1992","Hesse","secondary school degree","37","0.250557652392252","0.184637682950088","0.316477621834416"
"Satisfactory","1992","Hesse","college entrance qualification","30","0.248099295462193","0.176554658455375","0.319643932469012"
"Satisfactory","1992","Hesse","Other degree","29","","",""
"Satisfactory","1992","Hesse","no degree/no degree yet","21","","",""
"Satisfactory","1992","Rhineland-Palatinate,Saarland","lower secondary degree","142","0.367800558053374","0.320604127897545","0.414996988209203"
"Satisfactory","1992","Rhineland-Palatinate,Saarland","secondary school degree","33","0.38555540579511","0.289190297153368","0.481920514436852"
"Satisfactory","1992","Rhineland-Palatinate,Saarland","college entrance qualification","10","","",""
"Satisfactory","1992","Rhineland-Palatinate,Saarland","Other degree","10","","",""
"Satisfactory","1992","Rhineland-Palatinate,Saarland","no degree/no degree yet","11","","",""
"Satisfactory","1992","Baden-Württemberg","lower secondary degree","239","0.341472128823445","0.308362852104626","0.374581405542265"
"Satisfactory","1992","Baden-Württemberg","secondary school degree","70","0.287391994383485","0.233709900269831","0.341074088497139"
"Satisfactory","1992","Baden-Württemberg","college entrance qualification","41","0.208992829199093","0.149922648429812","0.268063009968374"
"Satisfactory","1992","Baden-Württemberg","Other degree","67","0.243023803317202","0.191673121752714","0.29437448488169"
"Satisfactory","1992","Baden-Württemberg","no degree/no degree yet","58","0.251119857300348","0.192467546249619","0.309772168351077"
"Satisfactory","1992","Bavaria","lower secondary degree","263","0.35883828746182","0.325474832513739","0.392201742409901"
"Satisfactory","1992","Bavaria","secondary school degree","75","0.268485487622345","0.221169814619955","0.315801160624736"
"Satisfactory","1992","Bavaria","college entrance qualification","50","0.239995462827571","0.183171982189431","0.296818943465711"
"Satisfactory","1992","Bavaria","Other degree","56","0.32450194582457","0.251499022492543","0.397504869156596"
"Satisfactory","1992","Bavaria","no degree/no degree yet","28","","",""
"Satisfactory","1992","Berlin","lower secondary degree","65","0.418563575041082","0.344406009570759","0.492721140511406"
"Satisfactory","1992","Berlin","secondary school degree","49","0.230675704938455","0.173563280039077","0.287788129837833"
"Satisfactory","1992","Berlin","college entrance qualification","26","","",""
"Satisfactory","1992","Berlin","Other degree","10","","",""
"Satisfactory","1992","Berlin","no degree/no degree yet","5","","",""
"Satisfactory","1992","Brandenburg","lower secondary degree","95","0.411380654612718","0.349124589408834","0.473636719816603"
"Satisfactory","1992","Brandenburg","secondary school degree","73","0.25673265304602","0.208416054983424","0.305049251108617"
"Satisfactory","1992","Brandenburg","college entrance qualification","23","","",""
"Satisfactory","1992","Brandenburg","Other degree","3","","",""
"Satisfactory","1992","Brandenburg","no degree/no degree yet","1","","",""
"Satisfactory","1992","Mecklenburg-Western Pomerania","lower secondary degree","50","0.353827413661224","0.275729964590179","0.431924862732268"
"Satisfactory","1992","Mecklenburg-Western Pomerania","secondary school degree","45","0.218600774940424","0.162024611035326","0.275176938845522"
"Satisfactory","1992","Mecklenburg-Western Pomerania","college entrance qualification","7","","",""
"Satisfactory","1992","Mecklenburg-Western Pomerania","Other degree","4","","",""
"Satisfactory","1992","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Satisfactory","1992","Saxony","lower secondary degree","199","0.444015623389759","0.398807183453689","0.489224063325829"
"Satisfactory","1992","Saxony","secondary school degree","110","0.22215416402277","0.186425200826143","0.257883127219397"
"Satisfactory","1992","Saxony","college entrance qualification","27","","",""
"Satisfactory","1992","Saxony","Other degree","5","","",""
"Satisfactory","1992","Saxony","no degree/no degree yet","7","","",""
"Satisfactory","1992","Saxony-Anhalt","lower secondary degree","115","0.356840297571497","0.303936216727109","0.409744378415885"
"Satisfactory","1992","Saxony-Anhalt","secondary school degree","63","0.1970208794403","0.155469541520804","0.238572217359797"
"Satisfactory","1992","Saxony-Anhalt","college entrance qualification","21","","",""
"Satisfactory","1992","Saxony-Anhalt","Other degree","4","","",""
"Satisfactory","1992","Saxony-Anhalt","no degree/no degree yet","3","","",""
"Satisfactory","1992","Thuringia","lower secondary degree","95","0.32201790674772","0.267771024350212","0.376264789145228"
"Satisfactory","1992","Thuringia","secondary school degree","61","0.204444996952276","0.160531407720517","0.248358586184036"
"Satisfactory","1992","Thuringia","college entrance qualification","9","","",""
"Satisfactory","1992","Thuringia","Other degree","2","","",""
"Satisfactory","1992","Thuringia","no degree/no degree yet","2","","",""
"Less good","1992","Schleswig-Holstein","lower secondary degree","24","","",""
"Less good","1992","Schleswig-Holstein","secondary school degree","9","","",""
"Less good","1992","Schleswig-Holstein","college entrance qualification","1","","",""
"Less good","1992","Schleswig-Holstein","Other degree","4","","",""
"Less good","1992","Schleswig-Holstein","no degree/no degree yet","2","","",""
"Less good","1992","Hamburg","lower secondary degree","8","","",""
"Less good","1992","Hamburg","secondary school degree","2","","",""
"Less good","1992","Hamburg","college entrance qualification","3","","",""
"Less good","1992","Hamburg","Other degree","5","","",""
"Less good","1992","Hamburg","no degree/no degree yet","1","","",""
"Less good","1992","Lower Saxony","lower secondary degree","68","0.163479818042038","0.130293491211775","0.1966661448723"
"Less good","1992","Lower Saxony","secondary school degree","17","","",""
"Less good","1992","Lower Saxony","college entrance qualification","10","","",""
"Less good","1992","Lower Saxony","Other degree","10","","",""
"Less good","1992","Lower Saxony","no degree/no degree yet","7","","",""
"Less good","1992","Bremen","lower secondary degree","9","","",""
"Less good","1992","Bremen","secondary school degree","1","","",""
"Less good","1992","Bremen","college entrance qualification","","","",""
"Less good","1992","Bremen","Other degree","","","",""
"Less good","1992","Bremen","no degree/no degree yet","","","",""
"Less good","1992","North Rhine-Westphalia","lower secondary degree","161","0.159897743455112","0.13843296933054","0.181362517579684"
"Less good","1992","North Rhine-Westphalia","secondary school degree","33","0.0788197289789707","0.0544590749080826","0.103180383049859"
"Less good","1992","North Rhine-Westphalia","college entrance qualification","29","","",""
"Less good","1992","North Rhine-Westphalia","Other degree","32","0.153427435169858","0.108020309060317","0.1988345612794"
"Less good","1992","North Rhine-Westphalia","no degree/no degree yet","36","0.126230997425098","0.0839490246887776","0.168512970161419"
"Less good","1992","Hesse","lower secondary degree","53","0.154781209570114","0.119335654214111","0.190226764926116"
"Less good","1992","Hesse","secondary school degree","13","","",""
"Less good","1992","Hesse","college entrance qualification","8","","",""
"Less good","1992","Hesse","Other degree","16","","",""
"Less good","1992","Hesse","no degree/no degree yet","17","","",""
"Less good","1992","Rhineland-Palatinate,Saarland","lower secondary degree","56","0.163769375777613","0.127548805350299","0.199989946204927"
"Less good","1992","Rhineland-Palatinate,Saarland","secondary school degree","9","","",""
"Less good","1992","Rhineland-Palatinate,Saarland","college entrance qualification","3","","",""
"Less good","1992","Rhineland-Palatinate,Saarland","Other degree","3","","",""
"Less good","1992","Rhineland-Palatinate,Saarland","no degree/no degree yet","8","","",""
"Less good","1992","Baden-Württemberg","lower secondary degree","102","0.163520200655844","0.137697692892895","0.189342708418794"
"Less good","1992","Baden-Württemberg","secondary school degree","20","","",""
"Less good","1992","Baden-Württemberg","college entrance qualification","9","","",""
"Less good","1992","Baden-Württemberg","Other degree","39","0.121561192342772","0.082438032273121","0.160684352412423"
"Less good","1992","Baden-Württemberg","no degree/no degree yet","43","0.120168189477703","0.0761904367988498","0.164145942156555"
"Less good","1992","Bavaria","lower secondary degree","84","0.130270267759641","0.106857505716026","0.153683029803255"
"Less good","1992","Bavaria","secondary school degree","19","","",""
"Less good","1992","Bavaria","college entrance qualification","16","","",""
"Less good","1992","Bavaria","Other degree","22","","",""
"Less good","1992","Bavaria","no degree/no degree yet","11","","",""
"Less good","1992","Berlin","lower secondary degree","28","","",""
"Less good","1992","Berlin","secondary school degree","23","","",""
"Less good","1992","Berlin","college entrance qualification","9","","",""
"Less good","1992","Berlin","Other degree","10","","",""
"Less good","1992","Berlin","no degree/no degree yet","15","","",""
"Less good","1992","Brandenburg","lower secondary degree","29","","",""
"Less good","1992","Brandenburg","secondary school degree","13","","",""
"Less good","1992","Brandenburg","college entrance qualification","4","","",""
"Less good","1992","Brandenburg","Other degree","2","","",""
"Less good","1992","Brandenburg","no degree/no degree yet","1","","",""
"Less good","1992","Mecklenburg-Western Pomerania","lower secondary degree","13","","",""
"Less good","1992","Mecklenburg-Western Pomerania","secondary school degree","9","","",""
"Less good","1992","Mecklenburg-Western Pomerania","college entrance qualification","4","","",""
"Less good","1992","Mecklenburg-Western Pomerania","Other degree","","","",""
"Less good","1992","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
"Less good","1992","Saxony","lower secondary degree","64","0.161829624670668","0.128318865428282","0.195340383913054"
"Less good","1992","Saxony","secondary school degree","17","","",""
"Less good","1992","Saxony","college entrance qualification","11","","",""
"Less good","1992","Saxony","Other degree","2","","",""
"Less good","1992","Saxony","no degree/no degree yet","1","","",""
"Less good","1992","Saxony-Anhalt","lower secondary degree","52","0.167487822304396","0.126251518601045","0.208724126007747"
"Less good","1992","Saxony-Anhalt","secondary school degree","22","","",""
"Less good","1992","Saxony-Anhalt","college entrance qualification","1","","",""
"Less good","1992","Saxony-Anhalt","Other degree","","","",""
"Less good","1992","Saxony-Anhalt","no degree/no degree yet","","","",""
"Less good","1992","Thuringia","lower secondary degree","41","0.187104657718807","0.14182686176325","0.232382453674363"
"Less good","1992","Thuringia","secondary school degree","17","","",""
"Less good","1992","Thuringia","college entrance qualification","5","","",""
"Less good","1992","Thuringia","Other degree","","","",""
"Less good","1992","Thuringia","no degree/no degree yet","","","",""
"Poor","1992","Schleswig-Holstein","lower secondary degree","3","","",""
"Poor","1992","Schleswig-Holstein","secondary school degree","3","","",""
"Poor","1992","Schleswig-Holstein","college entrance qualification","1","","",""
"Poor","1992","Schleswig-Holstein","Other degree","","","",""
"Poor","1992","Schleswig-Holstein","no degree/no degree yet","","","",""
"Poor","1992","Hamburg","lower secondary degree","7","","",""
"Poor","1992","Hamburg","secondary school degree","","","",""
"Poor","1992","Hamburg","college entrance qualification","1","","",""
"Poor","1992","Hamburg","Other degree","1","","",""
"Poor","1992","Hamburg","no degree/no degree yet","1","","",""
"Poor","1992","Lower Saxony","lower secondary degree","22","","",""
"Poor","1992","Lower Saxony","secondary school degree","6","","",""
"Poor","1992","Lower Saxony","college entrance qualification","2","","",""
"Poor","1992","Lower Saxony","Other degree","6","","",""
"Poor","1992","Lower Saxony","no degree/no degree yet","8","","",""
"Poor","1992","Bremen","lower secondary degree","5","","",""
"Poor","1992","Bremen","secondary school degree","1","","",""
"Poor","1992","Bremen","college entrance qualification","1","","",""
"Poor","1992","Bremen","Other degree","","","",""
"Poor","1992","Bremen","no degree/no degree yet","","","",""
"Poor","1992","North Rhine-Westphalia","lower secondary degree","45","0.0529434190259794","0.0398294837797724","0.0660573542721864"
"Poor","1992","North Rhine-Westphalia","secondary school degree","7","","",""
"Poor","1992","North Rhine-Westphalia","college entrance qualification","6","","",""
"Poor","1992","North Rhine-Westphalia","Other degree","14","","",""
"Poor","1992","North Rhine-Westphalia","no degree/no degree yet","10","","",""
"Poor","1992","Hesse","lower secondary degree","26","","",""
"Poor","1992","Hesse","secondary school degree","1","","",""
"Poor","1992","Hesse","college entrance qualification","4","","",""
"Poor","1992","Hesse","Other degree","6","","",""
"Poor","1992","Hesse","no degree/no degree yet","11","","",""
"Poor","1992","Rhineland-Palatinate,Saarland","lower secondary degree","21","","",""
"Poor","1992","Rhineland-Palatinate,Saarland","secondary school degree","3","","",""
"Poor","1992","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Poor","1992","Rhineland-Palatinate,Saarland","Other degree","2","","",""
"Poor","1992","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"Poor","1992","Baden-Württemberg","lower secondary degree","35","0.0595936181691306","0.0430647679912302","0.0761224683470309"
"Poor","1992","Baden-Württemberg","secondary school degree","7","","",""
"Poor","1992","Baden-Württemberg","college entrance qualification","5","","",""
"Poor","1992","Baden-Württemberg","Other degree","13","","",""
"Poor","1992","Baden-Württemberg","no degree/no degree yet","9","","",""
"Poor","1992","Bavaria","lower secondary degree","35","0.0552695445260065","0.0393754884612489","0.0711636005907642"
"Poor","1992","Bavaria","secondary school degree","12","","",""
"Poor","1992","Bavaria","college entrance qualification","6","","",""
"Poor","1992","Bavaria","Other degree","11","","",""
"Poor","1992","Bavaria","no degree/no degree yet","6","","",""
"Poor","1992","Berlin","lower secondary degree","13","","",""
"Poor","1992","Berlin","secondary school degree","3","","",""
"Poor","1992","Berlin","college entrance qualification","2","","",""
"Poor","1992","Berlin","Other degree","3","","",""
"Poor","1992","Berlin","no degree/no degree yet","1","","",""
"Poor","1992","Brandenburg","lower secondary degree","13","","",""
"Poor","1992","Brandenburg","secondary school degree","6","","",""
"Poor","1992","Brandenburg","college entrance qualification","","","",""
"Poor","1992","Brandenburg","Other degree","","","",""
"Poor","1992","Brandenburg","no degree/no degree yet","","","",""
"Poor","1992","Mecklenburg-Western Pomerania","lower secondary degree","9","","",""
"Poor","1992","Mecklenburg-Western Pomerania","secondary school degree","2","","",""
"Poor","1992","Mecklenburg-Western Pomerania","college entrance qualification","1","","",""
"Poor","1992","Mecklenburg-Western Pomerania","Other degree","","","",""
"Poor","1992","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Poor","1992","Saxony","lower secondary degree","21","","",""
"Poor","1992","Saxony","secondary school degree","3","","",""
"Poor","1992","Saxony","college entrance qualification","1","","",""
"Poor","1992","Saxony","Other degree","","","",""
"Poor","1992","Saxony","no degree/no degree yet","","","",""
"Poor","1992","Saxony-Anhalt","lower secondary degree","19","","",""
"Poor","1992","Saxony-Anhalt","secondary school degree","7","","",""
"Poor","1992","Saxony-Anhalt","college entrance qualification","5","","",""
"Poor","1992","Saxony-Anhalt","Other degree","1","","",""
"Poor","1992","Saxony-Anhalt","no degree/no degree yet","","","",""
