"ple0008","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Good","1992","North Rhine-Westphalia","Full Time","498","0.435888430875089","0.407166375038614","0.464610486711565","2"
"Good","1992","Bremen","Not Working","14","","","","2"
"Good","1992","Hesse","Full Time","216","0.478015755593993","0.432168275291804","0.523863235896183","2"
"Good","1992","North Rhine-Westphalia","Not Working","316","0.308246131253742","0.278488261385362","0.338004001122122","2"
"Good","1992","Hesse","Not Working","96","0.287158266288012","0.23766423881875","0.336652293757275","2"
"Good","1992","Thuringia","Not Working","46","0.208049748411447","0.148915190876927","0.267184305945967","2"
"Good","1992","North Rhine-Westphalia","Part Time","209","0.487092575816059","0.441613215397083","0.532571936235034","2"
"Good","1992","Hesse","Part Time","88","0.468072865936388","0.395178385681984","0.540967346190792","2"
"Good","1992","Rhineland-Palatinate,Saarland","Full Time","131","0.447900896446008","0.391250660593276","0.50455113229874","2"
"Good","1992","Thuringia","Part Time","75","0.486668607631037","0.40531446575836","0.568022749503714","2"
"Good","1992","Schleswig-Holstein","Full Time","54","0.489251434132593","0.398283417063138","0.580219451202047","2"
"Good","1992","Schleswig-Holstein","Part Time","23","","","","2"
"Good","1992","Schleswig-Holstein","Not Working","27","","","","2"
"Good","1992","Hamburg","Full Time","27","","","","2"
"Good","1992","Hamburg","Part Time","11","","","","2"
"Good","1992","Hamburg","Not Working","20","","","","2"
"Good","1992","Lower Saxony","Full Time","192","0.446961339159921","0.400239902520512","0.493682775799329","2"
"Good","1992","Lower Saxony","Part Time","70","0.394164108765709","0.321134343456785","0.467193874074632","2"
"Good","1992","Lower Saxony","Not Working","101","0.240807094410126","0.197002641804016","0.284611547016237","2"
"Good","1992","Bremen","Full Time","18","","","","2"
"Good","1992","Bremen","Part Time","4","","","","2"
"Good","1992","Brandenburg","Not Working","43","0.235093151948525","0.172796837512785","0.297389466384265","2"
"Good","1992","Mecklenburg-Western Pomerania","Full Time","127","0.57554153427099","0.510959344413653","0.640123724128327","2"
"Good","1992","Mecklenburg-Western Pomerania","Part Time","46","0.510509741073441","0.407802411324655","0.613217070822227","2"
"Good","1992","Mecklenburg-Western Pomerania","Not Working","34","0.307266694746509","0.217290383885508","0.397243005607511","2"
"Good","1992","Saxony","Full Time","346","0.536660190100835","0.497783520827053","0.575536859374617","2"
"Good","1992","Saxony","Part Time","111","0.468202564727503","0.402415279136642","0.533989850318365","2"
"Good","1992","Saxony","Not Working","69","0.186715241317997","0.143195737550479","0.230234745085514","2"
"Good","1992","Saxony-Anhalt","Full Time","208","0.464494289468351","0.416739897223655","0.512248681713047","2"
"Good","1992","Saxony-Anhalt","Part Time","70","0.407010954453992","0.327047697613677","0.486974211294307","2"
"Good","1992","Saxony-Anhalt","Not Working","55","0.237259844809725","0.180130569409082","0.294389120210368","2"
"Good","1992","Thuringia","Full Time","204","0.560465975079673","0.508835658174522","0.612096291984823","2"
"Good","1992","Rhineland-Palatinate,Saarland","Part Time","50","0.451301545876463","0.359550896191218","0.543052195561707","2"
"Good","1992","Rhineland-Palatinate,Saarland","Not Working","70","0.235735503056534","0.183225073590115","0.288245932522954","2"
"Good","1992","Baden-Württemberg","Full Time","425","0.466919828345725","0.434343426126018","0.499496230565431","2"
"Good","1992","Baden-Württemberg","Part Time","134","0.388125936411884","0.33662842711847","0.439623445705299","2"
"Good","1992","Baden-Württemberg","Not Working","163","0.296736280022661","0.257734249829918","0.335738310215405","2"
"Good","1992","Bavaria","Full Time","379","0.47262253738458","0.438304628634304","0.506940446134856","2"
"Good","1992","Bavaria","Part Time","145","0.467297070741576","0.412546100302674","0.522048041180477","2"
"Good","1992","Bavaria","Not Working","144","0.247955249080993","0.210587416898139","0.285323081263847","2"
"Good","1992","Berlin","Full Time","151","0.440016455576409","0.386049427523258","0.49398348362956","2"
"Good","1992","Berlin","Part Time","36","0.352797806996395","0.261399874856714","0.444195739136075","2"
"Good","1992","Berlin","Not Working","57","0.277642169719212","0.210908663012911","0.344375676425513","2"
"Good","1992","Brandenburg","Full Time","192","0.526464301515496","0.475657487448631","0.577271115582362","2"
"Good","1992","Brandenburg","Part Time","49","0.416259035358121","0.326939370964212","0.505578699752031","2"
"Less good","1992","Baden-Württemberg","Not Working","97","0.198325447971129","0.164282194821919","0.232368701120338","4"
"Less good","1992","Bavaria","Full Time","50","0.0650703374573584","0.0481158831133197","0.0820247918013972","4"
"Less good","1992","Brandenburg","Not Working","28","","","","4"
"Less good","1992","Mecklenburg-Western Pomerania","Full Time","9","","","","4"
"Less good","1992","Mecklenburg-Western Pomerania","Part Time","5","","","","4"
"Less good","1992","Mecklenburg-Western Pomerania","Not Working","14","","","","4"
"Less good","1992","Schleswig-Holstein","Full Time","10","","","","4"
"Less good","1992","Schleswig-Holstein","Part Time","6","","","","4"
"Less good","1992","Schleswig-Holstein","Not Working","26","","","","4"
