"ple0008","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very good","1992","Couple + C. GT 16 ","(2c_gen) general maturity certificate","50","0.286664539400229","0.214538263117083","0.358790815683375"
"Very good","1992","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","17","","",""
"Very good","1992","Couple + C. GT 16 ","(3a) lower tertiary education","18","","",""
"Very good","1992","Couple + C. GT 16 ","(3b) higher tertiary education","19","","",""
"Very good","1992","Couple + C. LE and GT 16","(0) in school","25","","",""
"Very good","1992","Couple + C. LE and GT 16","(1a) inadequately completed","25","","",""
"Very good","1992","Couple + C. LE and GT 16","(1b) general elementary school","57","0.245915220155508","0.19097443247136","0.300856007839657"
"Very good","1992","Couple + C. LE and GT 16","(1c) basic vocational qualification","40","0.125155551475035","0.0857593885508264","0.164551714399243"
"Very good","1992","Couple + C. LE and GT 16","(2b) intermediate general qualification","50","0.352249641672808","0.265323939535937","0.439175343809679"
"Very good","1992","Couple + C. LE and GT 16","(2a) intermediate vocational","28","","",""
"Very good","1992","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","15","","",""
"Very good","1992","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Very good","1992","Couple + C. LE and GT 16","(3a) lower tertiary education","7","","",""
"Very good","1992","Couple + C. LE and GT 16","(3b) higher tertiary education","8","","",""
"Good","1992","1-pers.-HH","(0) in school","1","","",""
"Good","1992","1-pers.-HH","(1a) inadequately completed","12","","",""
"Good","1992","1-pers.-HH","(1b) general elementary school","60","0.151909640612902","0.112334881406648","0.191484399819155"
"Good","1992","1-pers.-HH","(1c) basic vocational qualification","117","0.255705849379357","0.21437552242749","0.297036176331225"
"Good","1992","1-pers.-HH","(2b) intermediate general qualification","19","","",""
"Good","1992","1-pers.-HH","(2a) intermediate vocational","99","0.352139380136","0.293167372996704","0.411111387275295"
"Good","1992","1-pers.-HH","(2c_gen) general maturity certificate","19","","",""
"Good","1992","1-pers.-HH","(2c_voc) vocational maturity certificate","33","0.473535016387479","0.355724423789668","0.591345608985289"
"Good","1992","1-pers.-HH","(3a) lower tertiary education","21","","",""
"Good","1992","1-pers.-HH","(3b) higher tertiary education","42","0.444926439547846","0.340500631990133","0.549352247105559"
"Good","1992","(Married) couple without C. ","(0) in school","1","","",""
"Good","1992","(Married) couple without C. ","(1a) inadequately completed","28","","",""
"Good","1992","(Married) couple without C. ","(1b) general elementary school","139","0.218214281121528","0.184395633908302","0.252032928334753"
"Good","1992","(Married) couple without C. ","(1c) basic vocational qualification","476","0.321216564025066","0.296774455488556","0.345658672561575"
"Good","1992","(Married) couple without C. ","(2b) intermediate general qualification","32","0.397564443539899","0.287537167513014","0.507591719566785"
"Good","1992","(Married) couple without C. ","(2a) intermediate vocational","209","0.404030839966861","0.360627165608872","0.447434514324851"
"Good","1992","(Married) couple without C. ","(2c_gen) general maturity certificate","22","","",""
"Good","1992","(Married) couple without C. ","(2c_voc) vocational maturity certificate","58","0.388830433541318","0.309756626608281","0.467904240474354"
"Good","1992","(Married) couple without C. ","(3a) lower tertiary education","83","0.366824671418405","0.302404760212738","0.431244582624073"
"Good","1992","(Married) couple without C. ","(3b) higher tertiary education","77","0.385673088943291","0.315720940556243","0.45562523733034"
"Good","1992","Single parent ","(0) in school","3","","",""
"Good","1992","Single parent ","(1a) inadequately completed","12","","",""
"Good","1992","Single parent ","(1b) general elementary school","40","0.330550976745936","0.247753857444783","0.413348096047089"
"Good","1992","Single parent ","(1c) basic vocational qualification","72","0.423773817362104","0.352373073924798","0.495174560799411"
"Good","1992","Single parent ","(2b) intermediate general qualification","14","","",""
"Good","1992","Single parent ","(2a) intermediate vocational","56","0.520963660483876","0.427608206836664","0.614319114131087"
"Good","1992","Single parent ","(2c_gen) general maturity certificate","12","","",""
"Good","1992","Single parent ","(2c_voc) vocational maturity certificate","11","","",""
"Good","1992","Single parent ","(3a) lower tertiary education","20","","",""
"Good","1992","Single parent ","(3b) higher tertiary education","18","","",""
"Good","1992","Couple + C. LE 16 ","(0) in school","","","",""
"Good","1992","Couple + C. LE 16 ","(1a) inadequately completed","59","0.412566856187959","0.328584604124696","0.496549108251222"
"Good","1992","Couple + C. LE 16 ","(1b) general elementary school","181","0.460907490645322","0.410116607911025","0.511698373379618"
"Good","1992","Couple + C. LE 16 ","(1c) basic vocational qualification","435","0.486536186303286","0.453475388655469","0.519596983951103"
"Good","1992","Couple + C. LE 16 ","(2b) intermediate general qualification","16","","",""
"Good","1992","Couple + C. LE 16 ","(2a) intermediate vocational","560","0.540510583594993","0.509851799485146","0.571169367704839"
"Good","1992","Couple + C. LE 16 ","(2c_gen) general maturity certificate","30","0.564396007652486","0.433355780116955","0.695436235188016"
"Good","1992","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","61","0.443264589991938","0.359774567364609","0.526754612619268"
"Good","1992","Couple + C. LE 16 ","(3a) lower tertiary education","189","0.579776742257616","0.52561118856682","0.633942295948412"
"Good","1992","Couple + C. LE 16 ","(3b) higher tertiary education","187","0.623623827670493","0.568709596483039","0.678538058857946"
"Good","1992","Couple + C. GT 16 ","(0) in school","32","0.47849750215134","0.360630678617428","0.596364325685253"
"Good","1992","Couple + C. GT 16 ","(1a) inadequately completed","52","0.272619175309244","0.209794744822692","0.335443605795796"
"Good","1992","Couple + C. GT 16 ","(1b) general elementary school","141","0.280574785023048","0.238971633452284","0.322177936593811"
"Good","1992","Couple + C. GT 16 ","(1c) basic vocational qualification","346","0.388744687430739","0.356334483801249","0.421154891060229"
"Good","1992","Couple + C. GT 16 ","(2b) intermediate general qualification","98","0.521423194348718","0.449825624141553","0.593020764555884"
"Good","1992","Couple + C. GT 16 ","(2a) intermediate vocational","207","0.505692501202069","0.457705686857238","0.5536793155469"
"Good","1992","Couple + C. GT 16 ","(2c_gen) general maturity certificate","72","0.55739471521551","0.478172070165807","0.636617360265212"
"Good","1992","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","42","0.407613607982002","0.309824812251586","0.505402403712417"
"Good","1992","Couple + C. GT 16 ","(3a) lower tertiary education","67","0.457202800903799","0.375837340708791","0.538568261098806"
"Good","1992","Couple + C. GT 16 ","(3b) higher tertiary education","38","0.336316739402434","0.245950103412626","0.426683375392241"
"Good","1992","Couple + C. LE and GT 16","(0) in school","19","","",""
"Good","1992","Couple + C. LE and GT 16","(1a) inadequately completed","51","0.374658480379889","0.296676609667114","0.452640351092663"
"Good","1992","Couple + C. LE and GT 16","(1b) general elementary school","97","0.416312448448551","0.353420941112013","0.479203955785089"
"Good","1992","Couple + C. LE and GT 16","(1c) basic vocational qualification","122","0.459364542116711","0.400031796852159","0.518697287381264"
"Good","1992","Couple + C. LE and GT 16","(2b) intermediate general qualification","52","0.481919415837036","0.390989881572426","0.572848950101647"
"Good","1992","Couple + C. LE and GT 16","(2a) intermediate vocational","78","0.503911630736031","0.422810225938937","0.585013035533125"
"Good","1992","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","12","","",""
"Good","1992","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Good","1992","Couple + C. LE and GT 16","(3a) lower tertiary education","30","0.544638548560129","0.413025464500694","0.676251632619565"
"Good","1992","Couple + C. LE and GT 16","(3b) higher tertiary education","24","","",""
"Satisfactory","1992","1-pers.-HH","(0) in school","","","",""
"Satisfactory","1992","1-pers.-HH","(1a) inadequately completed","10","","",""
"Satisfactory","1992","1-pers.-HH","(1b) general elementary school","130","0.428479027765806","0.373917638435699","0.483040417095912"
"Satisfactory","1992","1-pers.-HH","(1c) basic vocational qualification","163","0.371127967388717","0.325359202939854","0.416896731837581"
"Satisfactory","1992","1-pers.-HH","(2b) intermediate general qualification","16","","",""
"Satisfactory","1992","1-pers.-HH","(2a) intermediate vocational","74","0.326276676974477","0.268389599116869","0.384163754832085"
"Satisfactory","1992","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"Satisfactory","1992","1-pers.-HH","(2c_voc) vocational maturity certificate","12","","",""
"Satisfactory","1992","1-pers.-HH","(3a) lower tertiary education","18","","",""
"Satisfactory","1992","1-pers.-HH","(3b) higher tertiary education","16","","",""
"Satisfactory","1992","(Married) couple without C. ","(0) in school","","","",""
"Satisfactory","1992","(Married) couple without C. ","(1a) inadequately completed","33","0.365509868777225","0.266017716529858","0.465002021024592"
"Satisfactory","1992","(Married) couple without C. ","(1b) general elementary school","248","0.443895917861901","0.403215126076056","0.484576709647746"
"Satisfactory","1992","(Married) couple without C. ","(1c) basic vocational qualification","514","0.366259351086229","0.341040562138927","0.391478140033531"
"Satisfactory","1992","(Married) couple without C. ","(2b) intermediate general qualification","22","","",""
"Satisfactory","1992","(Married) couple without C. ","(2a) intermediate vocational","148","0.33609448012063","0.294312292527065","0.377876667714196"
"Satisfactory","1992","(Married) couple without C. ","(2c_gen) general maturity certificate","5","","",""
"Satisfactory","1992","(Married) couple without C. ","(2c_voc) vocational maturity certificate","43","0.297618755739434","0.223455589212357","0.371781922266511"
"Satisfactory","1992","(Married) couple without C. ","(3a) lower tertiary education","79","0.367553205522192","0.303106463659783","0.431999947384601"
"Satisfactory","1992","(Married) couple without C. ","(3b) higher tertiary education","48","0.316496054406601","0.249654539846326","0.383337568966876"
"Satisfactory","1992","Single parent ","(0) in school","3","","",""
"Satisfactory","1992","Single parent ","(1a) inadequately completed","7","","",""
"Satisfactory","1992","Single parent ","(1b) general elementary school","43","0.380972863568188","0.295497862788137","0.466447864348239"
"Satisfactory","1992","Single parent ","(1c) basic vocational qualification","57","0.320879872155222","0.253429598088988","0.388330146221456"
"Satisfactory","1992","Single parent ","(2b) intermediate general qualification","10","","",""
"Satisfactory","1992","Single parent ","(2a) intermediate vocational","27","","",""
"Satisfactory","1992","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Satisfactory","1992","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Satisfactory","1992","Single parent ","(3a) lower tertiary education","4","","",""
"Satisfactory","1992","Single parent ","(3b) higher tertiary education","12","","",""
"Satisfactory","1992","Couple + C. LE 16 ","(0) in school","","","",""
"Satisfactory","1992","Couple + C. LE 16 ","(1a) inadequately completed","34","0.285845262623742","0.208768620598573","0.362921904648911"
"Satisfactory","1992","Couple + C. LE 16 ","(1b) general elementary school","89","0.283011106295176","0.237111899252888","0.328910313337465"
"Satisfactory","1992","Couple + C. LE 16 ","(1c) basic vocational qualification","221","0.25389080192978","0.225101872591068","0.282679731268492"
"Satisfactory","1992","Couple + C. LE 16 ","(2b) intermediate general qualification","7","","",""
"Satisfactory","1992","Couple + C. LE 16 ","(2a) intermediate vocational","208","0.217618988190248","0.19223425435377","0.243003722026726"
"Satisfactory","1992","Couple + C. LE 16 ","(2c_gen) general maturity certificate","11","","",""
"Satisfactory","1992","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","33","0.304551625036605","0.227204968402063","0.381898281671147"
"Satisfactory","1992","Couple + C. LE 16 ","(3a) lower tertiary education","47","0.147656962836883","0.108726736925073","0.186587188748693"
"Satisfactory","1992","Couple + C. LE 16 ","(3b) higher tertiary education","41","0.136856789034047","0.0978996460390725","0.175813932029022"
"Satisfactory","1992","Couple + C. GT 16 ","(0) in school","5","","",""
"Satisfactory","1992","Couple + C. GT 16 ","(1a) inadequately completed","52","0.227133420995017","0.168023249228457","0.286243592761578"
"Satisfactory","1992","Couple + C. GT 16 ","(1b) general elementary school","159","0.409027017109084","0.363500031617407","0.45455400260076"
"Satisfactory","1992","Couple + C. GT 16 ","(1c) basic vocational qualification","285","0.32727108560927","0.296074140518111","0.358468030700428"
"Satisfactory","1992","Couple + C. GT 16 ","(2b) intermediate general qualification","13","","",""
"Satisfactory","1992","Couple + C. GT 16 ","(2a) intermediate vocational","96","0.24789089120895","0.206447930682792","0.289333851735109"
"Satisfactory","1992","Couple + C. GT 16 ","(2c_gen) general maturity certificate","21","","",""
"Satisfactory","1992","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","26","","",""
"Satisfactory","1992","Couple + C. GT 16 ","(3a) lower tertiary education","46","0.294458224097757","0.220012448964902","0.368903999230611"
"Satisfactory","1992","Couple + C. GT 16 ","(3b) higher tertiary education","34","0.371843245296281","0.279401655255272","0.46428483533729"
"Satisfactory","1992","Couple + C. LE and GT 16","(0) in school","4","","",""
"Satisfactory","1992","Couple + C. LE and GT 16","(1a) inadequately completed","40","0.262473740719193","0.191589627987157","0.333357853451229"
"Satisfactory","1992","Couple + C. LE and GT 16","(1b) general elementary school","46","0.187971975297482","0.138126682541955","0.23781726805301"
"Satisfactory","1992","Couple + C. LE and GT 16","(1c) basic vocational qualification","78","0.297440942283568","0.243015090033049","0.351866794534087"
"Satisfactory","1992","Couple + C. LE and GT 16","(2b) intermediate general qualification","12","","",""
"Satisfactory","1992","Couple + C. LE and GT 16","(2a) intermediate vocational","32","0.218310877389501","0.15130291914935","0.285318835629651"
"Satisfactory","1992","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","4","","",""
"Satisfactory","1992","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","11","","",""
"Satisfactory","1992","Couple + C. LE and GT 16","(3a) lower tertiary education","14","","",""
"Satisfactory","1992","Couple + C. LE and GT 16","(3b) higher tertiary education","12","","",""
"Less good","1992","1-pers.-HH","(0) in school","","","",""
"Less good","1992","1-pers.-HH","(1a) inadequately completed","10","","",""
"Less good","1992","1-pers.-HH","(1b) general elementary school","77","0.25641180498516","0.20826806766156","0.304555542308759"
"Less good","1992","1-pers.-HH","(1c) basic vocational qualification","64","0.170517388528838","0.134887522771054","0.206147254286622"
"Less good","1992","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"Less good","1992","1-pers.-HH","(2a) intermediate vocational","33","0.15620366653031","0.11137949726343","0.201027835797191"
"Less good","1992","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"Less good","1992","1-pers.-HH","(2c_voc) vocational maturity certificate","7","","",""
"Less good","1992","1-pers.-HH","(3a) lower tertiary education","9","","",""
"Less good","1992","1-pers.-HH","(3b) higher tertiary education","12","","",""
"Less good","1992","(Married) couple without C. ","(0) in school","","","",""
"Less good","1992","(Married) couple without C. ","(1a) inadequately completed","18","","",""
"Less good","1992","(Married) couple without C. ","(1b) general elementary school","103","0.19709164905355","0.164520140071991","0.229663158035109"
"Less good","1992","(Married) couple without C. ","(1c) basic vocational qualification","217","0.171342311904415","0.151618358065743","0.191066265743088"
"Less good","1992","(Married) couple without C. ","(2b) intermediate general qualification","11","","",""
"Less good","1992","(Married) couple without C. ","(2a) intermediate vocational","53","0.107800274405093","0.0803688524369228","0.135231696373264"
"Less good","1992","(Married) couple without C. ","(2c_gen) general maturity certificate","7","","",""
"Less good","1992","(Married) couple without C. ","(2c_voc) vocational maturity certificate","16","","",""
"Less good","1992","(Married) couple without C. ","(3a) lower tertiary education","15","","",""
"Less good","1992","(Married) couple without C. ","(3b) higher tertiary education","22","","",""
"Less good","1992","Single parent ","(0) in school","1","","",""
"Less good","1992","Single parent ","(1a) inadequately completed","5","","",""
"Less good","1992","Single parent ","(1b) general elementary school","20","","",""
"Less good","1992","Single parent ","(1c) basic vocational qualification","20","","",""
"Less good","1992","Single parent ","(2b) intermediate general qualification","","","",""
"Less good","1992","Single parent ","(2a) intermediate vocational","4","","",""
"Less good","1992","Single parent ","(2c_gen) general maturity certificate","","","",""
"Less good","1992","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Less good","1992","Single parent ","(3a) lower tertiary education","","","",""
"Less good","1992","Single parent ","(3b) higher tertiary education","3","","",""
"Less good","1992","Couple + C. LE 16 ","(0) in school","","","",""
"Less good","1992","Couple + C. LE 16 ","(1a) inadequately completed","19","","",""
"Less good","1992","Couple + C. LE 16 ","(1b) general elementary school","39","0.110957459855008","0.0789547500795338","0.142960169630482"
"Less good","1992","Couple + C. LE 16 ","(1c) basic vocational qualification","69","0.075523703486663","0.0580457587229272","0.0930016482503988"
"Less good","1992","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"Less good","1992","Couple + C. LE 16 ","(2a) intermediate vocational","33","0.033334293670075","0.0222909940753105","0.0443775932648396"
"Less good","1992","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"Less good","1992","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","8","","",""
"Less good","1992","Couple + C. LE 16 ","(3a) lower tertiary education","11","","",""
"Less good","1992","Couple + C. LE 16 ","(3b) higher tertiary education","6","","",""
"Less good","1992","Couple + C. GT 16 ","(0) in school","","","",""
"Less good","1992","Couple + C. GT 16 ","(1a) inadequately completed","47","0.195801100229174","0.139817768923011","0.251784431535337"
"Less good","1992","Couple + C. GT 16 ","(1b) general elementary school","64","0.157028833974687","0.123338513139667","0.190719154809706"
"Less good","1992","Couple + C. GT 16 ","(1c) basic vocational qualification","106","0.139912651641556","0.116848473901212","0.162976829381901"
"Less good","1992","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Less good","1992","Couple + C. GT 16 ","(2a) intermediate vocational","22","","",""
"Less good","1992","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Less good","1992","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","9","","",""
"Less good","1992","Couple + C. GT 16 ","(3a) lower tertiary education","12","","",""
"Less good","1992","Couple + C. GT 16 ","(3b) higher tertiary education","10","","",""
"Less good","1992","Couple + C. LE and GT 16","(0) in school","1","","",""
"Less good","1992","Couple + C. LE and GT 16","(1a) inadequately completed","22","","",""
"Less good","1992","Couple + C. LE and GT 16","(1b) general elementary school","29","","",""
"Less good","1992","Couple + C. LE and GT 16","(1c) basic vocational qualification","24","","",""
"Less good","1992","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Less good","1992","Couple + C. LE and GT 16","(2a) intermediate vocational","7","","",""
"Less good","1992","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","3","","",""
"Less good","1992","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Less good","1992","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Less good","1992","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"Poor","1992","1-pers.-HH","(0) in school","","","",""
"Poor","1992","1-pers.-HH","(1a) inadequately completed","3","","",""
"Poor","1992","1-pers.-HH","(1b) general elementary school","29","","",""
"Poor","1992","1-pers.-HH","(1c) basic vocational qualification","36","0.104996022150306","0.0759541163649302","0.134037927935682"
"Poor","1992","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Poor","1992","1-pers.-HH","(2a) intermediate vocational","15","","",""
"Poor","1992","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Poor","1992","1-pers.-HH","(2c_voc) vocational maturity certificate","4","","",""
"Poor","1992","1-pers.-HH","(3a) lower tertiary education","4","","",""
"Poor","1992","1-pers.-HH","(3b) higher tertiary education","1","","",""
"Poor","1992","(Married) couple without C. ","(0) in school","","","",""
"Poor","1992","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"Poor","1992","(Married) couple without C. ","(1b) general elementary school","50","0.0938668995330139","0.0699875213170398","0.117746277748988"
"Poor","1992","(Married) couple without C. ","(1c) basic vocational qualification","97","0.0762400802889063","0.0623487027650559","0.0901314578127567"
"Poor","1992","(Married) couple without C. ","(2b) intermediate general qualification","2","","",""
"Poor","1992","(Married) couple without C. ","(2a) intermediate vocational","9","","",""
"Poor","1992","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Poor","1992","(Married) couple without C. ","(2c_voc) vocational maturity certificate","5","","",""
"Poor","1992","(Married) couple without C. ","(3a) lower tertiary education","12","","",""
"Poor","1992","(Married) couple without C. ","(3b) higher tertiary education","7","","",""
"Poor","1992","Single parent ","(0) in school","1","","",""
"Poor","1992","Single parent ","(1a) inadequately completed","3","","",""
"Poor","1992","Single parent ","(1b) general elementary school","9","","",""
"Poor","1992","Single parent ","(1c) basic vocational qualification","8","","",""
"Poor","1992","Single parent ","(2b) intermediate general qualification","2","","",""
"Poor","1992","Single parent ","(2a) intermediate vocational","2","","",""
"Poor","1992","Single parent ","(2c_gen) general maturity certificate","","","",""
"Poor","1992","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Poor","1992","Single parent ","(3a) lower tertiary education","1","","",""
"Poor","1992","Single parent ","(3b) higher tertiary education","1","","",""
"Poor","1992","Couple + C. LE 16 ","(0) in school","","","",""
"Poor","1992","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Poor","1992","Couple + C. LE 16 ","(1b) general elementary school","11","","",""
"Poor","1992","Couple + C. LE 16 ","(1c) basic vocational qualification","11","","",""
"Poor","1992","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Poor","1992","Couple + C. LE 16 ","(2a) intermediate vocational","7","","",""
"Poor","1992","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Poor","1992","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Poor","1992","Couple + C. LE 16 ","(3a) lower tertiary education","2","","",""
"Poor","1992","Couple + C. LE 16 ","(3b) higher tertiary education","2","","",""
"Poor","1992","Couple + C. GT 16 ","(0) in school","","","",""
"Poor","1992","Couple + C. GT 16 ","(1a) inadequately completed","17","","",""
"Poor","1992","Couple + C. GT 16 ","(1b) general elementary school","11","","",""
"Poor","1992","Couple + C. GT 16 ","(1c) basic vocational qualification","30","0.0361107072356308","0.0237064781619758","0.0485149363092857"
"Poor","1992","Couple + C. GT 16 ","(2b) intermediate general qualification","2","","",""
"Poor","1992","Couple + C. GT 16 ","(2a) intermediate vocational","9","","",""
"Poor","1992","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Poor","1992","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Poor","1992","Couple + C. GT 16 ","(3a) lower tertiary education","1","","",""
"Poor","1992","Couple + C. GT 16 ","(3b) higher tertiary education","4","","",""
"Poor","1992","Couple + C. LE and GT 16","(0) in school","1","","",""
"Poor","1992","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"Poor","1992","Couple + C. LE and GT 16","(1b) general elementary school","7","","",""
"Poor","1992","Couple + C. LE and GT 16","(1c) basic vocational qualification","7","","",""
"Poor","1992","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Poor","1992","Couple + C. LE and GT 16","(2a) intermediate vocational","1","","",""
"Poor","1992","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Poor","1992","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Poor","1992","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Poor","1992","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Very good","1993","1-pers.-HH","(0) in school","","","",""
"Very good","1993","1-pers.-HH","(1a) inadequately completed","","","",""
"Very good","1993","1-pers.-HH","(1b) general elementary school","","","",""
"Very good","1993","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Very good","1993","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Very good","1993","1-pers.-HH","(2a) intermediate vocational","","","",""
"Very good","1993","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Very good","1993","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Very good","1993","1-pers.-HH","(3a) lower tertiary education","","","",""
"Very good","1993","1-pers.-HH","(3b) higher tertiary education","","","",""
"Very good","1993","(Married) couple without C. ","(0) in school","","","",""
"Very good","1993","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Very good","1993","(Married) couple without C. ","(1b) general elementary school","","","",""
