"ple0008","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very good","1992","16-34 y.","(0) in school","71","0.450531430994504","0.370100443961112","0.530962418027896"
"Very good","1992","16-34 y.","(1a) inadequately completed","61","0.317911610437212","0.25522804608518","0.380595174789243"
"Very good","1992","16-34 y.","(1b) general elementary school","204","0.282199948030789","0.247679874842331","0.316720021219247"
"Very good","1992","16-34 y.","(1c) basic vocational qualification","256","0.262366891113574","0.234852046616852","0.289881735610296"
"Very good","1992","16-34 y.","(2b) intermediate general qualification","156","0.312679027534128","0.269263987082879","0.356094067985376"
"Very good","1992","16-34 y.","(2a) intermediate vocational","341","0.25121211830143","0.227955607459782","0.274468629143078"
"Very good","1992","16-34 y.","(2c_gen) general maturity certificate","110","0.280852795666762","0.232067654628918","0.329637936704607"
"Very good","1992","16-34 y.","(2c_voc) vocational maturity certificate","73","0.235496246709877","0.185796876978351","0.285195616441403"
"Very good","1992","16-34 y.","(3a) lower tertiary education","76","0.313153081898063","0.255778497547766","0.370527666248361"
"Very good","1992","16-34 y.","(3b) higher tertiary education","64","0.273757011022065","0.211174297905494","0.336339724138636"
"Very good","1992","35-65 y.","(0) in school","","","",""
"Very good","1992","35-65 y.","(1a) inadequately completed","32","0.0768471149705477","0.0532157515310406","0.100478478410055"
"Very good","1992","35-65 y.","(1b) general elementary school","58","0.045060718049758","0.0331948100746339","0.0569266260248821"
"Very good","1992","35-65 y.","(1c) basic vocational qualification","217","0.0834927001767063","0.0730039900875902","0.0939814102658223"
"Very good","1992","35-65 y.","(2b) intermediate general qualification","8","","",""
"Very good","1992","35-65 y.","(2a) intermediate vocational","126","0.100762498645077","0.0827348109932491","0.118790186296904"
"Very good","1992","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Very good","1992","35-65 y.","(2c_voc) vocational maturity certificate","29","","",""
"Very good","1992","35-65 y.","(3a) lower tertiary education","66","0.137087609680793","0.108447434958362","0.165727784403224"
"Very good","1992","35-65 y.","(3b) higher tertiary education","76","0.139113913653517","0.110086395963176","0.168141431343857"
"Very good","1992","66 and older","(0) in school","","","",""
"Very good","1992","66 and older","(1a) inadequately completed","","","",""
"Very good","1992","66 and older","(1b) general elementary school","8","","",""
"Very good","1992","66 and older","(1c) basic vocational qualification","17","","",""
"Very good","1992","66 and older","(2b) intermediate general qualification","","","",""
"Very good","1992","66 and older","(2a) intermediate vocational","","","",""
"Very good","1992","66 and older","(2c_gen) general maturity certificate","","","",""
"Very good","1992","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very good","1992","66 and older","(3a) lower tertiary education","2","","",""
"Very good","1992","66 and older","(3b) higher tertiary education","5","","",""
"Good","1992","16-34 y.","(0) in school","60","0.430959576783891","0.350906274632615","0.511012878935167"
"Good","1992","16-34 y.","(1a) inadequately completed","100","0.406261431723132","0.340149387143108","0.472373476303156"
"Good","1992","16-34 y.","(1b) general elementary school","282","0.405462497964429","0.367804565412252","0.443120430516606"
"Good","1992","16-34 y.","(1c) basic vocational qualification","475","0.480042465426569","0.448794905197811","0.511290025655328"
"Good","1992","16-34 y.","(2b) intermediate general qualification","218","0.519926287445695","0.473138136033102","0.566714438858289"
"Good","1992","16-34 y.","(2a) intermediate vocational","718","0.534644835278365","0.507898159144636","0.561391511412094"
"Good","1992","16-34 y.","(2c_gen) general maturity certificate","163","0.551885028181262","0.497901865550249","0.605868190812275"
"Good","1992","16-34 y.","(2c_voc) vocational maturity certificate","146","0.546538132273807","0.488227238833017","0.604849025714597"
"Good","1992","16-34 y.","(3a) lower tertiary education","140","0.526829388049509","0.465062587137895","0.588596188961124"
"Good","1992","16-34 y.","(3b) higher tertiary education","108","0.585748787745525","0.516610538395781","0.654887037095269"
"Good","1992","35-65 y.","(0) in school","","","",""
"Good","1992","35-65 y.","(1a) inadequately completed","138","0.288636105768671","0.248433017308946","0.328839194228396"
"Good","1992","35-65 y.","(1b) general elementary school","385","0.288685985227104","0.262764637637423","0.314607332816786"
"Good","1992","35-65 y.","(1c) basic vocational qualification","1053","0.385924864196382","0.367466551430422","0.404383176962341"
"Good","1992","35-65 y.","(2b) intermediate general qualification","20","","",""
"Good","1992","35-65 y.","(2a) intermediate vocational","535","0.479499812629138","0.449580058411722","0.509419566846554"
"Good","1992","35-65 y.","(2c_gen) general maturity certificate","19","","",""
"Good","1992","35-65 y.","(2c_voc) vocational maturity certificate","72","0.353659857851446","0.287564111492839","0.419755604210054"
"Good","1992","35-65 y.","(3a) lower tertiary education","270","0.454376952354795","0.41291519465454","0.495838710055051"
"Good","1992","35-65 y.","(3b) higher tertiary education","278","0.466617488447403","0.42477170901599","0.508463267878816"
"Good","1992","66 and older","(0) in school","","","",""
"Good","1992","66 and older","(1a) inadequately completed","4","","",""
"Good","1992","66 and older","(1b) general elementary school","59","0.124892620564398","0.0945824030368935","0.155202838091902"
"Good","1992","66 and older","(1c) basic vocational qualification","123","0.195910299046591","0.164966727759705","0.226853870333476"
"Good","1992","66 and older","(2b) intermediate general qualification","9","","",""
"Good","1992","66 and older","(2a) intermediate vocational","34","0.184811795523495","0.125041642127963","0.244581948919027"
"Good","1992","66 and older","(2c_gen) general maturity certificate","3","","",""
"Good","1992","66 and older","(2c_voc) vocational maturity certificate","12","","",""
"Good","1992","66 and older","(3a) lower tertiary education","19","","",""
"Good","1992","66 and older","(3b) higher tertiary education","11","","",""
"Satisfactory","1992","16-34 y.","(0) in school","12","","",""
"Satisfactory","1992","16-34 y.","(1a) inadequately completed","32","0.182477254030956","0.130485502140619","0.234469005921292"
"Satisfactory","1992","16-34 y.","(1b) general elementary school","125","0.250197895717833","0.216977358273947","0.28341843316172"
