"ple0008","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Poor","2014","Couple + C. LE and GT 16","indirect migration background","5","","","","5"
"Satisfactory","2014","1-pers.-HH","no migration background","1094","0.358361796934462","0.341476319527289","0.375247274341634","3"
"Satisfactory","2014","1-pers.-HH","indirect migration background","39","0.225094593657047","0.160177897876153","0.290011289437941","3"
"Satisfactory","2014","(Married) couple without C. ","no migration background","2565","0.367909939887335","0.356433757977995","0.379386121796674","3"
"Satisfactory","2014","(Married) couple without C. ","direct migration background","341","0.315866812172081","0.287282775183188","0.344450849160974","3"
"Satisfactory","2014","(Married) couple without C. ","indirect migration background","55","0.286894786471716","0.224977873634722","0.348811699308709","3"
"Satisfactory","2014","1-pers.-HH","direct migration background","135","0.33215695630562","0.286343405461594","0.377970507149646","3"
"Satisfactory","2014","Single parent ","no migration background","583","0.314606122908882","0.293621199484845","0.335591046332919","3"
"Satisfactory","2014","Single parent ","direct migration background","91","0.270019314755424","0.222688624202069","0.317350005308778","3"
"Satisfactory","2014","Single parent ","indirect migration background","64","0.290656923977701","0.23272598164063","0.348587866314773","3"
"Satisfactory","2014","Couple + C. LE 16 ","no migration background","1287","0.29165272795664","0.278369779121209","0.304935676792071","3"
"Satisfactory","2014","Couple + C. LE 16 ","direct migration background","484","0.250696323341299","0.230651702806978","0.270740943875619","3"
"Satisfactory","2014","Couple + C. GT 16 ","indirect migration background","41","0.186729427797024","0.138032176352844","0.235426679241203","3"
"Satisfactory","2014","Couple + C. LE 16 ","indirect migration background","172","0.299174326717935","0.261649625819992","0.336699027615878","3"
"Satisfactory","2014","Couple + C. GT 16 ","no migration background","693","0.313020350983248","0.293799597249727","0.332241104716768","3"
"Satisfactory","2014","Couple + C. GT 16 ","direct migration background","171","0.305701892330913","0.268807808167669","0.342595976494157","3"
"Satisfactory","2014","Couple + C. LE and GT 16","no migration background","416","0.285909327840489","0.262324681023682","0.309493974657295","3"
"Satisfactory","2014","Couple + C. LE and GT 16","indirect migration background","48","0.150891560201678","0.103806226014649","0.197976894388706","3"
"Satisfactory","2014","Couple + C. LE and GT 16","direct migration background","160","0.248040210010293","0.213852012214082","0.282228407806504","3"
"Very good","2014","1-pers.-HH","no migration background","251","0.0837984424462965","0.074041339876899","0.0935555450156939","1"
"Very good","2014","1-pers.-HH","direct migration background","58","0.131557009265811","0.0986784538765525","0.164435564655069","1"
"Very good","2014","1-pers.-HH","indirect migration background","35","0.210054042156904","0.146738002699854","0.273370081613955","1"
"Very good","2014","(Married) couple without C. ","no migration background","356","0.0587914082897404","0.0531933546479703","0.0643894619315104","1"
"Very good","2014","Single parent ","no migration background","189","0.110949666642548","0.0967564814765953","0.125142851808502","1"
"Very good","2014","Single parent ","direct migration background","47","0.157113733983321","0.118318238335152","0.195909229631489","1"
"Very good","2014","(Married) couple without C. ","direct migration background","92","0.0948011188463174","0.076788370866583","0.112813866826052","1"
"Very good","2014","(Married) couple without C. ","indirect migration background","37","0.220624807773559","0.163860986804753","0.277388628742365","1"
"Very good","2014","Single parent ","indirect migration background","37","0.17627997091203","0.127663504740695","0.224896437083365","1"
"Very good","2014","Couple + C. LE 16 ","no migration background","504","0.115825505569331","0.106473398740349","0.125177612398314","1"
"Very good","2014","Couple + C. LE 16 ","direct migration background","244","0.149525341000416","0.133032973087916","0.166017708912916","1"
"Very good","2014","Couple + C. LE 16 ","indirect migration background","80","0.162242469216907","0.132029631319452","0.192455307114363","1"
"Very good","2014","Couple + C. GT 16 ","no migration background","247","0.123814509647194","0.11016251872225","0.137466500572138","1"
"Very good","2014","Couple + C. GT 16 ","direct migration background","78","0.120619180648841","0.0945377529376071","0.146700608360074","1"
"Very good","2014","Couple + C. GT 16 ","indirect migration background","74","0.311451964199053","0.253583334793536","0.36932059360457","1"
"Very good","2014","Couple + C. LE and GT 16","no migration background","175","0.1352942144868","0.117441168247507","0.153147260726093","1"
"Very good","2014","Couple + C. LE and GT 16","indirect migration background","58","0.268703663979118","0.21039204536287","0.327015282595366","1"
"Very good","2014","Couple + C. LE and GT 16","direct migration background","81","0.124498376623185","0.0983630353238232","0.150633717922546","1"
"Good","2015","1-pers.-HH","no migration background","948","0.318367815443693","0.301687017975366","0.335048612912021","2"
"Good","2015","1-pers.-HH","direct migration background","220","0.391622420652757","0.35196659717372","0.431278244131793","2"
"Good","2015","1-pers.-HH","indirect migration background","56","0.412141398697259","0.335147231887786","0.489135565506732","2"
"Good","2015","(Married) couple without C. ","no migration background","2194","0.33169119278866","0.320222410575736","0.343159975001585","2"
"Good","2015","(Married) couple without C. ","indirect migration background","89","0.439197667028015","0.371094403270006","0.507300930786025","2"
"Good","2015","Single parent ","no migration background","681","0.389288532938949","0.366763487209052","0.411813578668845","2"
"Good","2015","Single parent ","direct migration background","135","0.365703255754557","0.316826279621717","0.414580231887398","2"
"Good","2015","Single parent ","indirect migration background","116","0.580993804852998","0.517090058010915","0.644897551695081","2"
"Good","2015","(Married) couple without C. ","direct migration background","454","0.320704682649188","0.295034545350021","0.346374819948355","2"
"Good","2015","Couple + C. LE 16 ","no migration background","2030","0.500549865873262","0.485256314009277","0.515843417737247","2"
"Good","2015","Couple + C. LE 16 ","direct migration background","1075","0.471960694479517","0.450932345198946","0.492989043760088","2"
"Good","2015","Couple + C. LE 16 ","indirect migration background","235","0.477819639190482","0.434720806745232","0.520918471635732","2"
"Good","2015","Couple + C. GT 16 ","no migration background","921","0.405184935459529","0.384567398680815","0.425802472238243","2"
"Good","2015","Couple + C. GT 16 ","direct migration background","228","0.41147707670092","0.370573130371464","0.452381023030375","2"
"Good","2015","Couple + C. LE and GT 16","indirect migration background","112","0.497855873322263","0.433793035416887","0.561918711227638","2"
"Good","2015","Couple + C. GT 16 ","indirect migration background","105","0.414110080287458","0.35059044216669","0.477629718408225","2"
"Good","2015","Couple + C. LE and GT 16","no migration background","647","0.497254710691009","0.471073333870679","0.523436087511338","2"
"Good","2015","Couple + C. LE and GT 16","direct migration background","243","0.382020171321198","0.343367096909973","0.420673245732423","2"
"Less good","2015","1-pers.-HH","no migration background","591","0.200902387052296","0.186555104488562","0.21524966961603","4"
"Less good","2015","(Married) couple without C. ","no migration background","1103","0.170840384620972","0.161672353381726","0.180008415860218","4"
"Less good","2015","(Married) couple without C. ","direct migration background","191","0.166090951777196","0.14562280321533","0.186559100339062","4"
"Less good","2015","Single parent ","direct migration background","67","0.177414141109552","0.138645693479696","0.216182588739408","4"
"Less good","2015","Single parent ","indirect migration background","17","","","","4"
"Less good","2015","1-pers.-HH","direct migration background","74","0.133310172940051","0.105694852049714","0.160925493830389","4"
"Less good","2015","1-pers.-HH","indirect migration background","26","","","","4"
"Less good","2015","(Married) couple without C. ","indirect migration background","15","","","","4"
"Less good","2015","Single parent ","no migration background","285","0.137061521408806","0.12117387630864","0.152949166508972","4"
"Less good","2015","Couple + C. LE 16 ","no migration background","388","0.0981227490524358","0.0890236752366149","0.107221822868257","4"
"Less good","2015","Couple + C. LE 16 ","direct migration background","178","0.0902967924903455","0.0782240714551644","0.102369513525527","4"
"Less good","2015","Couple + C. LE 16 ","indirect migration background","62","0.0981266032023633","0.0724587580229188","0.123794448381808","4"
"Less good","2015","Couple + C. GT 16 ","no migration background","270","0.129883264339943","0.115764895881936","0.144001632797951","4"
"Less good","2015","Couple + C. GT 16 ","direct migration background","86","0.142348168894505","0.113305123925262","0.171391213863749","4"
"Less good","2015","Couple + C. LE and GT 16","indirect migration background","18","","","","4"
"Less good","2015","Couple + C. GT 16 ","indirect migration background","17","","","","4"
"Less good","2015","Couple + C. LE and GT 16","direct migration background","74","0.129329284463715","0.102634332013963","0.156024236913466","4"
"Less good","2015","Couple + C. LE and GT 16","no migration background","147","0.0954338842675936","0.0800487786738692","0.110818989861318","4"
"Poor","2015","1-pers.-HH","no migration background","169","0.0604991113065197","0.0519622095858627","0.0690360130271767","5"
"Poor","2015","1-pers.-HH","direct migration background","30","0.0777547552883691","0.0559990438193002","0.099510466757438","5"
"Poor","2015","1-pers.-HH","indirect migration background","5","","","","5"
"Poor","2015","(Married) couple without C. ","no migration background","293","0.0488280871785728","0.0435784884496106","0.054077685907535","5"
"Poor","2015","(Married) couple without C. ","direct migration background","63","0.06704315067836","0.0532883526695719","0.0807979486871482","5"
"Poor","2015","(Married) couple without C. ","indirect migration background","3","","","","5"
"Poor","2015","Single parent ","no migration background","72","0.0420278547385257","0.0327583423241009","0.0512973671529505","5"
"Poor","2015","Single parent ","direct migration background","21","","","","5"
"Poor","2015","Single parent ","indirect migration background","7","","","","5"
"Poor","2015","Couple + C. LE 16 ","no migration background","57","0.0116137524890682","0.00833666339591511","0.0148908415822212","5"
"Poor","2015","Couple + C. LE 16 ","direct migration background","28","","","","5"
"Poor","2015","Couple + C. LE 16 ","indirect migration background","5","","","","5"
"Poor","2015","Couple + C. GT 16 ","no migration background","50","0.0207857644907704","0.0147941893018543","0.0267773396796866","5"
"Poor","2015","Couple + C. GT 16 ","direct migration background","19","","","","5"
"Poor","2015","Couple + C. GT 16 ","indirect migration background","1","","","","5"
"Poor","2015","Couple + C. LE and GT 16","no migration background","24","","","","5"
"Poor","2015","Couple + C. LE and GT 16","direct migration background","16","","","","5"
"Poor","2015","Couple + C. LE and GT 16","indirect migration background","2","","","","5"
"Satisfactory","2015","(Married) couple without C. ","indirect migration background","53","0.291411705435242","0.229054952771082","0.353768458099403","3"
"Satisfactory","2015","1-pers.-HH","no migration background","1075","0.353827696914383","0.336705981715747","0.370949412113019","3"
"Satisfactory","2015","1-pers.-HH","indirect migration background","38","0.248525753141078","0.180926637397658","0.316124868884499","3"
"Satisfactory","2015","(Married) couple without C. ","no migration background","2514","0.379318025935143","0.367498554627693","0.391137497242592","3"
"Satisfactory","2015","(Married) couple without C. ","direct migration background","349","0.303959108072711","0.278661981792458","0.329256234352963","3"
"Satisfactory","2015","Single parent ","no migration background","577","0.320749788457758","0.299186751912218","0.342312825003298","3"
"Satisfactory","2015","Single parent ","direct migration background","89","0.232356510387408","0.189496637039332","0.275216383735484","3"
"Satisfactory","2015","Single parent ","indirect migration background","59","0.245191390445054","0.189472638414108","0.300910142476","3"
"Satisfactory","2015","Couple + C. LE 16 ","no migration background","1207","0.286885909506551","0.273051114243497","0.300720704769605","3"
"Satisfactory","2015","Couple + C. LE 16 ","direct migration background","463","0.240550524820932","0.222546411482634","0.258554638159231","3"
"Satisfactory","2015","Couple + C. GT 16 ","indirect migration background","49","0.259698127895083","0.203154856146153","0.316241399644014","3"
"Satisfactory","2015","1-pers.-HH","direct migration background","130","0.246460294029004","0.21144859790059","0.281471990157417","3"
"Satisfactory","2015","Couple + C. LE 16 ","indirect migration background","152","0.286740392392063","0.24772001252527","0.325760772258856","3"
"Satisfactory","2015","Couple + C. GT 16 ","no migration background","706","0.321100148145963","0.301491743380785","0.340708552911141","3"
"Satisfactory","2015","Couple + C. GT 16 ","direct migration background","165","0.325171167866194","0.286234074779083","0.364108260953305","3"
"Satisfactory","2015","Couple + C. LE and GT 16","no migration background","404","0.255472859649279","0.232635721719029","0.278309997579529","3"
"Satisfactory","2015","Couple + C. LE and GT 16","direct migration background","158","0.281027440452554","0.245268530871397","0.316786350033712","3"
"Satisfactory","2015","Couple + C. LE and GT 16","indirect migration background","41","0.106408121359946","0.0668990195425929","0.145917223177299","3"
"Very good","2015","1-pers.-HH","no migration background","213","0.0664029892831078","0.0574873861527838","0.0753185924134318","1"
"Very good","2015","1-pers.-HH","direct migration background","128","0.150852357089819","0.121775045312523","0.179929668867116","1"
"Very good","2015","1-pers.-HH","indirect migration background","32","0.153075633450437","0.096754211433315","0.209397055467559","1"
"Very good","2015","(Married) couple without C. ","no migration background","370","0.0693223094766524","0.063135056024672","0.0755095629286327","1"
"Very good","2015","Single parent ","no migration background","185","0.110872302455962","0.096367712982526","0.125376891929397","1"
"Very good","2015","Single parent ","direct migration background","61","0.174075834424537","0.135596016842221","0.212555652006853","1"
"Very good","2015","Single parent ","indirect migration background","30","0.0980538495324521","0.0595368029559892","0.136570896108915","1"
"Very good","2015","Couple + C. LE 16 ","no migration background","424","0.102827723078683","0.0935373821689977","0.112118063988368","1"
"Very good","2015","Couple + C. LE 16 ","direct migration background","421","0.186999658458875","0.17057543249687","0.203423884420879","1"
"Very good","2015","Couple + C. LE 16 ","indirect migration background","62","0.126791225192122","0.0980816421554278","0.155500808228817","1"
"Very good","2015","(Married) couple without C. ","direct migration background","213","0.142202106822545","0.122993682824691","0.161410530820399","1"
"Very good","2015","(Married) couple without C. ","indirect migration background","44","0.222470320192518","0.165397736296549","0.279542904088486","1"
"Very good","2015","Couple + C. GT 16 ","no migration background","231","0.123045887563794","0.109250270224149","0.136841504903439","1"
"Very good","2015","Couple + C. GT 16 ","direct migration background","58","0.0816092391490761","0.0588533341148675","0.104365144183285","1"
"Very good","2015","Couple + C. GT 16 ","indirect migration background","59","0.263252343008593","0.206460285183183","0.320044400834003","1"
"Very good","2015","Couple + C. LE and GT 16","no migration background","179","0.131029080002374","0.113359936791542","0.148698223213205","1"
"Very good","2015","Couple + C. LE and GT 16","direct migration background","116","0.180792563502853","0.150177090760715","0.211408036244991","1"
"Very good","2015","Couple + C. LE and GT 16","indirect migration background","61","0.286343122288461","0.228423160296412","0.344263084280509","1"
"Good","2016","1-pers.-HH","no migration background","880","0.309729375489362","0.292774528877665","0.32668422210106","2"
"Good","2016","1-pers.-HH","direct migration background","464","0.359824895516904","0.335364752133035","0.384285038900773","2"
"Good","2016","1-pers.-HH","indirect migration background","56","0.327973666567876","0.255679506406685","0.400267826729067","2"
"Good","2016","(Married) couple without C. ","no migration background","2102","0.343414359740474","0.331569778961165","0.355258940519783","2"
"Good","2016","(Married) couple without C. ","indirect migration background","91","0.529266045340736","0.457533474107816","0.600998616573656","2"
"Good","2016","Single parent ","no migration background","609","0.378860787074942","0.355332554692481","0.402389019457403","2"
"Good","2016","Single parent ","direct migration background","220","0.417938937871587","0.380338919913527","0.455538955829647","2"
"Good","2016","Single parent ","indirect migration background","96","0.520426229722901","0.454411013501617","0.586441445944186","2"
"Good","2016","Couple + C. GT 16 ","direct migration background","204","0.371472668481571","0.331977889724484","0.410967447238658","2"
"Good","2016","Couple + C. LE 16 ","no migration background","1790","0.503622518695346","0.487357544284495","0.519887493106197","2"
"Good","2016","Couple + C. LE 16 ","indirect migration background","211","0.428087402796725","0.383401689697033","0.472773115896417","2"
"Good","2016","Couple + C. GT 16 ","no migration background","879","0.436469347294904","0.415042362945013","0.457896331644796","2"
"Good","2016","(Married) couple without C. ","direct migration background","407","0.352687873210641","0.325471868275818","0.379903878145465","2"
"Good","2016","Couple + C. LE 16 ","direct migration background","1506","0.468300241986757","0.452065326606033","0.484535157367481","2"
"Good","2016","Couple + C. GT 16 ","indirect migration background","95","0.527143372459196","0.45829375653808","0.595992988380313","2"
"Good","2016","Couple + C. LE and GT 16","no migration background","625","0.517266355289372","0.490227265157014","0.54430544542173","2"
"Good","2016","Couple + C. LE and GT 16","direct migration background","358","0.386097679241357","0.355236154565133","0.41695920391758","2"
"Good","2016","Couple + C. LE and GT 16","indirect migration background","98","0.415709512778926","0.353615489921012","0.47780353563684","2"
"Less good","2016","1-pers.-HH","no migration background","566","0.202307907999654","0.187577423082041","0.217038392917268","4"
"Less good","2016","(Married) couple without C. ","no migration background","1073","0.17922162904123","0.16965469146018","0.188788566622279","4"
"Less good","2016","(Married) couple without C. ","direct migration background","205","0.181162919392929","0.159224484280212","0.203101354505647","4"
"Less good","2016","Single parent ","direct migration background","128","0.194373388344407","0.164206350665144","0.22454042602367","4"
"Less good","2016","Single parent ","indirect migration background","20","","","","4"
"Less good","2016","(Married) couple without C. ","indirect migration background","23","","","","4"
"Less good","2016","Couple + C. LE 16 ","no migration background","331","0.0919721525555865","0.0825711853463823","0.101373119764791","4"
"Less good","2016","Couple + C. GT 16 ","no migration background","235","0.11229780413732","0.0986568520035111","0.125938756271129","4"
"Less good","2016","Couple + C. GT 16 ","direct migration background","102","0.179743862223211","0.148359309208336","0.211128415238085","4"
"Less good","2016","Couple + C. LE and GT 16","direct migration background","107","0.1158220305936","0.0955365838266776","0.136107477360522","4"
"Less good","2016","1-pers.-HH","direct migration background","154","0.16912973673476","0.150025020193397","0.188234453276122","4"
"Less good","2016","1-pers.-HH","indirect migration background","22","","","","4"
"Less good","2016","Single parent ","no migration background","266","0.168965044401529","0.1507905190354","0.187139569767657","4"
"Less good","2016","Couple + C. LE 16 ","direct migration background","346","0.0862849710047608","0.0771495709659742","0.0954203710435474","4"
"Less good","2016","Couple + C. LE 16 ","indirect migration background","51","0.0861810355876765","0.0608371280760747","0.111524943099278","4"
"Less good","2016","Couple + C. LE and GT 16","no migration background","130","0.0838938630398259","0.0688928991340236","0.0988948269456282","4"
"Less good","2016","Couple + C. LE and GT 16","indirect migration background","24","","","","4"
"Less good","2016","Couple + C. GT 16 ","indirect migration background","14","","","","4"
"Poor","2016","1-pers.-HH","no migration background","182","0.0654602033687068","0.0563907618230299","0.0745296449143836","5"
"Poor","2016","1-pers.-HH","direct migration background","54","0.035344696460497","0.0259342070497743","0.0447551858712198","5"
"Poor","2016","1-pers.-HH","indirect migration background","5","","","","5"
"Poor","2016","(Married) couple without C. ","no migration background","266","0.0435487632597138","0.0384579858533455","0.0486395406660821","5"
"Poor","2016","(Married) couple without C. ","direct migration background","68","0.0599993326960097","0.0464720822439338","0.0735265831480856","5"
"Poor","2016","(Married) couple without C. ","indirect migration background","2","","","","5"
"Poor","2016","Single parent ","no migration background","75","0.0353087057267784","0.0263573240056162","0.0442600874479407","5"
"Poor","2016","Single parent ","direct migration background","44","0.0586368372532694","0.0407261920988545","0.0765474824076842","5"
"Poor","2016","Single parent ","indirect migration background","8","","","","5"
"Poor","2016","Couple + C. LE 16 ","no migration background","45","0.0140358476775116","0.0102089692628281","0.017862726092195","5"
"Poor","2016","Couple + C. LE 16 ","direct migration background","99","0.0270111410654318","0.0217366567384994","0.0322856253923642","5"
"Poor","2016","Couple + C. LE 16 ","indirect migration background","6","","","","5"
"Poor","2016","Couple + C. GT 16 ","no migration background","51","0.0242597768621068","0.0176126202534984","0.0309069334707151","5"
"Poor","2016","Couple + C. GT 16 ","direct migration background","22","","","","5"
"Poor","2016","Couple + C. GT 16 ","indirect migration background","3","","","","5"
"Poor","2016","Couple + C. LE and GT 16","no migration background","29","","","","5"
"Poor","2016","Couple + C. LE and GT 16","direct migration background","46","0.0479388527932864","0.0343964606779509","0.061481244908622","5"
"Poor","2016","Couple + C. LE and GT 16","indirect migration background","5","","","","5"
"Satisfactory","2016","(Married) couple without C. ","indirect migration background","36","0.248880614979958","0.186744851391283","0.311016378568633","3"
"Satisfactory","2016","1-pers.-HH","no migration background","1037","0.351550797147542","0.334043262491535","0.369058331803549","3"
"Satisfactory","2016","1-pers.-HH","indirect migration background","51","0.363066050358042","0.289015105692252","0.437116995023833","3"
"Satisfactory","2016","(Married) couple without C. ","no migration background","2414","0.379983047354367","0.367875709229547","0.392090385479187","3"
"Satisfactory","2016","(Married) couple without C. ","direct migration background","339","0.298658306916716","0.27258930716513","0.324727306668302","3"
"Satisfactory","2016","Single parent ","no migration background","500","0.300714753631634","0.278473485317268","0.322956021946001","3"
"Satisfactory","2016","Single parent ","direct migration background","128","0.225177986018713","0.193335182129584","0.257020789907842","3"
"Satisfactory","2016","Single parent ","indirect migration background","51","0.189314210316745","0.137547014777279","0.241081405856211","3"
"Satisfactory","2016","Couple + C. LE 16 ","no migration background","1064","0.281998312357056","0.26736034529285","0.296636279421262","3"
"Satisfactory","2016","Couple + C. LE 16 ","direct migration background","670","0.224053344062101","0.210487517668299","0.237619170455902","3"
"Satisfactory","2016","Couple + C. LE 16 ","indirect migration background","151","0.341727684929767","0.298894485541908","0.384560884317625","3"
"Satisfactory","2016","Couple + C. GT 16 ","no migration background","670","0.31695348859361","0.296851069970574","0.337055907216645","3"
"Satisfactory","2016","Couple + C. GT 16 ","direct migration background","162","0.294285781961803","0.257036899945026","0.331534663978579","3"
"Satisfactory","2016","Couple + C. GT 16 ","indirect migration background","49","0.177915657521652","0.12517595453959","0.230655360503715","3"
"Satisfactory","2016","Couple + C. LE and GT 16","no migration background","362","0.250905864347106","0.227447119148284","0.274364609545929","3"
"Satisfactory","2016","1-pers.-HH","direct migration background","256","0.272833279847182","0.250133080386564","0.295533479307799","3"
"Satisfactory","2016","Couple + C. LE and GT 16","direct migration background","229","0.313571114002408","0.284161796580223","0.342980431424593","3"
"Satisfactory","2016","Couple + C. LE and GT 16","indirect migration background","54","0.172673113482299","0.125052900100147","0.220293326864451","3"
"Very good","2016","1-pers.-HH","no migration background","192","0.0709517159947351","0.0615372960813855","0.0803661359080846","1"
"Very good","2016","1-pers.-HH","direct migration background","551","0.162867391440658","0.144049186067831","0.181685596813484","1"
"Very good","2016","1-pers.-HH","indirect migration background","28","","","","1"
"Very good","2016","(Married) couple without C. ","no migration background","319","0.0538322006042155","0.048202699259952","0.059461701948479","1"
"Very good","2016","Single parent ","no migration background","183","0.116150709165116","0.100610565106739","0.131690853223494","1"
"Very good","2016","Single parent ","direct migration background","141","0.103872850512023","0.0806142701148977","0.127131430909149","1"
"Very good","2016","Single parent ","indirect migration background","45","0.178745992776634","0.128117656201542","0.229374329351726","1"
"Very good","2016","Couple + C. LE 16 ","no migration background","400","0.1083711687145","0.0982590139313129","0.118483323497687","1"
"Very good","2016","Couple + C. LE 16 ","direct migration background","1008","0.19435030188095","0.181476099229073","0.207224504532827","1"
"Very good","2016","Couple + C. LE 16 ","indirect migration background","52","0.138777412361203","0.107555842511263","0.169998982211144","1"
"Very good","2016","Couple + C. GT 16 ","direct migration background","85","0.107463944316489","0.0821500803649044","0.132777808268073","1"
"Very good","2016","Couple + C. GT 16 ","indirect migration background","41","0.187378253123347","0.133566614196457","0.241189892050237","1"
"Very good","2016","(Married) couple without C. ","direct migration background","165","0.107491567783704","0.0898488453175336","0.125134290249874","1"
"Very good","2016","(Married) couple without C. ","indirect migration background","34","0.154178564894201","0.102281480234291","0.206075649554111","1"
"Very good","2016","Couple + C. GT 16 ","no migration background","223","0.110019583112059","0.0965003944548182","0.1235387717693","1"
"Very good","2016","Couple + C. LE and GT 16","no migration background","166","0.126537954797615","0.10854868240131","0.144527227193919","1"
"Very good","2016","Couple + C. LE and GT 16","direct migration background","216","0.136570323369349","0.114802710776481","0.158337935962217","1"
"Very good","2016","Couple + C. LE and GT 16","indirect migration background","61","0.35781700500879","0.297422100797332","0.418211909220248","1"
"Good","2017","1-pers.-HH","direct migration background","492","0.318020866428259","0.295086652775987","0.34095508008053","2"
"Good","2017","(Married) couple without C. ","no migration background","2520","0.343558324244493","0.332433391820863","0.354683256668122","2"
"Good","2017","(Married) couple without C. ","direct migration background","446","0.366142163598227","0.339065066192976","0.393219261003478","2"
"Good","2017","(Married) couple without C. ","indirect migration background","114","0.489698696223688","0.426189381693859","0.553208010753517","2"
"Good","2017","Single parent ","no migration background","645","0.356535893467699","0.334017521064282","0.379054265871116","2"
"Good","2017","Single parent ","direct migration background","233","0.330338782792358","0.294830841038352","0.365846724546364","2"
"Good","2017","Single parent ","indirect migration background","95","0.467568339061681","0.402082085745588","0.533054592377774","2"
"Good","2017","Couple + C. LE 16 ","no migration background","1869","0.497209048743012","0.481464452744072","0.512953644741951","2"
"Good","2017","Couple + C. LE 16 ","indirect migration background","207","0.430176914192059","0.385977334249972","0.474376494134145","2"
"Good","2017","Couple + C. GT 16 ","no migration background","1042","0.408552298261746","0.38925235308959","0.427852243433903","2"
"Good","2017","1-pers.-HH","no migration background","1064","0.313194308662475","0.297375148250071","0.329013469074878","2"
"Good","2017","1-pers.-HH","indirect migration background","69","0.432150451193955","0.35978255184494","0.504518350542971","2"
"Good","2017","Couple + C. LE 16 ","direct migration background","1639","0.472547123329251","0.456848304630707","0.488245942027795","2"
"Good","2017","Couple + C. LE and GT 16","indirect migration background","98","0.374582155632953","0.31321898139632","0.435945329869585","2"
"Good","2017","Couple + C. LE and GT 16","no migration background","682","0.507006076236503","0.481772733557883","0.532239418915123","2"
"Good","2017","Couple + C. GT 16 ","direct migration background","245","0.387709906526328","0.349873451452144","0.425546361600511","2"
"Good","2017","Couple + C. GT 16 ","indirect migration background","108","0.484829615630118","0.421601173003338","0.548058058256897","2"
"Good","2017","Couple + C. LE and GT 16","direct migration background","427","0.414532654931372","0.385834393336581","0.443230916526164","2"
"Less good","2017","1-pers.-HH","no migration background","639","0.207813252950896","0.193974085535869","0.221652420365922","4"
"Less good","2017","(Married) couple without C. ","no migration background","1122","0.165287516352235","0.156586148031622","0.173988884672848","4"
"Less good","2017","(Married) couple without C. ","direct migration background","201","0.185229585718808","0.1633945399513","0.207064631486315","4"
"Less good","2017","Single parent ","direct migration background","103","0.148367427124275","0.121531688243276","0.175203166005274","4"
"Less good","2017","Single parent ","indirect migration background","27","","","","4"
"Less good","2017","Couple + C. LE 16 ","no migration background","346","0.0935240082284707","0.0843553033980422","0.102692713058899","4"
"Less good","2017","Couple + C. LE 16 ","indirect migration background","54","0.096992821815731","0.070572386411171","0.123413257220291","4"
"Less good","2017","Couple + C. GT 16 ","no migration background","299","0.120433147578982","0.107654599316595","0.133211695841369","4"
"Less good","2017","1-pers.-HH","direct migration background","158","0.159244317685948","0.141225039910728","0.177263595461169","4"
"Less good","2017","1-pers.-HH","indirect migration background","26","","","","4"
"Less good","2017","(Married) couple without C. ","indirect migration background","19","","","","4"
"Less good","2017","Single parent ","no migration background","263","0.16046943365889","0.143213533418575","0.177725333899205","4"
"Less good","2017","Couple + C. LE 16 ","direct migration background","324","0.100700923697341","0.0912380862416066","0.110163761153075","4"
"Less good","2017","Couple + C. GT 16 ","direct migration background","107","0.166493564579798","0.137564687291507","0.195422441868089","4"
"Less good","2017","Couple + C. LE and GT 16","no migration background","141","0.066725274452652","0.0541302980843712","0.0793202508209327","4"
"Less good","2017","Couple + C. GT 16 ","indirect migration background","19","","","","4"
"Less good","2017","Couple + C. LE and GT 16","indirect migration background","18","","","","4"
"Less good","2017","Couple + C. LE and GT 16","direct migration background","152","0.144382789863108","0.123907863524612","0.164857716201605","4"
"Poor","2017","1-pers.-HH","no migration background","175","0.0524546427295568","0.0448504778107057","0.0600588076484079","5"
"Poor","2017","1-pers.-HH","direct migration background","60","0.0637788804976549","0.0517452086246437","0.0758125523706661","5"
"Poor","2017","1-pers.-HH","indirect migration background","7","","","","5"
"Poor","2017","(Married) couple without C. ","no migration background","284","0.0459396849223782","0.0410353401542726","0.0508440296904838","5"
"Poor","2017","(Married) couple without C. ","direct migration background","58","0.0320536337927934","0.0221533969145822","0.0419538706710045","5"
"Poor","2017","(Married) couple without C. ","indirect migration background","4","","","","5"
"Poor","2017","Single parent ","no migration background","66","0.0379909383651297","0.0290031508451383","0.0469787258851211","5"
"Poor","2017","Single parent ","direct migration background","27","","","","5"
"Poor","2017","Single parent ","indirect migration background","5","","","","5"
"Poor","2017","Couple + C. LE 16 ","no migration background","47","0.0109827782502317","0.00770087089408716","0.0142646856063763","5"
"Poor","2017","Couple + C. LE 16 ","direct migration background","68","0.0112707298066155","0.00795127091796172","0.0145901886952694","5"
"Poor","2017","Couple + C. LE 16 ","indirect migration background","1","","","","5"
"Poor","2017","Couple + C. GT 16 ","no migration background","59","0.0239956413313972","0.0179871404182643","0.0300041422445302","5"
"Poor","2017","Couple + C. GT 16 ","direct migration background","28","","","","5"
"Poor","2017","Couple + C. GT 16 ","indirect migration background","5","","","","5"
"Poor","2017","Couple + C. LE and GT 16","no migration background","34","0.0223444894146529","0.0148847172394694","0.0298042615898364","5"
"Poor","2017","Couple + C. LE and GT 16","direct migration background","47","0.0266344904422655","0.0172548746216395","0.0360141062628915","5"
