"ple0008","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Very good","1992","Full Time","1-pers.-HH","103","0.186084830446968","0.153199515149235","0.2189701457447"
"Very good","1992","Full Time","(Married) couple without C. ","209","0.143219397471478","0.125251080630158","0.161187714312797"
"Very good","1992","Full Time","Single parent ","50","0.150576230207878","0.10955609568693","0.191596364728826"
"Very good","1992","Full Time","Couple + C. LE 16 ","364","0.19133142201204","0.173741543401025","0.208921300623055"
"Very good","1992","Full Time","Couple + C. GT 16 ","258","0.18485650073642","0.164338684278358","0.205374317194482"
"Very good","1992","Full Time","Couple + C. LE and GT 16","119","0.186312849647477","0.155261551962569","0.217364147332385"
"Very good","1992","Part Time","1-pers.-HH","22","","",""
"Very good","1992","Part Time","(Married) couple without C. ","59","0.120185941640551","0.0902080450307244","0.150163838250377"
"Very good","1992","Part Time","Single parent ","33","0.200334557536756","0.138889580168265","0.261779534905248"
"Very good","1992","Part Time","Couple + C. LE 16 ","148","0.190883242554037","0.163443850679136","0.218322634428938"
"Very good","1992","Part Time","Couple + C. GT 16 ","96","0.161058998551402","0.130641403934679","0.191476593168125"
"Very good","1992","Part Time","Couple + C. LE and GT 16","55","0.190735309141224","0.142227834485074","0.239242783797373"
"Very good","1992","Not Working","1-pers.-HH","32","0.0422998588479895","0.0271830970459749","0.0574166206500042"
"Very good","1992","Not Working","(Married) couple without C. ","61","0.0360499058934363","0.0261751649815557","0.0459246468053169"
"Very good","1992","Not Working","Single parent ","34","0.140614634794903","0.0903863419134718","0.190842927676335"
"Very good","1992","Not Working","Couple + C. LE 16 ","103","0.152826800215584","0.123668914974974","0.181984685456195"
"Very good","1992","Not Working","Couple + C. GT 16 ","147","0.15591466163137","0.130744656622881","0.181084666639859"
"Very good","1992","Not Working","Couple + C. LE and GT 16","100","0.297276665729041","0.245728025052424","0.348825306405659"
"Good","1992","Full Time","1-pers.-HH","247","0.443616918187848","0.401636383927396","0.485597452448299"
"Good","1992","Full Time","(Married) couple without C. ","662","0.448357163258277","0.422847030952311","0.473867295564243"
"Good","1992","Full Time","Single parent ","138","0.485099965874133","0.427776327494288","0.542423604253979"
"Good","1992","Full Time","Couple + C. LE 16 ","1053","0.534081263477744","0.511774160734222","0.556388366221267"
"Good","1992","Full Time","Couple + C. GT 16 ","616","0.434326333059692","0.408127146729475","0.46052551938991"
"Good","1992","Full Time","Couple + C. LE and GT 16","260","0.438516428656676","0.39894414779844","0.478088709514912"
"Good","1992","Part Time","1-pers.-HH","60","0.469658454758037","0.383866747152766","0.555450162363308"
"Good","1992","Part Time","(Married) couple without C. ","169","0.385008770909202","0.340149868186276","0.429867673632128"
"Good","1992","Part Time","Single parent ","71","0.420114516028011","0.344342428652217","0.495886603403805"
"Good","1992","Part Time","Couple + C. LE 16 ","388","0.479593705464597","0.444712379155463","0.51447503177373"
"Good","1992","Part Time","Couple + C. GT 16 ","250","0.441152498960957","0.400065190845574","0.48223980707634"
"Good","1992","Part Time","Couple + C. LE and GT 16","121","0.495543123025368","0.433812512696822","0.557273733353915"
"Good","1992","Not Working","1-pers.-HH","122","0.16687970469928","0.138875054426582","0.194884354971977"
"Good","1992","Not Working","(Married) couple without C. ","310","0.213907294098018","0.192185482268373","0.235629105927663"
"Good","1992","Not Working","Single parent ","57","0.356369598064895","0.287169329801999","0.425569866327792"
"Good","1992","Not Working","Couple + C. LE 16 ","298","0.518220257760367","0.477729899592837","0.558710615927897"
"Good","1992","Not Working","Couple + C. GT 16 ","252","0.342461197557746","0.309537164881957","0.375385230233536"
"Good","1992","Not Working","Couple + C. LE and GT 16","118","0.403915923283931","0.34857532282405","0.459256523743812"
"Satisfactory","1992","Full Time","1-pers.-HH","131","0.257951890066222","0.220982495190074","0.294921284942371"
"Satisfactory","1992","Full Time","(Married) couple without C. ","439","0.309203889478068","0.285497300005394","0.332910478950742"
"Satisfactory","1992","Full Time","Single parent ","77","0.286402079154403","0.234549359903588","0.338254798405219"
"Satisfactory","1992","Full Time","Couple + C. LE 16 ","398","0.221144799229967","0.202585946058269","0.239703652401666"
"Satisfactory","1992","Full Time","Couple + C. GT 16 ","368","0.28202778584723","0.258243149842784","0.305812421851676"
"Satisfactory","1992","Full Time","Couple + C. LE and GT 16","160","0.267463440472698","0.232163295636618","0.302763585308779"
"Satisfactory","1992","Part Time","1-pers.-HH","30","0.228320688141343","0.156165514547759","0.300475861734927"
"Satisfactory","1992","Part Time","(Married) couple without C. ","157","0.339984043432392","0.296313825570424","0.383654261294361"
"Satisfactory","1992","Part Time","Single parent ","44","0.294915259126756","0.224911144263803","0.36491937398971"
"Satisfactory","1992","Part Time","Couple + C. LE 16 ","189","0.254825635786715","0.224400292057779","0.285250979515651"
"Satisfactory","1992","Part Time","Couple + C. GT 16 ","145","0.272475338653026","0.235632412072868","0.309318265233185"
"Satisfactory","1992","Part Time","Couple + C. LE and GT 16","53","0.235514494356909","0.183125354437062","0.287903634276756"
"Satisfactory","1992","Not Working","1-pers.-HH","282","0.403161270009864","0.366319334657044","0.440003205362684"
"Satisfactory","1992","Not Working","(Married) couple without C. ","559","0.412650474900618","0.38657178005606","0.438729169745175"
"Satisfactory","1992","Not Working","Single parent ","52","0.294891844748062","0.229005042572067","0.360778646924057"
"Satisfactory","1992","Not Working","Couple + C. LE 16 ","117","0.20067887929552","0.168223877626925","0.233133880964114"
"Satisfactory","1992","Not Working","Couple + C. GT 16 ","233","0.298008470062945","0.266274318960002","0.329742621165889"
"Satisfactory","1992","Not Working","Couple + C. LE and GT 16","47","0.18093003526387","0.137512971058506","0.224347099469234"
"Less good","1992","Full Time","1-pers.-HH","47","0.0883146296300651","0.0643375783520734","0.112291680908057"
"Less good","1992","Full Time","(Married) couple without C. ","125","0.0831906815710547","0.0690246399405998","0.0973567232015095"
"Less good","1992","Full Time","Single parent ","21","","",""
"Less good","1992","Full Time","Couple + C. LE 16 ","93","0.0477592066235793","0.0382227650655483","0.0572956481816103"
"Less good","1992","Full Time","Couple + C. GT 16 ","109","0.086791239835053","0.0719106645094685","0.101671815160637"
"Less good","1992","Full Time","Couple + C. LE and GT 16","54","0.088171782355584","0.0655591591773789","0.110784405533789"
"Less good","1992","Part Time","1-pers.-HH","13","","",""
"Less good","1992","Part Time","(Married) couple without C. ","51","0.113005000713326","0.0838180791844095","0.142191922242243"
"Less good","1992","Part Time","Single parent ","12","","",""
"Less good","1992","Part Time","Couple + C. LE 16 ","50","0.0548281767936857","0.0389338452562716","0.0707225083310998"
"Less good","1992","Part Time","Couple + C. GT 16 ","56","0.0946682494137696","0.0704427516469772","0.118893747180562"
"Less good","1992","Part Time","Couple + C. LE and GT 16","19","","",""
"Less good","1992","Not Working","1-pers.-HH","167","0.263899615060365","0.230796989933919","0.297002240186812"
"Less good","1992","Not Working","(Married) couple without C. ","292","0.223838210041652","0.201758691021331","0.245917729061973"
"Less good","1992","Not Working","Single parent ","22","","",""
"Less good","1992","Not Working","Couple + C. LE 16 ","56","0.103073701151099","0.0784347354764752","0.127712666825723"
"Less good","1992","Not Working","Couple + C. GT 16 ","123","0.146405046950045","0.121877699189608","0.170932394710482"
"Less good","1992","Not Working","Couple + C. LE and GT 16","22","","",""
"Poor","1992","Full Time","1-pers.-HH","10","","",""
"Poor","1992","Full Time","(Married) couple without C. ","25","","",""
"Poor","1992","Full Time","Single parent ","6","","",""
"Poor","1992","Full Time","Couple + C. LE 16 ","13","","",""
"Poor","1992","Full Time","Couple + C. GT 16 ","24","","",""
"Poor","1992","Full Time","Couple + C. LE and GT 16","11","","",""
"Poor","1992","Part Time","1-pers.-HH","5","","",""
"Poor","1992","Part Time","(Married) couple without C. ","16","","",""
"Poor","1992","Part Time","Single parent ","3","","",""
"Poor","1992","Part Time","Couple + C. LE 16 ","13","","",""
"Poor","1992","Part Time","Couple + C. GT 16 ","14","","",""
"Poor","1992","Part Time","Couple + C. LE and GT 16","4","","",""
"Poor","1992","Not Working","1-pers.-HH","78","0.123759551382501","0.0990266226105671","0.148492480154436"
"Poor","1992","Not Working","(Married) couple without C. ","147","0.113554115066276","0.0967477450987428","0.130360485033809"
"Poor","1992","Not Working","Single parent ","19","","",""
"Poor","1992","Not Working","Couple + C. LE 16 ","11","","",""
"Poor","1992","Not Working","Couple + C. GT 16 ","43","0.0572106237978933","0.0410970331363016","0.0733242144594849"
"Poor","1992","Not Working","Couple + C. LE and GT 16","15","","",""
"Very good","1993","Full Time","1-pers.-HH","","","",""
"Very good","1993","Full Time","(Married) couple without C. ","","","",""
"Very good","1993","Full Time","Single parent ","","","",""
"Very good","1993","Full Time","Couple + C. LE 16 ","","","",""
"Very good","1993","Full Time","Couple + C. GT 16 ","","","",""
"Very good","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Very good","1993","Part Time","1-pers.-HH","","","",""
"Very good","1993","Part Time","(Married) couple without C. ","","","",""
"Very good","1993","Part Time","Single parent ","","","",""
"Very good","1993","Part Time","Couple + C. LE 16 ","","","",""
"Very good","1993","Part Time","Couple + C. GT 16 ","","","",""
"Very good","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Very good","1993","Not Working","1-pers.-HH","","","",""
"Very good","1993","Not Working","(Married) couple without C. ","","","",""
"Very good","1993","Not Working","Single parent ","","","",""
"Very good","1993","Not Working","Couple + C. LE 16 ","","","",""
"Very good","1993","Not Working","Couple + C. GT 16 ","","","",""
"Very good","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Good","1993","Full Time","1-pers.-HH","","","",""
"Good","1993","Full Time","(Married) couple without C. ","","","",""
"Good","1993","Full Time","Single parent ","","","",""
"Good","1993","Full Time","Couple + C. LE 16 ","","","",""
"Good","1993","Full Time","Couple + C. GT 16 ","","","",""
"Good","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Good","1993","Part Time","1-pers.-HH","","","",""
"Good","1993","Part Time","(Married) couple without C. ","","","",""
"Good","1993","Part Time","Single parent ","","","",""
"Good","1993","Part Time","Couple + C. LE 16 ","","","",""
"Good","1993","Part Time","Couple + C. GT 16 ","","","",""
"Good","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Good","1993","Not Working","1-pers.-HH","","","",""
"Good","1993","Not Working","(Married) couple without C. ","","","",""
"Good","1993","Not Working","Single parent ","","","",""
"Good","1993","Not Working","Couple + C. LE 16 ","","","",""
"Good","1993","Not Working","Couple + C. GT 16 ","","","",""
"Good","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Satisfactory","1993","Full Time","1-pers.-HH","","","",""
"Satisfactory","1993","Full Time","(Married) couple without C. ","","","",""
"Satisfactory","1993","Full Time","Single parent ","","","",""
"Satisfactory","1993","Full Time","Couple + C. LE 16 ","","","",""
"Satisfactory","1993","Full Time","Couple + C. GT 16 ","","","",""
"Satisfactory","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Satisfactory","1993","Part Time","1-pers.-HH","","","",""
"Satisfactory","1993","Part Time","(Married) couple without C. ","","","",""
"Satisfactory","1993","Part Time","Single parent ","","","",""
"Satisfactory","1993","Part Time","Couple + C. LE 16 ","","","",""
"Satisfactory","1993","Part Time","Couple + C. GT 16 ","","","",""
"Satisfactory","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Satisfactory","1993","Not Working","1-pers.-HH","","","",""
"Satisfactory","1993","Not Working","(Married) couple without C. ","","","",""
"Satisfactory","1993","Not Working","Single parent ","","","",""
"Satisfactory","1993","Not Working","Couple + C. LE 16 ","","","",""
"Satisfactory","1993","Not Working","Couple + C. GT 16 ","","","",""
"Satisfactory","1993","Not Working","Couple + C. LE and GT 16","","","",""
"Less good","1993","Full Time","1-pers.-HH","","","",""
"Less good","1993","Full Time","(Married) couple without C. ","","","",""
"Less good","1993","Full Time","Single parent ","","","",""
"Less good","1993","Full Time","Couple + C. LE 16 ","","","",""
"Less good","1993","Full Time","Couple + C. GT 16 ","","","",""
"Less good","1993","Full Time","Couple + C. LE and GT 16","","","",""
"Less good","1993","Part Time","1-pers.-HH","","","",""
"Less good","1993","Part Time","(Married) couple without C. ","","","",""
"Less good","1993","Part Time","Single parent ","","","",""
"Less good","1993","Part Time","Couple + C. LE 16 ","","","",""
"Less good","1993","Part Time","Couple + C. GT 16 ","","","",""
"Less good","1993","Part Time","Couple + C. LE and GT 16","","","",""
"Less good","1993","Not Working","1-pers.-HH","","","",""
"Less good","1993","Not Working","(Married) couple without C. ","","","",""
"Less good","1993","Not Working","Single parent ","","","",""
"Less good","1993","Not Working","Couple + C. LE 16 ","","","",""
"Less good","1993","Not Working","Couple + C. GT 16 ","","","",""
