"ple0008","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Good","1992","Employed","Couple + C. LE 16 ","1441","0.516746095450584","0.497928250916635","0.535563939984534"
"Good","1992","Employed","Couple + C. GT 16 ","866","0.436397708643089","0.414306319779891","0.458489097506287"
"Good","1992","Employed","Couple + C. LE and GT 16","381","0.456438689418195","0.423070956391923","0.489806422444466"
"Satisfactory","1992","Not Employed","1-pers.-HH","282","0.403161270009864","0.366319334657044","0.440003205362684"
"Satisfactory","1992","Not Employed","(Married) couple without C. ","559","0.412650474900618","0.38657178005606","0.438729169745175"
"Satisfactory","1992","Not Employed","Single parent ","52","0.294891844748062","0.229005042572067","0.360778646924057"
"Satisfactory","1992","Not Employed","Couple + C. LE 16 ","117","0.20067887929552","0.168223877626925","0.233133880964114"
"Satisfactory","1992","Not Employed","Couple + C. GT 16 ","233","0.298008470062945","0.266274318960002","0.329742621165889"
"Satisfactory","1992","Not Employed","Couple + C. LE and GT 16","47","0.18093003526387","0.137512971058506","0.224347099469234"
"Satisfactory","1992","Employed","1-pers.-HH","161","0.252195533001412","0.219263193626169","0.285127872376655"
"Satisfactory","1992","Employed","(Married) couple without C. ","596","0.317062870257466","0.29620513249359","0.337920608021343"
"Satisfactory","1992","Employed","Single parent ","121","0.289602739975401","0.247925940079047","0.331279539871754"
"Satisfactory","1992","Employed","Couple + C. LE 16 ","587","0.231860327366972","0.215968387654227","0.247752267079716"
"Satisfactory","1992","Employed","Couple + C. GT 16 ","513","0.279129129974232","0.259147692257575","0.299110567690889"
"Satisfactory","1992","Employed","Couple + C. LE and GT 16","213","0.257422575406228","0.22813351800914","0.286711632803316"
"Less good","1992","Not Employed","1-pers.-HH","167","0.263899615060365","0.230796989933919","0.297002240186812"
"Less good","1992","Not Employed","(Married) couple without C. ","292","0.223838210041652","0.201758691021331","0.245917729061973"
"Less good","1992","Not Employed","Single parent ","22","","",""
"Less good","1992","Not Employed","Couple + C. LE 16 ","56","0.103073701151099","0.0784347354764752","0.127712666825723"
"Less good","1992","Not Employed","Couple + C. GT 16 ","123","0.146405046950045","0.121877699189608","0.170932394710482"
"Less good","1992","Not Employed","Couple + C. LE and GT 16","22","","",""
"Less good","1992","Employed","1-pers.-HH","60","0.0867377385074605","0.0653944338787379","0.108081043136183"
"Less good","1992","Employed","(Married) couple without C. ","176","0.0908030593855926","0.077924022989414","0.103682095781771"
"Less good","1992","Employed","Single parent ","33","0.063131357837571","0.0407851255291839","0.0854775901459581"
"Less good","1992","Employed","Couple + C. LE 16 ","143","0.0500081931839278","0.0418004435545948","0.0582159428132607"
"Less good","1992","Employed","Couple + C. GT 16 ","165","0.0891814901670165","0.0764860225835576","0.101876957750475"
"Less good","1992","Employed","Couple + C. LE and GT 16","73","0.0830679583975967","0.064579676617304","0.101556240177889"
"Poor","1992","Not Employed","1-pers.-HH","78","0.123759551382501","0.0990266226105671","0.148492480154436"
"Poor","1992","Not Employed","(Married) couple without C. ","147","0.113554115066276","0.0967477450987428","0.130360485033809"
"Poor","1992","Not Employed","Single parent ","19","","",""
"Poor","1992","Not Employed","Couple + C. LE 16 ","11","","",""
"Poor","1992","Not Employed","Couple + C. GT 16 ","43","0.0572106237978933","0.0410970331363016","0.0733242144594849"
"Poor","1992","Not Employed","Couple + C. LE and GT 16","15","","",""
"Poor","1992","Employed","1-pers.-HH","15","","",""
"Poor","1992","Employed","(Married) couple without C. ","41","0.0226130615761122","0.0159493361316931","0.0292767870205314"
"Poor","1992","Employed","Single parent ","9","","",""
"Poor","1992","Employed","Couple + C. LE 16 ","26","","",""
"Poor","1992","Employed","Couple + C. GT 16 ","38","0.0176564372466889","0.0117899429345625","0.0235229315588154"
"Poor","1992","Employed","Couple + C. LE and GT 16","15","","",""
"Very good","1993","Not Employed","1-pers.-HH","","","",""
"Very good","1993","Not Employed","(Married) couple without C. ","","","",""
"Very good","1993","Not Employed","Single parent ","","","",""
"Very good","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Very good","1993","Not Employed","Couple + C. GT 16 ","","","",""
"Very good","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Very good","1993","Employed","1-pers.-HH","","","",""
"Very good","1993","Employed","(Married) couple without C. ","","","",""
"Very good","1993","Employed","Single parent ","","","",""
"Very good","1993","Employed","Couple + C. LE 16 ","","","",""
"Very good","1993","Employed","Couple + C. GT 16 ","","","",""
"Very good","1993","Employed","Couple + C. LE and GT 16","","","",""
"Good","1993","Not Employed","1-pers.-HH","","","",""
"Good","1993","Not Employed","(Married) couple without C. ","","","",""
"Good","1993","Not Employed","Single parent ","","","",""
"Good","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Good","1993","Not Employed","Couple + C. GT 16 ","","","",""
"Good","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Good","1993","Employed","1-pers.-HH","","","",""
"Good","1993","Employed","(Married) couple without C. ","","","",""
"Good","1993","Employed","Single parent ","","","",""
"Good","1993","Employed","Couple + C. LE 16 ","","","",""
"Good","1993","Employed","Couple + C. GT 16 ","","","",""
"Good","1993","Employed","Couple + C. LE and GT 16","","","",""
"Satisfactory","1993","Not Employed","1-pers.-HH","","","",""
"Satisfactory","1993","Not Employed","(Married) couple without C. ","","","",""
"Satisfactory","1993","Not Employed","Single parent ","","","",""
"Satisfactory","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Satisfactory","1993","Not Employed","Couple + C. GT 16 ","","","",""
"Satisfactory","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Satisfactory","1993","Employed","1-pers.-HH","","","",""
"Satisfactory","1993","Employed","(Married) couple without C. ","","","",""
"Satisfactory","1993","Employed","Single parent ","","","",""
"Satisfactory","1993","Employed","Couple + C. LE 16 ","","","",""
"Satisfactory","1993","Employed","Couple + C. GT 16 ","","","",""
"Satisfactory","1993","Employed","Couple + C. LE and GT 16","","","",""
"Less good","1993","Not Employed","1-pers.-HH","","","",""
"Less good","1993","Not Employed","(Married) couple without C. ","","","",""
"Less good","1993","Not Employed","Single parent ","","","",""
"Less good","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Less good","1993","Not Employed","Couple + C. GT 16 ","","","",""
"Less good","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Less good","1993","Employed","1-pers.-HH","","","",""
"Less good","1993","Employed","(Married) couple without C. ","","","",""
"Less good","1993","Employed","Single parent ","","","",""
"Less good","1993","Employed","Couple + C. LE 16 ","","","",""
"Less good","1993","Employed","Couple + C. GT 16 ","","","",""
"Less good","1993","Employed","Couple + C. LE and GT 16","","","",""
"Poor","1993","Not Employed","1-pers.-HH","","","",""
"Poor","1993","Not Employed","(Married) couple without C. ","","","",""
"Poor","1993","Not Employed","Single parent ","","","",""
"Poor","1993","Not Employed","Couple + C. LE 16 ","","","",""
"Poor","1993","Not Employed","Couple + C. GT 16 ","","","",""
"Poor","1993","Not Employed","Couple + C. LE and GT 16","","","",""
"Poor","1993","Employed","1-pers.-HH","","","",""
"Poor","1993","Employed","(Married) couple without C. ","","","",""
"Poor","1993","Employed","Single parent ","","","",""
"Poor","1993","Employed","Couple + C. LE 16 ","","","",""
"Poor","1993","Employed","Couple + C. GT 16 ","","","",""
"Poor","1993","Employed","Couple + C. LE and GT 16","","","",""
"Very good","1994","Not Employed","1-pers.-HH","28","","",""
"Very good","1994","Not Employed","(Married) couple without C. ","39","0.0189599974353898","0.0120969374315517","0.0258230574392279"
"Very good","1994","Not Employed","Single parent ","17","","",""
"Very good","1994","Not Employed","Couple + C. LE 16 ","67","0.0930716049792547","0.0707193756823421","0.115423834276167"
"Very good","1994","Not Employed","Couple + C. GT 16 ","93","0.112733140616831","0.0907761981681935","0.134690083065468"
"Very good","1994","Not Employed","Couple + C. LE and GT 16","78","0.216634349728162","0.172120406854657","0.261148292601668"
"Very good","1994","Employed","1-pers.-HH","76","0.101110620551497","0.07843471098178","0.123786530121213"
"Very good","1994","Employed","(Married) couple without C. ","223","0.105777657776293","0.0918826749968419","0.119672640555745"
"Very good","1994","Employed","Single parent ","56","0.145559735573664","0.110054698710254","0.181064772437075"
"Very good","1994","Employed","Couple + C. LE 16 ","267","0.111126547605077","0.0984786125314765","0.123774482678678"
"Very good","1994","Employed","Couple + C. GT 16 ","201","0.100680464480527","0.0862140068210413","0.115146922140013"
"Very good","1994","Employed","Couple + C. LE and GT 16","103","0.115811137399851","0.0943241278342975","0.137298146965404"
"Good","1994","Not Employed","1-pers.-HH","152","0.184182561573856","0.156082313815751","0.21228280933196"
"Good","1994","Not Employed","(Married) couple without C. ","347","0.218729475052964","0.197927255490737","0.239531694615191"
"Good","1994","Not Employed","Single parent ","66","0.357567660285302","0.291308965560374","0.42382635501023"
"Good","1994","Not Employed","Couple + C. LE 16 ","324","0.484867346812654","0.446417310758633","0.523317382866676"
"Good","1994","Not Employed","Couple + C. GT 16 ","285","0.343663452028658","0.310691178142601","0.376635725914714"
"Good","1994","Not Employed","Couple + C. LE and GT 16","147","0.491070690434462","0.43705115057806","0.545090230290863"
"Good","1994","Employed","1-pers.-HH","299","0.415956032733953","0.378882865628221","0.453029199839686"
"Good","1994","Employed","(Married) couple without C. ","812","0.43559181421416","0.413190433434415","0.457993194993905"
"Good","1994","Employed","Single parent ","158","0.389252986177713","0.340165008704837","0.43834096365059"
"Good","1994","Employed","Couple + C. LE 16 ","1174","0.48855353479805","0.468437289661558","0.508669779934543"
"Good","1994","Employed","Couple + C. GT 16 ","727","0.434896113283788","0.411062521771295","0.458729704796281"
"Good","1994","Employed","Couple + C. LE and GT 16","395","0.473519817002508","0.43999330388172","0.507046330123295"
"Satisfactory","1994","Not Employed","1-pers.-HH","278","0.372805426525333","0.337751904439985","0.40785894861068"
"Satisfactory","1994","Not Employed","(Married) couple without C. ","658","0.437185575608757","0.412224067392268","0.462147083825247"
"Satisfactory","1994","Not Employed","Single parent ","67","0.321582826469175","0.257010727624264","0.386154925314085"
"Satisfactory","1994","Not Employed","Couple + C. LE 16 ","163","0.279217271293557","0.244702971452658","0.313731571134456"
"Satisfactory","1994","Not Employed","Couple + C. GT 16 ","241","0.322367760189922","0.289919474179169","0.354816046200675"
"Satisfactory","1994","Not Employed","Couple + C. LE and GT 16","59","0.164824355330445","0.124733091653958","0.204915619006932"
"Satisfactory","1994","Employed","1-pers.-HH","197","0.31330180947405","0.278413686299899","0.3481899326482"
"Satisfactory","1994","Employed","(Married) couple without C. ","565","0.302502544832491","0.281749868558691","0.323255221106291"
"Satisfactory","1994","Employed","Single parent ","113","0.316500106728337","0.269674367525542","0.363325845931132"
"Satisfactory","1994","Employed","Couple + C. LE 16 ","689","0.300280687201982","0.281834085113938","0.318727289290025"
"Satisfactory","1994","Employed","Couple + C. GT 16 ","529","0.33907844748327","0.316319213985457","0.361837680981082"
"Satisfactory","1994","Employed","Couple + C. LE and GT 16","265","0.311348069499607","0.280255882796812","0.342440256202402"
"Less good","1994","Not Employed","1-pers.-HH","187","0.272367043562964","0.240095267927694","0.304638819198235"
"Less good","1994","Not Employed","(Married) couple without C. ","348","0.235993363606408","0.214625861212826","0.25736086599999"
"Less good","1994","Not Employed","Single parent ","32","0.143823976530948","0.0953121932790093","0.192335759782886"
"Less good","1994","Not Employed","Couple + C. LE 16 ","77","0.119282728063957","0.0943463840376634","0.14421907209025"
"Less good","1994","Not Employed","Couple + C. GT 16 ","125","0.160756198864829","0.135255806331188","0.18625659139847"
"Less good","1994","Not Employed","Couple + C. LE and GT 16","39","0.11472039517446","0.0802845545848902","0.14915623576403"
"Less good","1994","Employed","1-pers.-HH","86","0.135449196830874","0.10970989988345","0.161188493778297"
"Less good","1994","Employed","(Married) couple without C. ","241","0.134186498779416","0.118787060870998","0.149585936687835"
"Less good","1994","Employed","Single parent ","47","0.138897688497184","0.104079724430834","0.173715652563534"
"Less good","1994","Employed","Couple + C. LE 16 ","217","0.0890882516255245","0.0776241739942053","0.100552329256844"
"Less good","1994","Employed","Couple + C. GT 16 ","178","0.112230304770926","0.0970549864255017","0.12740562311635"
"Less good","1994","Employed","Couple + C. LE and GT 16","77","0.0864207690935014","0.0675534382036418","0.105288099983361"
"Poor","1994","Not Employed","1-pers.-HH","86","0.132188473450472","0.107635793467984","0.15674115343296"
"Poor","1994","Not Employed","(Married) couple without C. ","125","0.0891315882964814","0.0747932459978568","0.103469930595106"
"Poor","1994","Not Employed","Single parent ","19","","",""
"Poor","1994","Not Employed","Couple + C. LE 16 ","18","","",""
"Poor","1994","Not Employed","Couple + C. GT 16 ","53","0.0604794482997604","0.0439302872244416","0.0770286093750792"
"Poor","1994","Not Employed","Couple + C. LE and GT 16","6","","",""
"Poor","1994","Employed","1-pers.-HH","21","","",""
"Poor","1994","Employed","(Married) couple without C. ","41","0.0219414843976395","0.0153230738492517","0.0285598949460272"
"Poor","1994","Employed","Single parent ","5","","",""
"Poor","1994","Employed","Couple + C. LE 16 ","25","","",""
"Poor","1994","Employed","Couple + C. GT 16 ","27","","",""
"Poor","1994","Employed","Couple + C. LE and GT 16","12","","",""
"Very good","1995","Not Employed","1-pers.-HH","29","","",""
"Very good","1995","Not Employed","(Married) couple without C. ","47","0.0271392894287462","0.0190500663820304","0.035228512475462"
"Very good","1995","Not Employed","Single parent ","32","0.138733019870647","0.0936666382460394","0.183799401495254"
"Very good","1995","Not Employed","Couple + C. LE 16 ","83","0.100636015626512","0.0788121778927924","0.122459853360232"
"Very good","1995","Not Employed","Couple + C. GT 16 ","95","0.101894729339317","0.0812020849150256","0.122587373763608"
"Very good","1995","Not Employed","Couple + C. LE and GT 16","78","0.190176957903534","0.151621970295523","0.228731945511544"
"Very good","1995","Employed","1-pers.-HH","83","0.0876034068329998","0.0668370448685432","0.108369768797456"
"Very good","1995","Employed","(Married) couple without C. ","178","0.078554568592632","0.0666559132800555","0.0904532239052084"
"Very good","1995","Employed","Single parent ","61","0.159410305041558","0.123080253441232","0.195740356641883"
"Very good","1995","Employed","Couple + C. LE 16 ","254","0.0966198208013802","0.0848538053532997","0.108385836249461"
"Very good","1995","Employed","Couple + C. GT 16 ","194","0.103906268454751","0.0893020219899383","0.118510514919564"
"Very good","1995","Employed","Couple + C. LE and GT 16","91","0.102263393036669","0.0818702234212491","0.122656562652089"
"Good","1995","Not Employed","1-pers.-HH","151","0.198678887124937","0.169969409500952","0.227388364748923"
"Good","1995","Not Employed","(Married) couple without C. ","360","0.227479276308859","0.206609959582758","0.24834859303496"
"Good","1995","Not Employed","Single parent ","80","0.313878529967156","0.253375770734378","0.374381289199934"
"Good","1995","Not Employed","Couple + C. LE 16 ","346","0.42447149435959","0.38861693863332","0.460326050085861"
"Good","1995","Not Employed","Couple + C. GT 16 ","273","0.323029382626214","0.291041725231781","0.355017040020647"
"Good","1995","Not Employed","Couple + C. LE and GT 16","184","0.511294556586026","0.462185032241806","0.560404080930247"
"Good","1995","Employed","1-pers.-HH","325","0.442441722064015","0.405959501452206","0.478923942675823"
"Good","1995","Employed","(Married) couple without C. ","843","0.439798203137138","0.417846090451619","0.461750315822657"
"Good","1995","Employed","Single parent ","176","0.442676663494413","0.393380546044635","0.49197278094419"
"Good","1995","Employed","Couple + C. LE 16 ","1262","0.509150292726977","0.489240887382673","0.529059698071281"
"Good","1995","Employed","Couple + C. GT 16 ","745","0.441655996494497","0.417888986241402","0.465423006747592"
"Good","1995","Employed","Couple + C. LE and GT 16","406","0.489729663782145","0.456084044116409","0.523375283447881"
"Satisfactory","1995","Not Employed","1-pers.-HH","295","0.369808549526944","0.335073264610317","0.404543834443571"
"Satisfactory","1995","Not Employed","(Married) couple without C. ","634","0.408756898012063","0.38428329941312","0.433230496611006"
"Satisfactory","1995","Not Employed","Single parent ","65","0.337462002189123","0.27581503632849","0.399108968049756"
"Satisfactory","1995","Not Employed","Couple + C. LE 16 ","222","0.369576313425222","0.334561244415833","0.404591382434611"
"Satisfactory","1995","Not Employed","Couple + C. GT 16 ","247","0.30311707802282","0.271678591813895","0.334555564231745"
"Satisfactory","1995","Not Employed","Couple + C. LE and GT 16","85","0.179886338167143","0.142151484609311","0.217621191724974"
"Satisfactory","1995","Employed","1-pers.-HH","209","0.333096061219952","0.29847626684473","0.367715855595174"
"Satisfactory","1995","Employed","(Married) couple without C. ","655","0.329042868740129","0.308262608729668","0.34982312875059"
"Satisfactory","1995","Employed","Single parent ","100","0.271186316038174","0.227064037461989","0.315308594614358"
"Satisfactory","1995","Employed","Couple + C. LE 16 ","686","0.306072417633452","0.287718440185509","0.324426395081394"
"Satisfactory","1995","Employed","Couple + C. GT 16 ","528","0.330543658705432","0.308029428390453","0.353057889020411"
"Satisfactory","1995","Employed","Couple + C. LE and GT 16","244","0.283139972052536","0.252817267128662","0.313462676976409"
"Less good","1995","Not Employed","1-pers.-HH","181","0.270444905826242","0.238484330521127","0.302405481131356"
"Less good","1995","Not Employed","(Married) couple without C. ","380","0.246316143802845","0.22486634184447","0.26776594576122"
"Less good","1995","Not Employed","Single parent ","36","0.141565273851484","0.0961161121648043","0.187014435538163"
"Less good","1995","Not Employed","Couple + C. LE 16 ","62","0.0832826719088283","0.0632387959603018","0.103326547857355"
"Less good","1995","Not Employed","Couple + C. GT 16 ","155","0.208616088105107","0.180822538225916","0.236409637984298"
"Less good","1995","Not Employed","Couple + C. LE and GT 16","40","0.0883528039594081","0.0604704058611963","0.11623520205762"
"Less good","1995","Employed","1-pers.-HH","78","0.113976193609472","0.0906342043859486","0.137318182832995"
"Less good","1995","Employed","(Married) couple without C. ","248","0.131340167144583","0.116401873175002","0.146278461114164"
"Less good","1995","Employed","Single parent ","45","0.110223762633329","0.0791428469511933","0.141304678315464"
"Less good","1995","Employed","Couple + C. LE 16 ","194","0.0795491496701224","0.0687726159025673","0.0903256834376775"
"Less good","1995","Employed","Couple + C. GT 16 ","180","0.108908229157163","0.0939983843000299","0.123818074014296"
"Less good","1995","Employed","Couple + C. LE and GT 16","92","0.105176347506687","0.0845283502009229","0.125824344812452"
"Poor","1995","Not Employed","1-pers.-HH","86","0.120347084437025","0.096936104201432","0.143758064672619"
"Poor","1995","Not Employed","(Married) couple without C. ","129","0.0903083924474869","0.0760393972499739","0.104577387645"
"Poor","1995","Not Employed","Single parent ","13","","",""
"Poor","1995","Not Employed","Couple + C. LE 16 ","17","","",""
"Poor","1995","Not Employed","Couple + C. GT 16 ","51","0.063342721906542","0.0466811784850974","0.0800042653279866"
"Poor","1995","Not Employed","Couple + C. LE and GT 16","11","","",""
"Poor","1995","Employed","1-pers.-HH","17","","",""
"Poor","1995","Employed","(Married) couple without C. ","40","0.0212641923855174","0.0148839888343238","0.027644395936711"
"Poor","1995","Employed","Single parent ","8","","",""
"Poor","1995","Employed","Couple + C. LE 16 ","26","","",""
"Poor","1995","Employed","Couple + C. GT 16 ","30","0.0149858471881569","0.00917093119616915","0.0208007631801446"
"Poor","1995","Employed","Couple + C. LE and GT 16","15","","",""
"Very good","1996","Not Employed","1-pers.-HH","26","","",""
"Very good","1996","Not Employed","(Married) couple without C. ","47","0.0253650365914034","0.0175701941336258","0.033159879049181"
"Very good","1996","Not Employed","Single parent ","25","","",""
"Very good","1996","Not Employed","Couple + C. LE 16 ","84","0.118413771268191","0.0939852623175332","0.14284228021885"
"Very good","1996","Not Employed","Couple + C. GT 16 ","98","0.115147422334478","0.0930007124925245","0.137294132176432"
"Very good","1996","Not Employed","Couple + C. LE and GT 16","62","0.182365749764377","0.142026489000575","0.222705010528178"
"Very good","1996","Employed","1-pers.-HH","80","0.0852327617653458","0.0651416152866003","0.105323908244091"
"Very good","1996","Employed","(Married) couple without C. ","185","0.0903073604435105","0.0777552563808333","0.102859464506188"
"Very good","1996","Employed","Single parent ","68","0.154974897777699","0.120570092008598","0.1893797035468"
"Very good","1996","Employed","Couple + C. LE 16 ","240","0.0992148360670975","0.0870762234352601","0.111353448698935"
"Very good","1996","Employed","Couple + C. GT 16 ","194","0.113306510323167","0.0976625597080292","0.128950460938304"
"Very good","1996","Employed","Couple + C. LE and GT 16","105","0.097595822040108","0.0782073761837979","0.116984267896418"
"Good","1996","Not Employed","1-pers.-HH","143","0.189571849351606","0.161311986211704","0.217831712491508"
"Good","1996","Not Employed","(Married) couple without C. ","316","0.190281605981103","0.170822001512516","0.209741210449689"
"Good","1996","Not Employed","Single parent ","92","0.403396602085954","0.339718568064911","0.467074636106996"
"Good","1996","Not Employed","Couple + C. LE 16 ","315","0.444599057806002","0.407028207031018","0.482169908580987"
"Good","1996","Not Employed","Couple + C. GT 16 ","252","0.296060407167925","0.264386290817989","0.327734523517862"
"Good","1996","Not Employed","Couple + C. LE and GT 16","145","0.422831234143178","0.371223867379088","0.474438600907267"
"Good","1996","Employed","1-pers.-HH","339","0.444901702337536","0.409144533934463","0.480658870740608"
"Good","1996","Employed","(Married) couple without C. ","857","0.43486448381426","0.413154430653291","0.45657453697523"
"Good","1996","Employed","Single parent ","192","0.413656095305055","0.366834139848236","0.460478050761874"
"Good","1996","Employed","Couple + C. LE 16 ","1212","0.518129463982693","0.497840752727658","0.538418175237728"
"Good","1996","Employed","Couple + C. GT 16 ","669","0.414642829902199","0.390327520760262","0.438958139044136"
"Good","1996","Employed","Couple + C. LE and GT 16","408","0.475588069503557","0.442960960509581","0.508215178497533"
"Satisfactory","1996","Not Employed","1-pers.-HH","293","0.380929308727688","0.345917206491686","0.41594141096369"
"Satisfactory","1996","Not Employed","(Married) couple without C. ","699","0.452765929023703","0.428088947514906","0.477442910532499"
"Satisfactory","1996","Not Employed","Single parent ","64","0.282193334352093","0.223773840952482","0.340612827751704"
"Satisfactory","1996","Not Employed","Couple + C. LE 16 ","203","0.321608777264863","0.286293102299339","0.356924452230386"
"Satisfactory","1996","Not Employed","Couple + C. GT 16 ","252","0.32359153528715","0.291131443875565","0.356051626698736"
"Satisfactory","1996","Not Employed","Couple + C. LE and GT 16","94","0.254331171174167","0.208837650324241","0.299824692024093"
"Satisfactory","1996","Employed","1-pers.-HH","235","0.347529647485364","0.313266878377582","0.381792416593147"
"Satisfactory","1996","Employed","(Married) couple without C. ","688","0.336504042481536","0.315811116709526","0.357196968253546"
"Satisfactory","1996","Employed","Single parent ","109","0.287788772892379","0.244746523706605","0.330831022078152"
"Satisfactory","1996","Employed","Couple + C. LE 16 ","676","0.304749610144622","0.286059479789491","0.323439740499752"
"Satisfactory","1996","Employed","Couple + C. GT 16 ","530","0.356435255442312","0.332796821889625","0.380073688995"
"Satisfactory","1996","Employed","Couple + C. LE and GT 16","301","0.321411919618568","0.290900603674848","0.351923235562289"
"Less good","1996","Not Employed","1-pers.-HH","196","0.27911069505831","0.246770070540282","0.311451319576338"
"Less good","1996","Not Employed","(Married) couple without C. ","374","0.245986774490833","0.224635983816528","0.267337565165137"
"Less good","1996","Not Employed","Single parent ","35","0.136177923379589","0.0916588444327157","0.180697002326463"
"Less good","1996","Not Employed","Couple + C. LE 16 ","56","0.0952377366253519","0.0730437547782358","0.117431718472468"
"Less good","1996","Not Employed","Couple + C. GT 16 ","149","0.198856133585498","0.17116304487374","0.226549222297256"
"Less good","1996","Not Employed","Couple + C. LE and GT 16","43","0.126958070507208","0.0921784797858499","0.161737661228567"
"Less good","1996","Employed","1-pers.-HH","66","0.0968485458276352","0.075568479207229","0.118128612448041"
"Less good","1996","Employed","(Married) couple without C. ","234","0.121182033123616","0.106890586314301","0.135473479932931"
"Less good","1996","Employed","Single parent ","50","0.121974888639595","0.0908618585098968","0.153087918769293"
"Less good","1996","Employed","Couple + C. LE 16 ","176","0.0660131574379111","0.0559309468932465","0.0760953679825756"
"Less good","1996","Employed","Couple + C. GT 16 ","151","0.0933654209422377","0.0790058516499643","0.107724990234511"
"Less good","1996","Employed","Couple + C. LE and GT 16","75","0.0902091387344538","0.071492714110939","0.108925563357969"
"Poor","1996","Not Employed","1-pers.-HH","81","0.119775217646208","0.096364962230426","0.14318547306199"
"Poor","1996","Not Employed","(Married) couple without C. ","127","0.0856006539129586","0.0717306974907384","0.0994706103351788"
"Poor","1996","Not Employed","Single parent ","12","","",""
"Poor","1996","Not Employed","Couple + C. LE 16 ","14","","",""
"Poor","1996","Not Employed","Couple + C. GT 16 ","47","0.0663445016249484","0.049076485602853","0.0836125176470439"
"Poor","1996","Not Employed","Couple + C. LE and GT 16","8","","",""
"Poor","1996","Employed","1-pers.-HH","22","","",""
"Poor","1996","Employed","(Married) couple without C. ","39","0.0171420801370776","0.0114576786070267","0.0228264816671286"
"Poor","1996","Employed","Single parent ","6","","",""
"Poor","1996","Employed","Couple + C. LE 16 ","26","","",""
"Poor","1996","Employed","Couple + C. GT 16 ","33","0.0222499833900846","0.0149703248977212","0.0295296418824481"
"Poor","1996","Employed","Couple + C. LE and GT 16","11","","",""
"Very good","1997","Not Employed","1-pers.-HH","21","","",""
"Very good","1997","Not Employed","(Married) couple without C. ","43","0.0261482685101714","0.0184321800543254","0.0338643569660174"
"Very good","1997","Not Employed","Single parent ","25","","",""
"Very good","1997","Not Employed","Couple + C. LE 16 ","58","0.0916519534292238","0.0696559201826461","0.113647986675801"
"Very good","1997","Not Employed","Couple + C. GT 16 ","97","0.130980812427147","0.107660273133454","0.15430135172084"
"Very good","1997","Not Employed","Couple + C. LE and GT 16","74","0.188178755177798","0.147915460687854","0.228442049667741"
"Very good","1997","Employed","1-pers.-HH","82","0.0954275590302076","0.0739819175034885","0.116873200556927"
"Very good","1997","Employed","(Married) couple without C. ","189","0.0875066139809577","0.075022122817395","0.0999911051445204"
"Very good","1997","Employed","Single parent ","72","0.172661482074285","0.136558223873939","0.20876474027463"
