"ple0008","year","sex","n","percent","lower_confidence","upper_confidence"
"Very good","1992","Male","1172","0.156356314245909","0.147512668379855","0.165199960111963"
"Very good","1992","Female","961","0.120521528935891","0.112831268613102","0.12821178925868"
"Good","1992","Male","2802","0.418488325251291","0.40647633437689","0.430500316125692"
"Good","1992","Female","2742","0.358833095498106","0.347503147591992","0.37016304340422"
"Satisfactory","1992","Male","1706","0.284921299509932","0.273930393843244","0.29591220517662"
"Satisfactory","1992","Female","2039","0.319728293635361","0.308712193934935","0.330744393335786"
"Less good","1992","Male","588","0.100493752746903","0.0931728316655365","0.107814673828269"
"Less good","1992","Female","853","0.144949301446257","0.136633576516948","0.153265026375567"
"Poor","1992","Male","211","0.039740308245965","0.0349836268160784","0.0444969896758516"
"Poor","1992","Female","290","0.0559677804843847","0.0505382963378584","0.061397264630911"
"Very good","1993","Male","","","",""
"Very good","1993","Female","","","",""
"Good","1993","Male","","","",""
"Good","1993","Female","","","",""
"Satisfactory","1993","Male","","","",""
"Satisfactory","1993","Female","","","",""
"Less good","1993","Male","","","",""
"Less good","1993","Female","","","",""
"Poor","1993","Male","","","",""
"Poor","1993","Female","","","",""
"Very good","1994","Male","726","0.100250334615819","0.0927895899775243","0.107711079254114"
"Very good","1994","Female","618","0.0754388134995894","0.069111739236962","0.0817658877622169"
"Good","1994","Male","2682","0.410173757513551","0.397955074606689","0.422392440420413"
"Good","1994","Female","2553","0.343437517197656","0.332061255398902","0.35481377899641"
"Satisfactory","1994","Male","1906","0.323705841758589","0.312082754461729","0.335328929055449"
"Satisfactory","1994","Female","2187","0.346582026926288","0.335181203086211","0.357982850766366"
"Less good","1994","Male","707","0.128336996137417","0.120028380763447","0.136645611511386"
"Less good","1994","Female","1061","0.178601742900054","0.169425658206781","0.187777827593328"
"Poor","1994","Male","204","0.0375330699746242","0.0328115876792471","0.0422545522700014"
"Poor","1994","Female","274","0.0559398994764118","0.050434379524045","0.0614454194287785"
"Very good","1995","Male","719","0.0948088347964341","0.0876400702170686","0.1019775993758"
"Very good","1995","Female","593","0.0686615848931931","0.0627009286861076","0.0746222411002785"
"Good","1995","Male","2772","0.411246978523708","0.399205836046876","0.423288121000541"
"Good","1995","Female","2711","0.356768196517984","0.345476473291778","0.36805991974419"
"Satisfactory","1995","Male","1996","0.332044535163534","0.320520046028093","0.343569024298975"
"Satisfactory","1995","Female","2250","0.343646237368115","0.332451647436405","0.354840827299825"
"Less good","1995","Male","737","0.126873413506695","0.118728740005119","0.135018087008272"
"Less good","1995","Female","1066","0.176379660694481","0.16739563084274","0.185363690546222"
"Poor","1995","Male","191","0.0350262380096282","0.0305273595523255","0.039525116466931"
"Poor","1995","Female","294","0.0545443205262266","0.0491915483557728","0.0598970926966803"
"Very good","1996","Male","664","0.0867304916608001","0.0797813888929815","0.0936795944286188"
"Very good","1996","Female","628","0.0803860220816899","0.0739218269642457","0.0868502171991341"
"Good","1996","Male","2678","0.406769535262574","0.394640415516816","0.418898655008333"
"Good","1996","Female","2582","0.343220597184009","0.331932575384338","0.35450861898368"
"Satisfactory","1996","Male","2066","0.346926380638003","0.335173533587807","0.358679227688199"
"Satisfactory","1996","Female","2305","0.354282069515468","0.342910578423756","0.365653560607181"
"Less good","1996","Male","686","0.119846384395254","0.111827110292379","0.127865658498128"
"Less good","1996","Female","1023","0.173021501824098","0.164028212745336","0.182014790902861"
"Poor","1996","Male","207","0.0397272080433691","0.0349045698029255","0.0445498462838126"
"Poor","1996","Female","258","0.0490898093947347","0.0439530783186489","0.0542265404708204"
"Very good","1997","Male","656","0.0929212303070767","0.0857103442183371","0.100132116395816"
"Very good","1997","Female","523","0.0756771318993929","0.0693294973782536","0.0820247664205322"
"Good","1997","Male","2782","0.410904163797563","0.398684144105302","0.423124183489823"
"Good","1997","Female","2674","0.350592904508896","0.339140997621561","0.362044811396231"
"Satisfactory","1997","Male","1929","0.34016763760924","0.328400469409869","0.351934805808612"
"Satisfactory","1997","Female","2259","0.357538346135255","0.346035570431192","0.369041121839318"
"Less good","1997","Male","668","0.117741976752589","0.109736777837517","0.125747175667661"
"Less good","1997","Female","945","0.167426269712222","0.158465591434936","0.176386947989508"
"Poor","1997","Male","192","0.0382649915335316","0.0335002737576923","0.0430297093093708"
"Poor","1997","Female","268","0.048765347744234","0.0435962204591639","0.0539344750293042"
"Very good","1998","Male","798","0.109172386221565","0.101816762809663","0.116528009633467"
"Very good","1998","Female","682","0.0888207817360146","0.0823346603752771","0.0953069030967521"
"Good","1998","Male","3088","0.423196427542359","0.411543066100556","0.434849788984161"
"Good","1998","Female","3030","0.368565287614433","0.357566436752918","0.379564138475947"
"Satisfactory","1998","Male","2059","0.311663673001927","0.300738968797916","0.322588377205939"
"Satisfactory","1998","Female","2362","0.334614688159519","0.323856603017946","0.345372773301093"
"Less good","1998","Male","751","0.121237325368868","0.113538575247195","0.12893607549054"
"Less good","1998","Female","1000","0.153631499885925","0.145410100374396","0.161852899397454"
"Poor","1998","Male","209","0.0347301878652812","0.0304115759569567","0.0390487997736058"
"Poor","1998","Female","316","0.0543677426041083","0.0491981340227409","0.0595373511854757"
"Very good","1999","Male","675","0.0937178187395882","0.0867027144242645","0.100732923054912"
"Very good","1999","Female","632","0.0866326889908775","0.0800932873646978","0.0931720906170572"
"Good","1999","Male","2896","0.416854165296786","0.404986316938469","0.428722013655103"
"Good","1999","Female","2820","0.358424766434154","0.347276760729678","0.369572772138629"
"Satisfactory","1999","Male","2126","0.331532889576983","0.320201200273841","0.342864578880125"
"Satisfactory","1999","Female","2352","0.335966352365778","0.324985973715261","0.346946731016296"
"Less good","1999","Male","717","0.120108703630964","0.112283546311822","0.127933860950105"
"Less good","1999","Female","1016","0.166809802405239","0.158143033003899","0.175476571806578"
"Poor","1999","Male","216","0.0377864227556797","0.0331966101250881","0.0423762353862712"
"Poor","1999","Female","288","0.0521663898039515","0.0469970411478462","0.0573357384600568"
"Very good","2000","Male","1381","0.119407512886095","0.113514678869243","0.125300346902947"
"Very good","2000","Female","1313","0.100847974362209","0.0955886053582309","0.106107343366187"
"Good","2000","Male","4917","0.405559390995808","0.396636566300231","0.414482215691385"
"Good","2000","Female","4885","0.356266407818543","0.347902215440669","0.364630600196418"
"Satisfactory","2000","Male","3672","0.324501552058543","0.315993278181453","0.333009825935632"
"Satisfactory","2000","Female","4178","0.347199978658711","0.338884956436663","0.355515000880759"
"Less good","2000","Male","1294","0.115855292719162","0.110039076951729","0.121671508486595"
"Less good","2000","Female","1724","0.148480258779307","0.142269921205212","0.154690596353402"
"Poor","2000","Male","368","0.0346762513403924","0.0313513905937386","0.0380011120870462"
"Poor","2000","Female","493","0.0472053803812298","0.0435013129170032","0.0509094478454564"
"Very good","2001","Male","1263","0.122554728233113","0.116300840739431","0.128808615726796"
"Very good","2001","Female","1167","0.0963170745205378","0.0909179162076751","0.1017162328334"
"Good","2001","Male","4382","0.396283520975508","0.386955392236695","0.405611649714321"
"Good","2001","Female","4458","0.359258198190123","0.350477859777221","0.368038536603025"
"Satisfactory","2001","Male","3364","0.325223859788329","0.31628985731874","0.334157862257918"
"Satisfactory","2001","Female","3816","0.342872051169909","0.334185299742622","0.351558802597196"
"Less good","2001","Male","1202","0.12140974306193","0.115181078100511","0.12763840802335"
"Less good","2001","Female","1584","0.152836959171397","0.146251833362804","0.15942208497999"
"Poor","2001","Male","351","0.0345281479411196","0.0310461263506422","0.038010169531597"
"Poor","2001","Female","445","0.0487157169480331","0.0447760809962265","0.0526553528998397"
"Very good","2002","Male","1213","0.102237270145421","0.0966164278283975","0.107858112462444"
"Very good","2002","Female","1140","0.0839494243159067","0.0789784457797054","0.088920402852108"
"Good","2002","Male","4777","0.403564654723474","0.394462289836564","0.412667019610385"
"Good","2002","Female","4733","0.357080326773393","0.348491484641666","0.36566916890512"
"Satisfactory","2002","Male","3574","0.334293397899819","0.325541115430263","0.343045680369376"
"Satisfactory","2002","Female","3983","0.354640141786147","0.346064468618585","0.363215814953708"
"Less good","2002","Male","1242","0.122797065910641","0.116707868885513","0.128886262935768"
"Less good","2002","Female","1674","0.157782628083694","0.151248088529649","0.16431716763774"
"Poor","2002","Male","354","0.0371076113206452","0.0336006064414873","0.040614616199803"
"Poor","2002","Female","425","0.0465474790408592","0.0427711405170107","0.0503238175647077"
"Very good","2003","Male","1203","0.105655303575214","0.0998333096119082","0.11147729753852"
"Very good","2003","Female","1054","0.078644777074885","0.0737354225634017","0.0835541315863683"
"Good","2003","Male","4608","0.411760684292131","0.402439457085637","0.421081911498625"
"Good","2003","Female","4699","0.372246222000492","0.36342993504604","0.381062508954944"
"Satisfactory","2003","Male","3339","0.325524768676778","0.316650171401876","0.33439936595168"
"Satisfactory","2003","Female","3709","0.335724246212273","0.327111503882353","0.344336988542193"
"Less good","2003","Male","1212","0.119684611414045","0.113536921757275","0.125832301070815"
"Less good","2003","Female","1645","0.162612455309108","0.155882439994861","0.169342470623356"
"Poor","2003","Male","347","0.037374632041832","0.0337821819304135","0.0409670821532505"
"Poor","2003","Female","442","0.0507722994032416","0.0467684796464233","0.0547761191600599"
"Very good","2004","Male","1169","0.110201224793602","0.104187017169755","0.116215432417449"
"Very good","2004","Female","1039","0.0860410324273588","0.0808655814221803","0.0912164834325373"
"Good","2004","Male","4438","0.396556272812711","0.38716098464867","0.405951560976753"
"Good","2004","Female","4548","0.357756681620688","0.348910095288615","0.366603267952761"
"Satisfactory","2004","Male","3245","0.318257789186681","0.309311582708357","0.327203995665005"
"Satisfactory","2004","Female","3569","0.328415740510615","0.319748231890372","0.337083249130858"
"Less good","2004","Male","1187","0.130732383464083","0.124257862456516","0.137206904471649"
"Less good","2004","Female","1671","0.175625308216559","0.168602870098672","0.182647746334445"
"Poor","2004","Male","375","0.0442523297429228","0.0403024943385193","0.0482021651473263"
"Poor","2004","Female","451","0.0521612372247793","0.0480575597474357","0.056264914702123"
"Very good","2005","Male","987","0.0961001640024344","0.0902982971737247","0.101902030831144"
"Very good","2005","Female","965","0.0820389638015301","0.0768703257433477","0.0872076018597124"
"Good","2005","Male","4026","0.386278973393281","0.376694206090743","0.395863740695819"
"Good","2005","Female","4309","0.363278239083527","0.354219902530055","0.372336575636998"
"Satisfactory","2005","Male","3289","0.332592092415092","0.323317450058385","0.341866734771799"
"Satisfactory","2005","Female","3504","0.336639813566534","0.327739376079987","0.345540251053081"
"Less good","2005","Male","1249","0.141974244366597","0.135103552323908","0.148844936409286"
"Less good","2005","Female","1622","0.169660233959191","0.162591007999442","0.17672945991894"
"Poor","2005","Male","362","0.0430545258225959","0.0390587736929544","0.0470502779522375"
"Poor","2005","Female","429","0.0483827495892184","0.0443413635205834","0.0524241356578534"
"Very good","2006","Male","1016","0.0975226575435856","0.0918481998960129","0.103197115191158"
"Very good","2006","Female","981","0.085306870671778","0.0802114407115963","0.0904023006319597"
"Good","2006","Male","4384","0.398946935908406","0.389580649880543","0.408313221936269"
"Good","2006","Female","4480","0.351925426580641","0.343214006904028","0.360636846257253"
"Satisfactory","2006","Male","3442","0.332899902876439","0.323886147291645","0.341913658461233"
"Satisfactory","2006","Female","3858","0.343983291403886","0.335318118226549","0.352648464581223"
"Less good","2006","Male","1256","0.124660457894819","0.118342073058449","0.130978842731188"
"Less good","2006","Female","1717","0.166070861775565","0.159282540060278","0.172859183490852"
"Poor","2006","Male","402","0.0459700457767508","0.0419644057794512","0.0499756857740503"
"Poor","2006","Female","509","0.0527135495681304","0.0486373736795387","0.056789725456722"
"Very good","2007","Male","858","0.0856921659268381","0.0801469572875814","0.0912373745660948"
"Very good","2007","Female","870","0.079031195666134","0.0739392954131783","0.0841230959190898"
"Good","2007","Male","4111","0.403783881299958","0.394063630820477","0.41350413177944"
"Good","2007","Female","4208","0.355288396613978","0.346255409165505","0.36432138406245"
"Satisfactory","2007","Male","3186","0.332018983822589","0.32268934935035","0.341348618294829"
"Satisfactory","2007","Female","3681","0.351831955857693","0.342818951094475","0.36084496062091"
"Less good","2007","Male","1272","0.13815081843343","0.131314953415158","0.144986683451702"
"Less good","2007","Female","1598","0.168067048822717","0.161009667210579","0.175124430434855"
"Poor","2007","Male","361","0.040354150517184","0.0364556220473172","0.0442526789870509"
"Poor","2007","Female","427","0.0457814030394789","0.0418365880597954","0.0497262180191624"
"Very good","2008","Male","860","0.0964324290999101","0.0904156645395433","0.102449193660277"
"Very good","2008","Female","839","0.0807708684693443","0.0754714768961306","0.0860702600425579"
"Good","2008","Male","3796","0.398234457008837","0.388256210658792","0.408212703358883"
"Good","2008","Female","3940","0.357394230088997","0.348073867163105","0.366714593014889"
"Satisfactory","2008","Male","3048","0.329523635659944","0.319942738730056","0.339104532589832"
"Satisfactory","2008","Female","3378","0.35069112176766","0.341410548555439","0.359971694979881"
"Less good","2008","Male","1190","0.136993198665103","0.129984655398722","0.144001741931485"
"Less good","2008","Female","1609","0.164778312408396","0.157563290541543","0.17199333427525"
"Poor","2008","Male","352","0.0388162795662051","0.0348791355298131","0.0427534236025972"
"Poor","2008","Female","390","0.0463654672656019","0.0422759217137898","0.0504550128174139"
"Very good","2009","Male","724","0.086112588573285","0.0801911974061173","0.0920339797404527"
"Very good","2009","Female","737","0.0783876231691813","0.0729716379914538","0.0838036083469088"
"Good","2009","Male","3487","0.396412344712792","0.38608739746524","0.406737291960345"
"Good","2009","Female","3585","0.34729615967606","0.337702426307743","0.356889893044376"
"Satisfactory","2009","Male","2991","0.34736833822895","0.337318171492485","0.357418504965414"
"Satisfactory","2009","Female","3284","0.364818779566859","0.355118885584406","0.374518673549311"
"Less good","2009","Male","1104","0.134658660461173","0.127453312601684","0.141864008320663"
"Less good","2009","Female","1471","0.161761487914597","0.154341538553171","0.169181437276023"
"Poor","2009","Male","316","0.0354480680238002","0.0315450264738856","0.0393511095737147"
"Poor","2009","Female","384","0.0477359496733034","0.0434397837314496","0.0520321156151572"
