"ple0008","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very good","1992","Other degree","(2c_gen) general maturity certificate","10","","",""
"Very good","1992","Other degree","(2c_voc) vocational maturity certificate","11","","",""
"Very good","1992","Other degree","(3a) lower tertiary education","1","","",""
"Very good","1992","Other degree","(3b) higher tertiary education","6","","",""
"Very good","1992","no degree/no degree yet","(0) in school","71","0.450531430994504","0.370100443961112","0.530962418027896"
"Very good","1992","no degree/no degree yet","(1a) inadequately completed","89","0.15030740815947","0.124075829070998","0.176538987247943"
"Very good","1992","no degree/no degree yet","(1b) general elementary school","","","",""
"Very good","1992","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very good","1992","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very good","1992","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very good","1992","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very good","1992","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very good","1992","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Very good","1992","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Good","1992","lower secondary degree","(0) in school","","","",""
"Good","1992","lower secondary degree","(1a) inadequately completed","","","",""
"Good","1992","lower secondary degree","(1b) general elementary school","501","0.243707041838345","0.223558022292633","0.263856061384056"
"Good","1992","lower secondary degree","(1c) basic vocational qualification","1532","0.362037185021755","0.347082018149063","0.376992351894447"
"Good","1992","lower secondary degree","(2b) intermediate general qualification","3","","",""
"Good","1992","lower secondary degree","(2a) intermediate vocational","4","","",""
"Good","1992","lower secondary degree","(2c_gen) general maturity certificate","4","","",""
"Good","1992","lower secondary degree","(2c_voc) vocational maturity certificate","4","","",""
"Good","1992","lower secondary degree","(3a) lower tertiary education","38","0.427678925446069","0.328711728765706","0.526646122126431"
"Good","1992","lower secondary degree","(3b) higher tertiary education","11","","",""
"Good","1992","secondary school degree","(0) in school","","","",""
"Good","1992","secondary school degree","(1a) inadequately completed","","","",""
"Good","1992","secondary school degree","(1b) general elementary school","","","",""
"Good","1992","secondary school degree","(1c) basic vocational qualification","","","",""
"Good","1992","secondary school degree","(2b) intermediate general qualification","244","0.444656930004501","0.402627436230292","0.48668642377871"
"Good","1992","secondary school degree","(2a) intermediate vocational","1283","0.468229946038011","0.448889153857475","0.487570738218547"
"Good","1992","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Good","1992","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Good","1992","secondary school degree","(3a) lower tertiary education","255","0.482550623736423","0.43756597902902","0.527535268443826"
"Good","1992","secondary school degree","(3b) higher tertiary education","22","","",""
"Good","1992","college entrance qualification","(0) in school","","","",""
"Good","1992","college entrance qualification","(1a) inadequately completed","","","",""
"Good","1992","college entrance qualification","(1b) general elementary school","","","",""
"Good","1992","college entrance qualification","(1c) basic vocational qualification","","","",""
"Good","1992","college entrance qualification","(2b) intermediate general qualification","","","",""
"Good","1992","college entrance qualification","(2a) intermediate vocational","","","",""
"Good","1992","college entrance qualification","(2c_gen) general maturity certificate","164","0.538331760803375","0.483710326195188","0.592953195411563"
"Good","1992","college entrance qualification","(2c_voc) vocational maturity certificate","202","0.445980390372177","0.399744730940199","0.492216049804156"
"Good","1992","college entrance qualification","(3a) lower tertiary education","131","0.447444207696377","0.390018102753128","0.504870312639627"
"Good","1992","college entrance qualification","(3b) higher tertiary education","346","0.478800932445754","0.441554183118529","0.516047681772979"
"Good","1992","Other degree","(0) in school","","","",""
"Good","1992","Other degree","(1a) inadequately completed","","","",""
"Good","1992","Other degree","(1b) general elementary school","225","0.38564970594696","0.344595680362575","0.426703731531346"
"Good","1992","Other degree","(1c) basic vocational qualification","119","0.377978856757542","0.324769369174279","0.431188344340804"
"Good","1992","Other degree","(2b) intermediate general qualification","","","",""
"Good","1992","Other degree","(2a) intermediate vocational","","","",""
"Good","1992","Other degree","(2c_gen) general maturity certificate","17","","",""
"Good","1992","Other degree","(2c_voc) vocational maturity certificate","24","","",""
"Good","1992","Other degree","(3a) lower tertiary education","4","","",""
"Good","1992","Other degree","(3b) higher tertiary education","16","","",""
"Good","1992","no degree/no degree yet","(0) in school","60","0.430959576783891","0.350906274632615","0.511012878935167"
"Good","1992","no degree/no degree yet","(1a) inadequately completed","231","0.316103664359085","0.281975476425555","0.350231852292614"
"Good","1992","no degree/no degree yet","(1b) general elementary school","","","",""
"Good","1992","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Good","1992","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Good","1992","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Good","1992","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Good","1992","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Good","1992","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Good","1992","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Satisfactory","1992","lower secondary degree","(0) in school","","","",""
"Satisfactory","1992","lower secondary degree","(1a) inadequately completed","","","",""
"Satisfactory","1992","lower secondary degree","(1b) general elementary school","631","0.406119082830058","0.383070128129595","0.429168037530522"
"Satisfactory","1992","lower secondary degree","(1c) basic vocational qualification","1320","0.336598824067359","0.321893946718038","0.35130370141668"
"Satisfactory","1992","lower secondary degree","(2b) intermediate general qualification","","","",""
"Satisfactory","1992","lower secondary degree","(2a) intermediate vocational","3","","",""
"Satisfactory","1992","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Satisfactory","1992","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Satisfactory","1992","lower secondary degree","(3a) lower tertiary education","36","0.355119964045194","0.259391854009474","0.450848074080915"
"Satisfactory","1992","lower secondary degree","(3b) higher tertiary education","6","","",""
"Satisfactory","1992","secondary school degree","(0) in school","","","",""
"Satisfactory","1992","secondary school degree","(1a) inadequately completed","","","",""
"Satisfactory","1992","secondary school degree","(1b) general elementary school","","","",""
"Satisfactory","1992","secondary school degree","(1c) basic vocational qualification","","","",""
"Satisfactory","1992","secondary school degree","(2b) intermediate general qualification","87","0.21493967722711","0.180196401848162","0.249682952606058"
"Satisfactory","1992","secondary school degree","(2a) intermediate vocational","607","0.269435035727448","0.252238570671903","0.286631500782993"
"Satisfactory","1992","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Satisfactory","1992","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Satisfactory","1992","secondary school degree","(3a) lower tertiary education","113","0.275091480178413","0.234890273203271","0.315292687153556"
"Satisfactory","1992","secondary school degree","(3b) higher tertiary education","11","","",""
"Satisfactory","1992","college entrance qualification","(0) in school","","","",""
"Satisfactory","1992","college entrance qualification","(1a) inadequately completed","","","",""
"Satisfactory","1992","college entrance qualification","(1b) general elementary school","","","",""
"Satisfactory","1992","college entrance qualification","(1c) basic vocational qualification","","","",""
"Satisfactory","1992","college entrance qualification","(2b) intermediate general qualification","","","",""
"Satisfactory","1992","college entrance qualification","(2a) intermediate vocational","","","",""
"Satisfactory","1992","college entrance qualification","(2c_gen) general maturity certificate","37","0.108932538467606","0.0747969647450429","0.143068112190169"
"Satisfactory","1992","college entrance qualification","(2c_voc) vocational maturity certificate","107","0.247200343470163","0.207074807449057","0.287325879491269"
"Satisfactory","1992","college entrance qualification","(3a) lower tertiary education","72","0.250958794552131","0.200885529397606","0.301032059706655"
"Satisfactory","1992","college entrance qualification","(3b) higher tertiary education","154","0.24475235456518","0.212695773872557","0.276808935257802"
"Satisfactory","1992","Other degree","(0) in school","","","",""
"Satisfactory","1992","Other degree","(1a) inadequately completed","","","",""
"Satisfactory","1992","Other degree","(1b) general elementary school","151","0.266406853582269","0.229120360332387","0.303693346832151"
"Satisfactory","1992","Other degree","(1c) basic vocational qualification","93","0.289647221190325","0.239870707633835","0.339423734746816"
"Satisfactory","1992","Other degree","(2b) intermediate general qualification","","","",""
"Satisfactory","1992","Other degree","(2a) intermediate vocational","","","",""
"Satisfactory","1992","Other degree","(2c_gen) general maturity certificate","13","","",""
"Satisfactory","1992","Other degree","(2c_voc) vocational maturity certificate","21","","",""
"Satisfactory","1992","Other degree","(3a) lower tertiary education","1","","",""
"Satisfactory","1992","Other degree","(3b) higher tertiary education","3","","",""
"Satisfactory","1992","no degree/no degree yet","(0) in school","12","","",""
"Satisfactory","1992","no degree/no degree yet","(1a) inadequately completed","206","0.267242087608632","0.234760592435577","0.299723582781687"
"Satisfactory","1992","no degree/no degree yet","(1b) general elementary school","","","",""
"Satisfactory","1992","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Satisfactory","1992","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Satisfactory","1992","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Satisfactory","1992","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Satisfactory","1992","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Satisfactory","1992","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Satisfactory","1992","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Less good","1992","lower secondary degree","(0) in school","","","",""
"Less good","1992","lower secondary degree","(1a) inadequately completed","","","",""
"Less good","1992","lower secondary degree","(1b) general elementary school","294","0.194570030796447","0.175990843316824","0.21314921827607"
"Less good","1992","lower secondary degree","(1c) basic vocational qualification","481","0.140026277014108","0.129227754142639","0.150824799885578"
"Less good","1992","lower secondary degree","(2b) intermediate general qualification","","","",""
"Less good","1992","lower secondary degree","(2a) intermediate vocational","1","","",""
"Less good","1992","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Less good","1992","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Less good","1992","lower secondary degree","(3a) lower tertiary education","13","","",""
"Less good","1992","lower secondary degree","(3b) higher tertiary education","3","","",""
"Less good","1992","secondary school degree","(0) in school","","","",""
"Less good","1992","secondary school degree","(1a) inadequately completed","","","",""
"Less good","1992","secondary school degree","(1b) general elementary school","","","",""
"Less good","1992","secondary school degree","(1c) basic vocational qualification","","","",""
"Less good","1992","secondary school degree","(2b) intermediate general qualification","36","0.0918257662919843","0.0674011462241334","0.116250386359835"
"Less good","1992","secondary school degree","(2a) intermediate vocational","161","0.0820297372125805","0.0713936303165201","0.0926658441086408"
"Less good","1992","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Less good","1992","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Less good","1992","secondary school degree","(3a) lower tertiary education","24","","",""
"Less good","1992","secondary school degree","(3b) higher tertiary education","3","","",""
"Less good","1992","college entrance qualification","(0) in school","","","",""
"Less good","1992","college entrance qualification","(1a) inadequately completed","","","",""
"Less good","1992","college entrance qualification","(1b) general elementary school","","","",""
"Less good","1992","college entrance qualification","(1c) basic vocational qualification","","","",""
"Less good","1992","college entrance qualification","(2b) intermediate general qualification","","","",""
"Less good","1992","college entrance qualification","(2a) intermediate vocational","","","",""
"Less good","1992","college entrance qualification","(2c_gen) general maturity certificate","19","","",""
"Less good","1992","college entrance qualification","(2c_voc) vocational maturity certificate","34","0.0798443404299626","0.0546322227465237","0.105056458113402"
"Less good","1992","college entrance qualification","(3a) lower tertiary education","15","","",""
"Less good","1992","college entrance qualification","(3b) higher tertiary education","45","0.0773288051609428","0.0574127555955381","0.0972448547263475"
"Less good","1992","Other degree","(0) in school","","","",""
"Less good","1992","Other degree","(1a) inadequately completed","","","",""
"Less good","1992","Other degree","(1b) general elementary school","76","0.137334461196639","0.108303447555446","0.166365474837833"
"Less good","1992","Other degree","(1c) basic vocational qualification","51","0.167670836166463","0.126676007978213","0.208665664354713"
"Less good","1992","Other degree","(2b) intermediate general qualification","","","",""
"Less good","1992","Other degree","(2a) intermediate vocational","","","",""
"Less good","1992","Other degree","(2c_gen) general maturity certificate","7","","",""
"Less good","1992","Other degree","(2c_voc) vocational maturity certificate","9","","",""
"Less good","1992","Other degree","(3a) lower tertiary education","","","",""
"Less good","1992","Other degree","(3b) higher tertiary education","2","","",""
"Less good","1992","no degree/no degree yet","(0) in school","2","","",""
"Less good","1992","no degree/no degree yet","(1a) inadequately completed","141","0.188167082735095","0.159478540531068","0.216855624939123"
"Less good","1992","no degree/no degree yet","(1b) general elementary school","","","",""
"Less good","1992","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Less good","1992","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Less good","1992","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Less good","1992","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Less good","1992","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Less good","1992","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Less good","1992","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Poor","1992","lower secondary degree","(0) in school","","","",""
"Poor","1992","lower secondary degree","(1a) inadequately completed","","","",""
"Poor","1992","lower secondary degree","(1b) general elementary school","103","0.0775989941841362","0.0650426624615484","0.090155325906724"
"Poor","1992","lower secondary degree","(1c) basic vocational qualification","184","0.0588887840258706","0.0515630059391357","0.0662145621126054"
"Poor","1992","lower secondary degree","(2b) intermediate general qualification","","","",""
"Poor","1992","lower secondary degree","(2a) intermediate vocational","1","","",""
"Poor","1992","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Poor","1992","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Poor","1992","lower secondary degree","(3a) lower tertiary education","3","","",""
"Poor","1992","lower secondary degree","(3b) higher tertiary education","","","",""
"Poor","1992","secondary school degree","(0) in school","","","",""
"Poor","1992","secondary school degree","(1a) inadequately completed","","","",""
"Poor","1992","secondary school degree","(1b) general elementary school","","","",""
"Poor","1992","secondary school degree","(1c) basic vocational qualification","","","",""
"Poor","1992","secondary school degree","(2b) intermediate general qualification","9","","",""
"Poor","1992","secondary school degree","(2a) intermediate vocational","42","0.0246853516101996","0.0186711946368043","0.030699508583595"
"Poor","1992","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Poor","1992","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Poor","1992","secondary school degree","(3a) lower tertiary education","11","","",""
"Poor","1992","secondary school degree","(3b) higher tertiary education","1","","",""
"Poor","1992","college entrance qualification","(0) in school","","","",""
"Poor","1992","college entrance qualification","(1a) inadequately completed","","","",""
"Poor","1992","college entrance qualification","(1b) general elementary school","","","",""
"Poor","1992","college entrance qualification","(1c) basic vocational qualification","","","",""
"Poor","1992","college entrance qualification","(2b) intermediate general qualification","","","",""
"Poor","1992","college entrance qualification","(2a) intermediate vocational","","","",""
"Poor","1992","college entrance qualification","(2c_gen) general maturity certificate","1","","",""
"Poor","1992","college entrance qualification","(2c_voc) vocational maturity certificate","11","","",""
"Poor","1992","college entrance qualification","(3a) lower tertiary education","8","","",""
"Poor","1992","college entrance qualification","(3b) higher tertiary education","15","","",""
"Poor","1992","Other degree","(0) in school","","","",""
"Poor","1992","Other degree","(1a) inadequately completed","","","",""
"Poor","1992","Other degree","(1b) general elementary school","33","0.0859293936745256","0.0622913268204966","0.109567460528555"
"Poor","1992","Other degree","(1c) basic vocational qualification","16","","",""
"Poor","1992","Other degree","(2b) intermediate general qualification","","","",""
"Poor","1992","Other degree","(2a) intermediate vocational","","","",""
"Poor","1992","Other degree","(2c_gen) general maturity certificate","2","","",""
"Poor","1992","Other degree","(2c_voc) vocational maturity certificate","6","","",""
"Poor","1992","Other degree","(3a) lower tertiary education","","","",""
"Poor","1992","Other degree","(3b) higher tertiary education","","","",""
"Poor","1992","no degree/no degree yet","(0) in school","2","","",""
"Poor","1992","no degree/no degree yet","(1a) inadequately completed","46","0.0781797571377173","0.058474885731435","0.0978846285439995"
"Poor","1992","no degree/no degree yet","(1b) general elementary school","","","",""
"Poor","1992","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Poor","1992","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Poor","1992","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Poor","1992","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Poor","1992","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Poor","1992","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Poor","1992","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Very good","1993","lower secondary degree","(0) in school","","","",""
"Very good","1993","lower secondary degree","(1a) inadequately completed","","","",""
"Very good","1993","lower secondary degree","(1b) general elementary school","","","",""
"Very good","1993","lower secondary degree","(1c) basic vocational qualification","","","",""
"Very good","1993","lower secondary degree","(2b) intermediate general qualification","","","",""
"Very good","1993","lower secondary degree","(2a) intermediate vocational","","","",""
"Very good","1993","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Very good","1993","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Very good","1993","lower secondary degree","(3a) lower tertiary education","","","",""
"Very good","1993","lower secondary degree","(3b) higher tertiary education","","","",""
"Very good","1993","secondary school degree","(0) in school","","","",""
"Very good","1993","secondary school degree","(1a) inadequately completed","","","",""
"Very good","1993","secondary school degree","(1b) general elementary school","","","",""
"Very good","1993","secondary school degree","(1c) basic vocational qualification","","","",""
"Very good","1993","secondary school degree","(2b) intermediate general qualification","","","",""
"Very good","1993","secondary school degree","(2a) intermediate vocational","","","",""
"Very good","1993","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Very good","1993","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Very good","1993","secondary school degree","(3a) lower tertiary education","","","",""
"Very good","1993","secondary school degree","(3b) higher tertiary education","","","",""
"Very good","1993","college entrance qualification","(0) in school","","","",""
"Very good","1993","college entrance qualification","(1a) inadequately completed","","","",""
"Very good","1993","college entrance qualification","(1b) general elementary school","","","",""
"Very good","1993","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very good","1993","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very good","1993","college entrance qualification","(2a) intermediate vocational","","","",""
"Very good","1993","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Very good","1993","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Very good","1993","college entrance qualification","(3a) lower tertiary education","","","",""
"Very good","1993","college entrance qualification","(3b) higher tertiary education","","","",""
"Very good","1993","Other degree","(0) in school","","","",""
"Very good","1993","Other degree","(1a) inadequately completed","","","",""
"Very good","1993","Other degree","(1b) general elementary school","","","",""
"Very good","1993","Other degree","(1c) basic vocational qualification","","","",""
"Very good","1993","Other degree","(2b) intermediate general qualification","","","",""
"Very good","1993","Other degree","(2a) intermediate vocational","","","",""
"Very good","1993","Other degree","(2c_gen) general maturity certificate","","","",""
"Very good","1993","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Very good","1993","Other degree","(3a) lower tertiary education","","","",""
"Very good","1993","Other degree","(3b) higher tertiary education","","","",""
"Very good","1993","no degree/no degree yet","(0) in school","","","",""
"Very good","1993","no degree/no degree yet","(1a) inadequately completed","","","",""
"Very good","1993","no degree/no degree yet","(1b) general elementary school","","","",""
"Very good","1993","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very good","1993","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very good","1993","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very good","1993","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very good","1993","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very good","1993","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Very good","1993","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Good","1993","lower secondary degree","(0) in school","","","",""
"Good","1993","lower secondary degree","(1a) inadequately completed","","","",""
"Good","1993","lower secondary degree","(1b) general elementary school","","","",""
"Good","1993","lower secondary degree","(1c) basic vocational qualification","","","",""
"Good","1993","lower secondary degree","(2b) intermediate general qualification","","","",""
"Good","1993","lower secondary degree","(2a) intermediate vocational","","","",""
"Good","1993","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Good","1993","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Good","1993","lower secondary degree","(3a) lower tertiary education","","","",""
"Good","1993","lower secondary degree","(3b) higher tertiary education","","","",""
"Good","1993","secondary school degree","(0) in school","","","",""
"Good","1993","secondary school degree","(1a) inadequately completed","","","",""
"Good","1993","secondary school degree","(1b) general elementary school","","","",""
"Good","1993","secondary school degree","(1c) basic vocational qualification","","","",""
"Good","1993","secondary school degree","(2b) intermediate general qualification","","","",""
"Good","1993","secondary school degree","(2a) intermediate vocational","","","",""
"Good","1993","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Good","1993","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Good","1993","secondary school degree","(3a) lower tertiary education","","","",""
"Good","1993","secondary school degree","(3b) higher tertiary education","","","",""
"Good","1993","college entrance qualification","(0) in school","","","",""
"Good","1993","college entrance qualification","(1a) inadequately completed","","","",""
"Good","1993","college entrance qualification","(1b) general elementary school","","","",""
"Good","1993","college entrance qualification","(1c) basic vocational qualification","","","",""
"Good","1993","college entrance qualification","(2b) intermediate general qualification","","","",""
"Good","1993","college entrance qualification","(2a) intermediate vocational","","","",""
"Good","1993","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Good","1993","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Good","1993","college entrance qualification","(3a) lower tertiary education","","","",""
"Good","1993","college entrance qualification","(3b) higher tertiary education","","","",""
"Good","1993","Other degree","(0) in school","","","",""
"Good","1993","Other degree","(1a) inadequately completed","","","",""
"Good","1993","Other degree","(1b) general elementary school","","","",""
"Good","1993","Other degree","(1c) basic vocational qualification","","","",""
"Good","1993","Other degree","(2b) intermediate general qualification","","","",""
"Good","1993","Other degree","(2a) intermediate vocational","","","",""
"Good","1993","Other degree","(2c_gen) general maturity certificate","","","",""
"Good","1993","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Good","1993","Other degree","(3a) lower tertiary education","","","",""
"Good","1993","Other degree","(3b) higher tertiary education","","","",""
"Good","1993","no degree/no degree yet","(0) in school","","","",""
"Good","1993","no degree/no degree yet","(1a) inadequately completed","","","",""
"Good","1993","no degree/no degree yet","(1b) general elementary school","","","",""
"Good","1993","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Good","1993","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Good","1993","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Good","1993","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Good","1993","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Good","1993","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Good","1993","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Satisfactory","1993","lower secondary degree","(0) in school","","","",""
"Satisfactory","1993","lower secondary degree","(1a) inadequately completed","","","",""
"Satisfactory","1993","lower secondary degree","(1b) general elementary school","","","",""
"Satisfactory","1993","lower secondary degree","(1c) basic vocational qualification","","","",""
"Satisfactory","1993","lower secondary degree","(2b) intermediate general qualification","","","",""
"Satisfactory","1993","lower secondary degree","(2a) intermediate vocational","","","",""
"Satisfactory","1993","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Satisfactory","1993","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Satisfactory","1993","lower secondary degree","(3a) lower tertiary education","","","",""
"Satisfactory","1993","lower secondary degree","(3b) higher tertiary education","","","",""
"Satisfactory","1993","secondary school degree","(0) in school","","","",""
"Satisfactory","1993","secondary school degree","(1a) inadequately completed","","","",""
"Satisfactory","1993","secondary school degree","(1b) general elementary school","","","",""
"Satisfactory","1993","secondary school degree","(1c) basic vocational qualification","","","",""
"Satisfactory","1993","secondary school degree","(2b) intermediate general qualification","","","",""
"Satisfactory","1993","secondary school degree","(2a) intermediate vocational","","","",""
"Satisfactory","1993","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Satisfactory","1993","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Satisfactory","1993","secondary school degree","(3a) lower tertiary education","","","",""
"Satisfactory","1993","secondary school degree","(3b) higher tertiary education","","","",""
"Satisfactory","1993","college entrance qualification","(0) in school","","","",""
"Satisfactory","1993","college entrance qualification","(1a) inadequately completed","","","",""
"Satisfactory","1993","college entrance qualification","(1b) general elementary school","","","",""
"Satisfactory","1993","college entrance qualification","(1c) basic vocational qualification","","","",""
"Satisfactory","1993","college entrance qualification","(2b) intermediate general qualification","","","",""
"Satisfactory","1993","college entrance qualification","(2a) intermediate vocational","","","",""
"Satisfactory","1993","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Satisfactory","1993","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Satisfactory","1993","college entrance qualification","(3a) lower tertiary education","","","",""
"Satisfactory","1993","college entrance qualification","(3b) higher tertiary education","","","",""
"Satisfactory","1993","Other degree","(0) in school","","","",""
"Satisfactory","1993","Other degree","(1a) inadequately completed","","","",""
