"ple0008","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Satisfactory","1993","secondary school degree","East Germany","","","",""
"Satisfactory","1993","college entrance qualification","West Germany","","","",""
"Satisfactory","1993","college entrance qualification","East Germany","","","",""
"Satisfactory","1993","Other degree","West Germany","","","",""
"Satisfactory","1993","Other degree","East Germany","","","",""
"Satisfactory","1993","no degree/no degree yet","West Germany","","","",""
"Satisfactory","1993","no degree/no degree yet","East Germany","","","",""
"Less good","1993","lower secondary degree","West Germany","","","",""
"Less good","1993","lower secondary degree","East Germany","","","",""
"Less good","1993","secondary school degree","West Germany","","","",""
"Less good","1993","secondary school degree","East Germany","","","",""
"Less good","1993","college entrance qualification","West Germany","","","",""
"Less good","1993","college entrance qualification","East Germany","","","",""
"Less good","1993","Other degree","West Germany","","","",""
"Less good","1993","Other degree","East Germany","","","",""
"Less good","1993","no degree/no degree yet","West Germany","","","",""
"Less good","1993","no degree/no degree yet","East Germany","","","",""
"Poor","1993","lower secondary degree","West Germany","","","",""
"Poor","1993","lower secondary degree","East Germany","","","",""
"Poor","1993","secondary school degree","West Germany","","","",""
"Poor","1993","secondary school degree","East Germany","","","",""
"Poor","1993","college entrance qualification","West Germany","","","",""
"Poor","1993","college entrance qualification","East Germany","","","",""
"Poor","1993","Other degree","West Germany","","","",""
"Poor","1993","Other degree","East Germany","","","",""
"Poor","1993","no degree/no degree yet","West Germany","","","",""
"Poor","1993","no degree/no degree yet","East Germany","","","",""
"Very good","1994","lower secondary degree","West Germany","355","0.0624694520798547","0.0550985263053975","0.0698403778543119"
"Very good","1994","lower secondary degree","East Germany","63","0.0434474272047531","0.0326759484731777","0.0542189059363286"
"Very good","1994","secondary school degree","West Germany","239","0.105046769709831","0.0907383944535666","0.119355144966094"
"Very good","1994","secondary school degree","East Germany","184","0.101624407706758","0.0874799885171124","0.115768826896404"
"Very good","1994","college entrance qualification","West Germany","174","0.112051596602733","0.0950482168934227","0.129054976312043"
"Very good","1994","college entrance qualification","East Germany","56","0.114605955300793","0.0866286868094351","0.14258322379215"
"Very good","1994","Other degree","West Germany","86","0.117526327463247","0.0960896731924835","0.138962981734011"
"Very good","1994","Other degree","East Germany","1","","",""
"Very good","1994","no degree/no degree yet","West Germany","107","0.17331318830496","0.146114501648964","0.200511874960955"
"Very good","1994","no degree/no degree yet","East Germany","22","","",""
"Good","1994","lower secondary degree","West Germany","1489","0.318940646923097","0.304745401943163","0.333135891903031"
"Good","1994","lower secondary degree","East Germany","395","0.264555664923799","0.241249419772418","0.287861910075181"
"Good","1994","secondary school degree","West Germany","774","0.413823923531388","0.390840186583274","0.436807660479503"
"Good","1994","secondary school degree","East Germany","838","0.464469476447159","0.441122650964178","0.48781630193014"
"Good","1994","college entrance qualification","West Germany","664","0.487443037639378","0.460498833028625","0.514387242250131"
"Good","1994","college entrance qualification","East Germany","247","0.464363404254061","0.420561041913652","0.50816576659447"
"Good","1994","Other degree","West Germany","345","0.35189114889081","0.320102893747178","0.383679404034442"
"Good","1994","Other degree","East Germany","15","","",""
"Good","1994","no degree/no degree yet","West Germany","273","0.409166683059639","0.37383663375376","0.444496732365518"
"Good","1994","no degree/no degree yet","East Germany","45","0.505717114869256","0.400658885500964","0.610775344237549"
"Satisfactory","1994","lower secondary degree","West Germany","1418","0.363422001336848","0.348772363246541","0.378071639427155"
"Satisfactory","1994","lower secondary degree","East Germany","604","0.449352157392854","0.423069500798833","0.475634813986875"
"Satisfactory","1994","secondary school degree","West Germany","531","0.321266152508131","0.299474957840205","0.343057347176058"
"Satisfactory","1994","secondary school degree","East Germany","548","0.321717757944229","0.299850220783512","0.343585295104946"
"Satisfactory","1994","college entrance qualification","West Germany","332","0.267733691635421","0.243865561178129","0.291601822092713"
"Satisfactory","1994","college entrance qualification","East Germany","133","0.279039454142136","0.239646189293191","0.318432718991081"
"Satisfactory","1994","Other degree","West Germany","220","0.260847188880859","0.23161921307867","0.290075164683049"
"Satisfactory","1994","Other degree","East Germany","13","","",""
"Satisfactory","1994","no degree/no degree yet","West Germany","188","0.239598785900665","0.208927969900656","0.270269601900673"
"Satisfactory","1994","no degree/no degree yet","East Germany","17","","",""
"Less good","1994","lower secondary degree","West Germany","676","0.188435201952126","0.176524479764684","0.200345924139569"
"Less good","1994","lower secondary degree","East Germany","227","0.165360018808634","0.145730768058188","0.184989269559079"
"Less good","1994","secondary school degree","West Germany","190","0.142045887966986","0.125754984746504","0.158336791187467"
"Less good","1994","secondary school degree","East Germany","165","0.103280907942263","0.0890348284036535","0.117526987480873"
"Less good","1994","college entrance qualification","West Germany","124","0.104494839602335","0.0880050987028441","0.120984580501825"
"Less good","1994","college entrance qualification","East Germany","50","0.113273708435135","0.0854386093310335","0.141108807539236"
"Less good","1994","Other degree","West Germany","169","0.200892426626249","0.17422243078539","0.227562422467107"
"Less good","1994","Other degree","East Germany","3","","",""
"Less good","1994","no degree/no degree yet","West Germany","132","0.118458786599027","0.0952385535801107","0.141679019617944"
"Less good","1994","no degree/no degree yet","East Germany","3","","",""
"Poor","1994","lower secondary degree","West Germany","203","0.0667326977080736","0.0591317483012019","0.0743336471149454"
"Poor","1994","lower secondary degree","East Germany","87","0.0772847316699594","0.063174973209971","0.0913944901299477"
"Poor","1994","secondary school degree","West Germany","30","0.0178172662836645","0.0116439932778826","0.0239905392894464"
"Poor","1994","secondary school degree","East Germany","18","","",""
"Poor","1994","college entrance qualification","West Germany","28","","",""
"Poor","1994","college entrance qualification","East Germany","12","","",""
"Poor","1994","Other degree","West Germany","47","0.0688429081388348","0.0519898148837891","0.0856960013938805"
"Poor","1994","Other degree","East Germany","2","","",""
"Poor","1994","no degree/no degree yet","West Germany","44","0.0594625561357086","0.0424695014332771","0.0764556108381401"
"Poor","1994","no degree/no degree yet","East Germany","","","",""
"Very good","1995","lower secondary degree","West Germany","337","0.0585857041292755","0.0513953821969968","0.0657760260615541"
"Very good","1995","lower secondary degree","East Germany","43","0.0247590198530971","0.0163572050653524","0.0331608346408419"
"Very good","1995","secondary school degree","West Germany","231","0.0921507190499827","0.0790970232446986","0.105204414855267"
"Very good","1995","secondary school degree","East Germany","151","0.0830579501520593","0.0699432766438771","0.0961726236602415"
"Very good","1995","college entrance qualification","West Germany","185","0.109085125645494","0.0928074096282951","0.125362841662693"
"Very good","1995","college entrance qualification","East Germany","60","0.126206741938101","0.0972434431551356","0.155170040721066"
"Very good","1995","Other degree","West Germany","119","0.12659743320749","0.107345450437042","0.145849415977938"
"Very good","1995","Other degree","East Germany","3","","",""
"Very good","1995","no degree/no degree yet","West Germany","96","0.16981744897395","0.143158160005201","0.196476737942699"
"Very good","1995","no degree/no degree yet","East Germany","25","","",""
"Good","1995","lower secondary degree","West Germany","1479","0.313968800210315","0.299759349354535","0.328178251066095"
"Good","1995","lower secondary degree","East Germany","379","0.276349124621927","0.252169809188599","0.300528440055255"
"Good","1995","secondary school degree","West Germany","856","0.427796304946799","0.405467211545667","0.45012539834793"
"Good","1995","secondary school degree","East Germany","795","0.462488521944138","0.438794418238357","0.486182625649919"
"Good","1995","college entrance qualification","West Germany","728","0.496468925815741","0.470362238442146","0.522575613189336"
"Good","1995","college entrance qualification","East Germany","243","0.458179796943861","0.414723975176496","0.501635618711227"
"Good","1995","Other degree","West Germany","475","0.4195639043974","0.390992469791902","0.448135339002897"
"Good","1995","Other degree","East Germany","13","","",""
"Good","1995","no degree/no degree yet","West Germany","276","0.398127783630101","0.363371446881062","0.43288412037914"
"Good","1995","no degree/no degree yet","East Germany","53","0.540812566752225","0.442649328177352","0.638975805327099"
"Satisfactory","1995","lower secondary degree","West Germany","1416","0.369545430172132","0.354767182845563","0.3843236774987"
"Satisfactory","1995","lower secondary degree","East Germany","553","0.419890011325401","0.393204633763949","0.446575388886852"
"Satisfactory","1995","secondary school degree","West Germany","557","0.328594944118981","0.307396695131039","0.349793193106922"
"Satisfactory","1995","secondary school degree","East Germany","573","0.341840087530923","0.319299089400208","0.364381085661637"
"Satisfactory","1995","college entrance qualification","West Germany","366","0.28643241245797","0.262826476080451","0.310038348835488"
"Satisfactory","1995","college entrance qualification","East Germany","151","0.305191766944572","0.26502921625024","0.345354317638904"
"Satisfactory","1995","Other degree","West Germany","299","0.257124608864102","0.231820817958011","0.282428399770194"
"Satisfactory","1995","Other degree","East Germany","11","","",""
"Satisfactory","1995","no degree/no degree yet","West Germany","221","0.24541273284169","0.214858323860485","0.275967141822895"
"Satisfactory","1995","no degree/no degree yet","East Germany","15","","",""
"Less good","1995","lower secondary degree","West Germany","664","0.194836315034325","0.18270971211661","0.20696291795204"
"Less good","1995","lower secondary degree","East Germany","263","0.201843635350231","0.180141526933401","0.223545743767062"
"Less good","1995","secondary school degree","West Germany","201","0.120042329549973","0.105374179470249","0.134710479629696"
"Less good","1995","secondary school degree","East Germany","155","0.0957854501745068","0.0817998389297021","0.109771061419312"
"Less good","1995","college entrance qualification","West Germany","106","0.088768248878981","0.0739179278289837","0.103618569928978"
"Less good","1995","college entrance qualification","East Germany","42","0.0881644192969237","0.0634353742876565","0.112893464306191"
"Less good","1995","Other degree","West Germany","191","0.156443582290463","0.135411042213445","0.177476122367482"
"Less good","1995","Other degree","East Germany","5","","",""
"Less good","1995","no degree/no degree yet","West Germany","133","0.152865042358705","0.127314448560136","0.178415636157275"
"Less good","1995","no degree/no degree yet","East Germany","5","","",""
"Poor","1995","lower secondary degree","West Germany","202","0.0630637504539529","0.0556214528539401","0.0705060480539656"
"Poor","1995","lower secondary degree","East Germany","76","0.0771582088493441","0.0627302430619535","0.0915861746367346"
"Poor","1995","secondary school degree","West Germany","41","0.0314157023342654","0.0235430813124506","0.0392883233560802"
"Poor","1995","secondary school degree","East Germany","27","","",""
"Poor","1995","college entrance qualification","West Germany","24","","",""
"Poor","1995","college entrance qualification","East Germany","9","","",""
"Poor","1995","Other degree","West Germany","62","0.0402704712405447","0.0288883405815425","0.0516526018995469"
"Poor","1995","Other degree","East Germany","1","","",""
"Poor","1995","no degree/no degree yet","West Germany","36","0.0337769921955539","0.020950149182345","0.0466038352087628"
"Poor","1995","no degree/no degree yet","East Germany","1","","",""
"Very good","1996","lower secondary degree","West Germany","328","0.0563382985642428","0.0491946582886489","0.0634819388398367"
"Very good","1996","lower secondary degree","East Germany","37","0.0191817857315103","0.0116617233543223","0.0267018481086982"
"Very good","1996","secondary school degree","West Germany","243","0.100758738065011","0.0871810267986326","0.114336449331389"
"Very good","1996","secondary school degree","East Germany","135","0.0778697171726912","0.0651391206493569","0.0906003136960256"
"Very good","1996","college entrance qualification","West Germany","213","0.135359953232305","0.117401063858892","0.153318842605718"
"Very good","1996","college entrance qualification","East Germany","45","0.0760954747581816","0.0533276158219106","0.0988633336944526"
"Very good","1996","Other degree","West Germany","94","0.109395504122597","0.0906492083151607","0.128141799930034"
"Very good","1996","Other degree","East Germany","2","","",""
"Very good","1996","no degree/no degree yet","West Germany","100","0.178236253035051","0.150320393588038","0.206152112482065"
"Very good","1996","no degree/no degree yet","East Germany","27","","",""
"Good","1996","lower secondary degree","West Germany","1378","0.298408988440315","0.284232864311641","0.312585112568988"
"Good","1996","lower secondary degree","East Germany","343","0.258625167329623","0.234618217992937","0.282632116666309"
"Good","1996","secondary school degree","West Germany","874","0.430060581966588","0.407728651729833","0.452392512203343"
"Good","1996","secondary school degree","East Germany","802","0.462885395685919","0.439196842677535","0.486573948694302"
"Good","1996","college entrance qualification","West Germany","715","0.500852247572402","0.474604860395989","0.527099634748814"
"Good","1996","college entrance qualification","East Germany","262","0.487169601890013","0.444249949070841","0.530089254709186"
"Good","1996","Other degree","West Germany","402","0.380662999352062","0.351501682414335","0.409824316289789"
"Good","1996","Other degree","East Germany","14","","",""
"Good","1996","no degree/no degree yet","West Germany","246","0.346509276627244","0.311799114785457","0.381219438469032"
"Good","1996","no degree/no degree yet","East Germany","55","0.534579131882467","0.439171664369565","0.629986599395368"
"Satisfactory","1996","lower secondary degree","West Germany","1481","0.398906389417151","0.383735323303123","0.414077455531179"
"Satisfactory","1996","lower secondary degree","East Germany","606","0.469303423058847","0.44194237882122","0.496664467296473"
"Satisfactory","1996","secondary school degree","West Germany","547","0.323435901946106","0.302335259275739","0.344536544616472"
"Satisfactory","1996","secondary school degree","East Germany","579","0.342749000353583","0.320200272801774","0.365297727905393"
"Satisfactory","1996","college entrance qualification","West Germany","322","0.249171754687058","0.226465975482496","0.27187753389162"
"Satisfactory","1996","college entrance qualification","East Germany","164","0.336487120765119","0.295914026406118","0.377060215124119"
"Satisfactory","1996","Other degree","West Germany","332","0.295182620860124","0.267788524350169","0.322576717370078"
"Satisfactory","1996","Other degree","East Germany","11","","",""
"Satisfactory","1996","no degree/no degree yet","West Germany","215","0.266064739403312","0.233831642766694","0.298297836039931"
"Satisfactory","1996","no degree/no degree yet","East Germany","18","","",""
"Less good","1996","lower secondary degree","West Germany","636","0.187596776447453","0.175501715710113","0.199691837184794"
"Less good","1996","lower secondary degree","East Germany","223","0.183206439068787","0.161997976669146","0.204414901468428"
"Less good","1996","secondary school degree","West Germany","182","0.116873895791261","0.102382266444954","0.131365525137567"
"Less good","1996","secondary school degree","East Germany","162","0.102349318806089","0.0879492530979335","0.116749384514244"
"Less good","1996","college entrance qualification","West Germany","117","0.093682783539443","0.0783864722843462","0.10897909479454"
"Less good","1996","college entrance qualification","East Germany","41","0.0843276831723395","0.060466918585536","0.108188447759143"
"Less good","1996","Other degree","West Germany","176","0.15563199180262","0.133860478857725","0.177403504747515"
"Less good","1996","Other degree","East Germany","5","","",""
"Less good","1996","no degree/no degree yet","West Germany","120","0.135367065047772","0.110412391904324","0.160321738191219"
"Less good","1996","no degree/no degree yet","East Germany","5","","",""
"Poor","1996","lower secondary degree","West Germany","179","0.0587495471308384","0.051463962464007","0.0660351317976697"
"Poor","1996","lower secondary degree","East Germany","69","0.0696831848112332","0.0557239344888464","0.08364243513362"
"Poor","1996","secondary school degree","West Germany","42","0.0288708822310352","0.0213179495894027","0.0364238148726676"
"Poor","1996","secondary school degree","East Germany","24","","",""
"Poor","1996","college entrance qualification","West Germany","27","","",""
"Poor","1996","college entrance qualification","East Germany","9","","",""
"Poor","1996","Other degree","West Germany","61","0.0591268838625972","0.0449614033015036","0.0732923644236908"
"Poor","1996","Other degree","East Germany","4","","",""
"Poor","1996","no degree/no degree yet","West Germany","41","0.0738226658866207","0.054749559610446","0.0928957721627954"
"Poor","1996","no degree/no degree yet","East Germany","","","",""
"Very good","1997","lower secondary degree","West Germany","297","0.0589915718146352","0.0516197414621187","0.0663634021671518"
"Very good","1997","lower secondary degree","East Germany","41","0.0302072138860433","0.0206960708977985","0.039718356874288"
"Very good","1997","secondary school degree","West Germany","200","0.0855714260509193","0.0729535465678689","0.0981893055339696"
"Very good","1997","secondary school degree","East Germany","127","0.0842852570934419","0.0709127838064285","0.0976577303804552"
"Very good","1997","college entrance qualification","West Germany","195","0.134075800264687","0.116271857901048","0.151879742628325"
"Very good","1997","college entrance qualification","East Germany","47","0.0878000481164201","0.0637968084231935","0.111803287809647"
"Very good","1997","Other degree","West Germany","72","0.0970395650494263","0.0786190810895492","0.115460049009303"
"Very good","1997","Other degree","East Germany","1","","",""
"Very good","1997","no degree/no degree yet","West Germany","101","0.187118297573393","0.15826793086706","0.215968664279726"
"Very good","1997","no degree/no degree yet","East Germany","31","0.279416687011372","0.198796670983443","0.3600367030393"
"Good","1997","lower secondary degree","West Germany","1419","0.299933527839451","0.285596281775242","0.314270773903661"
"Good","1997","lower secondary degree","East Germany","342","0.25942201775869","0.235064854035986","0.283779181481393"
"Good","1997","secondary school degree","West Germany","915","0.44713311627806","0.424705877718632","0.469560354837488"
"Good","1997","secondary school degree","East Germany","819","0.464242692914994","0.440237101066565","0.488248284763423"
"Good","1997","college entrance qualification","West Germany","728","0.491997402130144","0.465874861477642","0.518119942782647"
"Good","1997","college entrance qualification","East Germany","278","0.487320202812608","0.444925873154081","0.529714532471134"
"Good","1997","Other degree","West Germany","416","0.403869078221552","0.37333510071423","0.434403055728873"
"Good","1997","Other degree","East Germany","12","","",""
"Good","1997","no degree/no degree yet","West Germany","259","0.365476524678726","0.32985330858713","0.401099740770321"
"Good","1997","no degree/no degree yet","East Germany","65","0.53454356114371","0.444923407761525","0.624163714525894"
"Satisfactory","1997","lower secondary degree","West Germany","1404","0.392899005702359","0.377617908839143","0.408180102565575"
"Satisfactory","1997","lower secondary degree","East Germany","566","0.465253090307797","0.4375354231185","0.492970757497095"
"Satisfactory","1997","secondary school degree","West Germany","561","0.324884569587668","0.303759378030594","0.346009761144743"
"Satisfactory","1997","secondary school degree","East Germany","536","0.330186729396987","0.307550060997451","0.352823397796524"
"Satisfactory","1997","college entrance qualification","West Germany","361","0.276020182589883","0.252662234366199","0.299378130813568"
"Satisfactory","1997","college entrance qualification","East Germany","154","0.30490810537","0.265861520127566","0.343954690612433"
"Satisfactory","1997","Other degree","West Germany","294","0.283220930284717","0.255182894542133","0.311258966027302"
"Satisfactory","1997","Other degree","East Germany","14","","",""
"Satisfactory","1997","no degree/no degree yet","West Germany","197","0.263105791099537","0.230533574783654","0.295678007415421"
"Satisfactory","1997","no degree/no degree yet","East Germany","17","","",""
"Less good","1997","lower secondary degree","West Germany","618","0.186725591035944","0.17453277373236","0.198918408339528"
"Less good","1997","lower secondary degree","East Germany","216","0.167672657393312","0.14691319485618","0.188432119930445"
"Less good","1997","secondary school degree","West Germany","175","0.110202877002644","0.0960778573445823","0.124327896660705"
"Less good","1997","secondary school degree","East Germany","145","0.0999173012566897","0.0854822815041069","0.114352321009272"
"Less good","1997","college entrance qualification","West Germany","105","0.0856394916177376","0.0710178271796955","0.10026115605578"
"Less good","1997","college entrance qualification","East Germany","42","0.0892707882120315","0.0650868635850303","0.113454712839033"
"Less good","1997","Other degree","West Germany","161","0.175474090506417","0.151803946037265","0.199144234975568"
"Less good","1997","Other degree","East Germany","5","","",""
"Less good","1997","no degree/no degree yet","West Germany","107","0.14759908704157","0.121360326044639","0.1738378480385"
"Less good","1997","no degree/no degree yet","East Germany","6","","",""
"Poor","1997","lower secondary degree","West Germany","186","0.0614503036076108","0.0539362507650642","0.0689643564501575"
"Poor","1997","lower secondary degree","East Germany","79","0.0774450206541574","0.0625914529740975","0.0922985883342172"
"Poor","1997","secondary school degree","West Germany","37","0.032208011080709","0.0242442162856302","0.0401718058757879"
"Poor","1997","secondary school degree","East Germany","31","0.0213680193378873","0.0144074035231646","0.0283286351526099"
"Poor","1997","college entrance qualification","West Germany","18","","",""
"Poor","1997","college entrance qualification","East Germany","13","","",""
"Poor","1997","Other degree","West Germany","49","0.0403963359378879","0.0281442737834575","0.0526483980923184"
"Poor","1997","Other degree","East Germany","1","","",""
"Poor","1997","no degree/no degree yet","West Germany","38","0.0367002996067746","0.0227913269807454","0.0506092722328038"
"Poor","1997","no degree/no degree yet","East Germany","","","",""
"Very good","1998","lower secondary degree","West Germany","370","0.0693345966623808","0.0617867106828462","0.0768824826419153"
"Very good","1998","lower secondary degree","East Germany","57","0.0391265345374433","0.0285456487131144","0.0497074203617722"
"Very good","1998","secondary school degree","West Germany","254","0.101645318833985","0.0887882191807784","0.114502418487192"
"Very good","1998","secondary school degree","East Germany","151","0.0884987855352269","0.0752448125241124","0.101752758546341"
"Very good","1998","college entrance qualification","West Germany","265","0.153529783689983","0.136224351458004","0.170835215921963"
"Very good","1998","college entrance qualification","East Germany","39","0.0790162177324508","0.056347197438356","0.101685238026546"
"Very good","1998","Other degree","West Germany","85","0.113643097792355","0.0935561183668579","0.133730077217852"
"Very good","1998","Other degree","East Germany","3","","",""
"Very good","1998","no degree/no degree yet","West Germany","106","0.205031874525931","0.17490812036298","0.235155628688882"
"Very good","1998","no degree/no degree yet","East Germany","35","0.316550579160091","0.233329716348676","0.399771441971506"
"Good","1998","lower secondary degree","West Germany","1602","0.323097362952809","0.309201569213438","0.33699315669218"
"Good","1998","lower secondary degree","East Germany","352","0.260313230489588","0.236367654827683","0.284258806151493"
"Good","1998","secondary school degree","West Germany","1035","0.452594234709016","0.431416251798248","0.473772217619784"
"Good","1998","secondary school degree","East Germany","877","0.493771535622933","0.470440441457908","0.517102629787959"
"Good","1998","college entrance qualification","West Germany","861","0.494644664148443","0.470643882647641","0.518645445649246"
"Good","1998","college entrance qualification","East Germany","292","0.504089412380097","0.462074436423299","0.546104388336895"
"Good","1998","Other degree","West Germany","400","0.41404177367783","0.382867654204875","0.445215893150786"
"Good","1998","Other degree","East Germany","17","","",""
"Good","1998","no degree/no degree yet","West Germany","267","0.368090101744636","0.332104547643408","0.404075655845864"
"Good","1998","no degree/no degree yet","East Germany","65","0.49330503115817","0.403853343966542","0.582756718349797"
"Satisfactory","1998","lower secondary degree","West Germany","1508","0.365200459310273","0.350893823930217","0.379507094690328"
"Satisfactory","1998","lower secondary degree","East Germany","573","0.450291249746546","0.423141469747503","0.477441029745589"
"Satisfactory","1998","secondary school degree","West Germany","610","0.313474811856041","0.293736729152699","0.333212894559383"
"Satisfactory","1998","secondary school degree","East Germany","544","0.307032342392045","0.285507134908175","0.328557549875915"
"Satisfactory","1998","college entrance qualification","West Germany","383","0.241987048204699","0.221427448000704","0.262546648408694"
"Satisfactory","1998","college entrance qualification","East Germany","152","0.296584974386513","0.258202847734353","0.334967101038674"
"Satisfactory","1998","Other degree","West Germany","286","0.290542279884806","0.261807576599816","0.319276983169796"
"Satisfactory","1998","Other degree","East Germany","9","","",""
"Satisfactory","1998","no degree/no degree yet","West Germany","170","0.229193515998773","0.197831975394664","0.260555056602882"
"Satisfactory","1998","no degree/no degree yet","East Germany","14","","",""
"Less good","1998","lower secondary degree","West Germany","667","0.182142971324003","0.170674686959457","0.193611255688548"
"Less good","1998","lower secondary degree","East Germany","227","0.179949844133507","0.158987049435777","0.200912638831237"
"Less good","1998","secondary school degree","West Germany","184","0.106190915586761","0.0930827636666308","0.119299067506891"
"Less good","1998","secondary school degree","East Germany","152","0.0855458384478995","0.0724937738491674","0.0985979030466315"
"Less good","1998","college entrance qualification","West Germany","128","0.0892455396394361","0.0755596131016901","0.102931466177182"
"Less good","1998","college entrance qualification","East Germany","49","0.0948558475249845","0.0702329265882437","0.119478768461725"
"Less good","1998","Other degree","West Germany","141","0.133494428720347","0.111968790457229","0.155020066983465"
