"ple0008","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Less good","1992","Hesse","Male","38","0.086223817815982","0.0609010814873983","0.111546554144566","4"
"Less good","1992","Baden-Württemberg","Female","119","0.144676747900256","0.121552814025657","0.167800681774855","4"
"Less good","1992","Bavaria","Male","59","0.0741679110631752","0.0561884301152123","0.0921473920111381","4"
"Less good","1992","Mecklenburg-Western Pomerania","Male","14","","","","4"
"Less good","1992","Mecklenburg-Western Pomerania","Female","14","","","","4"
"Less good","1992","Saxony","Male","41","0.103554964797472","0.0777613035420552","0.12934862605289","4"
"Less good","1992","Thuringia","Female","35","0.125607717676547","0.0911818882860068","0.160033547067088","4"
"Less good","1992","Schleswig-Holstein","Male","13","","","","4"
"Less good","1992","Hesse","Female","70","0.183165875328077","0.148741470448104","0.21759028020805","4"
"Less good","1992","Rhineland-Palatinate,Saarland","Male","33","0.113608220101219","0.0783963953375909","0.148820044864846","4"
"Less good","1992","Rhineland-Palatinate,Saarland","Female","47","0.152742596327416","0.114946561580625","0.190538631074207","4"
"Less good","1992","Baden-Württemberg","Male","100","0.109404507733892","0.0888159656838512","0.129993049783933","4"
"Less good","1992","Saxony","Female","56","0.11038770670092","0.0858197620124213","0.134955651389419","4"
"Less good","1992","Saxony-Anhalt","Male","19","","","","4"
"Less good","1992","Saxony-Anhalt","Female","56","0.166224907713776","0.130101349831461","0.202348465596091","4"
"Less good","1992","Thuringia","Male","28","","","","4"
"Less good","1992","Brandenburg","Female","34","0.134396003121109","0.0985090855821855","0.170282920660033","4"
"Less good","1992","Bavaria","Female","95","0.136550497299583","0.113176341167687","0.159924653431479","4"
"Less good","1992","Berlin","Male","35","0.138061673554667","0.0977278314396856","0.178395515669649","4"
"Less good","1992","Berlin","Female","51","0.176096564799901","0.13449269256318","0.217700437036622","4"
"Less good","1992","Brandenburg","Male","17","","","","4"
"Poor","1992","Mecklenburg-Western Pomerania","Female","6","","","","5"
"Poor","1992","Schleswig-Holstein","Female","4","","","","5"
"Poor","1992","Hamburg","Male","3","","","","5"
"Poor","1992","Lower Saxony","Male","16","","","","5"
"Poor","1992","Lower Saxony","Female","29","","","","5"
"Poor","1992","Bremen","Male","2","","","","5"
"Poor","1992","North Rhine-Westphalia","Male","35","0.0341569312281373","0.0240433458698494","0.0442705165864252","5"
"Poor","1992","Hamburg","Female","7","","","","5"
"Poor","1992","Bremen","Female","5","","","","5"
"Poor","1992","Saxony","Male","8","","","","5"
"Poor","1992","Saxony","Female","17","","","","5"
"Poor","1992","Saxony-Anhalt","Male","19","","","","5"
"Poor","1992","Saxony-Anhalt","Female","13","","","","5"
"Poor","1992","Thuringia","Male","7","","","","5"
"Poor","1992","Thuringia","Female","13","","","","5"
"Poor","1992","Schleswig-Holstein","Male","4","","","","5"
"Poor","1992","Brandenburg","Female","12","","","","5"
"Poor","1992","Mecklenburg-Western Pomerania","Male","6","","","","5"
"Poor","1992","North Rhine-Westphalia","Female","48","0.0392867337647188","0.0287055790979592","0.0498678884314783","5"
"Poor","1992","Hesse","Male","24","","","","5"
"Poor","1992","Hesse","Female","24","","","","5"
"Poor","1992","Rhineland-Palatinate,Saarland","Male","11","","","","5"
"Poor","1992","Rhineland-Palatinate,Saarland","Female","18","","","","5"
"Poor","1992","Baden-Württemberg","Male","26","","","","5"
"Poor","1992","Baden-Württemberg","Female","43","0.0680290347585953","0.0514772223240291","0.0845808471931614","5"
"Poor","1992","Bavaria","Male","34","0.0489211007488315","0.0341211798224012","0.0637210216752619","5"
"Poor","1992","Bavaria","Female","37","0.0556576166521368","0.0400513914622816","0.071263841841992","5"
"Poor","1992","Berlin","Male","9","","","","5"
"Poor","1992","Berlin","Female","14","","","","5"
"Poor","1992","Brandenburg","Male","7","","","","5"
"Satisfactory","1992","Mecklenburg-Western Pomerania","Female","55","0.299795185808605","0.237679709264841","0.36191066235237","3"
"Satisfactory","1992","Saxony","Male","149","0.293997655319747","0.255428449064141","0.332566861575352","3"
"Satisfactory","1992","Saxony","Female","201","0.361236488508593","0.323577041532739","0.398895935484447","3"
"Satisfactory","1992","Mecklenburg-Western Pomerania","Male","52","0.246929795870939","0.188326653425432","0.305532938316447","3"
"Satisfactory","1992","Schleswig-Holstein","Female","35","0.222548255216454","0.154372667512561","0.290723842920348","3"
"Satisfactory","1992","Hamburg","Male","18","","","","3"
"Satisfactory","1992","Hamburg","Female","26","","","","3"
"Satisfactory","1992","Brandenburg","Female","101","0.320610875695287","0.271505190654688","0.369716560735885","3"
"Satisfactory","1992","Schleswig-Holstein","Male","36","0.31979686481445","0.239312846462143","0.400280883166756","3"
"Satisfactory","1992","Saxony-Anhalt","Male","102","0.296283036885978","0.249693616056341","0.342872457715616","3"
"Satisfactory","1992","Saxony-Anhalt","Female","107","0.265253158225792","0.22241634495215","0.308089971499434","3"
"Satisfactory","1992","Thuringia","Male","68","0.210734709967573","0.166395704308268","0.255073715626879","3"
"Satisfactory","1992","Thuringia","Female","102","0.318172638245163","0.269789757903585","0.36655551858674","3"
"Satisfactory","1992","Lower Saxony","Male","138","0.306624569833526","0.265332368668716","0.347916770998335","3"
"Satisfactory","1992","Lower Saxony","Female","155","0.340781051925665","0.298984815506486","0.382577288344843","3"
"Satisfactory","1992","Bremen","Male","13","","","","3"
"Satisfactory","1992","Bremen","Female","15","","","","3"
"Satisfactory","1992","North Rhine-Westphalia","Male","327","0.285818216071874","0.260661046661052","0.310975385482695","3"
"Satisfactory","1992","North Rhine-Westphalia","Female","369","0.315686109863418","0.290371652567344","0.341000567159491","3"
"Satisfactory","1992","Hesse","Male","113","0.250638331630978","0.211541048955543","0.289735614306414","3"
"Satisfactory","1992","Hesse","Female","132","0.304317444251604","0.263368170627225","0.345266717875983","3"
"Satisfactory","1992","Rhineland-Palatinate,Saarland","Male","86","0.284533848926575","0.234469069243711","0.33459862860944","3"
"Satisfactory","1992","Rhineland-Palatinate,Saarland","Female","122","0.379589181066384","0.328602697189732","0.430575664943035","3"
"Satisfactory","1992","Baden-Württemberg","Male","217","0.279817433535593","0.250208250424674","0.309426616646513","3"
"Satisfactory","1992","Baden-Württemberg","Female","274","0.32116032062752","0.29046714942888","0.351853491826159","3"
"Satisfactory","1992","Bavaria","Male","227","0.30507505875383","0.273483190257203","0.336666927250456","3"
"Satisfactory","1992","Bavaria","Female","252","0.317452441703833","0.285765770286897","0.349139113120769","3"
"Satisfactory","1992","Berlin","Male","63","0.245495943431569","0.195175103592571","0.295816783270567","3"
"Satisfactory","1992","Berlin","Female","93","0.319508727075039","0.268578830104312","0.370438624045765","3"
"Satisfactory","1992","Brandenburg","Male","97","0.325851513812768","0.274418686000835","0.377284341624701","3"
"Very good","1992","Schleswig-Holstein","Male","23","","","","1"
"Very good","1992","Schleswig-Holstein","Female","24","","","","1"
"Very good","1992","Hamburg","Male","9","","","","1"
"Very good","1992","Hamburg","Female","12","","","","1"
"Very good","1992","Lower Saxony","Male","94","0.171695320344672","0.137923488281478","0.205467152407866","1"
"Very good","1992","Lower Saxony","Female","63","0.108518573203584","0.0810906576404535","0.135946488766714","1"
"Very good","1992","Bremen","Male","8","","","","1"
"Very good","1992","Bremen","Female","4","","","","1"
"Very good","1992","North Rhine-Westphalia","Male","234","0.158363501660884","0.138035145258352","0.178691858063415","1"
"Very good","1992","North Rhine-Westphalia","Female","205","0.129741124695566","0.111440063780443","0.148042185610688","1"
"Very good","1992","Hesse","Male","92","0.151554279135479","0.119204358084979","0.183904200185979","1"
"Very good","1992","Hesse","Female","64","0.117401384981302","0.0887533094734443","0.146049460489159","1"
"Very good","1992","Rhineland-Palatinate,Saarland","Male","52","0.137002949768252","0.0988489204920836","0.17515697904442","1"
"Very good","1992","Rhineland-Palatinate,Saarland","Female","40","0.0985977774832098","0.0672756434198704","0.129919911546549","1"
"Very good","1992","Baden-Württemberg","Male","151","0.141900751890709","0.118884804918946","0.164916698862472","1"
"Very good","1992","Baden-Württemberg","Female","120","0.111425426299914","0.0907413417847318","0.132109510815095","1"
"Very good","1992","Bavaria","Male","157","0.160472149180214","0.135288399132036","0.185655899228393","1"
"Very good","1992","Bavaria","Female","116","0.126688574063042","0.104046087385852","0.149331060740233","1"
"Very good","1992","Berlin","Male","49","0.145437474312435","0.104217756421399","0.186657192203471","1"
"Very good","1992","Berlin","Female","45","0.104011873666326","0.0706682540959879","0.137355493236665","1"
"Very good","1992","Brandenburg","Male","57","0.149826490744656","0.110661246655005","0.188991734834307","1"
"Very good","1992","Brandenburg","Female","57","0.139007670678079","0.102607587355793","0.175407754000365","1"
"Very good","1992","Mecklenburg-Western Pomerania","Male","32","0.13687856675797","0.0901674663166493","0.18358966719929","1"
"Very good","1992","Mecklenburg-Western Pomerania","Female","31","0.126354908117907","0.0813107445547379","0.171399071681076","1"
"Very good","1992","Saxony","Male","82","0.143682902038705","0.113987750251716","0.173378053825694","1"
"Very good","1992","Saxony","Female","81","0.112612602238237","0.087829355090559","0.137395849385916","1"
"Very good","1992","Saxony-Anhalt","Male","73","0.220802762402766","0.178481280988769","0.263124243816764","1"
"Very good","1992","Saxony-Anhalt","Female","55","0.125390365432508","0.0932569253387179","0.157523805526298","1"
"Very good","1992","Thuringia","Male","59","0.167260365477501","0.126685456988343","0.207835273966659","1"
"Very good","1992","Thuringia","Female","44","0.104413398508851","0.0726479492683492","0.136178847749353","1"
"Good","1993","Mecklenburg-Western Pomerania","Male","","","","","2"
"Good","1993","Mecklenburg-Western Pomerania","Female","","","","","2"
"Good","1993","Saxony","Male","","","","","2"
"Good","1993","Saxony","Female","","","","","2"
"Good","1993","Saxony-Anhalt","Male","","","","","2"
"Good","1993","Saxony-Anhalt","Female","","","","","2"
"Good","1993","Brandenburg","Female","","","","","2"
"Good","1993","Thuringia","Male","","","","","2"
"Good","1993","Thuringia","Female","","","","","2"
"Good","1993","Schleswig-Holstein","Male","","","","","2"
"Good","1993","Schleswig-Holstein","Female","","","","","2"
"Good","1993","Hamburg","Male","","","","","2"
"Good","1993","Hamburg","Female","","","","","2"
"Good","1993","Lower Saxony","Male","","","","","2"
"Good","1993","Lower Saxony","Female","","","","","2"
"Good","1993","Bremen","Male","","","","","2"
"Good","1993","Bremen","Female","","","","","2"
"Good","1993","North Rhine-Westphalia","Male","","","","","2"
"Good","1993","North Rhine-Westphalia","Female","","","","","2"
"Good","1993","Hesse","Male","","","","","2"
"Good","1993","Hesse","Female","","","","","2"
"Good","1993","Rhineland-Palatinate,Saarland","Male","","","","","2"
"Good","1993","Rhineland-Palatinate,Saarland","Female","","","","","2"
"Good","1993","Baden-Württemberg","Male","","","","","2"
"Good","1993","Baden-Württemberg","Female","","","","","2"
"Good","1993","Bavaria","Male","","","","","2"
"Good","1993","Bavaria","Female","","","","","2"
"Good","1993","Berlin","Male","","","","","2"
"Good","1993","Berlin","Female","","","","","2"
"Good","1993","Brandenburg","Male","","","","","2"
"Less good","1993","Hamburg","Male","","","","","4"
"Less good","1993","Baden-Württemberg","Female","","","","","4"
"Less good","1993","North Rhine-Westphalia","Male","","","","","4"
"Less good","1993","Schleswig-Holstein","Female","","","","","4"
"Less good","1993","Schleswig-Holstein","Male","","","","","4"
"Less good","1993","Hamburg","Female","","","","","4"
"Less good","1993","Bremen","Female","","","","","4"
"Less good","1993","North Rhine-Westphalia","Female","","","","","4"
"Less good","1993","Hesse","Male","","","","","4"
"Less good","1993","Rhineland-Palatinate,Saarland","Female","","","","","4"
"Less good","1993","Baden-Württemberg","Male","","","","","4"
"Less good","1993","Bavaria","Male","","","","","4"
"Less good","1993","Lower Saxony","Male","","","","","4"
"Less good","1993","Lower Saxony","Female","","","","","4"
"Less good","1993","Bremen","Male","","","","","4"
"Less good","1993","Hesse","Female","","","","","4"
"Less good","1993","Rhineland-Palatinate,Saarland","Male","","","","","4"
"Less good","1993","Brandenburg","Female","","","","","4"
"Less good","1993","Mecklenburg-Western Pomerania","Male","","","","","4"
"Less good","1993","Mecklenburg-Western Pomerania","Female","","","","","4"
"Less good","1993","Saxony","Male","","","","","4"
"Less good","1993","Thuringia","Female","","","","","4"
"Less good","1993","Saxony","Female","","","","","4"
"Less good","1993","Saxony-Anhalt","Male","","","","","4"
"Less good","1993","Saxony-Anhalt","Female","","","","","4"
"Less good","1993","Thuringia","Male","","","","","4"
"Less good","1993","Bavaria","Female","","","","","4"
"Less good","1993","Berlin","Male","","","","","4"
"Less good","1993","Berlin","Female","","","","","4"
"Less good","1993","Brandenburg","Male","","","","","4"
"Poor","1993","Mecklenburg-Western Pomerania","Male","","","","","5"
"Poor","1993","Mecklenburg-Western Pomerania","Female","","","","","5"
"Poor","1993","Saxony","Male","","","","","5"
"Poor","1993","Brandenburg","Female","","","","","5"
"Poor","1993","Saxony","Female","","","","","5"
"Poor","1993","Saxony-Anhalt","Male","","","","","5"
"Poor","1993","Saxony-Anhalt","Female","","","","","5"
"Poor","1993","Thuringia","Male","","","","","5"
"Poor","1993","Thuringia","Female","","","","","5"
"Poor","1993","Schleswig-Holstein","Male","","","","","5"
"Poor","1993","Schleswig-Holstein","Female","","","","","5"
"Poor","1993","Hamburg","Male","","","","","5"
"Poor","1993","Hamburg","Female","","","","","5"
"Poor","1993","Lower Saxony","Male","","","","","5"
"Poor","1993","Lower Saxony","Female","","","","","5"
"Poor","1993","Bremen","Male","","","","","5"
"Poor","1993","Bremen","Female","","","","","5"
"Poor","1993","North Rhine-Westphalia","Male","","","","","5"
"Poor","1993","North Rhine-Westphalia","Female","","","","","5"
"Poor","1993","Hesse","Male","","","","","5"
"Poor","1993","Hesse","Female","","","","","5"
"Poor","1993","Rhineland-Palatinate,Saarland","Male","","","","","5"
"Poor","1993","Rhineland-Palatinate,Saarland","Female","","","","","5"
"Poor","1993","Baden-Württemberg","Male","","","","","5"
"Poor","1993","Baden-Württemberg","Female","","","","","5"
"Poor","1993","Bavaria","Male","","","","","5"
"Poor","1993","Bavaria","Female","","","","","5"
"Poor","1993","Berlin","Male","","","","","5"
"Poor","1993","Berlin","Female","","","","","5"
"Poor","1993","Brandenburg","Male","","","","","5"
"Satisfactory","1993","Brandenburg","Female","","","","","3"
"Satisfactory","1993","Schleswig-Holstein","Female","","","","","3"
"Satisfactory","1993","Hamburg","Male","","","","","3"
"Satisfactory","1993","Hamburg","Female","","","","","3"
"Satisfactory","1993","Mecklenburg-Western Pomerania","Male","","","","","3"
"Satisfactory","1993","Mecklenburg-Western Pomerania","Female","","","","","3"
"Satisfactory","1993","Saxony","Male","","","","","3"
"Satisfactory","1993","Saxony","Female","","","","","3"
"Satisfactory","1993","Thuringia","Female","","","","","3"
"Satisfactory","1993","Schleswig-Holstein","Male","","","","","3"
"Satisfactory","1993","Saxony-Anhalt","Male","","","","","3"
"Satisfactory","1993","Saxony-Anhalt","Female","","","","","3"
"Satisfactory","1993","Thuringia","Male","","","","","3"
"Satisfactory","1993","North Rhine-Westphalia","Male","","","","","3"
"Satisfactory","1993","North Rhine-Westphalia","Female","","","","","3"
"Satisfactory","1993","Hesse","Male","","","","","3"
"Satisfactory","1993","Hesse","Female","","","","","3"
"Satisfactory","1993","Rhineland-Palatinate,Saarland","Male","","","","","3"
"Satisfactory","1993","Rhineland-Palatinate,Saarland","Female","","","","","3"
"Satisfactory","1993","Baden-Württemberg","Male","","","","","3"
"Satisfactory","1993","Baden-Württemberg","Female","","","","","3"
"Satisfactory","1993","Bavaria","Male","","","","","3"
"Satisfactory","1993","Bavaria","Female","","","","","3"
"Satisfactory","1993","Berlin","Male","","","","","3"
"Satisfactory","1993","Berlin","Female","","","","","3"
"Satisfactory","1993","Brandenburg","Male","","","","","3"
"Satisfactory","1993","Lower Saxony","Male","","","","","3"
"Satisfactory","1993","Lower Saxony","Female","","","","","3"
"Satisfactory","1993","Bremen","Male","","","","","3"
"Satisfactory","1993","Bremen","Female","","","","","3"
"Very good","1993","Schleswig-Holstein","Male","","","","","1"
"Very good","1993","Schleswig-Holstein","Female","","","","","1"
"Very good","1993","Hamburg","Male","","","","","1"
"Very good","1993","Hamburg","Female","","","","","1"
"Very good","1993","Lower Saxony","Male","","","","","1"
"Very good","1993","Lower Saxony","Female","","","","","1"
"Very good","1993","Bremen","Male","","","","","1"
"Very good","1993","Bremen","Female","","","","","1"
"Very good","1993","North Rhine-Westphalia","Male","","","","","1"
"Very good","1993","North Rhine-Westphalia","Female","","","","","1"
"Very good","1993","Hesse","Male","","","","","1"
"Very good","1993","Hesse","Female","","","","","1"
"Very good","1993","Rhineland-Palatinate,Saarland","Male","","","","","1"
"Very good","1993","Rhineland-Palatinate,Saarland","Female","","","","","1"
"Very good","1993","Baden-Württemberg","Male","","","","","1"
"Very good","1993","Baden-Württemberg","Female","","","","","1"
"Very good","1993","Bavaria","Male","","","","","1"
"Very good","1993","Bavaria","Female","","","","","1"
"Very good","1993","Berlin","Male","","","","","1"
"Very good","1993","Berlin","Female","","","","","1"
"Very good","1993","Brandenburg","Male","","","","","1"
"Very good","1993","Brandenburg","Female","","","","","1"
"Very good","1993","Mecklenburg-Western Pomerania","Male","","","","","1"
"Very good","1993","Mecklenburg-Western Pomerania","Female","","","","","1"
"Very good","1993","Saxony","Male","","","","","1"
"Very good","1993","Saxony","Female","","","","","1"
"Very good","1993","Saxony-Anhalt","Male","","","","","1"
"Very good","1993","Saxony-Anhalt","Female","","","","","1"
"Very good","1993","Thuringia","Male","","","","","1"
"Very good","1993","Thuringia","Female","","","","","1"
"Good","1994","Mecklenburg-Western Pomerania","Male","87","0.419077832449363","0.351535278311737","0.486620386586988","2"
"Good","1994","Saxony","Female","241","0.361336804685955","0.323025965396537","0.399647643975374","2"
"Good","1994","Saxony-Anhalt","Male","147","0.423484411587539","0.3701735915796","0.476795231595478","2"
"Good","1994","Saxony-Anhalt","Female","158","0.372859740628828","0.324047077442424","0.421672403815231","2"
"Good","1994","Mecklenburg-Western Pomerania","Female","93","0.435544403169933","0.368161838928822","0.502926967411045","2"
"Good","1994","Saxony","Male","231","0.408699749075535","0.366768543708952","0.450630954442119","2"
"Good","1994","Thuringia","Male","134","0.392478080248736","0.338639545833276","0.446316614664195","2"
"Good","1994","Thuringia","Female","139","0.353899838648807","0.303731989184757","0.404067688112857","2"
"Good","1994","Brandenburg","Female","109","0.29053204414285","0.240395288606317","0.340668799679383","2"
"Good","1994","Schleswig-Holstein","Female","64","0.391864345152886","0.314001955993125","0.469726734312646","2"
"Good","1994","Hamburg","Male","27","","","","2"
"Good","1994","Hamburg","Female","34","0.375489128975746","0.268023527189569","0.482954730761922","2"
"Good","1994","Lower Saxony","Male","205","0.426794742273385","0.382500737583209","0.471088746963562","2"
"Good","1994","Baden-Württemberg","Female","330","0.338025615262361","0.306718453831676","0.369332776693045","2"
"Good","1994","Bavaria","Male","337","0.416984205213807","0.382270801233064","0.45169760919455","2"
"Good","1994","Bavaria","Female","301","0.320191197070938","0.288219217625216","0.352163176516659","2"
"Good","1994","Berlin","Male","102","0.350782557425725","0.292776212353325","0.408788902498124","2"
"Good","1994","Schleswig-Holstein","Male","49","0.346272636146734","0.266602561126179","0.425942711167288","2"
"Good","1994","Lower Saxony","Female","172","0.339553291866639","0.297708790005388","0.381397793727891","2"
"Good","1994","Bremen","Male","18","","","","2"
"Good","1994","Bremen","Female","15","","","","2"
"Good","1994","North Rhine-Westphalia","Male","501","0.396113499887702","0.368278371491917","0.423948628283487","2"
"Good","1994","North Rhine-Westphalia","Female","475","0.349132055885156","0.322955971548918","0.375308140221393","2"
"Good","1994","Hesse","Male","219","0.474926860559432","0.428736836550594","0.52111688456827","2"
"Good","1994","Hesse","Female","188","0.351744382485837","0.308711122211515","0.39477764276016","2"
"Good","1994","Rhineland-Palatinate,Saarland","Male","126","0.393393245433183","0.33802260238926","0.448763888477107","2"
"Good","1994","Rhineland-Palatinate,Saarland","Female","137","0.351830041915139","0.300692882903283","0.402967200926996","2"
"Good","1994","Baden-Württemberg","Male","383","0.423572769086419","0.390567538145922","0.456578000026915","2"
"Good","1994","Berlin","Female","97","0.28020931297907","0.228960775355826","0.331457850602315","2"
"Good","1994","Brandenburg","Male","116","0.374692084949283","0.319362342540452","0.430021827358115","2"
"Less good","1994","North Rhine-Westphalia","Female","217","0.196399930326846","0.174584990239417","0.218214870414274","4"
"Less good","1994","Hesse","Male","44","0.128804745226104","0.0978199519766927","0.159789538475516","4"
"Less good","1994","Hesse","Female","83","0.192681312474097","0.157137842721777","0.228224782226417","4"
"Less good","1994","Rhineland-Palatinate,Saarland","Male","48","0.202326544373761","0.156790898706534","0.247862190040987","4"
"Less good","1994","Rhineland-Palatinate,Saarland","Female","54","0.16642186412038","0.126537374765959","0.206306353474801","4"
"Less good","1994","Baden-Württemberg","Male","98","0.116138499182028","0.0947378607929013","0.137539137571155","4"
"Less good","1994","Schleswig-Holstein","Female","27","","","","4"
"Less good","1994","Hamburg","Male","8","","","","4"
"Less good","1994","Bremen","Female","7","","","","4"
"Less good","1994","North Rhine-Westphalia","Male","165","0.150672664000928","0.130313472325575","0.171031855676281","4"
"Less good","1994","Baden-Württemberg","Female","141","0.171867150631562","0.146898519191518","0.196835782071606","4"
"Less good","1994","Bavaria","Male","90","0.11581773747848","0.0932880235519792","0.138347451404981","4"
"Less good","1994","Schleswig-Holstein","Male","20","","","","4"
"Less good","1994","Hamburg","Female","17","","","","4"
"Less good","1994","Lower Saxony","Male","42","0.0993096151141938","0.0725263360154541","0.126092894212933","4"
"Less good","1994","Lower Saxony","Female","85","0.214232368297676","0.177978433319954","0.250486303275398","4"
"Less good","1994","Bremen","Male","2","","","","4"
"Less good","1994","Mecklenburg-Western Pomerania","Female","29","","","","4"
"Less good","1994","Saxony","Male","39","0.0894281067599117","0.0650878436536168","0.113768369866207","4"
"Less good","1994","Thuringia","Female","41","0.115396055223531","0.0818759560536788","0.148916154393382","4"
"Less good","1994","Brandenburg","Female","46","0.190455749587341","0.147093664787364","0.233817834387319","4"
"Less good","1994","Mecklenburg-Western Pomerania","Male","20","","","","4"
"Less good","1994","Saxony","Female","84","0.152721589165305","0.124034075536804","0.181409102793805","4"
"Less good","1994","Saxony-Anhalt","Male","32","0.0935360337575552","0.0621196734849393","0.124952394030171","4"
"Less good","1994","Saxony-Anhalt","Female","63","0.171800103219163","0.133723630306738","0.209876576131588","4"
"Less good","1994","Thuringia","Male","27","","","","4"
"Less good","1994","Bavaria","Female","108","0.154542244100146","0.129771388786323","0.179313099413969","4"
"Less good","1994","Berlin","Male","43","0.189071478242307","0.141475997842734","0.23666695864188","4"
"Less good","1994","Berlin","Female","59","0.192523166397562","0.147530304702098","0.237516028093026","4"
"Less good","1994","Brandenburg","Male","29","","","","4"
"Poor","1994","Mecklenburg-Western Pomerania","Female","7","","","","5"
"Poor","1994","Mecklenburg-Western Pomerania","Male","6","","","","5"
"Poor","1994","Saxony","Male","19","","","","5"
"Poor","1994","Brandenburg","Female","11","","","","5"
"Poor","1994","Saxony","Female","20","","","","5"
"Poor","1994","Saxony-Anhalt","Male","11","","","","5"
"Poor","1994","Saxony-Anhalt","Female","10","","","","5"
"Poor","1994","Thuringia","Male","9","","","","5"
"Poor","1994","Thuringia","Female","14","","","","5"
"Poor","1994","Schleswig-Holstein","Male","2","","","","5"
"Poor","1994","Schleswig-Holstein","Female","5","","","","5"
"Poor","1994","Hamburg","Male","6","","","","5"
"Poor","1994","Hamburg","Female","4","","","","5"
"Poor","1994","Lower Saxony","Male","20","","","","5"
"Poor","1994","Lower Saxony","Female","24","","","","5"
"Poor","1994","Bremen","Male","4","","","","5"
"Poor","1994","Bremen","Female","5","","","","5"
"Poor","1994","North Rhine-Westphalia","Male","37","0.0373841941077398","0.0265878615847631","0.0481805266307166","5"
"Poor","1994","North Rhine-Westphalia","Female","49","0.0434181017917971","0.0322273343047135","0.0546088692788808","5"
"Poor","1994","Hesse","Male","19","","","","5"
"Poor","1994","Hesse","Female","25","","","","5"
"Poor","1994","Rhineland-Palatinate,Saarland","Male","11","","","","5"
"Poor","1994","Rhineland-Palatinate,Saarland","Female","14","","","","5"
"Poor","1994","Baden-Württemberg","Male","26","","","","5"
"Poor","1994","Baden-Württemberg","Female","34","0.0617536928580719","0.0458228705727927","0.077684515143351","5"
"Poor","1994","Bavaria","Male","19","","","","5"
"Poor","1994","Bavaria","Female","39","0.0548447776308502","0.0392424049135233","0.0704471503481771","5"
