"ple0008","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Very good","1992","Schleswig-Holstein","Urban Area","27","","",""
"Very good","1992","Schleswig-Holstein","Rural Area","20","","",""
"Very good","1992","Hamburg","Urban Area","21","","",""
"Very good","1992","Hamburg","Rural Area","","","",""
"Very good","1992","Lower Saxony","Urban Area","95","0.15409117802563","0.123060084232217","0.185122271819044"
"Very good","1992","Lower Saxony","Rural Area","60","0.120117213793157","0.0900801919931432","0.150154235593171"
"Very good","1992","Bremen","Urban Area","12","","",""
"Very good","1992","Bremen","Rural Area","","","",""
"Very good","1992","North Rhine-Westphalia","Urban Area","427","0.143281886865098","0.129462073861869","0.157101699868328"
"Very good","1992","North Rhine-Westphalia","Rural Area","12","","",""
"Very good","1992","Hesse","Urban Area","131","0.134792452926729","0.111332408705652","0.158252497147807"
"Very good","1992","Hesse","Rural Area","21","","",""
"Very good","1992","Rhineland-Palatinate,Saarland","Urban Area","83","0.132367407316266","0.104045323320515","0.160689491312018"
"Very good","1992","Rhineland-Palatinate,Saarland","Rural Area","9","","",""
"Very good","1992","Baden-Württemberg","Urban Area","233","0.126111547520931","0.109487983658126","0.142735111383736"
"Very good","1992","Baden-Württemberg","Rural Area","38","0.125028537890522","0.0830960470310551","0.166961028749989"
"Very good","1992","Bavaria","Urban Area","130","0.132283954545536","0.109317849276244","0.155250059814829"
"Very good","1992","Bavaria","Rural Area","141","0.152574670694599","0.127766013121559","0.177383328267639"
"Very good","1992","Berlin","Urban Area","92","0.122574595130891","0.0960898511129543","0.149059339148827"
"Very good","1992","Berlin","Rural Area","","","",""
"Very good","1992","Brandenburg","Urban Area","14","","",""
"Very good","1992","Brandenburg","Rural Area","98","0.136722748536075","0.10888297510077","0.164562521971379"
"Very good","1992","Mecklenburg-Western Pomerania","Urban Area","10","","",""
"Very good","1992","Mecklenburg-Western Pomerania","Rural Area","51","0.118343662064484","0.0849765200608986","0.151710804068069"
"Very good","1992","Saxony","Urban Area","71","0.114130906267553","0.0883863333832114","0.139875479151895"
"Very good","1992","Saxony","Rural Area","84","0.137048112366041","0.108255064953026","0.165841159779056"
"Very good","1992","Saxony-Anhalt","Urban Area","41","0.19654861357812","0.146377427938576","0.246719799217664"
"Very good","1992","Saxony-Anhalt","Rural Area","84","0.158186723172855","0.1268822975352","0.189491148810511"
"Very good","1992","Thuringia","Urban Area","30","0.160168583010457","0.106289175032748","0.214047990988167"
"Very good","1992","Thuringia","Rural Area","64","0.115486305887133","0.0867441850077286","0.144228426766537"
"Good","1992","Schleswig-Holstein","Urban Area","50","0.358838317064548","0.279384043952505","0.438292590176591"
"Good","1992","Schleswig-Holstein","Rural Area","52","0.377623224150821","0.294287262353046","0.460959185948595"
"Good","1992","Hamburg","Urban Area","58","0.311911071083671","0.238503634979704","0.385318507187638"
"Good","1992","Hamburg","Rural Area","","","",""
"Good","1992","Lower Saxony","Urban Area","189","0.349497062257093","0.308515093763521","0.390479030750665"
"Good","1992","Lower Saxony","Rural Area","173","0.354468938120299","0.310272273216078","0.39866560302452"
"Good","1992","Bremen","Urban Area","36","0.374669923927199","0.276294709636763","0.473045138217634"
"Good","1992","Bremen","Rural Area","","","",""
"Good","1992","North Rhine-Westphalia","Urban Area","993","0.391249898878576","0.371999745756036","0.410500052001117"
"Good","1992","North Rhine-Westphalia","Rural Area","30","0.455088110903945","0.334027656588746","0.576148565219145"
"Good","1992","Hesse","Urban Area","353","0.412079698090755","0.378266540654177","0.445892855527333"
"Good","1992","Hesse","Rural Area","46","0.309485466628102","0.232356930375711","0.386614002880493"
"Good","1992","Rhineland-Palatinate,Saarland","Urban Area","210","0.36405610253235","0.323843673631247","0.404268531433453"
"Good","1992","Rhineland-Palatinate,Saarland","Rural Area","41","0.343642239290334","0.254890815084206","0.432393663496462"
"Good","1992","Baden-Württemberg","Urban Area","631","0.394576511443011","0.370102004246756","0.419051018639266"
"Good","1992","Baden-Württemberg","Rural Area","90","0.377424553302256","0.315969130649129","0.438879975955383"
"Good","1992","Bavaria","Urban Area","354","0.39360102794103","0.360483928471135","0.426718127410926"
"Good","1992","Bavaria","Rural Area","314","0.381683751244467","0.348166492707491","0.415201009781443"
"Good","1992","Berlin","Urban Area","240","0.374822864981975","0.335729322635156","0.413916407328794"
"Good","1992","Berlin","Rural Area","","","",""
"Good","1992","Brandenburg","Urban Area","35","0.552887781132559","0.432937052997339","0.67283850926778"
"Good","1992","Brandenburg","Rural Area","243","0.392501217853361","0.35293146223305","0.432070973473672"
"Good","1992","Mecklenburg-Western Pomerania","Urban Area","26","","",""
"Good","1992","Mecklenburg-Western Pomerania","Rural Area","175","0.479073815045006","0.427469484092073","0.530678145997939"
"Good","1992","Saxony","Urban Area","273","0.413854464646559","0.373977156338994","0.453731772954124"
"Good","1992","Saxony","Rural Area","242","0.398214603752152","0.357228444290437","0.439200763213866"
"Good","1992","Saxony-Anhalt","Urban Area","101","0.351886336561202","0.291593410596851","0.412179262525554"
"Good","1992","Saxony-Anhalt","Rural Area","227","0.390334500292702","0.348486267913067","0.432182732672337"
"Good","1992","Thuringia","Urban Area","84","0.428299222428695","0.355605631239471","0.50099281361792"
"Good","1992","Thuringia","Rural Area","228","0.420738013828775","0.376341928549189","0.465134099108362"
"Satisfactory","1992","Schleswig-Holstein","Urban Area","37","0.291837207937097","0.216532703252779","0.367141712621414"
