"ple0008","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very good","1992","Full Time","(0) in school","","","",""
"Very good","1992","Full Time","(1a) inadequately completed","40","0.192025173209785","0.147378356984706","0.236671989434863"
"Very good","1992","Full Time","(1b) general elementary school","123","0.130885267373927","0.107291505013654","0.1544790297342"
"Very good","1992","Full Time","(1c) basic vocational qualification","324","0.150164203843588","0.135116513011187","0.165211894675988"
"Very good","1992","Full Time","(2b) intermediate general qualification","63","0.288839326380601","0.227246738534162","0.35043191422704"
"Very good","1992","Full Time","(2a) intermediate vocational","306","0.175895079909528","0.157062216172183","0.194727943646873"
"Very good","1992","Full Time","(2c_gen) general maturity certificate","25","","",""
"Very good","1992","Full Time","(2c_voc) vocational maturity certificate","60","0.212040176590649","0.164832463425444","0.259247889755854"
"Very good","1992","Full Time","(3a) lower tertiary education","103","0.208225995593152","0.174414739769087","0.242037251417216"
"Very good","1992","Full Time","(3b) higher tertiary education","83","0.151042178628789","0.119623349544557","0.18246100771302"
"Very good","1992","Part Time","(0) in school","7","","",""
"Very good","1992","Part Time","(1a) inadequately completed","10","","",""
"Very good","1992","Part Time","(1b) general elementary school","65","0.132091075917698","0.0994757489819983","0.164706402853398"
"Very good","1992","Part Time","(1c) basic vocational qualification","85","0.112849357705454","0.089737754415178","0.13596096099573"
"Very good","1992","Part Time","(2b) intermediate general qualification","40","0.244391536175467","0.170804056174381","0.317979016176553"
"Very good","1992","Part Time","(2a) intermediate vocational","106","0.207122941210704","0.172783894986421","0.241461987434986"
"Very good","1992","Part Time","(2c_gen) general maturity certificate","34","0.278616080013138","0.192864968320471","0.364367191705805"
"Very good","1992","Part Time","(2c_voc) vocational maturity certificate","24","","",""
"Very good","1992","Part Time","(3a) lower tertiary education","26","","",""
"Very good","1992","Part Time","(3b) higher tertiary education","43","0.239501445704604","0.174773306599679","0.304229584809529"
"Very good","1992","Not Working","(0) in school","64","0.467403395936931","0.380285385893726","0.554521405980137"
"Very good","1992","Not Working","(1a) inadequately completed","43","0.130748974352442","0.09404041529718","0.167457533407704"
"Very good","1992","Not Working","(1b) general elementary school","82","0.0495449072844443","0.0366327581650267","0.0624570564038619"
"Very good","1992","Not Working","(1c) basic vocational qualification","81","0.043100415010776","0.0324662613252793","0.0537345686962728"
