"year","e11102","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","(0) in school","3.98","5","116","2","3","5","5","5","3.75","4.21","1","5","4","5"
"2003","Employed","(1a) inadequately completed","4.29","5","110","2","4","5","5","5","4.07","4.51","1","5","5","5"
"2003","Employed","(1b) general elementary school","4.33","5","855","3","4","5","5","5","4.26","4.4","1","5","5","5"
"2003","Employed","(1c) basic vocational qualification","4.13","5","3294","2","4","5","5","5","4.09","4.17","1","5","5","5"
"2003","Employed","(2a) intermediate vocational","4.13","5","3966","2","4","5","5","5","4.09","4.17","1","5","5","5"
"2003","Employed","(2b) intermediate general qualification","3.99","5","416","1","3","5","5","5","3.86","4.12","1","5","5","5"
"2003","Employed","(2c_gen) general maturity certificate","3.96","4","524","2","3","5","5","5","3.85","4.07","1","5","4","5"
"2003","Employed","(2c_voc) vocational maturity certificate","4.02","5","1181","2","3","5","5","5","3.95","4.09","1","5","4","5"
"2003","Employed","(3a) lower tertiary education","4.02","5","1266","2","3","5","5","5","3.95","4.09","1","5","4","5"
"2003","Employed","(3b) higher tertiary education","4.01","4","2114","2","3","5","5","5","3.96","4.06","1","5","4","5"
"2003","Not Employed","(0) in school","4.02","5","494","2","3","5","5","5","3.91","4.13","1","5","4","5"
"2003","Not Employed","(1a) inadequately completed","4.39","5","163","3","4","5","5","5","4.22","4.56","1","5","5","5"
"2003","Not Employed","(1b) general elementary school","4.45","5","1292","3","4","5","5","5","4.39","4.51","1","5","5","5"
"2003","Not Employed","(1c) basic vocational qualification","4.47","5","3002","3","4","5","5","5","4.43","4.51","1","5","5","5"
"2003","Not Employed","(2a) intermediate vocational","4.24","5","1176","2","4","5","5","5","4.17","4.31","1","5","5","5"
"2003","Not Employed","(2b) intermediate general qualification","4.22","5","215","2","3","5","5","5","4.07","4.37","1","5","5","5"
"2003","Not Employed","(2c_gen) general maturity certificate","4.2","5","342","2","4","5","5","5","4.07","4.33","1","5","5","5"
"2003","Not Employed","(2c_voc) vocational maturity certificate","4.12","5","393","2","3","5","5","5","4","4.24","1","5","5","5"
"2003","Not Employed","(3a) lower tertiary education","4.33","5","452","2","4","5","5","5","4.23","4.43","1","5","5","5"
"2003","Not Employed","(3b) higher tertiary education","4.26","5","511","3","4","5","5","5","4.16","4.36","1","5","5","5"
"2004","Employed","(0) in school","","","","","","","","","","","","","",""
"2004","Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2004","Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2004","Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2004","Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2004","Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2004","Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2004","Not Employed","(0) in school","","","","","","","","","","","","","",""
"2004","Not Employed","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","Not Employed","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","Not Employed","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2004","Not Employed","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2004","Not Employed","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2004","Not Employed","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2004","Not Employed","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2004","Not Employed","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2004","Not Employed","(3b) higher tertiary education","","","","","","","","","","","","","",""
