"year","education","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","(0) in school","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1b) general elementary school","","","","","","","","","","","","","",""
"2003","college entrance qualification","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","college entrance qualification","(2c_gen) general maturity certificate","4.02","4","787","2","3","5","5","5","3.93","4.11","1","5","4","5"
"2003","college entrance qualification","(2c_voc) vocational maturity certificate","4.02","5","1337","2","3","5","5","5","3.95","4.09","1","5","5","5"
"2003","college entrance qualification","(3a) lower tertiary education","4","5","1010","2","3","5","5","5","3.92","4.08","1","5","4","5"
"2003","college entrance qualification","(3b) higher tertiary education","4.02","5","2291","2","3","5","5","5","3.97","4.07","1","5","4","5"
"2003","lower secondary degree","(0) in school","","","","","","","","","","","","","",""
"2003","lower secondary degree","(1a) inadequately completed","","","","","","","","","","","","","",""
"2003","lower secondary degree","(1b) general elementary school","4.38","5","1736","3","4","5","5","5","4.33","4.43","1","5","5","5"
"2003","lower secondary degree","(1c) basic vocational qualification","4.3","5","5887","2","4","5","5","5","4.27","4.33","1","5","5","5"
"2003","lower secondary degree","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","lower secondary degree","(2c_voc) vocational maturity certificate","4.16","4","32","3","4","5","5","5","3.75","4.57","1","5","4","5"
"2003","lower secondary degree","(3a) lower tertiary education","4.36","5","150","3","4","5","5","5","4.18","4.54","1","5","5","5"
"2003","lower secondary degree","(3b) higher tertiary education","4.13","5","44","1","3","5","5","5","3.73","4.53","1","5","4","5"
"2003","no degree/no degree yet","(0) in school","4.02","5","610","2","3","5","5","5","3.92","4.12","1","5","4","5"
