"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","(0) in school","4.02","5","610","2","3","5","5","5","3.92","4.12","1","5","4","5"
"2003","16-34 y.","(1a) inadequately completed","4.25","5","51","2","4","5","5","5","3.91","4.59","1","5","5","5"
"2003","16-34 y.","(1b) general elementary school","4.2","5","494","2","4","5","5","5","4.1","4.3","1","5","5","5"
"2003","16-34 y.","(1c) basic vocational qualification","4.1","5","758","2","3","5","5","5","4.01","4.19","1","5","5","5"
"2003","16-34 y.","(2a) intermediate vocational","4","5","1385","2","3","5","5","5","3.93","4.07","1","5","5","5"
"2003","16-34 y.","(2b) intermediate general qualification","3.99","5","502","2","3","5","5","5","3.88","4.1","1","5","4","5"
"2003","16-34 y.","(2c_gen) general maturity certificate","4.04","4.04","728","2","3","5","5","5","3.95","4.13","1","5","5","5"
"2003","16-34 y.","(2c_voc) vocational maturity certificate","4.06","5","541","2","3","5","5","5","3.95","4.17","1","5","5","5"
"2003","16-34 y.","(3a) lower tertiary education","4.02","5","230","2","3","5","5","5","3.85","4.19","1","5","4","5"
"2003","16-34 y.","(3b) higher tertiary education","4.12","5","331","2","4","5","5","5","3.99","4.25","1","5","4","5"
"2003","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"2003","35-65 y.","(1a) inadequately completed","4.36","5","159","3","4","5","5","5","4.19","4.53","1","5","5","5"
"2003","35-65 y.","(1b) general elementary school","4.46","5","897","3","4","5","5","5","4.39","4.53","1","5","5","5"
"2003","35-65 y.","(1c) basic vocational qualification","4.23","5","3858","2","4","5","5","5","4.19","4.27","1","5","5","5"
"2003","35-65 y.","(2a) intermediate vocational","4.19","5","3367","2","4","5","5","5","4.15","4.23","1","5","5","5"
"2003","35-65 y.","(2b) intermediate general qualification","4.28","5","94","2","4","5","5","5","4.01","4.55","1","5","5","5"
"2003","35-65 y.","(2c_gen) general maturity certificate","4.06","5","125","2","3","5","5","5","3.82","4.3","1","5","4","5"
"2003","35-65 y.","(2c_voc) vocational maturity certificate","3.98","5","892","2","3","5","5","5","3.9","4.06","1","5","4","5"
"2003","35-65 y.","(3a) lower tertiary education","4.05","5","1235","2","3","5","5","5","3.98","4.12","1","5","4","5"
"2003","35-65 y.","(3b) higher tertiary education","4.01","5","1973","2","3","5","5","5","3.95","4.07","1","5","4","5"
"2003","66 and older","(0) in school","","","","","","","","","","","","","",""
"2003","66 and older","(1a) inadequately completed","4.41","5","63","3","4","5","5","5","4.12","4.7","1","5","5","5"
"2003","66 and older","(1b) general elementary school","4.46","5","756","3","4","5","5","5","4.38","4.54","1","5","5","5"
"2003","66 and older","(1c) basic vocational qualification","4.5","5","1680","3","4","5","5","5","4.45","4.55","1","5","5","5"
"2003","66 and older","(2a) intermediate vocational","4.3","5","390","2","4","5","5","5","4.18","4.42","1","5","5","5"
"2003","66 and older","(2b) intermediate general qualification","4.3","5","35","2","4","5","5","5","3.94","4.66","1","5","5","5"
"2003","66 and older","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2003","66 and older","(2c_voc) vocational maturity certificate","4.31","5","141","2","4","5","5","5","4.12","4.5","1","5","5","5"
"2003","66 and older","(3a) lower tertiary education","4.4","5","253","3","4","5","5","5","4.27","4.53","1","5","5","5"
"2003","66 and older","(3b) higher tertiary education","4.28","5","321","3","4","5","5","5","4.15","4.41","1","5","5","5"
"2004","16-34 y.","(0) in school","","","","","","","","","","","","","",""
"2004","16-34 y.","(1a) inadequately completed","","","","","","","","","","","","","",""
"2004","16-34 y.","(1b) general elementary school","","","","","","","","","","","","","",""
"2004","16-34 y.","(1c) basic vocational qualification","","","","","","","","","","","","","",""
