"pli0089","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Rarely","1995","(1c) basic vocational qualification","East Germany","194","0.176580922946483","0.152755923714886","0.20040592217808"
"Rarely","1995","(2b) intermediate general qualification","West Germany","108","0.342300236312574","0.290715186658068","0.393885285967081"
"Rarely","1995","(2b) intermediate general qualification","East Germany","58","0.35617544460928","0.27928529380836","0.433065595410201"
"Rarely","1995","(2a) intermediate vocational","West Germany","500","0.326244193167987","0.302104232725704","0.350384153610269"
"Rarely","1995","(2a) intermediate vocational","East Germany","357","0.299521869680164","0.273409221822146","0.325634517538182"
"Rarely","1995","(2c_gen) general maturity certificate","West Germany","136","0.360496477221658","0.313086258022098","0.407906696421218"
"Rarely","1995","(2c_gen) general maturity certificate","East Germany","32","0.426828301107439","0.31336494270887","0.540291659506008"
"Rarely","1995","(2c_voc) vocational maturity certificate","West Germany","151","0.283661483044523","0.245102304287113","0.322220661801932"
"Rarely","1995","(2c_voc) vocational maturity certificate","East Germany","25","","",""
"Rarely","1995","(3a) lower tertiary education","West Germany","93","0.310894161375307","0.260494823172818","0.361293499577797"
"Rarely","1995","(3a) lower tertiary education","East Germany","168","0.27186419696474","0.234303303866137","0.309425090063342"
"Rarely","1995","(3b) higher tertiary education","West Germany","188","0.307756780251915","0.27060719970366","0.34490636080017"
"Rarely","1995","(3b) higher tertiary education","East Germany","84","0.274991772308468","0.223952350794154","0.326031193822782"
"Never","1995","(0) in school","West Germany","50","0.273609262306433","0.210051626308373","0.337166898304492"
"Never","1995","(0) in school","East Germany","25","","",""
"Never","1995","(1a) inadequately completed","West Germany","447","0.754668316262981","0.719467962909461","0.789868669616501"
"Never","1995","(1a) inadequately completed","East Germany","19","","",""
"Never","1995","(1b) general elementary school","West Germany","1316","0.767771044114185","0.748291287014829","0.787250801213541"
"Never","1995","(1b) general elementary school","East Germany","202","0.889532992939743","0.84953949284891","0.929526493030576"
"Never","1995","(1c) basic vocational qualification","West Germany","1758","0.581281472051633","0.563897770161086","0.598665173942181"
"Never","1995","(1c) basic vocational qualification","East Germany","722","0.755863336644681","0.729022955153781","0.78270371813558"
"Never","1995","(2b) intermediate general qualification","West Germany","147","0.479304633360244","0.424991597234923","0.533617669485565"
"Never","1995","(2b) intermediate general qualification","East Germany","61","0.440430405280828","0.360718964795474","0.520141845766181"
"Never","1995","(2a) intermediate vocational","West Germany","726","0.538313707426433","0.512644934510874","0.563982480341992"
"Never","1995","(2a) intermediate vocational","East Germany","708","0.600565799021433","0.572644072124777","0.62848752591809"
"Never","1995","(2c_gen) general maturity certificate","West Germany","180","0.437472794525056","0.388489581296124","0.486456007753988"
"Never","1995","(2c_gen) general maturity certificate","East Germany","28","","",""
"Never","1995","(2c_voc) vocational maturity certificate","West Germany","293","0.567300817236441","0.524920111797506","0.609681522675375"
"Never","1995","(2c_voc) vocational maturity certificate","East Germany","41","0.537631015030572","0.425538193936367","0.649723836124777"
"Never","1995","(3a) lower tertiary education","West Germany","188","0.540443264955656","0.486178214885607","0.594708315025706"
"Never","1995","(3a) lower tertiary education","East Germany","333","0.657492009584309","0.617429855046311","0.697554164122308"
"Never","1995","(3b) higher tertiary education","West Germany","355","0.602884055998722","0.563502188587961","0.642265923409483"
"Never","1995","(3b) higher tertiary education","East Germany","178","0.623495305593639","0.568112338682125","0.678878272505152"
"Daily","1996","(0) in school","West Germany","","","",""
"Daily","1996","(0) in school","East Germany","","","",""
"Daily","1996","(1a) inadequately completed","West Germany","","","",""
"Daily","1996","(1a) inadequately completed","East Germany","","","",""
"Daily","1996","(1b) general elementary school","West Germany","","","",""
"Daily","1996","(1b) general elementary school","East Germany","","","",""
"Daily","1996","(1c) basic vocational qualification","West Germany","","","",""
"Daily","1996","(1c) basic vocational qualification","East Germany","","","",""
"Daily","1996","(2b) intermediate general qualification","West Germany","","","",""
"Daily","1996","(2b) intermediate general qualification","East Germany","","","",""
"Daily","1996","(2a) intermediate vocational","West Germany","","","",""
"Daily","1996","(2a) intermediate vocational","East Germany","","","",""
"Daily","1996","(2c_gen) general maturity certificate","West Germany","","","",""
"Daily","1996","(2c_gen) general maturity certificate","East Germany","","","",""
"Daily","1996","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Daily","1996","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Daily","1996","(3a) lower tertiary education","West Germany","","","",""
"Daily","1996","(3a) lower tertiary education","East Germany","","","",""
"Daily","1996","(3b) higher tertiary education","West Germany","","","",""
"Daily","1996","(3b) higher tertiary education","East Germany","","","",""
"Min 1x per week","1996","(0) in school","West Germany","","","",""
"Min 1x per week","1996","(0) in school","East Germany","","","",""
"Min 1x per week","1996","(1a) inadequately completed","West Germany","","","",""
"Min 1x per week","1996","(1a) inadequately completed","East Germany","","","",""
"Min 1x per week","1996","(1b) general elementary school","West Germany","","","",""
"Min 1x per week","1996","(1b) general elementary school","East Germany","","","",""
"Min 1x per week","1996","(1c) basic vocational qualification","West Germany","","","",""
"Min 1x per week","1996","(1c) basic vocational qualification","East Germany","","","",""
"Min 1x per week","1996","(2b) intermediate general qualification","West Germany","","","",""
"Min 1x per week","1996","(2b) intermediate general qualification","East Germany","","","",""
"Min 1x per week","1996","(2a) intermediate vocational","West Germany","","","",""
"Min 1x per week","1996","(2a) intermediate vocational","East Germany","","","",""
"Min 1x per week","1996","(2c_gen) general maturity certificate","West Germany","","","",""
"Min 1x per week","1996","(2c_gen) general maturity certificate","East Germany","","","",""
"Min 1x per week","1996","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Min 1x per week","1996","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Min 1x per week","1996","(3a) lower tertiary education","West Germany","","","",""
"Min 1x per week","1996","(3a) lower tertiary education","East Germany","","","",""
"Min 1x per week","1996","(3b) higher tertiary education","West Germany","","","",""
"Min 1x per week","1996","(3b) higher tertiary education","East Germany","","","",""
"Min 1x per month","1996","(0) in school","West Germany","","","",""
"Min 1x per month","1996","(0) in school","East Germany","","","",""
"Min 1x per month","1996","(1a) inadequately completed","West Germany","","","",""
"Min 1x per month","1996","(1a) inadequately completed","East Germany","","","",""
"Min 1x per month","1996","(1b) general elementary school","West Germany","","","",""
"Min 1x per month","1996","(1b) general elementary school","East Germany","","","",""
"Min 1x per month","1996","(1c) basic vocational qualification","West Germany","","","",""
"Min 1x per month","1996","(1c) basic vocational qualification","East Germany","","","",""
"Min 1x per month","1996","(2b) intermediate general qualification","West Germany","","","",""
"Min 1x per month","1996","(2b) intermediate general qualification","East Germany","","","",""
"Min 1x per month","1996","(2a) intermediate vocational","West Germany","","","",""
"Min 1x per month","1996","(2a) intermediate vocational","East Germany","","","",""
"Min 1x per month","1996","(2c_gen) general maturity certificate","West Germany","","","",""
"Min 1x per month","1996","(2c_gen) general maturity certificate","East Germany","","","",""
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Min 1x per month","1996","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Min 1x per month","1996","(3a) lower tertiary education","West Germany","","","",""
"Min 1x per month","1996","(3a) lower tertiary education","East Germany","","","",""
"Min 1x per month","1996","(3b) higher tertiary education","West Germany","","","",""
"Min 1x per month","1996","(3b) higher tertiary education","East Germany","","","",""
"Rarely","1996","(0) in school","West Germany","","","",""
"Rarely","1996","(0) in school","East Germany","","","",""
"Rarely","1996","(1a) inadequately completed","West Germany","","","",""
"Rarely","1996","(1a) inadequately completed","East Germany","","","",""
"Rarely","1996","(1b) general elementary school","West Germany","","","",""
"Rarely","1996","(1b) general elementary school","East Germany","","","",""
"Rarely","1996","(1c) basic vocational qualification","West Germany","","","",""
"Rarely","1996","(1c) basic vocational qualification","East Germany","","","",""
"Rarely","1996","(2b) intermediate general qualification","West Germany","","","",""
"Rarely","1996","(2b) intermediate general qualification","East Germany","","","",""
"Rarely","1996","(2a) intermediate vocational","West Germany","","","",""
"Rarely","1996","(2a) intermediate vocational","East Germany","","","",""
"Rarely","1996","(2c_gen) general maturity certificate","West Germany","","","",""
"Rarely","1996","(2c_gen) general maturity certificate","East Germany","","","",""
"Rarely","1996","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Rarely","1996","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Rarely","1996","(3a) lower tertiary education","West Germany","","","",""
"Rarely","1996","(3a) lower tertiary education","East Germany","","","",""
"Rarely","1996","(3b) higher tertiary education","West Germany","","","",""
"Rarely","1996","(3b) higher tertiary education","East Germany","","","",""
"Never","1996","(0) in school","West Germany","","","",""
"Never","1996","(0) in school","East Germany","","","",""
"Never","1996","(1a) inadequately completed","West Germany","","","",""
"Never","1996","(1a) inadequately completed","East Germany","","","",""
"Never","1996","(1b) general elementary school","West Germany","","","",""
"Never","1996","(1b) general elementary school","East Germany","","","",""
"Never","1996","(1c) basic vocational qualification","West Germany","","","",""
"Never","1996","(1c) basic vocational qualification","East Germany","","","",""
"Never","1996","(2b) intermediate general qualification","West Germany","","","",""
"Never","1996","(2b) intermediate general qualification","East Germany","","","",""
"Never","1996","(2a) intermediate vocational","West Germany","","","",""
"Never","1996","(2a) intermediate vocational","East Germany","","","",""
"Never","1996","(2c_gen) general maturity certificate","West Germany","","","",""
"Never","1996","(2c_gen) general maturity certificate","East Germany","","","",""
"Never","1996","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Never","1996","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Never","1996","(3a) lower tertiary education","West Germany","","","",""
"Never","1996","(3a) lower tertiary education","East Germany","","","",""
"Never","1996","(3b) higher tertiary education","West Germany","","","",""
"Never","1996","(3b) higher tertiary education","East Germany","","","",""
"Daily","1997","(0) in school","West Germany","","","",""
"Daily","1997","(0) in school","East Germany","","","",""
"Daily","1997","(1a) inadequately completed","West Germany","","","",""
"Daily","1997","(1a) inadequately completed","East Germany","","","",""
"Daily","1997","(1b) general elementary school","West Germany","","","",""
"Daily","1997","(1b) general elementary school","East Germany","","","",""
"Daily","1997","(1c) basic vocational qualification","West Germany","","","",""
"Daily","1997","(1c) basic vocational qualification","East Germany","","","",""
"Daily","1997","(2b) intermediate general qualification","West Germany","","","",""
"Daily","1997","(2b) intermediate general qualification","East Germany","","","",""
"Daily","1997","(2a) intermediate vocational","West Germany","","","",""
"Daily","1997","(2a) intermediate vocational","East Germany","","","",""
"Daily","1997","(2c_gen) general maturity certificate","West Germany","","","",""
"Daily","1997","(2c_gen) general maturity certificate","East Germany","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Daily","1997","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Daily","1997","(3a) lower tertiary education","West Germany","","","",""
"Daily","1997","(3a) lower tertiary education","East Germany","","","",""
"Daily","1997","(3b) higher tertiary education","West Germany","","","",""
"Daily","1997","(3b) higher tertiary education","East Germany","","","",""
"Min 1x per week","1997","(0) in school","West Germany","","","",""
"Min 1x per week","1997","(0) in school","East Germany","","","",""
"Min 1x per week","1997","(1a) inadequately completed","West Germany","","","",""
"Min 1x per week","1997","(1a) inadequately completed","East Germany","","","",""
"Min 1x per week","1997","(1b) general elementary school","West Germany","","","",""
"Min 1x per week","1997","(1b) general elementary school","East Germany","","","",""
"Min 1x per week","1997","(1c) basic vocational qualification","West Germany","","","",""
"Min 1x per week","1997","(1c) basic vocational qualification","East Germany","","","",""
"Min 1x per week","1997","(2b) intermediate general qualification","West Germany","","","",""
"Min 1x per week","1997","(2b) intermediate general qualification","East Germany","","","",""
"Min 1x per week","1997","(2a) intermediate vocational","West Germany","","","",""
"Min 1x per week","1997","(2a) intermediate vocational","East Germany","","","",""
"Min 1x per week","1997","(2c_gen) general maturity certificate","West Germany","","","",""
"Min 1x per week","1997","(2c_gen) general maturity certificate","East Germany","","","",""
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Min 1x per week","1997","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Min 1x per week","1997","(3a) lower tertiary education","West Germany","","","",""
"Min 1x per week","1997","(3a) lower tertiary education","East Germany","","","",""
"Min 1x per week","1997","(3b) higher tertiary education","West Germany","","","",""
"Min 1x per week","1997","(3b) higher tertiary education","East Germany","","","",""
"Min 1x per month","1997","(0) in school","West Germany","","","",""
"Min 1x per month","1997","(0) in school","East Germany","","","",""
"Min 1x per month","1997","(1a) inadequately completed","West Germany","","","",""
"Min 1x per month","1997","(1a) inadequately completed","East Germany","","","",""
"Min 1x per month","1997","(1b) general elementary school","West Germany","","","",""
"Min 1x per month","1997","(1b) general elementary school","East Germany","","","",""
"Min 1x per month","1997","(1c) basic vocational qualification","West Germany","","","",""
"Min 1x per month","1997","(1c) basic vocational qualification","East Germany","","","",""
"Min 1x per month","1997","(2b) intermediate general qualification","West Germany","","","",""
"Min 1x per month","1997","(2b) intermediate general qualification","East Germany","","","",""
"Min 1x per month","1997","(2a) intermediate vocational","West Germany","","","",""
"Min 1x per month","1997","(2a) intermediate vocational","East Germany","","","",""
"Min 1x per month","1997","(2c_gen) general maturity certificate","West Germany","","","",""
"Min 1x per month","1997","(2c_gen) general maturity certificate","East Germany","","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Min 1x per month","1997","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Min 1x per month","1997","(3a) lower tertiary education","West Germany","","","",""
"Min 1x per month","1997","(3a) lower tertiary education","East Germany","","","",""
"Min 1x per month","1997","(3b) higher tertiary education","West Germany","","","",""
"Min 1x per month","1997","(3b) higher tertiary education","East Germany","","","",""
"Rarely","1997","(0) in school","West Germany","","","",""
"Rarely","1997","(0) in school","East Germany","","","",""
"Rarely","1997","(1a) inadequately completed","West Germany","","","",""
"Rarely","1997","(1a) inadequately completed","East Germany","","","",""
"Rarely","1997","(1b) general elementary school","West Germany","","","",""
"Rarely","1997","(1b) general elementary school","East Germany","","","",""
"Rarely","1997","(1c) basic vocational qualification","West Germany","","","",""
"Rarely","1997","(1c) basic vocational qualification","East Germany","","","",""
"Rarely","1997","(2b) intermediate general qualification","West Germany","","","",""
"Rarely","1997","(2b) intermediate general qualification","East Germany","","","",""
"Rarely","1997","(2a) intermediate vocational","West Germany","","","",""
"Rarely","1997","(2a) intermediate vocational","East Germany","","","",""
"Rarely","1997","(2c_gen) general maturity certificate","West Germany","","","",""
"Rarely","1997","(2c_gen) general maturity certificate","East Germany","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Rarely","1997","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Rarely","1997","(3a) lower tertiary education","West Germany","","","",""
"Rarely","1997","(3a) lower tertiary education","East Germany","","","",""
"Rarely","1997","(3b) higher tertiary education","West Germany","","","",""
"Rarely","1997","(3b) higher tertiary education","East Germany","","","",""
"Never","1997","(0) in school","West Germany","","","",""
"Never","1997","(0) in school","East Germany","","","",""
"Never","1997","(1a) inadequately completed","West Germany","","","",""
"Never","1997","(1a) inadequately completed","East Germany","","","",""
"Never","1997","(1b) general elementary school","West Germany","","","",""
"Never","1997","(1b) general elementary school","East Germany","","","",""
"Never","1997","(1c) basic vocational qualification","West Germany","","","",""
"Never","1997","(1c) basic vocational qualification","East Germany","","","",""
"Never","1997","(2b) intermediate general qualification","West Germany","","","",""
"Never","1997","(2b) intermediate general qualification","East Germany","","","",""
"Never","1997","(2a) intermediate vocational","West Germany","","","",""
"Never","1997","(2a) intermediate vocational","East Germany","","","",""
"Never","1997","(2c_gen) general maturity certificate","West Germany","","","",""
"Never","1997","(2c_gen) general maturity certificate","East Germany","","","",""
"Never","1997","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Never","1997","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Never","1997","(3a) lower tertiary education","West Germany","","","",""
"Never","1997","(3a) lower tertiary education","East Germany","","","",""
"Never","1997","(3b) higher tertiary education","West Germany","","","",""
"Never","1997","(3b) higher tertiary education","East Germany","","","",""
"Daily","1998","(0) in school","West Germany","","","",""
"Daily","1998","(0) in school","East Germany","","","",""
"Daily","1998","(1a) inadequately completed","West Germany","","","",""
"Daily","1998","(1a) inadequately completed","East Germany","","","",""
"Daily","1998","(1b) general elementary school","West Germany","1","","",""
"Daily","1998","(1b) general elementary school","East Germany","1","","",""
"Daily","1998","(1c) basic vocational qualification","West Germany","8","","",""
"Daily","1998","(1c) basic vocational qualification","East Germany","1","","",""
"Daily","1998","(2b) intermediate general qualification","West Germany","","","",""
"Daily","1998","(2b) intermediate general qualification","East Germany","","","",""
"Daily","1998","(2a) intermediate vocational","West Germany","1","","",""
"Daily","1998","(2a) intermediate vocational","East Germany","1","","",""
"Daily","1998","(2c_gen) general maturity certificate","West Germany","1","","",""
"Daily","1998","(2c_gen) general maturity certificate","East Germany","1","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","West Germany","1","","",""
"Daily","1998","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Daily","1998","(3a) lower tertiary education","West Germany","","","",""
"Daily","1998","(3a) lower tertiary education","East Germany","","","",""
"Daily","1998","(3b) higher tertiary education","West Germany","","","",""
"Daily","1998","(3b) higher tertiary education","East Germany","","","",""
"Min 1x per week","1998","(0) in school","West Germany","31","0.14198472364247","0.0962767043302103","0.18769274295473"
"Min 1x per week","1998","(0) in school","East Germany","10","","",""
"Min 1x per week","1998","(1a) inadequately completed","West Germany","21","","",""
"Min 1x per week","1998","(1a) inadequately completed","East Germany","1","","",""
"Min 1x per week","1998","(1b) general elementary school","West Germany","74","0.0346681327842405","0.0262193376038492","0.0431169279646318"
"Min 1x per week","1998","(1b) general elementary school","East Germany","8","","",""
"Min 1x per week","1998","(1c) basic vocational qualification","West Germany","182","0.054866822248521","0.0469768675417948","0.0627567769552473"
"Min 1x per week","1998","(1c) basic vocational qualification","East Germany","21","","",""
"Min 1x per week","1998","(2b) intermediate general qualification","West Germany","30","0.0667298257167916","0.0416387095364617","0.0918209418971214"
"Min 1x per week","1998","(2b) intermediate general qualification","East Germany","17","","",""
"Min 1x per week","1998","(2a) intermediate vocational","West Germany","106","0.067011338950748","0.0547364869884023","0.0792861909130937"
"Min 1x per week","1998","(2a) intermediate vocational","East Germany","57","0.0440682144662406","0.0326535415477649","0.0554828873847163"
"Min 1x per week","1998","(2c_gen) general maturity certificate","West Germany","27","","",""
"Min 1x per week","1998","(2c_gen) general maturity certificate","East Germany","3","","",""
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","West Germany","32","0.0578193908872493","0.0388244506608973","0.0768143311136013"
"Min 1x per week","1998","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"Min 1x per week","1998","(3a) lower tertiary education","West Germany","16","","",""
"Min 1x per week","1998","(3a) lower tertiary education","East Germany","9","","",""
"Min 1x per week","1998","(3b) higher tertiary education","West Germany","24","","",""
"Min 1x per week","1998","(3b) higher tertiary education","East Germany","9","","",""
"Min 1x per month","1998","(0) in school","West Germany","42","0.206032102720421","0.153066611954666","0.258997593486177"
"Min 1x per month","1998","(0) in school","East Germany","15","","",""
"Min 1x per month","1998","(1a) inadequately completed","West Germany","20","","",""
"Min 1x per month","1998","(1a) inadequately completed","East Germany","4","","",""
"Min 1x per month","1998","(1b) general elementary school","West Germany","114","0.0518875260744144","0.0416439252326847","0.0621311269161441"
"Min 1x per month","1998","(1b) general elementary school","East Germany","8","","",""
"Min 1x per month","1998","(1c) basic vocational qualification","West Germany","271","0.0765876916054802","0.0673736446457058","0.0858017385652546"
"Min 1x per month","1998","(1c) basic vocational qualification","East Germany","46","0.0487952295836871","0.0351242512077881","0.0624662079595861"
"Min 1x per month","1998","(2b) intermediate general qualification","West Germany","45","0.102183363520748","0.0717296530830953","0.132637073958401"
"Min 1x per month","1998","(2b) intermediate general qualification","East Germany","13","","",""
"Min 1x per month","1998","(2a) intermediate vocational","West Germany","138","0.0834744664824766","0.0698959275220145","0.0970530054429386"
"Min 1x per month","1998","(2a) intermediate vocational","East Germany","83","0.0702450639372466","0.0560322704578136","0.0844578574166796"
"Min 1x per month","1998","(2c_gen) general maturity certificate","West Germany","48","0.120102003130359","0.0883240182243808","0.151879988036337"
"Min 1x per month","1998","(2c_gen) general maturity certificate","East Germany","10","","",""
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","West Germany","53","0.0918297620643143","0.0683275112657088","0.11533201286292"
"Min 1x per month","1998","(2c_voc) vocational maturity certificate","East Germany","7","","",""
"Min 1x per month","1998","(3a) lower tertiary education","West Germany","29","","",""
"Min 1x per month","1998","(3a) lower tertiary education","East Germany","28","","",""
"Min 1x per month","1998","(3b) higher tertiary education","West Germany","62","0.0813982498839607","0.0610687424281311","0.10172775733979"
"Min 1x per month","1998","(3b) higher tertiary education","East Germany","25","","",""
"Rarely","1998","(0) in school","West Germany","89","0.393975080831446","0.329986320044628","0.457963841618264"
"Rarely","1998","(0) in school","East Germany","52","0.490211164412993","0.393669176385489","0.586753152440497"
"Rarely","1998","(1a) inadequately completed","West Germany","66","0.127697285154396","0.097459525642045","0.157935044666748"
"Rarely","1998","(1a) inadequately completed","East Germany","7","","",""
"Rarely","1998","(1b) general elementary school","West Germany","343","0.183148418231499","0.165285006929522","0.201011829533475"
"Rarely","1998","(1b) general elementary school","East Germany","30","0.0820473615982776","0.0462676925908237","0.117827030605731"
"Rarely","1998","(1c) basic vocational qualification","West Germany","1014","0.311959415231555","0.295907414206429","0.328011416256681"
"Rarely","1998","(1c) basic vocational qualification","East Germany","205","0.188692836736494","0.16386469215783","0.213520981315157"
"Rarely","1998","(2b) intermediate general qualification","West Germany","136","0.353391769238865","0.305329405920461","0.401454132557269"
"Rarely","1998","(2b) intermediate general qualification","East Germany","52","0.312479535108546","0.23927443556559","0.385684634651502"
"Rarely","1998","(2a) intermediate vocational","West Germany","589","0.362958185568171","0.339352522720354","0.386563848415989"
"Rarely","1998","(2a) intermediate vocational","East Germany","395","0.322436276664637","0.296441606286921","0.348430947042353"
"Rarely","1998","(2c_gen) general maturity certificate","West Germany","150","0.346685204631048","0.300162606011483","0.393207803250614"
"Rarely","1998","(2c_gen) general maturity certificate","East Germany","35","0.442493620855543","0.334990866285565","0.549996375425521"
"Rarely","1998","(2c_voc) vocational maturity certificate","West Germany","200","0.340862517195231","0.302287003134325","0.379438031256137"
"Rarely","1998","(2c_voc) vocational maturity certificate","East Germany","36","0.363918283332963","0.262819283637792","0.465017283028135"
"Rarely","1998","(3a) lower tertiary education","West Germany","152","0.362075353999829","0.315498450820389","0.40865225717927"
"Rarely","1998","(3a) lower tertiary education","East Germany","186","0.316396395749776","0.277493685862037","0.355299105637515"
"Rarely","1998","(3b) higher tertiary education","West Germany","221","0.307731378224754","0.27341678119626","0.342045975253249"
"Rarely","1998","(3b) higher tertiary education","East Germany","99","0.293464836494921","0.243019520347645","0.343910152642198"
"Never","1998","(0) in school","West Germany","62","0.258008092805663","0.200709978384798","0.315306207226528"
"Never","1998","(0) in school","East Germany","26","","",""
"Never","1998","(1a) inadequately completed","West Germany","361","0.780278964328666","0.742765607109382","0.817792321547949"
"Never","1998","(1a) inadequately completed","East Germany","13","","",""
"Never","1998","(1b) general elementary school","West Germany","1269","0.730181535710791","0.709682072405263","0.750680999016319"
"Never","1998","(1b) general elementary school","East Germany","179","0.843523844796772","0.796157852876465","0.890889836717078"
"Never","1998","(1c) basic vocational qualification","West Germany","1725","0.554268045944854","0.53704658831742","0.571489503572288"
"Never","1998","(1c) basic vocational qualification","East Germany","681","0.742528258879711","0.714782591096925","0.770273926662496"
"Never","1998","(2b) intermediate general qualification","West Germany","169","0.477695041523595","0.427473072738405","0.527917010308785"
"Never","1998","(2b) intermediate general qualification","East Germany","72","0.52429124369495","0.445415293225551","0.603167194164348"
"Never","1998","(2a) intermediate vocational","West Germany","760","0.485837271965119","0.461301504736477","0.510373039193762"
"Never","1998","(2a) intermediate vocational","East Germany","706","0.562659980763376","0.535071999874381","0.590247961652371"
"Never","1998","(2c_gen) general maturity certificate","West Germany","176","0.471160138475371","0.42236445266512","0.519955824285623"
"Never","1998","(2c_gen) general maturity certificate","East Germany","33","0.398828085223482","0.292845777179875","0.50481039326709"
"Never","1998","(2c_voc) vocational maturity certificate","West Germany","294","0.507436400235682","0.466749363574523","0.548123436896841"
"Never","1998","(2c_voc) vocational maturity certificate","East Germany","41","0.494321503774487","0.389263181925454","0.599379825623521"
"Never","1998","(3a) lower tertiary education","West Germany","212","0.514727199047474","0.466291232454287","0.563163165640661"
"Never","1998","(3a) lower tertiary education","East Germany","326","0.619847043667769","0.579241683034144","0.660452404301395"
"Never","1998","(3b) higher tertiary education","West Germany","388","0.57635804627343","0.539621244058137","0.613094848488723"
"Never","1998","(3b) higher tertiary education","East Germany","180","0.605960932503715","0.551827212016639","0.66009465299079"
"Daily","1999","(0) in school","West Germany","","","",""
"Daily","1999","(0) in school","East Germany","","","",""
"Daily","1999","(1a) inadequately completed","West Germany","","","",""
"Daily","1999","(1a) inadequately completed","East Germany","","","",""
"Daily","1999","(1b) general elementary school","West Germany","","","",""
"Daily","1999","(1b) general elementary school","East Germany","","","",""
"Daily","1999","(1c) basic vocational qualification","West Germany","","","",""
"Daily","1999","(1c) basic vocational qualification","East Germany","","","",""
"Daily","1999","(2b) intermediate general qualification","West Germany","","","",""
"Daily","1999","(2b) intermediate general qualification","East Germany","","","",""
"Daily","1999","(2a) intermediate vocational","West Germany","","","",""
"Daily","1999","(2a) intermediate vocational","East Germany","","","",""
"Daily","1999","(2c_gen) general maturity certificate","West Germany","","","",""
"Daily","1999","(2c_gen) general maturity certificate","East Germany","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Daily","1999","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Daily","1999","(3a) lower tertiary education","West Germany","","","",""
"Daily","1999","(3a) lower tertiary education","East Germany","","","",""
"Daily","1999","(3b) higher tertiary education","West Germany","","","",""
"Daily","1999","(3b) higher tertiary education","East Germany","","","",""
"Min 1x per week","1999","(0) in school","West Germany","","","",""
"Min 1x per week","1999","(0) in school","East Germany","","","",""
"Min 1x per week","1999","(1a) inadequately completed","West Germany","","","",""
"Min 1x per week","1999","(1a) inadequately completed","East Germany","","","",""
"Min 1x per week","1999","(1b) general elementary school","West Germany","","","",""
"Min 1x per week","1999","(1b) general elementary school","East Germany","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","West Germany","","","",""
"Min 1x per week","1999","(1c) basic vocational qualification","East Germany","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","West Germany","","","",""
"Min 1x per week","1999","(2b) intermediate general qualification","East Germany","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","West Germany","","","",""
"Min 1x per week","1999","(2a) intermediate vocational","East Germany","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","West Germany","","","",""
"Min 1x per week","1999","(2c_gen) general maturity certificate","East Germany","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Min 1x per week","1999","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","West Germany","","","",""
"Min 1x per week","1999","(3a) lower tertiary education","East Germany","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","West Germany","","","",""
"Min 1x per week","1999","(3b) higher tertiary education","East Germany","","","",""
"Min 1x per month","1999","(0) in school","West Germany","","","",""
"Min 1x per month","1999","(0) in school","East Germany","","","",""
"Min 1x per month","1999","(1a) inadequately completed","West Germany","","","",""
"Min 1x per month","1999","(1a) inadequately completed","East Germany","","","",""
"Min 1x per month","1999","(1b) general elementary school","West Germany","","","",""
"Min 1x per month","1999","(1b) general elementary school","East Germany","","","",""
"Min 1x per month","1999","(1c) basic vocational qualification","West Germany","","","",""
