"pli0089","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1995","Full Time","(2b) intermediate general qualification","20","","",""
"Min 1x per week","1995","Full Time","(2a) intermediate vocational","92","0.0551655621320563","0.0436389057692344","0.0666922184948783"
"Min 1x per week","1995","Full Time","(2c_gen) general maturity certificate","13","","",""
"Min 1x per week","1995","Full Time","(2c_voc) vocational maturity certificate","24","","",""
"Min 1x per week","1995","Full Time","(3a) lower tertiary education","19","","",""
"Min 1x per week","1995","Full Time","(3b) higher tertiary education","14","","",""
"Min 1x per week","1995","Part Time","(0) in school","","","",""
"Min 1x per week","1995","Part Time","(1a) inadequately completed","4","","",""
"Min 1x per week","1995","Part Time","(1b) general elementary school","15","","",""
"Min 1x per week","1995","Part Time","(1c) basic vocational qualification","45","0.0739967283816847","0.0549817900510866","0.0930116667122827"
"Min 1x per week","1995","Part Time","(2b) intermediate general qualification","12","","",""
"Min 1x per week","1995","Part Time","(2a) intermediate vocational","23","","",""
"Min 1x per week","1995","Part Time","(2c_gen) general maturity certificate","13","","",""
"Min 1x per week","1995","Part Time","(2c_voc) vocational maturity certificate","5","","",""
"Min 1x per week","1995","Part Time","(3a) lower tertiary education","2","","",""
"Min 1x per week","1995","Part Time","(3b) higher tertiary education","4","","",""
"Min 1x per week","1995","Not Working","(0) in school","25","","",""
"Min 1x per week","1995","Not Working","(1a) inadequately completed","4","","",""
"Min 1x per week","1995","Not Working","(1b) general elementary school","19","","",""
"Min 1x per week","1995","Not Working","(1c) basic vocational qualification","56","0.0404901139825651","0.0307650197513401","0.05021520821379"
"Min 1x per week","1995","Not Working","(2b) intermediate general qualification","12","","",""
"Min 1x per week","1995","Not Working","(2a) intermediate vocational","12","","",""
"Min 1x per week","1995","Not Working","(2c_gen) general maturity certificate","14","","",""
"Min 1x per week","1995","Not Working","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per week","1995","Not Working","(3a) lower tertiary education","3","","",""
"Min 1x per week","1995","Not Working","(3b) higher tertiary education","6","","",""
"Min 1x per month","1995","Full Time","(0) in school","","","",""
"Min 1x per month","1995","Full Time","(1a) inadequately completed","16","","",""
"Min 1x per month","1995","Full Time","(1b) general elementary school","59","0.097086740613155","0.0730119232690504","0.12116155795726"
"Min 1x per month","1995","Full Time","(1c) basic vocational qualification","189","0.100553080871987","0.0865507062611826","0.114555455482791"
"Min 1x per month","1995","Full Time","(2b) intermediate general qualification","15","","",""
"Min 1x per month","1995","Full Time","(2a) intermediate vocational","145","0.1106174776085","0.094781399477967","0.126453555739033"
"Min 1x per month","1995","Full Time","(2c_gen) general maturity certificate","12","","",""
"Min 1x per month","1995","Full Time","(2c_voc) vocational maturity certificate","31","0.0910077405368925","0.0587817232014561","0.123233757872329"
"Min 1x per month","1995","Full Time","(3a) lower tertiary education","41","0.0864859434405986","0.0625560625431169","0.11041582433808"
"Min 1x per month","1995","Full Time","(3b) higher tertiary education","43","0.0785927379286261","0.0557257322537639","0.101459743603488"
"Min 1x per month","1995","Part Time","(0) in school","1","","",""
"Min 1x per month","1995","Part Time","(1a) inadequately completed","8","","",""
"Min 1x per month","1995","Part Time","(1b) general elementary school","25","","",""
"Min 1x per month","1995","Part Time","(1c) basic vocational qualification","48","0.0659341607950067","0.0479070392272099","0.0839612823628035"
"Min 1x per month","1995","Part Time","(2b) intermediate general qualification","22","","",""
"Min 1x per month","1995","Part Time","(2a) intermediate vocational","40","0.0738218741905085","0.0522420286262868","0.0954017197547302"
"Min 1x per month","1995","Part Time","(2c_gen) general maturity certificate","12","","",""
"Min 1x per month","1995","Part Time","(2c_voc) vocational maturity certificate","13","","",""
"Min 1x per month","1995","Part Time","(3a) lower tertiary education","9","","",""
"Min 1x per month","1995","Part Time","(3b) higher tertiary education","8","","",""
"Min 1x per month","1995","Not Working","(0) in school","49","0.16784525692478","0.122242109145677","0.213448404703882"
"Min 1x per month","1995","Not Working","(1a) inadequately completed","7","","",""
"Min 1x per month","1995","Not Working","(1b) general elementary school","34","0.0236699637194059","0.0145698290432382","0.0327700983955737"
"Min 1x per month","1995","Not Working","(1c) basic vocational qualification","80","0.0489037930230579","0.0382628997134375","0.0595446863326782"
"Min 1x per month","1995","Not Working","(2b) intermediate general qualification","17","","",""
"Min 1x per month","1995","Not Working","(2a) intermediate vocational","24","","",""
"Min 1x per month","1995","Not Working","(2c_gen) general maturity certificate","25","","",""
"Min 1x per month","1995","Not Working","(2c_voc) vocational maturity certificate","9","","",""
"Min 1x per month","1995","Not Working","(3a) lower tertiary education","6","","",""
"Min 1x per month","1995","Not Working","(3b) higher tertiary education","6","","",""
"Rarely","1995","Full Time","(0) in school","","","",""
"Rarely","1995","Full Time","(1a) inadequately completed","42","0.175404397737155","0.123720272569198","0.227088522905112"
"Rarely","1995","Full Time","(1b) general elementary school","134","0.248272810631212","0.213144704636341","0.283400916626083"
"Rarely","1995","Full Time","(1c) basic vocational qualification","591","0.346075673867966","0.323926092844989","0.368225254890943"
"Rarely","1995","Full Time","(2b) intermediate general qualification","80","0.491127392490155","0.417270101758579","0.56498468322173"
"Rarely","1995","Full Time","(2a) intermediate vocational","566","0.384699493959199","0.360135673832935","0.409263314085463"
"Rarely","1995","Full Time","(2c_gen) general maturity certificate","42","0.324820824026972","0.2417210912607","0.407920556793244"
"Rarely","1995","Full Time","(2c_voc) vocational maturity certificate","103","0.330009075938309","0.27732434340186","0.382693808474757"
"Rarely","1995","Full Time","(3a) lower tertiary education","181","0.345473874809372","0.304990076297016","0.385957673321727"
"Rarely","1995","Full Time","(3b) higher tertiary education","175","0.334146886482755","0.294064810988131","0.374228961977379"
"Rarely","1995","Part Time","(0) in school","1","","",""
"Rarely","1995","Part Time","(1a) inadequately completed","18","","",""
"Rarely","1995","Part Time","(1b) general elementary school","76","0.199224844395101","0.159481970232971","0.23896771855723"
"Rarely","1995","Part Time","(1c) basic vocational qualification","198","0.300894061389022","0.267577459051148","0.334210663726897"
"Rarely","1995","Part Time","(2b) intermediate general qualification","36","0.341144524486075","0.257699291660846","0.424589757311303"
"Rarely","1995","Part Time","(2a) intermediate vocational","162","0.314756401683597","0.276428211006915","0.353084592360278"
"Rarely","1995","Part Time","(2c_gen) general maturity certificate","50","0.426834580351361","0.341809665907802","0.511859494794921"
"Rarely","1995","Part Time","(2c_voc) vocational maturity certificate","32","0.274396459349169","0.199678198327183","0.349114720371154"
"Rarely","1995","Part Time","(3a) lower tertiary education","45","0.33438981850051","0.256518946900028","0.412260690100991"
"Rarely","1995","Part Time","(3b) higher tertiary education","65","0.340296505744998","0.271460520302517","0.40913249118748"
"Rarely","1995","Not Working","(0) in school","106","0.431131175620813","0.370701673077762","0.491560678163864"
"Rarely","1995","Not Working","(1a) inadequately completed","30","0.0882617740823548","0.0557803030909215","0.120743245073788"
"Rarely","1995","Not Working","(1b) general elementary school","120","0.100296962172404","0.0823147059547322","0.118279218390076"
"Rarely","1995","Not Working","(1c) basic vocational qualification","266","0.167687865304246","0.149255183636926","0.186120546971567"
"Rarely","1995","Not Working","(2b) intermediate general qualification","50","0.225826439017347","0.163699489803692","0.287953388231002"
"Rarely","1995","Not Working","(2a) intermediate vocational","129","0.197025931854586","0.164082674981457","0.229969188727715"
"Rarely","1995","Not Working","(2c_gen) general maturity certificate","76","0.353328440724402","0.289434446231615","0.417222435217189"
"Rarely","1995","Not Working","(2c_voc) vocational maturity certificate","41","0.231975615844066","0.166160110522292","0.29779112116584"
"Rarely","1995","Not Working","(3a) lower tertiary education","35","0.148465731738712","0.0981722556726634","0.19875920780476"
"Rarely","1995","Not Working","(3b) higher tertiary education","32","0.18007463544457","0.122816332450358","0.237332938438781"
"Never","1995","Full Time","(0) in school","1","","",""
"Never","1995","Full Time","(1a) inadequately completed","132","0.609153335297529","0.542842737692062","0.675463932902996"
"Never","1995","Full Time","(1b) general elementary school","347","0.590215355265077","0.550226118321159","0.630204592208994"
"Never","1995","Full Time","(1c) basic vocational qualification","870","0.480599577856115","0.457336933889979","0.503862221822251"
"Never","1995","Full Time","(2b) intermediate general qualification","60","0.324714239402172","0.255533337423504","0.393895141380839"
"Never","1995","Full Time","(2a) intermediate vocational","700","0.447432553902105","0.422328266281225","0.472536841522985"
"Never","1995","Full Time","(2c_gen) general maturity certificate","55","0.468109473554821","0.379566721088545","0.556652226021097"
"Never","1995","Full Time","(2c_voc) vocational maturity certificate","148","0.497942302969105","0.441920935664037","0.553963670274172"
"Never","1995","Full Time","(3a) lower tertiary education","288","0.50739950641592","0.464836470478539","0.549962542353301"
"Never","1995","Full Time","(3b) higher tertiary education","299","0.546285090477192","0.503979917597598","0.588590263356787"
"Never","1995","Part Time","(0) in school","1","","",""
"Never","1995","Part Time","(1a) inadequately completed","82","0.663720440055347","0.576225706866067","0.751215173244628"
"Never","1995","Part Time","(1b) general elementary school","272","0.693898330078198","0.648040552997524","0.739756107158872"
"Never","1995","Part Time","(1c) basic vocational qualification","435","0.557683328766273","0.521605292844672","0.593761364687874"
"Never","1995","Part Time","(2b) intermediate general qualification","53","0.360518129202659","0.27600680217138","0.445029456233939"
"Never","1995","Part Time","(2a) intermediate vocational","339","0.571048508455414","0.530202546271404","0.611894470639423"
"Never","1995","Part Time","(2c_gen) general maturity certificate","53","0.366115351049769","0.283303879592207","0.448926822507331"
"Never","1995","Part Time","(2c_voc) vocational maturity certificate","87","0.587398881615824","0.504962377664552","0.669835385567096"
"Never","1995","Part Time","(3a) lower tertiary education","85","0.566262279680379","0.484460839947947","0.64806371941281"
"Never","1995","Part Time","(3b) higher tertiary education","105","0.607890293458196","0.536960483205262","0.67882010371113"
"Never","1995","Not Working","(0) in school","73","0.280279671319854","0.225475208833709","0.335084133805999"
"Never","1995","Not Working","(1a) inadequately completed","252","0.856977135522402","0.816890312912768","0.897063958132036"
"Never","1995","Not Working","(1b) general elementary school","899","0.857409742454837","0.836478749475401","0.878340735434274"
"Never","1995","Not Working","(1c) basic vocational qualification","1175","0.742477451670231","0.720902796813239","0.764052106527222"
"Never","1995","Not Working","(2b) intermediate general qualification","95","0.663402662060247","0.593189681346835","0.733615642773659"
"Never","1995","Not Working","(2a) intermediate vocational","395","0.7505136036347","0.714674528243538","0.786352679025862"
"Never","1995","Not Working","(2c_gen) general maturity certificate","100","0.457693513306654","0.39109897085742","0.524288055755888"
"Never","1995","Not Working","(2c_voc) vocational maturity certificate","99","0.660915423411879","0.587100103032326","0.734730743791433"
"Never","1995","Not Working","(3a) lower tertiary education","148","0.806900367220138","0.75106644243745","0.862734292002827"
"Never","1995","Not Working","(3b) higher tertiary education","129","0.75623085393343","0.692251241689196","0.820210466177664"
"Daily","1996","Full Time","(0) in school","","","",""
"Daily","1996","Full Time","(1a) inadequately completed","","","",""
"Daily","1996","Full Time","(1b) general elementary school","","","",""
"Daily","1996","Full Time","(1c) basic vocational qualification","","","",""
"Daily","1996","Full Time","(2b) intermediate general qualification","","","",""
"Daily","1996","Full Time","(2a) intermediate vocational","","","",""
"Daily","1996","Full Time","(2c_gen) general maturity certificate","","","",""
"Daily","1996","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","Full Time","(3a) lower tertiary education","","","",""
"Daily","1996","Full Time","(3b) higher tertiary education","","","",""
"Daily","1996","Part Time","(0) in school","","","",""
"Daily","1996","Part Time","(1a) inadequately completed","","","",""
"Daily","1996","Part Time","(1b) general elementary school","","","",""
"Daily","1996","Part Time","(1c) basic vocational qualification","","","",""
"Daily","1996","Part Time","(2b) intermediate general qualification","","","",""
"Daily","1996","Part Time","(2a) intermediate vocational","","","",""
"Daily","1996","Part Time","(2c_gen) general maturity certificate","","","",""
"Daily","1996","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","Part Time","(3a) lower tertiary education","","","",""
"Daily","1996","Part Time","(3b) higher tertiary education","","","",""
"Daily","1996","Not Working","(0) in school","","","",""
"Daily","1996","Not Working","(1a) inadequately completed","","","",""
"Daily","1996","Not Working","(1b) general elementary school","","","",""
"Daily","1996","Not Working","(1c) basic vocational qualification","","","",""
"Daily","1996","Not Working","(2b) intermediate general qualification","","","",""
"Daily","1996","Not Working","(2a) intermediate vocational","","","",""
"Daily","1996","Not Working","(2c_gen) general maturity certificate","","","",""
"Daily","1996","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Daily","1996","Not Working","(3a) lower tertiary education","","","",""
"Daily","1996","Not Working","(3b) higher tertiary education","","","",""
"Min 1x per week","1996","Full Time","(0) in school","","","",""
"Min 1x per week","1996","Full Time","(1a) inadequately completed","","","",""
"Min 1x per week","1996","Full Time","(1b) general elementary school","","","",""
"Min 1x per week","1996","Full Time","(1c) basic vocational qualification","","","",""
"Min 1x per week","1996","Full Time","(2b) intermediate general qualification","","","",""
"Min 1x per week","1996","Full Time","(2a) intermediate vocational","","","",""
"Min 1x per week","1996","Full Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1996","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1996","Full Time","(3a) lower tertiary education","","","",""
"Min 1x per week","1996","Full Time","(3b) higher tertiary education","","","",""
"Min 1x per week","1996","Part Time","(0) in school","","","",""
"Min 1x per week","1996","Part Time","(1a) inadequately completed","","","",""
"Min 1x per week","1996","Part Time","(1b) general elementary school","","","",""
"Min 1x per week","1996","Part Time","(1c) basic vocational qualification","","","",""
"Min 1x per week","1996","Part Time","(2b) intermediate general qualification","","","",""
"Min 1x per week","1996","Part Time","(2a) intermediate vocational","","","",""
"Min 1x per week","1996","Part Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1996","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1996","Part Time","(3a) lower tertiary education","","","",""
"Min 1x per week","1996","Part Time","(3b) higher tertiary education","","","",""
"Min 1x per week","1996","Not Working","(0) in school","","","",""
"Min 1x per week","1996","Not Working","(1a) inadequately completed","","","",""
"Min 1x per week","1996","Not Working","(1b) general elementary school","","","",""
"Min 1x per week","1996","Not Working","(1c) basic vocational qualification","","","",""
"Min 1x per week","1996","Not Working","(2b) intermediate general qualification","","","",""
"Min 1x per week","1996","Not Working","(2a) intermediate vocational","","","",""
"Min 1x per week","1996","Not Working","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1996","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1996","Not Working","(3a) lower tertiary education","","","",""
"Min 1x per week","1996","Not Working","(3b) higher tertiary education","","","",""
"Min 1x per month","1996","Full Time","(0) in school","","","",""
"Min 1x per month","1996","Full Time","(1a) inadequately completed","","","",""
"Min 1x per month","1996","Full Time","(1b) general elementary school","","","",""
"Min 1x per month","1996","Full Time","(1c) basic vocational qualification","","","",""
"Min 1x per month","1996","Full Time","(2b) intermediate general qualification","","","",""
"Min 1x per month","1996","Full Time","(2a) intermediate vocational","","","",""
"Min 1x per month","1996","Full Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1996","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1996","Full Time","(3a) lower tertiary education","","","",""
"Min 1x per month","1996","Full Time","(3b) higher tertiary education","","","",""
"Min 1x per month","1996","Part Time","(0) in school","","","",""
"Min 1x per month","1996","Part Time","(1a) inadequately completed","","","",""
"Min 1x per month","1996","Part Time","(1b) general elementary school","","","",""
"Min 1x per month","1996","Part Time","(1c) basic vocational qualification","","","",""
"Min 1x per month","1996","Part Time","(2b) intermediate general qualification","","","",""
"Min 1x per month","1996","Part Time","(2a) intermediate vocational","","","",""
"Min 1x per month","1996","Part Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1996","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1996","Part Time","(3a) lower tertiary education","","","",""
"Min 1x per month","1996","Part Time","(3b) higher tertiary education","","","",""
"Min 1x per month","1996","Not Working","(0) in school","","","",""
"Min 1x per month","1996","Not Working","(1a) inadequately completed","","","",""
"Min 1x per month","1996","Not Working","(1b) general elementary school","","","",""
"Min 1x per month","1996","Not Working","(1c) basic vocational qualification","","","",""
"Min 1x per month","1996","Not Working","(2b) intermediate general qualification","","","",""
"Min 1x per month","1996","Not Working","(2a) intermediate vocational","","","",""
"Min 1x per month","1996","Not Working","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1996","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1996","Not Working","(3a) lower tertiary education","","","",""
"Min 1x per month","1996","Not Working","(3b) higher tertiary education","","","",""
"Rarely","1996","Full Time","(0) in school","","","",""
"Rarely","1996","Full Time","(1a) inadequately completed","","","",""
"Rarely","1996","Full Time","(1b) general elementary school","","","",""
"Rarely","1996","Full Time","(1c) basic vocational qualification","","","",""
"Rarely","1996","Full Time","(2b) intermediate general qualification","","","",""
"Rarely","1996","Full Time","(2a) intermediate vocational","","","",""
"Rarely","1996","Full Time","(2c_gen) general maturity certificate","","","",""
"Rarely","1996","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1996","Full Time","(3a) lower tertiary education","","","",""
"Rarely","1996","Full Time","(3b) higher tertiary education","","","",""
"Rarely","1996","Part Time","(0) in school","","","",""
"Rarely","1996","Part Time","(1a) inadequately completed","","","",""
"Rarely","1996","Part Time","(1b) general elementary school","","","",""
"Rarely","1996","Part Time","(1c) basic vocational qualification","","","",""
"Rarely","1996","Part Time","(2b) intermediate general qualification","","","",""
"Rarely","1996","Part Time","(2a) intermediate vocational","","","",""
"Rarely","1996","Part Time","(2c_gen) general maturity certificate","","","",""
"Rarely","1996","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1996","Part Time","(3a) lower tertiary education","","","",""
"Rarely","1996","Part Time","(3b) higher tertiary education","","","",""
"Rarely","1996","Not Working","(0) in school","","","",""
"Rarely","1996","Not Working","(1a) inadequately completed","","","",""
"Rarely","1996","Not Working","(1b) general elementary school","","","",""
"Rarely","1996","Not Working","(1c) basic vocational qualification","","","",""
"Rarely","1996","Not Working","(2b) intermediate general qualification","","","",""
"Rarely","1996","Not Working","(2a) intermediate vocational","","","",""
"Rarely","1996","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely","1996","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1996","Not Working","(3a) lower tertiary education","","","",""
"Rarely","1996","Not Working","(3b) higher tertiary education","","","",""
"Never","1996","Full Time","(0) in school","","","",""
"Never","1996","Full Time","(1a) inadequately completed","","","",""
"Never","1996","Full Time","(1b) general elementary school","","","",""
"Never","1996","Full Time","(1c) basic vocational qualification","","","",""
"Never","1996","Full Time","(2b) intermediate general qualification","","","",""
"Never","1996","Full Time","(2a) intermediate vocational","","","",""
"Never","1996","Full Time","(2c_gen) general maturity certificate","","","",""
"Never","1996","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Never","1996","Full Time","(3a) lower tertiary education","","","",""
"Never","1996","Full Time","(3b) higher tertiary education","","","",""
"Never","1996","Part Time","(0) in school","","","",""
"Never","1996","Part Time","(1a) inadequately completed","","","",""
"Never","1996","Part Time","(1b) general elementary school","","","",""
"Never","1996","Part Time","(1c) basic vocational qualification","","","",""
"Never","1996","Part Time","(2b) intermediate general qualification","","","",""
"Never","1996","Part Time","(2a) intermediate vocational","","","",""
"Never","1996","Part Time","(2c_gen) general maturity certificate","","","",""
"Never","1996","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Never","1996","Part Time","(3a) lower tertiary education","","","",""
"Never","1996","Part Time","(3b) higher tertiary education","","","",""
"Never","1996","Not Working","(0) in school","","","",""
"Never","1996","Not Working","(1a) inadequately completed","","","",""
"Never","1996","Not Working","(1b) general elementary school","","","",""
"Never","1996","Not Working","(1c) basic vocational qualification","","","",""
"Never","1996","Not Working","(2b) intermediate general qualification","","","",""
"Never","1996","Not Working","(2a) intermediate vocational","","","",""
"Never","1996","Not Working","(2c_gen) general maturity certificate","","","",""
"Never","1996","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Never","1996","Not Working","(3a) lower tertiary education","","","",""
"Never","1996","Not Working","(3b) higher tertiary education","","","",""
"Daily","1997","Full Time","(0) in school","","","",""
"Daily","1997","Full Time","(1a) inadequately completed","","","",""
"Daily","1997","Full Time","(1b) general elementary school","","","",""
"Daily","1997","Full Time","(1c) basic vocational qualification","","","",""
"Daily","1997","Full Time","(2b) intermediate general qualification","","","",""
"Daily","1997","Full Time","(2a) intermediate vocational","","","",""
"Daily","1997","Full Time","(2c_gen) general maturity certificate","","","",""
"Daily","1997","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Daily","1997","Full Time","(3a) lower tertiary education","","","",""
"Daily","1997","Full Time","(3b) higher tertiary education","","","",""
"Daily","1997","Part Time","(0) in school","","","",""
"Daily","1997","Part Time","(1a) inadequately completed","","","",""
"Daily","1997","Part Time","(1b) general elementary school","","","",""
"Daily","1997","Part Time","(1c) basic vocational qualification","","","",""
"Daily","1997","Part Time","(2b) intermediate general qualification","","","",""
"Daily","1997","Part Time","(2a) intermediate vocational","","","",""
"Daily","1997","Part Time","(2c_gen) general maturity certificate","","","",""
"Daily","1997","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Daily","1997","Part Time","(3a) lower tertiary education","","","",""
"Daily","1997","Part Time","(3b) higher tertiary education","","","",""
"Daily","1997","Not Working","(0) in school","","","",""
"Daily","1997","Not Working","(1a) inadequately completed","","","",""
"Daily","1997","Not Working","(1b) general elementary school","","","",""
"Daily","1997","Not Working","(1c) basic vocational qualification","","","",""
"Daily","1997","Not Working","(2b) intermediate general qualification","","","",""
"Daily","1997","Not Working","(2a) intermediate vocational","","","",""
"Daily","1997","Not Working","(2c_gen) general maturity certificate","","","",""
"Daily","1997","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Daily","1997","Not Working","(3a) lower tertiary education","","","",""
"Daily","1997","Not Working","(3b) higher tertiary education","","","",""
"Min 1x per week","1997","Full Time","(0) in school","","","",""
"Min 1x per week","1997","Full Time","(1a) inadequately completed","","","",""
"Min 1x per week","1997","Full Time","(1b) general elementary school","","","",""
"Min 1x per week","1997","Full Time","(1c) basic vocational qualification","","","",""
"Min 1x per week","1997","Full Time","(2b) intermediate general qualification","","","",""
"Min 1x per week","1997","Full Time","(2a) intermediate vocational","","","",""
"Min 1x per week","1997","Full Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1997","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1997","Full Time","(3a) lower tertiary education","","","",""
"Min 1x per week","1997","Full Time","(3b) higher tertiary education","","","",""
"Min 1x per week","1997","Part Time","(0) in school","","","",""
"Min 1x per week","1997","Part Time","(1a) inadequately completed","","","",""
"Min 1x per week","1997","Part Time","(1b) general elementary school","","","",""
"Min 1x per week","1997","Part Time","(1c) basic vocational qualification","","","",""
"Min 1x per week","1997","Part Time","(2b) intermediate general qualification","","","",""
"Min 1x per week","1997","Part Time","(2a) intermediate vocational","","","",""
"Min 1x per week","1997","Part Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1997","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1997","Part Time","(3a) lower tertiary education","","","",""
"Min 1x per week","1997","Part Time","(3b) higher tertiary education","","","",""
"Min 1x per week","1997","Not Working","(0) in school","","","",""
"Min 1x per week","1997","Not Working","(1a) inadequately completed","","","",""
"Min 1x per week","1997","Not Working","(1b) general elementary school","","","",""
"Min 1x per week","1997","Not Working","(1c) basic vocational qualification","","","",""
"Min 1x per week","1997","Not Working","(2b) intermediate general qualification","","","",""
"Min 1x per week","1997","Not Working","(2a) intermediate vocational","","","",""
"Min 1x per week","1997","Not Working","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1997","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1997","Not Working","(3a) lower tertiary education","","","",""
"Min 1x per week","1997","Not Working","(3b) higher tertiary education","","","",""
"Min 1x per month","1997","Full Time","(0) in school","","","",""
"Min 1x per month","1997","Full Time","(1a) inadequately completed","","","",""
"Min 1x per month","1997","Full Time","(1b) general elementary school","","","",""
"Min 1x per month","1997","Full Time","(1c) basic vocational qualification","","","",""
"Min 1x per month","1997","Full Time","(2b) intermediate general qualification","","","",""
"Min 1x per month","1997","Full Time","(2a) intermediate vocational","","","",""
"Min 1x per month","1997","Full Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1997","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1997","Full Time","(3a) lower tertiary education","","","",""
"Min 1x per month","1997","Full Time","(3b) higher tertiary education","","","",""
"Min 1x per month","1997","Part Time","(0) in school","","","",""
"Min 1x per month","1997","Part Time","(1a) inadequately completed","","","",""
"Min 1x per month","1997","Part Time","(1b) general elementary school","","","",""
"Min 1x per month","1997","Part Time","(1c) basic vocational qualification","","","",""
"Min 1x per month","1997","Part Time","(2b) intermediate general qualification","","","",""
"Min 1x per month","1997","Part Time","(2a) intermediate vocational","","","",""
"Min 1x per month","1997","Part Time","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1997","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1997","Part Time","(3a) lower tertiary education","","","",""
"Min 1x per month","1997","Part Time","(3b) higher tertiary education","","","",""
"Min 1x per month","1997","Not Working","(0) in school","","","",""
"Min 1x per month","1997","Not Working","(1a) inadequately completed","","","",""
"Min 1x per month","1997","Not Working","(1b) general elementary school","","","",""
"Min 1x per month","1997","Not Working","(1c) basic vocational qualification","","","",""
"Min 1x per month","1997","Not Working","(2b) intermediate general qualification","","","",""
"Min 1x per month","1997","Not Working","(2a) intermediate vocational","","","",""
"Min 1x per month","1997","Not Working","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1997","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1997","Not Working","(3a) lower tertiary education","","","",""
"Min 1x per month","1997","Not Working","(3b) higher tertiary education","","","",""
"Rarely","1997","Full Time","(0) in school","","","",""
"Rarely","1997","Full Time","(1a) inadequately completed","","","",""
"Rarely","1997","Full Time","(1b) general elementary school","","","",""
"Rarely","1997","Full Time","(1c) basic vocational qualification","","","",""
"Rarely","1997","Full Time","(2b) intermediate general qualification","","","",""
"Rarely","1997","Full Time","(2a) intermediate vocational","","","",""
"Rarely","1997","Full Time","(2c_gen) general maturity certificate","","","",""
"Rarely","1997","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1997","Full Time","(3a) lower tertiary education","","","",""
"Rarely","1997","Full Time","(3b) higher tertiary education","","","",""
"Rarely","1997","Part Time","(0) in school","","","",""
"Rarely","1997","Part Time","(1a) inadequately completed","","","",""
"Rarely","1997","Part Time","(1b) general elementary school","","","",""
"Rarely","1997","Part Time","(1c) basic vocational qualification","","","",""
"Rarely","1997","Part Time","(2b) intermediate general qualification","","","",""
"Rarely","1997","Part Time","(2a) intermediate vocational","","","",""
"Rarely","1997","Part Time","(2c_gen) general maturity certificate","","","",""
"Rarely","1997","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1997","Part Time","(3a) lower tertiary education","","","",""
"Rarely","1997","Part Time","(3b) higher tertiary education","","","",""
"Rarely","1997","Not Working","(0) in school","","","",""
"Rarely","1997","Not Working","(1a) inadequately completed","","","",""
"Rarely","1997","Not Working","(1b) general elementary school","","","",""
"Rarely","1997","Not Working","(1c) basic vocational qualification","","","",""
"Rarely","1997","Not Working","(2b) intermediate general qualification","","","",""
"Rarely","1997","Not Working","(2a) intermediate vocational","","","",""
"Rarely","1997","Not Working","(2c_gen) general maturity certificate","","","",""
"Rarely","1997","Not Working","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1997","Not Working","(3a) lower tertiary education","","","",""
"Rarely","1997","Not Working","(3b) higher tertiary education","","","",""
